,700013603,700015250c,700015702,700016142c,700016765,700021261,700021902c,700023845,700023872c,700023919c,700024024c,700024086c,700024789,700033665,700033922c,700034254,700035237,700035747,700035861,700037042c,700037539c,700038072c,700038158,700038414,700038594c,700038702,700038761,700038806c,700038870c,700095287,700098267,700098669,700100022,700102905,700103652c,700103710,700105237c,700106065,700106229c,700106325c,700106465,700106504,700106836c,700107398c,700109383,700109564c,700111296c,700113867,700114125,700114911,700116076,700116248,700116468,700116611c,700116778c,700116828,700116865,700117000,700117031,700117069,700117239,700117303,700117625,700117682,700117766,700117828c,700119042c,700119562,700120753,700161429,700161532,700161629,700161742,700161856,700161872,700161945,700163030,700163181,700163699,700163868c,700163981,700164159c,700164417,700164611,700164870,700164891,700165052,700165148,700165263c,700165311,700165530,700165634,700165809,700171066,700171114,700171115c,700171190,700171324,700171441,700171648,700171679,700171916c,700171955,700172068,700172221,700172555,700172726c,700172813,700172870,700173023,700173086,700173176,700173483
700038158,0.0070723840525764945,0.0120495343440913,0.009169037218172284,0.0070758633597779565,0.0108881266168977,0.007129225341187143,0.009407459689299307,0.007780354568290665,0.006803237925524171,0.009441599366767603,0.009096934907355319,0.009910906652810454,0.008073217032544489,0.007969553845182564,0.0076659154347101756,0.006915049535426021,0.008769319298074806,0.007883293995038778,0.008439249164721666,0.008319044855101158,0.015137091162021662,0.007577242801324964,0.006468547631413689,0.011412225489286512,0.008686799693278327,0.009894254788312814,0.007126746245943448,0.007999629783723006,0.008073378038407882,0.007291353820930257,0.008609652643975407,0.006709512303243075,0.008116357476855142,0.00802105288689544,0.007866469214308476,0.007963482603788102,0.008034201960854638,0.00701312246560332,0.008633231516496982,0.00816061808963534,0.007066577483686228,0.008778901329188902,0.006855704527829387,0.007546598792323806,0.006431852107761541,0.010053520325282022,0.02434548835822733,0.008281360773030459,0.008670195563644281,0.008196540835872049,0.009951075268099,0.010953647242447453,0.007540886420781939,0.008370252851956297,0.008038664304200568,0.007102019932242895,0.008479011544646729,0.006342560532518154,0.008491669701517858,0.008633347764279466,0.007359247272255409,0.006513336350984063,0.007149988231037185,0.007982404186783467,0.007899680750164553,0.0070057500696942355,0.007902944450874031,0.009197389761331323,0.008765385529876586,0.008544725222267093,0.0071554611739932565,0.009644516372065532,0.006308286759452068,0.00807896711774427,0.008913121520303201,0.00887594189494663,0.006924313183871622,0.009094103153363498,0.009142214897427482,0.00837154764057701,0.006894821443574599,0.007289993655975734,0.009631547262266872,0.006744184610187553,0.006582706458209542,0.007372831536469429,0.006122232259019725,0.007433641164519254,0.00747630551685615,0.0076079738869998656,0.007592105392806627,0.007781988104579763,0.007753466645236608,0.006893840780852,0.009864404886729669,0.008796401206431393,0.008970462204001533,0.005968461540905232,0.007150605130391392,0.008349941313433898,0.00839825042145212,0.007316357009967266,0.008807311875479335,0.00670976679960258,0.007313572717739767,0.008898488518266887,0.007734929345335595,0.007928860988422283,0.008211373000237446,0.007272307871637506,0.008834358069660092,0.007646246959082018,0.008845081903052573
700038414,0.008253139335114472,0.014299779954786571,0.011007185210671141,0.008809876333132257,0.01280617875175859,0.008549730545567439,0.010818376523128361,0.009258060636639887,0.007895159981108344,0.01165006383022914,0.010500516851430313,0.012561630303133297,0.008986937775101936,0.010324509622338095,0.008815325473664691,0.008684273153655078,0.011489279491507269,0.009096065429347643,0.01054771267798035,0.00977450182304619,0.017921239065423582,0.010305145457832132,0.011284474425197637,0.006651578698581054,0.010746145456466237,0.01149967244838583,0.009320684737944295,0.010169659164966411,0.009747351969996074,0.00887100336749728,0.010835544618014193,0.007544802229899509,0.010106576417590916,0.00973813514225461,0.009236134406228,0.009581480420372102,0.009404140869245242,0.008647071775059703,0.010705523025940179,0.009556519774673429,0.008354512059050748,0.010194792979901215,0.008012161029615824,0.009308549159273125,0.0074092745879343665,0.012613400872979397,0.02242147014667736,0.01072641632127606,0.011047741859845365,0.00958178005395856,0.011722683399233746,0.013409375498630926,0.00929300132079288,0.009937791201337302,0.009890060831577053,0.009071434315473104,0.010247788899224175,0.0075278420656702955,0.010773309608074431,0.010015727403706076,0.009151312781763673,0.008208100562112566,0.008726837035325985,0.010212160280915601,0.008953092774421505,0.008637295461223996,0.009689714988671666,0.011704798119619015,0.010331053324240776,0.010105669307108323,0.009136219188081099,0.01216779945248242,0.0085906007418292,0.010054299668793908,0.010544194742002865,0.0106723781930146,0.008678688042026428,0.010123969440617123,0.010591541222634079,0.010556139203754297,0.008688158929515962,0.009785090262769965,0.01247119114854332,0.00839938136030321,0.00815152335091674,0.008878728209636463,0.007233381896062987,0.008860321889762513,0.0093587422511098,0.00996194946029358,0.009423699288570626,0.009724358532358235,0.00693435043248695,0.008646274797934549,0.011866390982922288,0.01048046933586445,0.010376544692846247,0.008096643784080393,0.00822319602610294,0.010766959522304309,0.01008528782311135,0.009382212072320088,0.010100765272862819,0.008794324025482948,0.008893012706741137,0.010601000445347201,0.009617556611232576,0.009211858013781084,0.010055065624144374,0.00992994824083984,0.011287783770921872,0.009462943432153828,0.01119297337854254
700038594c,0.006331721650422136,0.011208214124948103,0.0077232963658335554,0.0066698566348566525,0.008277456714051298,0.0072795042644277245,0.00876766120187931,0.007666406415470342,0.00809643026629817,0.009440152461452106,0.008860820993256377,0.00979012299391574,0.008843619242312816,0.0075870455489848105,0.007317522290373365,0.006346043312203437,0.008532481170798328,0.007358231507875662,0.008013126933279434,0.008654016088881535,0.014115069747459045,0.00817513234961674,0.009096320684897598,0.011288355234096784,0.005372213295826933,0.009656918312569642,0.007942719585257232,0.008353207093582301,0.007682007119396731,0.007800231503262784,0.00823092429760954,0.006018115933494273,0.0089388023753891,0.00751844230154085,0.00833361186947111,0.007757684542271444,0.007721347217854896,0.007190515290441592,0.008674617957333236,0.00911205110603582,0.006746998392692837,0.00853712401486813,0.008205103556691663,0.007324642576133433,0.005780715220273986,0.009030291897130713,0.017952498231032003,0.008528572301200493,0.008276598520004308,0.008580729843907014,0.009309323353506524,0.010454325587927624,0.007333307363041054,0.008468698661831177,0.008448154032103056,0.006966910060160765,0.008925678928176474,0.006840227873817747,0.006906833860465889,0.008636258080037656,0.007408973562796822,0.007254674768502466,0.007916323617968448,0.007375775502602454,0.0074244044875576825,0.0074854580188677845,0.007876513877847718,0.00907320461510447,0.008760860526848855,0.008359299317964001,0.007197469861546245,0.009178574507686043,0.007207260580649153,0.007392756136149501,0.008260685704012978,0.008341728988721668,0.006826769180812334,0.009057275113670262,0.009187578778707635,0.00801818818613788,0.006656625421635574,0.007200436889279768,0.007569356031737916,0.006893851234656962,0.007396938370935266,0.007508587896570263,0.006808463884264007,0.00746265919316517,0.00728849280114702,0.008022148773277797,0.00628222121403259,0.0075667214711730825,0.008106357927077222,0.006886503831283524,0.009320068794216282,0.008852089559820545,0.008447544696696847,0.006725308672964975,0.007073234296969427,0.008084790417861896,0.008749951608688127,0.007514010876063674,0.009110391096754891,0.007445101260330016,0.0073433282830174555,0.008237919820626091,0.007278645958059329,0.00782590082829042,0.007220319373644845,0.007873815657062255,0.00781223003936559,0.008191073176229129,0.00912677421704052
700038702,0.0071734236995425905,0.011880410501227418,0.009485894567538337,0.007785255575298389,0.011402839136355281,0.008044512321950444,0.010068348759432296,0.008178470502903183,0.008637049736992601,0.008259305436701222,0.010214307809448021,0.010385209884665597,0.009576336668808229,0.00830005418566568,0.00812648782255811,0.006894870555587615,0.008856423131748704,0.008177756191141987,0.009409992829829966,0.00898851684958264,0.014315961564898273,0.008708807509282967,0.009744597678437968,0.011478211337553468,0.009116478358243824,0.007240432302346286,0.008708987433484076,0.008961181229472802,0.008409362811133057,0.008665469560292537,0.008800465810467123,0.006890762577648848,0.009628579015388569,0.008673612751588592,0.008538595547854383,0.008348153648381672,0.008702842626695797,0.007946565015836283,0.00927959689938319,0.009533896689652504,0.0075317776844824515,0.009313867681923311,0.008561664296715343,0.00787888087437986,0.006648197301510728,0.009743634798878928,0.02085627941320973,0.009007783787155397,0.008610383771997724,0.009308858005601687,0.009961391357461739,0.011083839143050712,0.008124380881222684,0.009370767434083745,0.00901090077074637,0.007536396598470012,0.009535316008768864,0.007704844921778843,0.00920038280320081,0.009517458708501752,0.005914981519717766,0.008072420878377472,0.008342915313957462,0.007853337062372701,0.007950773048027222,0.007681570761136414,0.008499853258393026,0.00969379677130801,0.008447021632090455,0.009066483755345361,0.0077397135855861166,0.00987188829146799,0.007686315450753248,0.007881436324563377,0.009005118894243042,0.00911405968943586,0.007465675602873667,0.009735302058021011,0.009724227678319845,0.008619577490476628,0.007388210110013224,0.00780466762410954,0.009752372751195441,0.0076119337681591825,0.007796707249294171,0.005769483207236618,0.007721938134755862,0.008235873651043779,0.007617561554005718,0.008646612195894507,0.00806098917872481,0.0081452121932498,0.008677866329181652,0.007491107980993458,0.010646384454320514,0.008762538625584808,0.009078442114861397,0.007601913250793541,0.007801627548021788,0.008782530259199096,0.00920083554385851,0.007952479974205767,0.009934983557910476,0.008084624925893766,0.008338019996136573,0.00881682980900053,0.007791675658006207,0.008409960433934511,0.008584449048139407,0.00874220030842856,0.009718160871178647,0.009120213378897504,0.0097701264561475
700038761,0.005723927159323388,0.010350453795749566,0.007922527403317838,0.006225066851457571,0.009065962928768906,0.006365532211885741,0.008233734879835924,0.00664920187231262,0.006328283910592192,0.008853141915665374,0.008313350743726031,0.008415751116628312,0.007562307307340832,0.006385226018339627,0.006712274295255987,0.005934566611261235,0.007377696468204799,0.007051943515837216,0.0070457477001465455,0.0073827542017853645,0.01173226969468546,0.00541715975963692,0.0071034275096812875,0.009416916566619608,0.0075427962953378055,0.008817821260477681,0.003926087340753588,0.007154702634477952,0.006904203452512759,0.006025238089660554,0.007506679371752449,0.0057440088068714985,0.008035338278134956,0.0071794615396685215,0.006945562280709554,0.006709166994863116,0.007187152085809445,0.005843617350091399,0.007144021827244473,0.007787149936845703,0.006207613595827378,0.007969233689073691,0.006503157305467455,0.006756344351400128,0.005507145443838577,0.008085203019667595,0.021227909885421514,0.0066484405853869015,0.00746398154804535,0.007443315949011154,0.00864331478684354,0.009785127994782105,0.006459403027103943,0.007644018959280221,0.007599208050477243,0.005438552111783249,0.007812326440905239,0.005617116850995907,0.0068088276842280335,0.007874705069587245,0.00692958927559776,0.005866841435777785,0.006769684764493633,0.006569704423981607,0.006769869132794541,0.0060219023698563036,0.007117940413038826,0.0074911862625207356,0.008053629110754388,0.007616540303910191,0.005682847897221049,0.008352264820085163,0.0037515739602773965,0.0065350748744839055,0.007767626799111188,0.007427545796471575,0.0062684187135497475,0.008147626552892615,0.008339101580521173,0.007412162880170072,0.006029514600309915,0.005818841350341073,0.007624217809765111,0.00628445477266818,0.0062184494183710245,0.006817804455293836,0.005538117560170144,0.0065670262315806515,0.0060708385713824625,0.006744316844058255,0.00633125314787762,0.0065706107293872435,0.0067905374120280125,0.005890149081239244,0.008625637962929382,0.007685462499154085,0.007754604316435973,0.004114389612718632,0.006209547917793,0.006732388347576706,0.0072290961638968015,0.006292426105668214,0.008017123537614163,0.00417183549944219,0.006146111070869467,0.0076599957836442165,0.00653517494486808,0.006787025005605778,0.0070741018431425004,0.005516386096258226,0.007031520908591798,0.006022070279193411,0.007688262427164257
700038806c,0.005986602123575663,0.011390967793442132,0.008800772055034543,0.006433654163599175,0.010585876395383957,0.007085903394508832,0.008621831816412056,0.007487418772257457,0.007027364372361197,0.009068536299794486,0.008944902982670592,0.009370847681417004,0.008114189829838457,0.0073161609736626275,0.007287422222253512,0.006041691358534634,0.007814984323369478,0.007092019893622566,0.007896882223859416,0.00793726038437341,0.014378177741956906,0.007688990189423048,0.00821331031356447,0.010505271970917406,0.008187963274570121,0.00932154818033277,0.007372821314180344,0.005874579984070706,0.007361851680477023,0.00712763960960798,0.007753574585031237,0.00581625849029464,0.00785001444943669,0.007318081246875094,0.007516628317731342,0.007559550754404218,0.007374053865800163,0.006858315877049092,0.008219433517305962,0.00849288623678717,0.0063905413505109185,0.008289102468883203,0.007114340268850942,0.006807208650328119,0.0055411136122340745,0.009049784080195192,0.021912047130951243,0.00797853222994809,0.007544492005951897,0.008146223684069257,0.009044107874257372,0.010163291576929696,0.00689154733071219,0.007943234574028991,0.00807601630414938,0.0065742934197529496,0.008390874773230392,0.006244159603064175,0.008133216974948232,0.008410501776118838,0.007164773056582131,0.006627366215103543,0.007307179424265559,0.006984943230421324,0.007011642313271362,0.006640927382976744,0.00729229322418008,0.008609596582665758,0.008487941205494379,0.008032658443515167,0.0067145213945129295,0.008819449032436361,0.006536810156861728,0.007060296778871369,0.007945046415076141,0.008168469364911559,0.006192473354437113,0.00872748147248005,0.008694104648371783,0.008068657514323088,0.006275929624302479,0.007070374051481504,0.00871672578926501,0.006447007314523637,0.0067536376504581256,0.0071436469125968575,0.0061179089192707386,0.007154626403256604,0.00681280553150149,0.007438304046861768,0.0069693809782589,0.007309334031555004,0.007274212326375689,0.006367074296426603,0.009127603798107977,0.008174562461838768,0.008044828314366828,0.006450918411310727,0.006757885422741058,0.00793811228107546,0.008370708163527422,0.006003726994599578,0.008724273970981,0.0068362514403871606,0.007062671184728732,0.007924896944991459,0.006759128347489247,0.007438616123247112,0.007708121955357105,0.007189350943302224,0.00854504494494756,0.00783332081095567,0.008505597373686193
700038870c,0.0048713641435439,0.010246220940683781,0.008054408159935963,0.004913468722191837,0.009469468411521638,0.006786899998338018,0.0073758175589532194,0.007181475808323894,0.007221125171653192,0.008523281415058183,0.008459303816832676,0.008833276202340675,0.007936765862154378,0.006260576596350291,0.006816532659366788,0.004903539684794749,0.006858503018569571,0.005767156537867614,0.006781528428235752,0.007650260395503473,0.012664689956286227,0.007152503056690239,0.008214140900380612,0.00999908605020274,0.007448374142569137,0.00865445473423485,0.0070499902945500865,0.007284146089234264,0.0043284827396278805,0.00694910174447203,0.006982805211903693,0.0047548913851143204,0.008280641616993486,0.005791755111632896,0.0071905366939605505,0.0072911683288894935,0.006563256701755935,0.006329365802384377,0.007855102472879915,0.008146681054669803,0.005595515614606492,0.007554980896150875,0.0072902884105475255,0.0059299755323122885,0.004538554345586004,0.008247985370182023,0.020364566833015102,0.007637997555650705,0.006401355585182513,0.0077193782198523835,0.007692157746789801,0.009027398166312595,0.00579717446648605,0.007485880589283802,0.007686734079663438,0.005797156333646727,0.008246643395460782,0.00588203886641006,0.007852951583447489,0.007930346931427842,0.006708277861834743,0.006527936540320849,0.006925042737059796,0.005958476313916888,0.006111780501460594,0.0064817115849206824,0.006593829627280859,0.008102098180936214,0.00829872131007196,0.007591172994351755,0.006291456888411971,0.00792680802948648,0.006170264304182838,0.005733193075174375,0.0067709676088990095,0.00718841204143237,0.004574773939068741,0.008009454828063946,0.008422457797440837,0.00728695954525783,0.005497183871347212,0.006058255314131349,0.00842948627518517,0.005881467671688126,0.006379512697029639,0.006831114982994775,0.005957649609999133,0.006782390219033975,0.005949821513616451,0.007187721204859636,0.006204087682141131,0.006486062491886122,0.007100008124495527,0.005740938826676181,0.007986876620638819,0.007740083936223006,0.007086156956774802,0.0061097093843760705,0.00602026855283809,0.007088177240699036,0.008109309683026408,0.006301992827262743,0.00839384479299324,0.006475396345124951,0.006516471497309265,0.006743100699541184,0.005754835494688352,0.006629542584772328,0.0069669307042571705,0.007064051655046506,0.008341691834166288,0.007764895287602082,0.008328884788114005
700095287,0.00585992847122323,0.010261373329400109,0.00803660582614243,0.006123023097378668,0.009557828543895062,0.006528525256907232,0.007950490447874563,0.006621921212547098,0.006712342931798961,0.008675977967663796,0.008488465331665696,0.008346746967227097,0.007955218422824865,0.006486531017776158,0.006764822497247868,0.005600145302297717,0.006836680288520186,0.006833963071572738,0.007115625651638681,0.007380007139864688,0.012295288572389191,0.006271596357261905,0.0073339718814326585,0.00901360235622101,0.007512238584090067,0.00883893779543803,0.006086851422480024,0.006993876202201267,0.0068924649762253645,0.0032834792231937,0.006873396975164386,0.00557448094589483,0.007744872066846041,0.007006886418152925,0.007062059314433631,0.006632067639263597,0.00715211382440257,0.006097968155769687,0.007306843216315456,0.007633989496349239,0.005998338534290528,0.007855580202377976,0.006794073046528573,0.0065774107335262065,0.0053162097669618965,0.00798814774293253,0.02134013841363344,0.005843639391089092,0.006957877656513174,0.007600582545800486,0.008452813316900018,0.009490053720944653,0.006332492269373379,0.0076540393772356365,0.0073111078830036,0.005599312646317893,0.007687622667421433,0.006112436765778617,0.007106621603481503,0.00776988995767552,0.006795762025820716,0.006205860831316819,0.00648218243786443,0.0063995150689584125,0.006778100792150342,0.00623218405376434,0.006911340716370486,0.006758609402097191,0.007897616888690047,0.00752595545975105,0.005878231802052373,0.008206762779320764,0.005250915309188816,0.006425809528631238,0.007480070089822826,0.007216824257625432,0.005676841555021552,0.007928929099943173,0.008381120677425165,0.00718726030991545,0.0057808633714139255,0.0057696524866632445,0.007831860432396327,0.005698323882632885,0.006010569015885621,0.006824573121815419,0.006033402405200791,0.006296829633779927,0.00598622093064862,0.006780970868730099,0.006099568215304359,0.006368740408926289,0.0065524942992203255,0.005425414298165912,0.00875133516977952,0.007588233497421316,0.007540933325532873,0.00473990074836342,0.005917978670063397,0.006458946248496771,0.006804157930767417,0.005858482768780102,0.008102594768352586,0.005577268622085759,0.006290934149381496,0.0073953275201194164,0.006151603429502831,0.006815710577569116,0.007011882928061405,0.005895746152388527,0.0073288913869770395,0.0062292912795346355,0.00785255053301254
700098267,0.005468107425633932,0.011376353478417095,0.008967211120764026,0.005636261138211688,0.010728111926793743,0.007242146971204174,0.007965381482586764,0.007860813159473989,0.007637012346238468,0.009753949289275898,0.009055540861006264,0.009467110533066706,0.008561440819898061,0.007171887372258723,0.007322946868990262,0.005285942126013956,0.007657787791276107,0.00635640221252361,0.007627392510639486,0.008087910628468385,0.014267472156759742,0.008215019263135333,0.008949789193611068,0.01132186503206376,0.008193466496074643,0.009273050811498353,0.007835848451768067,0.0078624209425774,0.00714872121864655,0.007105609981558394,0.004437628255384124,0.00512164160953745,0.008239185939243731,0.006495504794116592,0.0078412308160812,0.007987301998055876,0.006775940599058633,0.006965643584469912,0.008569189333584522,0.008716629475581961,0.005995931058520161,0.00799850371618946,0.007853384699101348,0.006476526727384668,0.004875385400906404,0.00913596798544647,0.017296376802033404,0.008388168062618426,0.007492244402047395,0.008485069315795445,0.008530265603996052,0.009713146071183582,0.006466500683175465,0.007485894692263299,0.00858157477615462,0.0065256534685748675,0.008685998623127068,0.00667684616159773,0.008660292197102425,0.008490698844575264,0.007303877823963978,0.007144066994301961,0.007573547569344233,0.006684156225557616,0.006611706671882291,0.0070769631902912146,0.006996732494811317,0.009031436519642444,0.008793761387587579,0.008183621706512498,0.006962809277203689,0.008344317542390196,0.0070670759231108975,0.006600907269848456,0.007184010080136033,0.007645645888032783,0.005708577411957777,0.008262889999844555,0.008796976323005825,0.007909274267243452,0.005952469765226019,0.006877731603104317,0.009309431586877557,0.006191410912770923,0.007065166373596528,0.007359949005972623,0.006718862158289973,0.007062377176499856,0.006685928378560477,0.0079545151044461,0.006611643616443142,0.0070605713618131965,0.007744133682618632,0.006025426030474941,0.008843090968094335,0.008602746580802,0.007568852232532588,0.006690763689952597,0.006285359082697187,0.007998624239341202,0.008708979082471613,0.006878038091786879,0.009058950238255647,0.007176342207687931,0.007087083128137524,0.007240335739926161,0.006484626379423899,0.007037650783090496,0.00733167431490307,0.007686111288986634,0.009076032094524929,0.008267045848075858,0.009084159545098882
700098669,0.0026113236054245764,0.00837661186310435,0.006624315830732964,0.003290417222517271,0.007739055303116858,0.005368653353441316,0.00544811276515995,0.005725627344194086,0.0058969652919587025,0.007106524479387485,0.006842930144510822,0.007150027472786233,0.006660699922339777,0.004750828371646043,0.0055303845605538275,0.0027866979597528474,0.004957929652907948,0.004183626139436426,0.005250459611607876,0.00605485404517346,0.010368944008116625,0.005703834572819834,0.006736360362936982,0.007708139841730474,0.005750773030182355,0.007020365418045714,0.005785470119639155,0.005671494922305652,0.004683954571787534,0.0055503294559439715,0.0049316641335373735,0.0007891116031417098,0.00695293355500157,0.0041354740184227625,0.005714454384142446,0.005841467354123735,0.004764078810049111,0.00455747168407854,0.006209242263737665,0.006707474229360626,0.003742104574740972,0.005806242568693076,0.005976771403534818,0.0042156153734080075,0.0007101911110843006,0.006894647290917167,0.021661243045202283,0.006251602946519507,0.004198742603541566,0.006552073273650256,0.005950235428903113,0.006963807763122625,0.00431159900493809,0.005874452562792522,0.006269146976417148,0.00399830987005148,0.0068193649809916365,0.004711300227640604,0.006358933416267792,0.006457508802287298,0.005389051172828507,0.005152968747563204,0.00558161536131207,0.0038485478634432474,0.004070144390099348,0.0049581939791681585,0.004925057441301638,0.006716236351411523,0.0068335139388310834,0.006243922347315065,0.0046673281520255416,0.00594563548332537,0.004866223732819898,0.003882119857023961,0.004428710062248411,0.005248558255386729,0.003021458185207798,0.006070786330811107,0.0070891560157407855,0.005758775210931676,0.003568884798396763,0.004312665877750701,0.006794412617589926,0.004040456960567444,0.004973534632111818,0.00560770625803379,0.004747107478034358,0.0053157150284502495,0.003980670315355728,0.005807253283360913,0.004175659537674003,0.004704608931322371,0.005546918052908656,0.003888301267924072,0.006385372918338805,0.006232517188138371,0.004902890773304338,0.004864562934676807,0.004218556540313228,0.0053909110774669824,0.006871814485108158,0.004599706613632742,0.0071515575592867925,0.005043745965363481,0.004800591384340204,0.004380849499850904,0.0037620817131168187,0.004885218313662357,0.005086921623615384,0.005695028537156377,0.006898270976446331,0.006540068952133314,0.007101782161676976
700100022,0.0074805559576113755,0.010769444726291828,0.009209346096512187,0.007550734214213311,0.010757125915828865,0.007530250978405461,0.009155406972280204,0.007578699655805515,0.008170459230057055,0.009357736025883596,0.009539141930368396,0.0060672005242352525,0.009324017380436265,0.007255186826626617,0.0076557908346525485,0.0072982757141370385,0.008640922947746592,0.008472943355554385,0.00789979568575275,0.008793019604965271,0.010348538580811407,0.008268802188275446,0.00826935349521923,0.010431900580789022,0.008728402784811337,0.00997062226851487,0.008234263733266559,0.007822217476389497,0.008336663593426706,0.007859894682543488,0.008100007116871595,0.007074472996319543,0.003176430454137056,0.008450361073664463,0.008541496293525316,0.007679050327501657,0.008150522647324708,0.007765365187291443,0.008748633021511758,0.00923021062814181,0.007585793407766513,0.009411329012813255,0.008250451030714243,0.007734670129400956,0.006858201155786036,0.008995764585946897,0.022161637459792036,0.008598084940904175,0.008405190744423561,0.008608717412332347,0.010035458110964736,0.011230809771313393,0.007796970864003177,0.008035855924244177,0.0086753660005185,0.007475175146446864,0.008921263249034883,0.007273923000511312,0.008619978194504758,0.009119618712575835,0.0075265831130965685,0.007737234886941634,0.008041989528952478,0.00810839197777142,0.008323250548713914,0.007713722617256922,0.00797416236815063,0.009173041725518994,0.009096731952310344,0.008281540429654063,0.0073348846495516215,0.009732695646791356,0.007382717478385787,0.007951622646825243,0.009426500341674577,0.008789371260705892,0.007412534947801789,0.00970281923328092,0.009126480350749937,0.008293880150981902,0.007240861896032052,0.00756293806922946,0.00911776778110179,0.007230899800009964,0.007507041220954629,0.007582679846725406,0.00724136912280239,0.007252439013933138,0.007800654865413088,0.00820239394806666,0.007918694215696893,0.007929086121825362,0.007974223713346103,0.006699929486978024,0.009749900219848975,0.008734453315498615,0.009093149895891064,0.007129455090855568,0.007643969788675668,0.007996058774508678,0.009089226257933918,0.007250680997416933,0.009174045539458586,0.0077903220587016275,0.007847701472374369,0.009341782889571767,0.007886816268447146,0.008384761507306935,0.00833711013657867,0.007949104567488999,0.00904661588642604,0.008719244484745974,0.009414509812241411
700102905,0.004508834543268964,0.010379371739021528,0.008321925708296348,0.00250011450702854,0.009393605767719906,0.007076293049459967,0.006791516644276958,0.007482248572106664,0.00767464303023424,0.008879158352461856,0.00885520671011371,0.008996324467580226,0.007990665111456493,0.006441477357340064,0.007117417050642383,0.004348953002505674,0.006105262846538292,0.0050184874801903635,0.007329588708748939,0.007800170421989802,0.013126412106785675,0.007328617551948641,0.008258938685527977,0.010117545581975963,0.007415214171517173,0.009023243206681483,0.007416628212017834,0.0073538847914400305,0.005873779598343414,0.007157122048171795,0.006452974637052184,0.004244473341786426,0.008525906999723285,0.0029662033744571633,0.007586885220253288,0.007597744916007019,0.00619380021437331,0.006410224683076165,0.007727326951424507,0.00901230282527143,0.00509819354711394,0.007325418744156649,0.00804685032636465,0.005654066862050307,0.00401255971252768,0.008303255941029498,0.023137455973103484,0.0076068343379182305,0.006036844787282609,0.00807910835930337,0.006986101343477649,0.008409484042163974,0.005557219381966561,0.007412387701006487,0.007830803406691766,0.005705571704585969,0.0084631475392996,0.00605355400259696,0.007913035190141894,0.007936477771175334,0.007042340195795461,0.006911014409700898,0.007571916956623775,0.005450807652878286,0.005511512807278578,0.0067177686330760255,0.0065297263298060475,0.008026601579452102,0.008488946421632473,0.007806252930800363,0.0060702000341199755,0.007337643744275379,0.006418169967926369,0.004951954804443772,0.0061265888105231205,0.006884307948265274,0.004103133976395592,0.00785708106193602,0.008639046595776212,0.007195171153332962,0.0049625748425107035,0.005649514209655691,0.00864443942105949,0.005800495564325681,0.007014619562991393,0.007036414996879764,0.006155837275249213,0.006945502128959869,0.005658293147226864,0.007694060093513544,0.005867517320664084,0.006280329980722494,0.0073297564529541176,0.0055764337978860285,0.008145219090931825,0.008004408288376128,0.006350754592472552,0.006356230413454842,0.005920824075168033,0.007011462361688482,0.008429488051357563,0.006258965491414389,0.008652052718990803,0.0066046460171427105,0.006752804250408296,0.005952406554915712,0.005204569472515438,0.0064110350683383825,0.006750931792170244,0.007278854265385073,0.008502313183588722,0.00809560622942875,0.008848682710154028
700103652c,0.005637174750468899,0.010887894093497547,0.008145485890929517,0.006370006015681166,0.009695018712763048,0.006599048246182286,0.007697014530352168,0.007156270233045248,0.005654226162620317,0.00878605067838025,0.00860205007333942,0.009407699701400627,0.006877852457081087,0.007147604378803757,0.007014550143060109,0.005678393649934093,0.007434237717304179,0.0068501850017114565,0.007772069065997573,0.006136856436148605,0.013400112546994074,0.007274500122306061,0.007741853290038829,0.009212687263581227,0.007855919927030726,0.00858249715078501,0.006871771494979058,0.007213266105068876,0.006975888042716802,0.006930577664106677,0.007447402360897883,0.005623021301783659,0.008276820209703393,0.007293555163869488,0.0048154239575076245,0.0072681817913565535,0.006939516352735798,0.006360800984646992,0.007540930233404597,0.0071860941442243,0.006218556059539178,0.007832418341851546,0.005668240051649655,0.006494818080298242,0.005303606032343255,0.008914617548829952,0.02267261125374916,0.0076513645186625364,0.007180933769925029,0.0078021144855717674,0.008650868707420167,0.009718931393943583,0.006672647297748879,0.00767696187139827,0.007555773802407156,0.006347725855857654,0.008257184627489386,0.005079093725572387,0.007742943197776348,0.00807226255569821,0.006942350135915782,0.0055842436562981625,0.0062758621037581,0.006570364373542083,0.006659786896117831,0.004398239976870661,0.007023904858374124,0.0085296525255702,0.008327565450321942,0.007737472711093084,0.006170716898130005,0.008361664316805342,0.006087571824713184,0.006639337609311569,0.007688606222498915,0.007627370003284617,0.005701029298641773,0.008263197867315546,0.008632766702219822,0.007424988548639659,0.00604368158821249,0.006446115099834756,0.008559985006531356,0.005938716897495024,0.005559106936704954,0.0068805069014373135,0.004841881750960382,0.006833492911999257,0.006422976122527269,0.006448403383956269,0.006499165590577105,0.006782447012213474,0.006401166283380213,0.00631976619141668,0.00845774726753567,0.00777808416463822,0.007667520652603009,0.006093076475198728,0.00626657691215067,0.007521256684077829,0.00803517247022373,0.006384860011824236,0.008399548453681035,0.006453442755465631,0.006546194804546566,0.007630289690381319,0.006412522434696367,0.007013665443530116,0.007235917744661016,0.007130042770362797,0.008304936069936233,0.007558514151450694,0.00769192584880323
