,700013588,700014837,700014954,700015250c,700015702,700016542c,700016610c,700016716c,700016765,700024437,700024449c,700033989,700034081,700037357,700038053,700038284,700038386,700038414,700038594c,700038806c,700095058,700095353,700097631,700098561,700099803,700100312,700100600,700101134,700102242c,700102586c,700102659,700102848,700103558,700105787,700105991,700106198,700106229c,700106412,700106694c,700109987,700113177,700114218,700116468,700116917,700117069,700119165,700119307,700119496c,700119739,700161532,700161581,700161872,700163458,700163628,700164450,700165148,700165778,700165809,700165875,700165986,700171066,700171916c,700172555,700175331
700013588,0.0005721475427352881,0.02081223033331729,0.020864367215784534,0.0199346804904554,0.018970495586051468,0.015931595531420203,0.015934870046141004,0.019164539938320412,0.01506557905470494,0.019270312173205465,0.019383415187587225,0.01594260878897423,0.019589890817523402,0.018969120182285956,0.018912497572588186,0.02210762170168544,0.019087310593314838,0.019103380617789184,0.01846058347783341,0.018973475067113735,0.01877849929266133,0.018986620150806325,0.0006416653566068132,0.02071535942060672,0.02068225053033723,0.015084887453719522,0.019271755725756113,0.020158175146820608,0.015935537230357594,0.01578303132335417,0.022988970472913678,0.020194024787546616,0.018959163932073603,0.020874321928115776,0.018977079790702713,0.018931089721518822,0.018870334553757227,0.020453923643710896,0.019124669312900012,0.018375767562483453,0.019164739797859136,0.021215253911547303,0.01907328390583753,0.01914007553780041,0.019055442273293543,0.020286074303008644,0.019309840226736947,0.016061556991972804,0.01932134123487966,0.018904132335619196,0.01893838261237801,0.019401953476706882,0.021195148399110613,0.01883700794858368,0.018933895988493737,0.018886639143960986,0.018767409357078,0.016044455997586728,0.019000283643789386,0.019053545330043924,0.018982907983138588,0.01898656663146509,0.019715040625336345,0.020397519606997885
700014837,0.022463312291725716,0.0014611793449661934,0.0247496988101881,0.024592333944357475,0.02368202701522191,0.022844648694008398,0.021826496630294234,0.02379653749661954,0.022268298577685072,0.02383373187058731,0.02373181904575289,0.02233273243069922,0.024141455066869467,0.02385735884769114,0.023566239808589837,0.027256100510672874,0.023641038924530827,0.025687789445631153,0.023367513424102117,0.023669965918247216,0.023467921085875785,0.02337920420623527,0.022275588684208706,0.001084905505107456,0.025191926900853343,0.022216698215173542,0.023417878015692877,0.02447524623611041,0.021853508657422794,0.022662840443151738,0.02639219605491272,0.024900343742542266,0.02379928378299636,0.025326601682196834,0.023867107871225927,0.023772569543657245,0.023760133878257064,0.02519575089544198,0.023771352987457563,0.024524177521807137,0.02356929240368017,0.025693467375954755,0.023818719080355353,0.023845941839946976,0.023768761557255092,0.024844850767013187,0.023911035223850546,0.022922858410681937,0.02361411039036153,0.023766025703496108,0.023788840384258107,0.02396400957414866,0.026313405021805507,0.023691747073097423,0.023735591941462547,0.023747650013252068,0.02356764636945267,0.022913141599575335,0.023839341680129425,0.023761523335436203,0.02367589925178984,0.02368057679243388,0.02434015293173972,0.0249932285865272
700014954,0.0224514526015104,0.024656251423705658,0.010196536565727337,0.025028692393225076,0.024309548917605863,0.022824909148457025,0.021323638956719324,0.024434014399275252,0.022418313143113093,0.024559359227047568,0.024701281300457907,0.022473572490605474,0.024852228547939826,0.024635630510468343,0.024247554955703278,0.027311065658078382,0.0237364237165106,0.02426353935571545,0.023979808497898967,0.024346118684190395,0.02429314303722921,0.0239112386422607,0.022234655561895952,0.02469687071631131,0.02506340662305125,0.022322700529400243,0.02410301798618058,0.02504559052841356,0.021340489178595847,0.02270862052006882,0.025098337334761602,0.02526987394005455,0.02456905151958139,0.02588407040847553,0.024472400245584853,0.02451014153116527,0.02446340820115156,0.02582596869182593,0.02465182405803105,0.024296770463020492,0.02450230000263067,0.026161801228984313,0.024543275320379702,0.024647857694242756,0.024404980722505576,0.024930637631370205,0.024574932143871363,0.022744977471357827,0.02450131434521302,0.024498190012936325,0.024601251911741142,0.02469694217033442,0.026490193962079363,0.024381121572783226,0.024467347165314964,0.024461934959071306,0.024312758661725872,0.02236310482704709,0.024497269634058676,0.024406677562550622,0.024452662685761965,0.024370180559263252,0.025028797878217175,0.025653637139442128
700015250c,0.021824660285314632,0.025010910042096404,0.025549844561052974,0.002604496227713439,0.01011371608851833,0.023598235385941337,0.02222753726887213,0.010413620728084058,0.02076271585724121,0.010270538686341743,0.014931423439793158,0.023347788269463623,0.010510277441326491,0.010431945549330381,0.010701035784215591,0.026527582028538305,0.009887674226153187,0.025869867615872857,0.015137595349820744,0.010170951743977424,0.010249348222663344,0.008998985800404164,0.021858485598364338,0.02512026500687961,0.00392165080326049,0.020449130854911277,0.0101266039630329,0.011984401117175508,0.022244112315308175,0.02323635145366561,0.02810505875243361,0.010801460465621351,0.010390613721235807,0.011259400514885103,0.010477436531230804,0.009681405904479856,0.010154361506244112,0.012349320081145997,0.010244854192472563,0.01974693534890915,0.010600951236160096,0.01220870244358999,0.010087177479319552,0.011046134295525992,0.010210310683078863,0.00341662010596226,0.010497074299892984,0.023647008558004688,0.01056581027518511,0.01010840373128039,0.010397833373033709,0.013363493841564978,0.025933679328497373,0.009579124740256429,0.010936730399744334,0.009652361340822398,0.010104511003803874,0.02318872469955628,0.010190730815258413,0.010160905358937098,0.009802443368431184,0.010174018557517385,0.013664914698379852,0.01136472701521341
700015702,0.020640652809233825,0.02387888319753913,0.024587873069851673,0.01000011318244118,0.002702920941507681,0.022287261970714765,0.020960735538037196,0.008692083455969392,0.018923507594385193,0.008718815860294615,0.013457666650112365,0.021853257189649707,0.008713477667098552,0.00821520582095796,0.008693699644749094,0.024854664131132114,0.008407142631430047,0.02474704279342677,0.013506126864886439,0.008224597031698502,0.00857224488661014,0.006975947526534263,0.020684023535868998,0.023964363979816595,0.011396928577890934,0.01864200897083048,0.008475010620184993,0.010552816433570311,0.020967616234595865,0.021963283979226835,0.02660583827814108,0.009046282561704741,0.008341332196081222,0.009426182299075408,0.008717983481930048,0.0084264337906429,0.008080546972105728,0.010397462251773971,0.008546627254001224,0.018255375770902516,0.008792313843136886,0.010491181801655982,0.007983248523103557,0.008864720210649386,0.008521201022954844,0.010720132547613295,0.00879832817555707,0.022326579396362022,0.00878144955191098,0.008028848034884274,0.008134803788433842,0.011505555226264057,0.02411538636031101,0.008368687933944588,0.008799786501709164,0.008389689032321368,0.008001634283260787,0.021757618370035474,0.008250272611112473,0.008503058787167546,0.008042004553988354,0.008236347854045206,0.011894870253683784,0.009961044791113228
700016542c,0.01740912435608253,0.023193066433812196,0.023247412719097426,0.023549643928018584,0.02245448322077259,0.0016589215185947293,0.018472425677629602,0.022441670435564727,0.018838331097026796,0.02259234954829547,0.022538466131833343,0.01934540692369908,0.02272530847190734,0.02274116812665742,0.02225700607394994,0.02553079212195321,0.02188323457648671,0.02231335632727846,0.021565955189196694,0.022447418112261315,0.022239816440790105,0.021732978513095236,0.017344778231539976,0.0232144034764846,0.024079439576046413,0.018801649337174875,0.02206206082042244,0.022808484243972717,0.0185096463002921,0.0016622989483105763,0.025644172969252338,0.02293841171269571,0.022705885238124217,0.0235427745708196,0.022553929277094174,0.02246392245552541,0.022626468219678817,0.023872570241247552,0.022773474252631258,0.02152224426887418,0.022601702836095812,0.023849326716199663,0.022679454551968247,0.022784586353017094,0.022461263384896325,0.023700689615794746,0.022610617110083157,0.0018910636821401659,0.02269843417633902,0.02266325186240842,0.022710821645840887,0.02285785906183964,0.024844765999474546,0.022361849132437002,0.022565818338819692,0.022462950009706953,0.022323956050496245,0.01937966487195364,0.022646977804699514,0.022469963095657977,0.022510171953731867,0.02249066026524996,0.023152948173547832,0.023539890306962144
700016610c,0.01743046369536278,0.02217276434104922,0.021729310200727096,0.022182165309992733,0.021112384793270808,0.01847540094461558,0.0008596894425515248,0.02111147316809681,0.01805125398744947,0.021236954409837347,0.021487466289715217,0.01854300638161101,0.021509633276475277,0.021348994096196856,0.020855885143922462,0.024045750400367605,0.02049403551710943,0.021692575389278965,0.020529199351747626,0.02112170707165862,0.02091954206826214,0.020201109599765857,0.01750331045348043,0.022299228927930216,0.022835044522515478,0.01794455734004212,0.02060428808426907,0.021099062103814344,0.0009172308571149176,0.018199828076342642,0.024433028129374184,0.021088973113641565,0.021387206367705885,0.022183595474897316,0.021202780610112822,0.02123058947676227,0.021251587330221536,0.02260799246149829,0.021403036513013635,0.02034679379332972,0.021280614836686505,0.02256921839175436,0.021433219331188243,0.02146225448709063,0.021185404478548983,0.022401680938063367,0.02124892985862754,0.018557863957125283,0.021333551115070477,0.02128799666904648,0.02131879771316629,0.021567173063542788,0.023507308021606124,0.021110157516928962,0.0212988562067465,0.021201178209862854,0.02099164858640696,0.018609493777389158,0.021256870957563536,0.021176669166673583,0.021149233355776363,0.021148939055458213,0.021842168574614407,0.02211358862241724
700016716c,0.020738351007321857,0.023860596177381108,0.02458518903539273,0.010242896230945202,0.008625978889899225,0.02215909214124172,0.02083338440989546,0.0015275110646127805,0.01923068377738507,0.008729743178875399,0.013470702464736587,0.021839595803377115,0.008933023873922138,0.008217752620956828,0.008989261801874225,0.02479762384046855,0.008519538572962896,0.024745829127639674,0.013489618552543851,0.008348708669139162,0.008520435262341294,0.007954999118461257,0.020773217452743714,0.023910210321960168,0.011618427434985696,0.018967220621181308,0.008739160956563406,0.011065270796476956,0.020847659072611036,0.02189568767652024,0.02664164273308788,0.0019241724506365745,0.008395185358306063,0.009952305708753367,0.009024854478029854,0.00819150304251716,0.0081472913050791,0.010731448774069976,0.008386033720261555,0.018565590338123283,0.008681567001217486,0.01105763679084422,0.008230444956351848,0.00877178371396182,0.008414861771719212,0.010993131012073559,0.0016123413972727778,0.02223062062321551,0.00878946659220556,0.008102829202731407,0.00816004987447658,0.011575290033891667,0.02397849889127123,0.008143978635300026,0.009094551874292825,0.008147544041184633,0.008048738822843954,0.02182170581106278,0.008345024170097087,0.008388824038626803,0.008032405363522347,0.008345453099842599,0.011943748549209472,0.010200412116885235
700016765,0.016460774592934175,0.02257933103494542,0.02279865917788113,0.02068953990990087,0.01904609753185701,0.01881031446509746,0.01801297709703226,0.019459299282458008,0.0029641800309960853,0.019214662569914755,0.020494567129158318,0.01690413674606688,0.019632344720573246,0.019422446564436684,0.01909419506477964,0.024237216503098423,0.018746074710829744,0.020772912877098246,0.019401800532391242,0.019248532771170272,0.019015620178748478,0.01823093212083823,0.016529085999327557,0.02271403537694806,0.021366983103604836,0.0032290892826412625,0.01892190655294249,0.019646717855752813,0.018057371021647596,0.018460055659777562,0.02498294118525964,0.019488973602721168,0.01938231655276953,0.020381775030121792,0.019238176722924993,0.019449594609683474,0.01932602492201604,0.020751823524667482,0.019389039464751845,0.01887323157740678,0.01953341340554364,0.020750156032506423,0.01961248638573466,0.019532680646429615,0.0193325004891802,0.02090959622309253,0.019585227655477058,0.018884995351184975,0.019596211955285225,0.019404342084500103,0.01939158375839934,0.020040420530531115,0.02366376588861556,0.019330528494863507,0.01945040144475707,0.019429739449468846,0.01905012681520215,0.017378214496494963,0.019358523728660502,0.019319989565017553,0.019216583482446734,0.019286206303239257,0.020329517646021353,0.020446816083326082
