,700172461,700024509,700098267,700163030,700116778c,700023578,700021902c,700103710,700015250c,700035861,700106876c,700165455,700165263c,700035785,700164611,700023872c,700163699,700038806c,700172726c,700108840c,700037042c,700171115c,700165311,700116730,700024086c,700038472,700037123c,700096380,700165634,700161856,700171648,700114125,700014837,700175331,700038702,700171324,700014498,700035237,700111296c,700116201,700175181,700172813,700102356,700014724,700110812,700095486,700105882,700163458,700037453c,700013600,700163772,700106198,700024437,700165052,700034254,700117682,700164159c,700109231c,700165778,700173023,700172555,700171441,700034166,700117625,700032222c,700014486,700016716c,700100540c,700037284,700100312,700033797
700037042c,0.011432163725170969,0.013552998938096316,0.012259391837056915,0.011215892467555107,0.01243966686852199,0.01240005328296775,0.014268233772687657,0.013008708413816922,0.015352830547352238,0.012538398789862336,0.01233013911688994,0.012234177766726194,0.012730810692011306,0.012574101247349348,0.011831426191794113,0.013177980330628504,0.012488118564785673,0.011953049470379024,0.011849196919185808,0.014569793048608459,0.009682633863353446,0.01481650804952425,0.011848702335631515,0.013203928359004122,0.011468099909094606,0.011298904912940754,0.012115476807335254,0.012701178013310643,0.011974949510440648,0.011129784263966257,0.012297150674620418,0.012470575387475164,0.01592853665874499,0.013097855721755714,0.01269003558746536,0.011781372676441616,0.010669368797765142,0.012835057767945477,0.01661213776428365,0.014341457494024996,0.012458272391693405,0.012823213913445323,0.011797163702856613,0.014303440514259178,0.011794378948150795,0.01206148265197078,0.013425272670350251,0.012918373743827365,0.012321227448180795,0.011336346391737077,0.011342509543413593,0.012140628857620496,0.013252479010276529,0.011948398257741721,0.011310504794639829,0.012535349670821387,0.01185704460359708,0.012469287750150066,0.012155045674647466,0.011494540939345965,0.013852242487499273,0.01221444175127783,0.013879121507837244,0.011287706463837942,0.011959686708228391,0.014754461661097215,0.012730381288740879,0.012833950657557344,0.012460960297881176,0.012508210828052136,0.012384194838664013
700171115c,0.012661114119133992,0.014861025652714578,0.013946323672341115,0.012772914052849905,0.013570935990941505,0.012963083877065244,0.015829269863457854,0.01444365737735213,0.016831078026070204,0.013516345147695357,0.014653949579322081,0.013368162970069113,0.013964623203833241,0.013435702125638773,0.013737630291372444,0.013871096992948622,0.014242106962807347,0.013299020612493558,0.01429167045709359,0.01620466855685173,0.014710895036945044,0.008100935861208297,0.013367961872608244,0.014189131668132082,0.012612140581342824,0.01280713731596727,0.013339045599583163,0.013972971401289246,0.013535709431501545,0.012653809734893544,0.0130530983047669,0.013985817012346705,0.0166199674400681,0.014040775532910749,0.015801902554212394,0.012574755176733196,0.012924937164458515,0.014166319318024544,0.016228638104789115,0.015291742239714528,0.013910905139904516,0.014900379456860884,0.013081907913371677,0.016604466892371324,0.012595855238971622,0.01332139885071768,0.014786452955243097,0.014677048597262913,0.013494415698274751,0.012369320198073346,0.012980995879805514,0.0136132262099378,0.013334007640322098,0.013315117590613615,0.011862557201250757,0.014832784815767741,0.01362088996250286,0.012951728923409508,0.01348341698093768,0.01333723324618941,0.014822326276387422,0.013834026617121116,0.015165564691518722,0.012984426532045328,0.013186414539322178,0.016034847247601843,0.013803000743950005,0.012894166567535855,0.013441889916474341,0.013242968748703069,0.013452081167304971
700165311,0.010399527615497171,0.012900154625594636,0.011319842266579032,0.009789806825189087,0.011470703337863493,0.0109204622355287,0.013001612600333569,0.011981125282205936,0.015172966538173746,0.011665493546943972,0.01095435343932685,0.011317301206516679,0.011680725593539257,0.011879570903553576,0.010394221728429534,0.012484081686406884,0.01122133079358282,0.01064246440925643,0.010489413674274656,0.013489134734165714,0.011981841402238142,0.013598227071957516,0.0042648252985391785,0.01177114591116585,0.010313192210955231,0.010175857880462704,0.010961669222626095,0.011193355965492272,0.010033766639686515,0.00997635820239993,0.010783591245306586,0.011842280017998036,0.014335420764684985,0.012091297412006522,0.013111542315444659,0.010754900055684307,0.009145806911804449,0.011383045489023087,0.01547475455238956,0.01385790130504968,0.011053611466390674,0.011855378374121218,0.010860530523830944,0.012959101210290149,0.010400033406951894,0.01118603202569715,0.012024885604980818,0.011343790309674957,0.01126462086930148,0.010185446013862808,0.009234164765915574,0.01101426949535624,0.01235458416946743,0.010778277370976188,0.01071272649879029,0.011522458629585066,0.01098742109803817,0.011057868419643251,0.009886619963323906,0.010719577578168679,0.012047420823025255,0.0108477808959767,0.012579231006776376,0.010293788108875927,0.010484327569275682,0.013642325618591012,0.01152946547602004,0.011331290145486929,0.01167080645132093,0.011414010888779516,0.011386399098534242
700116730,0.011623615588440031,0.013459366826877948,0.012474212314280236,0.011603532513738907,0.012641887152169908,0.012571272898628269,0.014216024918848606,0.012926350235821308,0.01527957127834176,0.012944434807110631,0.012667232759408278,0.012721443245760541,0.012940410993754928,0.012713467291450457,0.012049792675955505,0.013077988185880605,0.012271218427469472,0.01242593215686517,0.012153565274137787,0.014428095979445204,0.013533543674296078,0.014567719760270919,0.011949577544778874,0.007447237736475575,0.011799688590615613,0.011259086599075848,0.012473056381852357,0.012577717410492248,0.012363913014543029,0.011017520891804692,0.01249833970516842,0.013512170358212582,0.014291110881419043,0.013158844237735728,0.013813828083846909,0.012026972013361713,0.010584653603941093,0.012723686617527178,0.01586068684386551,0.014630585431928729,0.012913195132226371,0.01401716325227141,0.012217832699838236,0.01423881426894985,0.011702541098684531,0.012251023261709298,0.013739455396272963,0.013470385400265728,0.011912256173165213,0.011992962402570109,0.011782261177495649,0.012432449925149145,0.013472169054543591,0.011919253575049178,0.01146087446486764,0.0124159898915573,0.012962857036186031,0.012099732773484676,0.012581044510010315,0.011541780365367202,0.013692158873441962,0.012034685637289535,0.01354812449863007,0.011337121985954412,0.0117998518673111,0.014096433970665775,0.013083275868050082,0.012119733162341191,0.012571150642774918,0.012589563872608442,0.012580262903745672
700024086c,0.01128321716537275,0.012947015455341366,0.011870478893509274,0.01104572809158207,0.012501931470381058,0.011470291857892865,0.013417929476039484,0.012444862328537604,0.012958946037426434,0.012020416391063495,0.01217044517466767,0.01238618394359306,0.012635154126539028,0.012348530766132914,0.011624764323440638,0.012404233787629051,0.012091315563985544,0.011613556755507563,0.011550397909814979,0.013353182963095973,0.012482898490397387,0.013627537264014907,0.011098763903227796,0.012526743999930395,0.00796834519811791,0.010882105412332907,0.012204572781148969,0.012046219724178459,0.011514461097151941,0.01075359073715768,0.011447983261422552,0.01241627639123216,0.014143606631985745,0.012635125615550052,0.013035192258854095,0.011193022315295365,0.010809759076622513,0.012682670482539923,0.01386496902661972,0.014595438649847841,0.01225337773355432,0.012653912592762452,0.011646148098523464,0.013731298785137085,0.010753719570589616,0.012136646951717556,0.01318856131410504,0.012458549940193856,0.011696854966467062,0.011557480511499314,0.011220912515262685,0.01208302240789192,0.012763565978630416,0.011498072252467222,0.011420823986628718,0.011839955610958748,0.011859389997025082,0.011985720353373372,0.01171870187453806,0.011465827387985673,0.012632494496085316,0.011896116111282905,0.01331293146456046,0.01121282129897725,0.011442565383935795,0.012672975009216141,0.01229222211884777,0.011085367930928696,0.012240962538364156,0.011862768539620998,0.01169544464481822
700038472,0.01111382492640008,0.012666811953811452,0.011702004612269376,0.01086641728627922,0.011959304736151824,0.011072765493263486,0.012772371520802284,0.012103281612537748,0.013580905885941215,0.011838612390225356,0.011873217490298916,0.011657495887418868,0.011998686611560887,0.01145380414827496,0.01122807731125553,0.011635383961266496,0.011484809959293421,0.01140947649171128,0.011309222965184286,0.01324305361680228,0.012337924338207434,0.013625528267068046,0.01100056181438216,0.01205311393460735,0.01100607822754897,0.008092698395298659,0.011002022045337585,0.011774126387648616,0.011455830787917854,0.010125929857513084,0.011077092026785513,0.011863619490136729,0.014167882514671788,0.012248717976613829,0.01266730219909983,0.011040145036508091,0.010510858577265057,0.012326133383407423,0.01497529913584827,0.013976030833597114,0.011883145908157618,0.012641393288044771,0.011346200015389843,0.013526966148867808,0.010606146029820034,0.01129647740893126,0.012745419848647535,0.012254140263836802,0.01138632837285682,0.01100000703839797,0.010909902442259495,0.011789303258446135,0.0125637034276177,0.011134087131133208,0.010337402385434631,0.011554091422624214,0.011714537053579593,0.011398137374225304,0.011462645810848231,0.010922918642339987,0.01244132116657147,0.011138270849805695,0.012686677125420522,0.010711992652202915,0.010929361072603302,0.013130470383621995,0.012042551081837929,0.010900838320239758,0.011992234886571338,0.01181917409115658,0.01133539504513817
700037123c,0.01171378195687786,0.013289551501082762,0.012086850997505349,0.011487205660572321,0.01281225681019336,0.011958995164225677,0.013474760020567496,0.012826574879590394,0.013727334272233884,0.012346905865872122,0.012582247446445179,0.012597279305384176,0.012638792060206476,0.012707423769665013,0.011820053845145373,0.01216210701719172,0.012455175065630826,0.011955522606557974,0.012050254488182584,0.013949637068062185,0.012750445033344151,0.013989565697668445,0.011414294070996716,0.01279346695223816,0.01178484007846326,0.010498393199184242,0.006931720838412082,0.01226386006065302,0.011905733242454012,0.010864070658985672,0.0121526303856483,0.013084524312426862,0.01471759690394674,0.013016301117866046,0.01314121037107012,0.011990749614353952,0.011010566828618456,0.012895762868928214,0.01415079289961035,0.014716709045714822,0.012665838946017392,0.013082811146671107,0.012343932231163576,0.013952920342953413,0.011284636963625106,0.01210612140352777,0.013361976290490064,0.0130491762957127,0.012157671211724612,0.01172502614494758,0.011437309367990995,0.01255359806253279,0.013509845654702429,0.011962107986796991,0.011813689941845486,0.012031677045016422,0.012102785045959987,0.012467387120129007,0.012184838985377705,0.011432458814136662,0.013405224700525856,0.01171956519302235,0.013451620953728422,0.011085071899590355,0.011461091490478116,0.013248917855137756,0.012877963371753077,0.011998483814625259,0.01252284628987893,0.012489895896629246,0.012307206889803714
700096380,0.011326313216054248,0.013300585410128202,0.012084572709135032,0.011343684793124795,0.012277592963841044,0.012240155775436443,0.013600030481098941,0.0124758860954859,0.01552986382976273,0.01227878266812254,0.01213713188735407,0.012280542447505415,0.012563114561713613,0.012152907364532057,0.011601165639606842,0.012738273026670426,0.012007710925987212,0.011956188720276196,0.011924069270899873,0.01380937264937202,0.012986447075957006,0.014250047505612288,0.011342832116415,0.012565419139917069,0.011347122468045943,0.011002475593892093,0.0119693635169132,0.007406741708676796,0.011413424364571592,0.0106797485607489,0.011947403208540264,0.013197362013296226,0.014707664659136074,0.012850178125106406,0.013457205763557994,0.011695236104355607,0.010531561532249344,0.012697803594193577,0.015533704377272263,0.014313334693206631,0.01224172885042928,0.013124374508314857,0.011785926489585208,0.014010482976859912,0.011365695796892984,0.012190008018840905,0.013343863495278862,0.013033049617165544,0.01184183129522382,0.011503137719601587,0.011151635267044144,0.011953833254982536,0.013045770050948056,0.011930158168739578,0.011001516286051578,0.011976843384615469,0.012177143493573005,0.012108790651939077,0.011958996918034604,0.011221868039696666,0.013466229795742128,0.01167908956492359,0.013077521735939035,0.010576921812996772,0.011259010966533594,0.014040723236083906,0.012767107415136269,0.011525555504979338,0.012278047004047849,0.012481352138365131,0.011985446078141709
700165634,0.010568771626343754,0.012998691292994096,0.01164572586235345,0.01060888283922287,0.011754343632027294,0.011730957180309951,0.01324359183870941,0.011841298197824892,0.013486974103463929,0.01184540306143708,0.011288746807897678,0.011808487565141669,0.01185482172461058,0.011882754296842943,0.010874400092689716,0.011889353276530831,0.011621790402016354,0.011250148747186054,0.010894583295703437,0.013430089296185818,0.012182655459239277,0.013819865542877176,0.010128426072060905,0.012254486097998295,0.01074189357078757,0.010617106436672387,0.011507487899330952,0.011309693383881884,0.0056972756811538025,0.010314202506880385,0.01144882948482084,0.012474465526491552,0.014815920196236553,0.01241173175463822,0.012885417781163241,0.01107354585181332,0.00968661323616354,0.0121131630199645,0.015510480082525662,0.01418402003566067,0.011710200518839557,0.012243457068264595,0.011337482704343323,0.012842109441917193,0.01080465062174716,0.011478172007701012,0.012538481330742184,0.01209744131070199,0.011753299322414595,0.010906229087138538,0.010044077442824996,0.011408340893601598,0.012735751504787084,0.011371252983064278,0.010690756455929026,0.01166350644144728,0.01140551517223763,0.01172113545715623,0.011060528340623257,0.010918475844880857,0.012743261905311862,0.011322306731235778,0.012812613211095916,0.010295589241657938,0.010977659484540728,0.013065131846758908,0.012108366641784302,0.011517116615792234,0.011973230229669994,0.01191969991140047,0.011775315776851827
700161856,0.01059242070655522,0.012386228034579836,0.011398038115684971,0.010706837368761714,0.011510234933284172,0.011173500983707832,0.012603766332096148,0.012068089796973136,0.013277436412573224,0.011064446191300844,0.011596622304957102,0.011606603324111509,0.01195234996035125,0.01150970816738242,0.010959039166155022,0.011681233855038506,0.011123578749331859,0.011212314615116195,0.011020751015248022,0.01295903258895087,0.011925255769640085,0.013417210547821346,0.0105736249381398,0.01154909716832523,0.010658133098549977,0.009918044603463459,0.011154537826454314,0.011198438798863569,0.010928128042856871,0.0017003825784788578,0.010601658845812177,0.011855460120782622,0.014203727537315431,0.012112650845256269,0.012543048783571226,0.01069576155911231,0.009792956245186163,0.011895988828331304,0.014148601125646544,0.014084477656590115,0.011607716284996888,0.012371099972840714,0.01098513747301197,0.013225646410400771,0.010156675759884286,0.011493979431094441,0.012467687741492749,0.01201046913233096,0.011361346496204957,0.010816321805622968,0.0105233578038103,0.011123750983377468,0.012191617142671076,0.011020099813499086,0.010337234469509106,0.011162217889258941,0.011669129989263059,0.011486673810247807,0.011408739279890421,0.010241064029613127,0.012305160881074991,0.01143519498900284,0.01263156624395052,0.009796886073268372,0.010346331677949391,0.012864137491397537,0.011812039175955665,0.010771336761050526,0.011584086270464058,0.0115536328997378,0.0110588231999006
700171648,0.010595322419231695,0.01300724682374913,0.011511755224388364,0.010478190611310384,0.01127188463248186,0.011344280943799762,0.012926091358080878,0.011961284825369768,0.012355768649825984,0.011739524467451915,0.011323549603118608,0.011659330201231182,0.011648443079054556,0.011784592295923279,0.01097863532088018,0.011641593254924398,0.011706752080203978,0.01085715735894222,0.011161499178046545,0.013705069114735229,0.012348318531817507,0.013137642627926587,0.01072284100027498,0.01223999884828574,0.010558114166969484,0.010143229917828107,0.011627747468173744,0.011687430929723628,0.011326227023999534,0.009887047442837771,0.005396163747114774,0.011602043119779904,0.015064141541610374,0.012257809708927559,0.01282630058717784,0.010903232095178786,0.00997513963350932,0.011743818271418092,0.01550103958558764,0.013720633966655786,0.011601302008236905,0.012457213227632238,0.011100865280188336,0.013246639770507869,0.010549550579011042,0.011221388297693376,0.012522680604369023,0.012111992016452655,0.012050586222226241,0.010832235264925114,0.010617342773566678,0.011252251707025505,0.012467683388951548,0.01124607330741536,0.011006295359816657,0.011517390138614941,0.01154184322682182,0.011361166531243048,0.011594072877307371,0.010543902666760014,0.012249841085020948,0.01124394270176452,0.012195125039192048,0.010508624158245964,0.01090484968585028,0.013390980986835449,0.011782367120564,0.011104703092733427,0.011955795229289915,0.011615639314833864,0.011430701680651741
700114125,0.011602911130129385,0.013239534361555037,0.011627353486287871,0.008645908200563476,0.012297140072314356,0.009887071896865465,0.013711540263699456,0.013076317643616492,0.013678683738652431,0.01271145592134401,0.011540152218757888,0.012416695429434537,0.012855455335268526,0.012727194671297126,0.011813789085117076,0.012439769108622071,0.01299090943129597,0.010116895879990222,0.012046699528636752,0.0141312446495414,0.012346900093981324,0.013928113930494498,0.011607644037975515,0.013043397235571894,0.011313877130739426,0.010758974923739995,0.012391560089845365,0.012742816277920841,0.012162224096206894,0.010945786168233726,0.011449819515953094,0.007545862744908361,0.015135618562144262,0.01335595843678628,0.012996482454327456,0.011903752203129784,0.01115868879360193,0.012685294226753756,0.01454969056837171,0.014672525113162175,0.012316202801047086,0.011075380946990994,0.01222203888609949,0.014221837539832706,0.011544474721298312,0.01195264373175925,0.012225187985875241,0.012645432526439852,0.01194418520663052,0.010414942065403826,0.011437955439999332,0.012364142347794498,0.012888066785145277,0.01131546069248834,0.011594363817701035,0.012617477197011041,0.011758534354466287,0.012081657935479124,0.01147641049055205,0.01148980616919596,0.01084286586320106,0.012435717099559523,0.012968999342930564,0.011339275056562013,0.011941653216177295,0.014237267493324659,0.011449075508690388,0.011359510433235196,0.01280815634523235,0.012439348667353585,0.01221512122467144
700014837,0.01380406813448532,0.016066533416883154,0.015956859764055566,0.013442384704193252,0.013569482460046623,0.01444090800123559,0.017337070073988714,0.015894697877769905,0.018216573066714453,0.015158844034070956,0.014857255991296038,0.013398062708051694,0.015002728094404729,0.013950555205673086,0.013628750701737632,0.01528973323215436,0.015854549910817226,0.014257559468326613,0.01512174375032305,0.017512136907714682,0.01575398003764541,0.01654262309654174,0.014038985146134013,0.0138790858192425,0.0130246931606541,0.013264750910415022,0.013996783678697779,0.014386561228758529,0.014453684049247902,0.01343688618653717,0.0148891849777836,0.015114121235209863,0.008828111948501966,0.014201423341641026,0.01590251751012564,0.01413235738533126,0.011701536224997556,0.015012090102507768,0.017577942860754196,0.016808587521215862,0.014160735515917353,0.016959930083617455,0.014704423100282813,0.01742409967870004,0.013951637915764743,0.013268585403093348,0.015675908316471362,0.015349012644019338,0.01487042764229621,0.013231237484706023,0.013870530192926035,0.014984876955784075,0.014436265154816068,0.014635857712261247,0.012632217282100348,0.015802808492191137,0.01473422560060504,0.012910810324526248,0.01461336673685375,0.01403564914625089,0.01612927705064032,0.013955388292418302,0.01638372524699801,0.013359715660578857,0.013863736827568637,0.0182363883069268,0.015267051718744469,0.013841012364994071,0.014992007478985329,0.01411888088982821,0.015049652481556625
700175331,0.011734587011498205,0.013379358937337023,0.012236153180862862,0.011568942700905182,0.013090909225891293,0.012537294485457144,0.01432069131076853,0.01311523678960714,0.014441892520656831,0.012706536746436473,0.012777418949975123,0.012754637666892532,0.01291221583126006,0.012814772442069222,0.01197908784011255,0.013347532795512554,0.012529016347270362,0.011974357199722922,0.012323721403238166,0.014202214773342154,0.013237640264208029,0.014207142849649697,0.012099649394338463,0.012971741666039479,0.01173798752124019,0.011255212374295751,0.01251453702015152,0.012668008468371876,0.01234428959835749,0.01135874177651625,0.012342537544243356,0.0136138147369783,0.014436120202694615,0.007996421130282849,0.013696659013624069,0.011881380452809658,0.011241291062589358,0.012956520230177264,0.01438580162494129,0.014711113329426909,0.012777567235208093,0.01349977672457318,0.012456304566222312,0.014196488613821253,0.011630033320756229,0.012147498117456171,0.013723892825172637,0.013509575942104128,0.012621971988888672,0.0118745556433821,0.011887334949693941,0.012750493444294514,0.013413436892035295,0.01222483676899032,0.011740357821354954,0.012289660413967474,0.012689587913770476,0.012534857419800509,0.012469909010286693,0.01165212788894549,0.013560765028631615,0.012354202693657172,0.013436764164663948,0.011690784934413756,0.011832181256099585,0.013789989906843998,0.012967189295358702,0.012067716519615544,0.012551436830522868,0.0122778685410677,0.012539308093153064
700038702,0.011963619735286474,0.013796631825990176,0.013117242801306708,0.012141295220171572,0.012441819115684651,0.013053227516456656,0.014895433851658216,0.013575152183604016,0.016737819963338098,0.013191508309750216,0.01331367660500437,0.012453725014277562,0.013178535567365693,0.012734174666116012,0.012660605523392043,0.014157734073156063,0.012750674862386815,0.012665944106310549,0.012700759299142463,0.015381738411485463,0.012618321917381008,0.015845024199726655,0.012910167687833094,0.01341452863019291,0.0119546813909204,0.01159499523503637,0.012419121306874843,0.01311239510436888,0.012581952945553991,0.011670506964914396,0.012691882443530606,0.013057839547297912,0.0159635505089845,0.013500174363328215,0.008543728829151253,0.012142755011800595,0.011013366605904464,0.013196701700790679,0.016757565730733844,0.014985479544263887,0.0128826871473538,0.013651931066482477,0.012692070457750835,0.015295422676616504,0.012477242151276394,0.012694463301274514,0.013953885224866586,0.01422659139871019,0.011494508096496558,0.012079861506810766,0.012178663545663418,0.012442374067560494,0.013249928767563115,0.011951577686641332,0.011794918209593495,0.013091878893079,0.012748205740700812,0.012472499618204848,0.013250192561565292,0.012172264286094005,0.014451558142891069,0.01277430234230605,0.013924044308379045,0.011405846925489387,0.012322312755969695,0.015309748631085975,0.013330100906489915,0.013448986655380472,0.012622091978559279,0.013137302704161044,0.012851744974190563
700171324,0.010732032348992487,0.012112415024887736,0.01099455610863047,0.010389334099557834,0.0114332223111404,0.011443980704174916,0.013129734116647824,0.011322247042643731,0.01319664984656823,0.011444157508402502,0.011577328848265431,0.011180453026859813,0.01137397309302929,0.011236598220868114,0.01079971080565035,0.012064664945266935,0.011329476339440292,0.010852277459219566,0.011092817067595186,0.013311938448860746,0.011849057579686007,0.012634065947304044,0.010702828868564641,0.011807808762588029,0.010378042368043171,0.010148788260586423,0.011520261293684723,0.01148268097717042,0.010979433016040315,0.010031581509367107,0.010953057127495485,0.012112323022124364,0.014132423462930244,0.011868188056661141,0.012269982925217271,0.005784637584643542,0.009887097820185351,0.011625834012629996,0.0143180602466396,0.013110478963344824,0.011675548339256804,0.012258701857317105,0.011106950160574813,0.01302453161433318,0.010486249446383863,0.010700836394778986,0.012270270834206906,0.012446019580895877,0.011220904842565094,0.01042936306772232,0.010502871611532143,0.011278323411719242,0.011660566830049172,0.010718011161551471,0.010036924749980448,0.01111200258394562,0.011578252315858302,0.010759786915669778,0.010969167337646102,0.010318693612627586,0.01247370415805308,0.010845736334241973,0.012105354532739091,0.010720847085067377,0.01068411105851053,0.012844928683251402,0.011699431759978146,0.011074373911259629,0.011487425923891806,0.011033379195741622,0.011323659520069158
700014498,0.010380580525530654,0.011796206783835424,0.011296859333389196,0.010101362169971805,0.011296606412001416,0.010992215402899328,0.012577063094636931,0.011350168655870274,0.01283972186327839,0.010961617619797106,0.011293888747098236,0.011267324825816863,0.01145631461815952,0.011341556821970569,0.010272833901863914,0.011428818287523668,0.01085564064363464,0.010695194990849958,0.010457386189104521,0.01246586153068798,0.011289942635620616,0.013705552568384904,0.009593909591174371,0.010938163543440618,0.010522636485270732,0.010147362655630387,0.011092109887097407,0.010877649708582552,0.010101145234011092,0.009604158916874744,0.010504391229136977,0.011894877528123677,0.012304016968339508,0.011765147278612746,0.011724302119636713,0.01038434850749247,0.005468867641571379,0.011758041497018971,0.013049624264818538,0.013650727708488837,0.011416476197792708,0.012116659261933295,0.010613423863237263,0.011876958110860631,0.009839869439890785,0.011129727142384095,0.01204340240348163,0.011428922119962059,0.010722727241163936,0.010395653677634606,0.009913764896455984,0.010791773685203536,0.012027178058425684,0.010594651845466391,0.010430801309752241,0.0106022548427154,0.010761103893098258,0.010793276645864693,0.010429025049984036,0.010395932349551664,0.012087394014962614,0.010593831338137077,0.01184027958919343,0.010235661527692029,0.010414852118716062,0.011843147839295595,0.011488376729940856,0.01019896402237356,0.01106098597762038,0.011102356238161994,0.010784329539252731
700035237,0.013022933628745431,0.014253226246289356,0.013475211606564485,0.012784542579590807,0.012534889718018702,0.013453677583976495,0.015269221033245059,0.013250017218689295,0.014632934937790196,0.013497578705131592,0.01390546513624904,0.01369822167698717,0.013462141143698855,0.013468957072964995,0.012995354452732609,0.01410178792818754,0.012700340221877346,0.013612868914108008,0.013024085669597705,0.014686392692925047,0.014254156259918991,0.015336528971104206,0.012530458553831336,0.01387534752472855,0.013074993697703423,0.012579478254394628,0.013752648647040894,0.013821153712815035,0.013286486731465449,0.012371932646281137,0.013008089222616709,0.01417479950807956,0.016300523012552557,0.014335832789621056,0.014671586606434353,0.012852028724961094,0.012387198853756049,0.005811201565474592,0.015668701234120692,0.014937487058743341,0.013996242066142438,0.01481718778586816,0.013015111073815424,0.015544069782800696,0.012485904370709313,0.0132858187079591,0.014378381083128437,0.014099491330276737,0.012928460310461009,0.012919002217093745,0.012731483371822148,0.013806703565665731,0.01448541929265192,0.012272632225041928,0.012653034585927944,0.013396365159660516,0.013531709368498152,0.012339515274711962,0.013328984942739866,0.012608318276612157,0.014367078986433373,0.012493963898177522,0.013637947359327322,0.01262223573822278,0.012726537755078787,0.013604543132076522,0.013982042484138674,0.012336632884602293,0.012940965180390023,0.013545837128218606,0.013355872937063877
700111296c,0.013148065355600137,0.016725819264068034,0.015358409597201885,0.014303737036558347,0.013338033962146155,0.0156697582939019,0.016972087670294688,0.01598189238769721,0.01865260117176992,0.01536455430912003,0.015686652581889046,0.012909260367257402,0.015736944669820917,0.013806674543287831,0.014726679382854262,0.014313982109939468,0.015908220820220306,0.014831550153180668,0.015713871643676006,0.01776845805746231,0.01655880501658377,0.016378365353181712,0.015259216157800397,0.015484666419844126,0.012915377029074226,0.014195415811077168,0.01354494669448112,0.015326767943896863,0.015144060297912125,0.013605674859114104,0.01524966959928233,0.014624745057372782,0.017573834444423644,0.014293905492931188,0.01681462013059807,0.014414973719543703,0.012493578463731315,0.014529995411703998,0.009373728857248805,0.016091288418429987,0.014619658799292388,0.017257172019571818,0.014335063670074547,0.016928576910695697,0.014956484408868015,0.013928200006311562,0.016992949337134324,0.016744209884216682,0.015903579682151045,0.01381281188661512,0.014044434965533186,0.013168452848646015,0.014925467289477232,0.015660689970762656,0.01199716724057639,0.016353208654877174,0.015568758447511048,0.013869225263182178,0.01504405414175852,0.01396588047184116,0.017107671662996614,0.01393046767559418,0.017026535990857145,0.013193434122325494,0.01392475370350687,0.019273164114965397,0.015374897325501357,0.016212564758486116,0.015015434011967062,0.015191869165430182,0.01517622108621085
700116201,0.013279852822277149,0.015181364247989163,0.014178720328692312,0.013618031887152413,0.0133422612207892,0.014511568019113909,0.01611025049165141,0.013824573905594452,0.015179034401889013,0.014463844004411466,0.014810232903044337,0.013894680453312774,0.013839717141415634,0.014024501679912258,0.013740380957599684,0.014463555154764482,0.013534667422712069,0.014042111247350105,0.01388832822138584,0.015610783516126213,0.014665574461988412,0.015743654996664146,0.014069001022962609,0.014553903130027097,0.013685450857079095,0.013006965059683736,0.014277859188745334,0.014236146435167327,0.01424994922215584,0.013328472477149779,0.013961581717520578,0.015160640035946174,0.017322405294644155,0.014833586345595732,0.01544158652835846,0.01325549906552888,0.013159016446069156,0.013674071933596436,0.01669345038777944,0.00226142051444918,0.014470791218265453,0.015231345088346891,0.014327237572776878,0.016373966129266948,0.013294575990599338,0.013421437873068898,0.015092001018225347,0.015434324696544224,0.013601037606043946,0.013507458859726741,0.013755895962383195,0.014397731427294018,0.014826491020679594,0.013384875204800192,0.013028146172385477,0.013759664481654105,0.014432619493635675,0.013397310877855069,0.01405163877475402,0.01304474996111354,0.015352351074743134,0.013366834105765077,0.014546850666948037,0.013182415608120996,0.01335267415441836,0.014234970946192447,0.014741409353762069,0.013399010117569164,0.013717686429605002,0.013849142080684084,0.014194628849525982
700175181,0.012468886544761366,0.012806690475049173,0.013099301361839413,0.011805181306612398,0.013268924917330371,0.012820211185029264,0.014541077518151112,0.013586832226812057,0.01424420859990449,0.013201359153567438,0.01290627534786622,0.01348641392239674,0.013661622743206779,0.01348587998110683,0.0128737462183819,0.01402902455303302,0.013440585485588914,0.012575599942782215,0.012695839785678672,0.014758144901246887,0.013781253009054964,0.015252601426155116,0.012091897091683065,0.013951678398427005,0.01248818439853718,0.011963235287434341,0.013366238677343423,0.013218628468491743,0.012735513053998192,0.011919084003532886,0.012756407089967836,0.013706565982918495,0.015550397122280115,0.014000449733313169,0.014296745160113934,0.012785053732847357,0.011960708922431165,0.013837939513511328,0.015893766250828327,0.01569549202753953,0.004547262299850589,0.013856507057407092,0.013120659942309107,0.01518937132547125,0.012031001987250508,0.012783677977756156,0.014120596196121488,0.013452517113715213,0.01280945968521022,0.012497613718844327,0.012356870578806552,0.013246267690765687,0.014208627260982322,0.012718428091882127,0.012549497655575148,0.013086198810625851,0.013461081658903805,0.013065412454258496,0.01295782220080102,0.0116891614373213,0.013833812816942254,0.012889651159560141,0.01404846705867692,0.01205800660721845,0.012489744698919995,0.014143403730820703,0.013637004714471455,0.01270742694890898,0.013419923554679093,0.013427587638323628,0.013251505655910557
