,700016142c,700023919c,700024318,700024437,700034081,700034166,700034926,700037357,700037868c,700038284,700102299,700102905,700103558,700105372,700106065,700106198,700106646c,700106694c,700106754,700108530,700109621,700112433,700116028,700116076,700116358c,700117682,700119987,700122108c,700161581,700161856,700161872,700163458,700163628,700164192,700165148,700165778,700166775,700171066,700172221,700172555,700172726c
700016142c,0.0010656687330010868,0.009643962814747106,0.004729350904440462,0.007985634750191097,0.005565812051152226,0.0038937461506947458,0.005923295402759812,0.007623713347397528,0.0058429299266313265,0.00846405416853155,0.004001453110195241,0.0019186137923045078,0.006408496657879677,0.0047592728560734154,0.006004202479463789,0.006028319331102108,0.010508029454386633,0.008557748263665704,0.006413336380884921,0.006086843776550808,0.005022406031071445,0.00188501088565458,0.0063169095998563745,0.009113823108820775,0.009577693498855776,0.00363454096446353,0.005057559583630184,0.00460662761048741,0.00744397288802552,0.0071283584356795805,0.009715940475672884,0.008021759038077187,0.0054294842159131156,0.0075000052833041975,0.005320031167727272,0.005725584201760999,0.006253462079158047,0.004895690077327189,0.0059117435730158775,0.009804133041592103,0.005324096393737538
700023919c,0.010692679788380137,0.0024175669537426616,0.010468638878182094,0.008286953762920674,0.01064440844120354,0.010436544392670957,0.00977730851619886,0.011448090052184286,0.010508748663447014,0.012344156716002102,0.01015298082974128,0.01101487991305643,0.011321726100842028,0.009760921124417852,0.009476020536362963,0.011065128263828992,0.0032859627890296744,0.008812599017946902,0.011461278135875653,0.010724150962514355,0.011255961519139513,0.011323965075418855,0.010458440956625913,0.010247972307201378,0.0023667890227116488,0.009543828714596608,0.010640140079742547,0.010160296005029596,0.011027296540360478,0.00849489314584563,0.009607268182723935,0.011717274983809872,0.009686474333615526,0.012183717756929283,0.009594687498236054,0.009137844758711135,0.010885594956823256,0.009251056518790138,0.009390539155364752,0.009757803136696344,0.009872818112450877
700024318,0.004694904830054308,0.009372349064279561,0.0010749873713546616,0.007579380501211577,0.005318846220733517,0.004458661572806073,0.005980451451816234,0.0071650036842098525,0.005028772218731067,0.007876237272705004,0.005057810816768612,0.005754736713175397,0.005594225697487941,0.000987923947897098,0.005212358423023589,0.006002060739842361,0.010207033039493078,0.008069294336408305,0.0057250442138918325,0.0057170339872799954,0.005402291333685489,0.005364543135243894,0.0057992904521427125,0.00856930523692797,0.009301024211220173,0.004474123206612342,0.0054094320862926116,0.005626349856646348,0.007012991076759202,0.006697531831592849,0.009438863216175585,0.007604780518917321,0.0050688278747878165,0.006799283306277372,0.004970673936298587,0.005256208522948604,0.005926798937738226,0.004112456137294429,0.005142192564859311,0.009512299200026235,0.0047350915305380045
700024437,0.008697431672196427,0.00812100796203512,0.008347243032574864,0.0013343958135947438,0.008776978398064593,0.008215676724348833,0.007263202634203993,0.009472118750546338,0.008295617055953839,0.010232271269613766,0.008499382426131128,0.009304878459299693,0.008907785235709344,0.007800000418593293,0.0076385556938485645,0.009305906044615769,0.008815192007915702,0.001891754763274433,0.009075581516842136,0.008441497327764204,0.009057087620675188,0.009375425808704225,0.008889263763541577,0.008166479289636552,0.008043399977834815,0.007760727453132951,0.008728180887982615,0.008756118283197431,0.009144368946786018,0.0063848050907556655,0.007859578489232188,0.00979753918057772,0.008043526359225145,0.009935659942843397,0.007950337118827542,0.007283055839993206,0.008650252065084102,0.007239648297860692,0.007551115430740472,0.007986090087160695,0.007824445265333359
700034081,0.005736301374728146,0.009893732219294814,0.005514860140376034,0.008311381417571899,0.003890463903007964,0.005621343934328271,0.006791076720016699,0.008078461670666948,0.006778360241308486,0.009472335644136099,0.005866646562593224,0.006625606521969013,0.007187383752036706,0.005439175297747445,0.006485810219445132,0.006732592208859799,0.010853364881544491,0.008888055705906823,0.0072822871242164714,0.006928727906661577,0.006647856060525259,0.006356975028972842,0.006762680393692473,0.009690740339948094,0.009807617732211487,0.005690427424690023,0.00662314056037109,0.006618933433890192,0.007908816257786352,0.007709995928289945,0.010036671416878236,0.009108484186666543,0.006097938344912804,0.008323817494777383,0.005988772919238993,0.006100974418385619,0.007066880308711841,0.00563155160972255,0.0063806894974443,0.010202819904405558,0.006154164542491308
700034166,0.003954153075678936,0.009559892437454188,0.004582906313269463,0.0076415314422866535,0.005538783464635809,0.0010093676917325386,0.005620750596709513,0.007268997036682048,0.00542224071745162,0.008287712309000266,0.00500195678416628,0.004965454058101174,0.00606088205158002,0.004449195026772074,0.005620097871308623,0.006006606177084738,0.010417755456365713,0.008198327323376178,0.006202147260086772,0.0058153160611822225,0.0021761169654572164,0.004626039072325883,0.006092735540150498,0.00897811472071573,0.009479876686567914,0.00429448089629747,0.0019829308449662753,0.005770963700854826,0.007042071592979624,0.006978883666532731,0.00937061649127574,0.00790772255414733,0.0053022326300730446,0.007267617504143763,0.005194571982930723,0.00529294000266675,0.005996006775609406,0.004561330419060559,0.005511529291535538,0.009502219627908178,0.005086129393253095
700034926,0.005949407412241487,0.008852852873082465,0.00602609505947215,0.006663619006231517,0.006624918976585843,0.005527425053542927,0.001418941486872644,0.007148566116734662,0.006171117426408994,0.008691265864111489,0.006126603262615044,0.006595208725067053,0.007018316241508327,0.005488807693397,0.005318400020329498,0.006887842511019605,0.009674297339382881,0.007139708674943067,0.00693003500310444,0.006573713327613839,0.006511137881678395,0.006503870492184176,0.006615741241304805,0.007469631829621048,0.008805410355898378,0.0052146992669984075,0.00641808578952309,0.0065121714136501495,0.00696539163038735,0.005750040599068284,0.008852589182432,0.008355568438626415,0.005827762326742194,0.007840572858957246,0.0057469003865041135,0.005074841761087668,0.006751666391283908,0.005166871904327415,0.005208430472199482,0.008918624763763362,0.00579216643613457
700037357,0.00783552032164802,0.010593765795313305,0.007444502844927578,0.008923418516797309,0.008048724064909842,0.007359498949111846,0.007327594715681963,0.0051128348859683275,0.00788520891216155,0.010896940410254633,0.007660262568062333,0.008653024744191499,0.008554494950811514,0.007044659755076516,0.006219183986101307,0.008625242948570741,0.011600522090437512,0.009551932190481515,0.00865740086078303,0.008400304311532531,0.008347561477832275,0.008476825159424073,0.007173684884569952,0.010486625607415182,0.010545268997050885,0.007167983620319202,0.008064827224574394,0.008158185538972396,0.005284406710887888,0.008565370582342621,0.010595999290070933,0.010358410722241623,0.007539803822280454,0.009544262067775908,0.007453206838624059,0.0031712934633489577,0.008541446938372667,0.0068115314019285,0.0060988266633794945,0.010790820466619288,0.007245218217414326
700037868c,0.006359529652242925,0.010289052249547933,0.005524343201481027,0.008289890866348258,0.007163659992413786,0.005822686815676303,0.006708206873878844,0.008368612094732093,0.0024382249514413256,0.009817988652745876,0.006316559828904287,0.007425367681792906,0.007172723046936086,0.005603469338777232,0.006787611623239622,0.007415990502350436,0.01111535416751921,0.008814774839479142,0.0067500761906142855,0.005664725564838884,0.006878705718085179,0.00694563462964168,0.00710769333220546,0.009650787104602498,0.01019274479059645,0.0062780405881617445,0.0069238034020123,0.00728972886243867,0.00821856974601976,0.007758055046240469,0.010144814158838807,0.009547252455870988,0.006713714437636395,0.00793623618459205,0.006597457151794014,0.006376990077596108,0.005709828773447316,0.005854321340310767,0.0066949498443594916,0.010278310163177382,0.006027573869047746
