,700038263,700097973,700113762,700097482,700105153,700171114,700015250c,700038472,700016960,700100022,700023603,700038414,700124429,700122765,700097688,700097906c,700123135,700034794,700117766,700032944,700024234
700038263,0.0017695467786785367,0.005905164927534713,0.008551079105587282,0.006398464374761743,0.008439437688268039,0.006022820942192305,0.006702018046480198,0.005983905062967417,0.006244219038253686,0.006850478987681882,0.008335313671371624,0.006057342806781874,0.005806128769929446,0.006250119720405506,0.0069435220394523395,0.005936446250839822,0.006675609141266412,0.006633724784808921,0.007050648313698087,0.005748417273774257,0.0086853710975669
700097973,0.0054932500436820075,0.001012626026599068,0.008040444952331076,0.004402279624223405,0.007869320417081662,0.004730115705473573,0.00606573873803402,0.005174225979488079,0.005544639590518221,0.004778896796606006,0.007434028149206986,0.004268924453138149,0.005076164746377784,0.005499330072923998,0.006339459215028267,0.005179970505129889,0.006116112477138652,0.005807058470574614,0.006367354647704907,0.003724960659922249,0.008009862259823839
700113762,0.008746979752613954,0.008835432110672697,0.003648979475505388,0.009248897435232318,0.011258020301208541,0.008681747360014369,0.009400638581392772,0.008478940831738013,0.00877184529267876,0.00962929846683618,0.01102251945883466,0.008680488400382822,0.008254352256081404,0.008915751080701985,0.009537004713308749,0.00833276499634906,0.009490827272774982,0.009191242561759351,0.009704808169842288,0.008349858971819333,0.011175822466230464
700097482,0.005931789815011541,0.004388218919191945,0.008395807271711225,0.0018827282134549267,0.008313284711009792,0.002824960835565515,0.0065461548637914,0.0055946033327653145,0.0060764221831025676,0.002667914833998516,0.007970539696177411,0.0029947140753523857,0.005483909971293189,0.005952118693057849,0.006792050136223823,0.005686555385168978,0.006517938214422253,0.006198075475626582,0.0069234113559157075,0.001713854811854999,0.008453215533242764
700105153,0.007981469049622325,0.008006676435152764,0.010419327996313534,0.008481610111018742,0.005400608416139707,0.0074795556601362015,0.008518857904783695,0.007882675053470218,0.007861856221063685,0.008806004576590391,0.010335491896158441,0.007762540900419155,0.007475167010058316,0.008067347713632518,0.00854296354306633,0.007891428280912266,0.008698939919421392,0.008537530431067303,0.008719311237819811,0.007632787626693374,0.010448087217398858
700171114,0.005408713008300342,0.0046788377796857855,0.007770527207087976,0.002785825605480681,0.007109017810046268,0.0013368746628682564,0.006587499155469405,0.004685684451916057,0.005411292607687552,0.002692127084913409,0.006640332897451856,0.002880417267336884,0.0051668521744493885,0.005158630864539769,0.0067583906185059205,0.005336717321014857,0.005858165047445451,0.005432634550842325,0.006330232713977761,0.002200953329830842,0.007496265324156067
700015250c,0.006667095516654081,0.006475982528061297,0.009143861125311157,0.007005639886134042,0.008950020077603591,0.0071608143386256064,0.002329657633052325,0.0062164066867510795,0.006702303330658326,0.007351901552593852,0.008675309089516635,0.0064450796742121135,0.006226693697612364,0.0025027938710139265,0.007493739392366289,0.006376205470852139,0.007049685021818606,0.006873489550638954,0.0074881701902187485,0.006153086335967602,0.008922464301155621
700038472,0.005856049430028139,0.005442635835488079,0.008113131195182763,0.005902359100126865,0.008154088752922735,0.005089801412421214,0.006115515316088717,0.000882546440480351,0.005873470890202826,0.006266536322029192,0.003174700648624027,0.005440361368035736,0.005261105048301336,0.0055852657723347975,0.006474713776454186,0.004256107806816051,0.006179431769636439,0.0015531571729020287,0.006573943357680444,0.005247620806333889,0.00809501067722726
700016960,0.006512705413086947,0.00620680799327506,0.008939195075937276,0.006821252150570003,0.008656988522590937,0.006193813183664007,0.007024880799728966,0.006259774372505514,0.0019646567817314486,0.007186175404449852,0.008582695897877655,0.006347366702219383,0.005913668907703112,0.006524459252379764,0.00711405671116057,0.006256433778684559,0.006827974485640101,0.006920190069144258,0.007309501729219891,0.006201736161793359,0.008710786682019762
700100022,0.006503524057572658,0.0048725765429835826,0.008943058745035407,0.0027293999567107284,0.00883161595985683,0.002778259850733729,0.007019107835523076,0.006078865359647619,0.006546873342160523,0.002789958320071735,0.008478734292960125,0.0034307866528819663,0.006036126232821253,0.006505411119688253,0.0071677365390598905,0.006065237089290717,0.007107382483252189,0.0067049181054821645,0.007294568405588936,0.002268278746008298,0.00894443385707807
700023603,0.007661085009396182,0.007342743731703649,0.00990470546620856,0.007887956909870259,0.010033036866469659,0.0067694991713622005,0.00802321822852,0.002974897632730391,0.007572675622169681,0.008212446425974679,0.0046117370185609925,0.0073108629456418075,0.006988748962158722,0.007444533025750445,0.008101715547106118,0.0063606254502042705,0.008063100407746509,0.0035996914878397702,0.008311425863871558,0.007028807960123435,0.009862081611717385
700038414,0.0060796921953195655,0.004597146171544822,0.008515581651371753,0.0032373472703871218,0.008231910431125627,0.003110646596638407,0.006499134176933991,0.005579569789091082,0.00610833647130751,0.003629096114436164,0.007976562369432795,0.0017321825547452615,0.005569605535385808,0.006034808546729002,0.006794928795207292,0.005598368447870265,0.0065723363318017595,0.006215919126676901,0.006939788531936109,0.002714405527946857,0.008495356277332522
700124429,0.005861061323008527,0.005520262168613614,0.008140296921585268,0.005986114296832774,0.007972281754714452,0.005698626187244797,0.006321755926144693,0.0054307060413591604,0.005722945055314313,0.0064115334137237155,0.007682885006450028,0.005604614173757761,0.000530556610485142,0.005864733251606951,0.00643864774542917,0.0056316714001625155,0.006258204375195036,0.006059679997434389,0.006628239203153978,0.005374573021897405,0.008154468857319373
700122765,0.006144393595908933,0.005835101918313248,0.008566295377389972,0.006338622110108887,0.008377894632067453,0.005602553436978689,0.0024718485928798602,0.005614572312521447,0.006147603645273712,0.0067371601044695145,0.007984804181759871,0.005912781506582591,0.00570852193754141,0.0015740965948571064,0.006958344489966102,0.005550174515040164,0.006472842441887326,0.0062414978906755545,0.006914177884830632,0.005666079511083485,0.008365220900768687
700097688,0.007083645651596832,0.006951088758333287,0.009508199105911006,0.007463144749524596,0.009200612656757364,0.007519961872816566,0.007687931669385906,0.00675176317624446,0.00696443359043362,0.007698094563158991,0.008999775332992302,0.0069102932441427465,0.0065093533030861385,0.0072221531405193785,0.002238635229813604,0.0065829418019522435,0.00744834092588974,0.007414867136500585,0.004993493557169365,0.006728066685438204,0.00939314235228551
700097906c,0.005400907885657362,0.00508867923610987,0.007473638558600756,0.005568739258838152,0.007579780082503517,0.005395440435260706,0.005868668622961655,0.003970540010563094,0.00548636306772532,0.005811809357879419,0.006296440242494792,0.005081529308442551,0.005090532306972282,0.0051378148058597905,0.005889990648764399,0.0007076774208602393,0.005600565689878161,0.004559047706837204,0.005876712064610422,0.004854573343464055,0.0075031506304097184
700123135,0.0061778373840613845,0.0060903519726668316,0.00860687285095536,0.006503697013843022,0.008515741307684194,0.006022101466906949,0.006566882476353354,0.005849089450919412,0.006073547049380242,0.006939161303927799,0.008120473042568055,0.0060716399143920605,0.00573413081907982,0.006071118103017002,0.0067623432416624935,0.005695094005188666,0.0013496633207420769,0.006470358275614637,0.006804361059821368,0.005778518491790706,0.0037002670868066414
700034794,0.006427801039106339,0.006049274553054703,0.008708505474055384,0.006474186448947608,0.008742793030526917,0.005855054987733095,0.0066928198946293,0.0015400408441186642,0.006430611455183822,0.006841394919712948,0.0038060528221847047,0.006000033045978999,0.005814371364754805,0.0061498240969798425,0.0070414750023973,0.004856650687668866,0.006772479707847123,0.0018999063768413368,0.007127948243448123,0.005790552864337246,0.008667783509254373
700117766,0.00696909084501374,0.006755796158492434,0.009378895463595516,0.007360147175425008,0.00909959576577016,0.006834858613114847,0.007443575455501395,0.006642422110641136,0.006936515430333915,0.007592436145440578,0.008933087438638201,0.0068437788422117726,0.00649758082527711,0.006952965388416183,0.004844457717400147,0.006380152775497913,0.007253278587130539,0.0072695405179731,0.002961360150731734,0.00663337377117107,0.009232479837586722
700032944,0.005936687924048056,0.004144431052289306,0.008432749739854079,0.001908659676693816,0.008330986876414467,0.0023850731888630976,0.006391282483142501,0.00554307597682765,0.006141504487450044,0.002463295982876677,0.007922628453105415,0.0027910266121166124,0.005500483984663722,0.005960361414868603,0.00680889619393186,0.005511409316898564,0.0064552344329904705,0.006176172204109489,0.006925791972747782,0.0014992297127931278,0.008460482555159115
700024234,0.0085400894594203,0.00847734161309133,0.010739948597509378,0.008971256199228225,0.010857816572588929,0.008164227586666184,0.008824153319142505,0.008137280580494677,0.008216659987690157,0.009267193885252527,0.010570882049216414,0.008324942422613195,0.007945642617025295,0.008370143190993858,0.009057125573105538,0.008131814653076781,0.003934628971658717,0.008796493326201292,0.009191771009272627,0.008052648101743855,0.005407660799509887
