,700013693,700014562c,700014724,700015415,700015857,700021295,700021306c,700021876,700023066,700023113,700023267,700023509,700023578,700023603,700023634c,700023720c,700023845,700023919c,700024086c,700024233,700024234,700024509,700024545c,700024615,700024998,700032133c,700033436,700034926,700037090,700037284,700037453c,700037539c,700037632,700037738,700037868c,700038263,700038472,700038594c,700038761,700038806c,700038870c,700038956,700097196,700097291,700097906c,700098561,700100312,700101534,700101581,700101840,700102356,700103477c,700103652c,700103710,700105306,700105882,700106065,700106325c,700107059,700107189,700108161c,700108840c,700109564c,700110812,700111296c,700112755,700113705,700114082,700116028,700116201,700116730,700116778c,700116917,700117172,700117625,700117755,700117938,700117992,700122108c,700122165c,700122408,700122860,700161342,700161629,700161742,700161856,700163030,700163521,700163699,700163772,700163868c,700164050,700164339,700164417,700164686,700164870,700165052,700165530,700165634,700165809,700171114,700171573,700172221,700172393,700172461,700172726c,700173023,700173086,700173483,700173546,700175181
700033436,0.007638412263347859,0.007296544665658511,0.0076838271556514,0.016931251365562373,0.006867566449778561,0.00927991080378054,0.008767559487633999,0.007040168619536194,0.009111530227226841,0.008366387030576022,0.006958098214973175,0.008161104821179288,0.007022713107113513,0.00944056844366649,0.011970550626213534,0.007885794143019511,0.006661984703729105,0.007430015379882341,0.007056322957843792,0.006992224760597994,0.008686571509991883,0.0077153170297602994,0.007842881631768286,0.007002048941729343,0.007695882579597251,0.00764808847719835,0.0009148904154267886,0.00775057696539348,0.00858511458118837,0.006688613087239718,0.007148647247921301,0.00674775916793612,0.012852186575694287,0.007660319173137211,0.007176625124854369,0.007788368930703574,0.007020909235569147,0.008428794457477715,0.007754148660111046,0.007472197630984191,0.007751258601898951,0.009164378496143617,0.007527745449839094,0.0072994144605849015,0.006319815900295018,0.007886304258133806,0.016053005662474685,0.007355611919109007,0.007568652632931218,0.006263469221658576,0.007604168025726516,0.00705722044283178,0.007303865483712646,0.006972252613247786,0.007646108910936778,0.008705107053131121,0.007193378991846418,0.009067862644201693,0.0071192722661864855,0.006560023017129649,0.00800531290954654,0.008281860497605974,0.008225552654906033,0.006771545261558309,0.009457120004004092,0.00809239172486124,0.007111509856185846,0.00773534412487466,0.008231981798208502,0.0067296396314243416,0.008212786499553277,0.007607832060195834,0.008627548401434074,0.008152902237658096,0.00707116150459293,0.008440891619754785,0.0067020168251216055,0.0064480035275301835,0.007946000735290913,0.007640314492071016,0.007879204338319297,0.007339359531800264,0.006928242964847259,0.008761401663155631,0.007950637359633741,0.013347322187985088,0.006803928040944149,0.009213835134335232,0.006815867458498851,0.006984703772098189,0.0075461419821317155,0.006357931817560929,0.007072114796325874,0.008489528414861985,0.006694919877860843,0.00679315631485453,0.006736358380493042,0.007876575471708197,0.007243529058450238,0.007709478685952484,0.007960399244070325,0.007898989114948449,0.006836785751393158,0.008702355011277396,0.007050856617698941,0.007272143359765179,0.007615968311088823,0.008551483091736003,0.007999108023996233,0.008699217539461956,0.008127997596044873
700034926,0.008656802502045995,0.008046928462774966,0.008755632080592334,0.015452287413655109,0.007361510092158474,0.009941895711042575,0.009353826675667082,0.007863741987027835,0.010364933994895912,0.010085610611111922,0.007449347454087959,0.008764583758581055,0.007838661313430768,0.010040123177927325,0.012805196467631553,0.008700963992324678,0.007434129911097993,0.008114190921710014,0.007761575529555792,0.007587657882810952,0.009921109959288164,0.008315827011399412,0.008049260450178921,0.00744739990396243,0.008497110364163285,0.00892305586518788,0.007324756630450093,0.00297011435392032,0.0090735884320177,0.007755928293795923,0.007459152908316574,0.007415438833642591,0.012677272702904403,0.008460507343318395,0.008256700303663255,0.008882505717018657,0.007621973230993256,0.009224841732447895,0.007966615706176282,0.008241759776451208,0.008779377551535125,0.009765535018392437,0.008569239370743787,0.008326396893616403,0.007177818954922248,0.009413935113136734,0.018391452766530713,0.008179159113822531,0.00819713722178592,0.00784482283634009,0.008305464126451898,0.007898423615877448,0.007976017846315636,0.007973518047630536,0.00872925439780815,0.00954340875449385,0.0076372164763869495,0.009572812768825607,0.00751766245037682,0.007464571283614461,0.008904640404326347,0.008817903458236813,0.00881066125298978,0.00774948349853617,0.01030810511661787,0.008849466660374788,0.008145605323589444,0.00842565108823364,0.009148395580017902,0.007380192957354984,0.008854009665678586,0.00824794829716077,0.00963383771972114,0.008883672856832704,0.0077830506075683755,0.009039741533352113,0.007356307517411529,0.007572492354307993,0.008866405063401578,0.008404113268133942,0.00859073678140438,0.007698823565476335,0.007350752523208739,0.009201049956105604,0.008621032715638823,0.01514400658031376,0.007707590909611046,0.01039889636688935,0.0073714105431425475,0.007726671428989138,0.008418921002770929,0.007510275037474409,0.007779437684109066,0.009095257895969816,0.008144441916068938,0.007385266094275119,0.007439384051140413,0.008704522618392023,0.007749780714708685,0.008719555519577912,0.009071702941516878,0.009098699371157298,0.007293550093345869,0.009236991510254668,0.007895958088388779,0.008042292372175583,0.008659979731281854,0.00931025244750816,0.008859388675444986,0.009256828679581986,0.009046661419315602
700037090,0.009205337488690327,0.008580693666377124,0.009701383600376806,0.01790319558650804,0.007937723846866182,0.010574411583267305,0.010291787238711048,0.008350302899336984,0.010990134568183669,0.01020254209366199,0.00841119073476553,0.00971430574310751,0.008294983194528373,0.011018290856176428,0.014228323682800845,0.009444798397814981,0.0082313749381935,0.008941172816524613,0.00869409983214513,0.00843071541938367,0.010546116188816478,0.009238110497862134,0.008995879029718157,0.008456162722321898,0.00938504582284539,0.009521691697709488,0.008164313019635454,0.00914759999498792,0.0041963163533826715,0.008689310944203565,0.00840157641061729,0.008340271024366287,0.013138768392766205,0.009520481396460044,0.008849801602190772,0.009981222921085144,0.008448836262864728,0.010340381373796469,0.00884430003679939,0.009302479519572046,0.009532780523166636,0.010701265775636171,0.009448397502416607,0.00896520914328959,0.008072091602885186,0.009943886615279623,0.02064727515722682,0.009106080173549691,0.009090364831811205,0.008447216938279887,0.009137407852900886,0.008455461671140932,0.0084221403500411,0.008757507017975579,0.009564346903750463,0.010349566209595581,0.008265769832450316,0.010474444485913642,0.008360210065366426,0.008056413835431611,0.009417564521615107,0.009932206602829148,0.00979885297437788,0.008520825945246769,0.011104159866890876,0.009812560991167812,0.00901517798160963,0.009419266122325055,0.009900104041732425,0.008195594599904125,0.009652033676148131,0.009250675929426709,0.010369802453059096,0.009634357373256058,0.008582948302757297,0.010174486265750194,0.007994206391861842,0.008429784777409742,0.009626226108111067,0.009627476393430884,0.00972575816550266,0.008655603313802617,0.008198176844696875,0.010311392554039773,0.009393926343893173,0.01578672209858827,0.008534124999904689,0.011026746989542367,0.008175206224893084,0.008540458692743124,0.009266619465086706,0.008258794672325988,0.008590172057282184,0.009941889631100988,0.00914649657658708,0.008266005421778425,0.00826625641201365,0.009691421422394915,0.008484529020547532,0.009444648955721686,0.009393881397456302,0.009672570157785665,0.008072592768468792,0.009353929232621443,0.008665677671243335,0.008806460865102275,0.009530039006085449,0.009964922666677702,0.00968471055234987,0.009294748354488893,0.009662212549008854
700037284,0.008033964739367025,0.007258348740843445,0.007867836140951922,0.016951911763189022,0.006890708294811344,0.009562541068728383,0.008976408305431496,0.007303912349980763,0.00965712091764885,0.008932467230875138,0.006934608794633893,0.008421062268140574,0.007402263874010516,0.009568348488052046,0.012239440892367018,0.007953898050772694,0.007118112241051921,0.007667237107446359,0.007272926154669739,0.00718971754952694,0.008698896095138164,0.007981369948728981,0.007774629802951621,0.007025917781507135,0.007867100878726519,0.008022176615001597,0.00637746150327769,0.007805949707398606,0.008689272551486424,0.0018450166927513067,0.007150651592513684,0.006924777615329222,0.013149376354028481,0.008090531495321988,0.00467552098473007,0.008132834779301348,0.007086566274298669,0.008566707952497503,0.007773851132569568,0.007809188817301732,0.008022897922996668,0.009442894553624398,0.0077339421547667955,0.007519704903834045,0.006518576479454818,0.007333807074470859,0.015527698126097132,0.007630127833241527,0.007933870152640613,0.005511306376870374,0.007697808208648764,0.007434233511822741,0.007336314674165671,0.0075216636622201,0.00826755755775069,0.00905799300960705,0.007508452909227229,0.009305424717028879,0.007218671737862301,0.006736470712516136,0.008151179886863357,0.008710814037357349,0.008392486215572793,0.006891544308569177,0.00960064438062568,0.00857833130621199,0.007108346010319603,0.007935415786378802,0.005897924478457785,0.00706996131801017,0.008392622535912487,0.0075032466101748055,0.009028373883301535,0.008325612616478876,0.0074001493221202246,0.008956983813481482,0.006777490724233481,0.0016429289196119956,0.008433600565729768,0.008008278650300156,0.008288532781543742,0.007523741543209862,0.007083722162667979,0.009017673658317587,0.007914983360824716,0.014785486948510024,0.006765762361084005,0.009855409678055543,0.006905532028526788,0.007305958248767828,0.007828939167717923,0.0063806391061584835,0.0073281798142958,0.00856998925026908,0.0021987881394887263,0.007115312291913587,0.0068840892544371965,0.008340220414656848,0.007497696086428713,0.0080788697496928,0.008404190547686749,0.008377457996618147,0.0071418402012087285,0.00858581610782523,0.007394035280046454,0.007469111174888048,0.007989596842975576,0.008710592563078491,0.008331477992171864,0.008624101266048526,0.0082779318497337
700037453c,0.008077628026048401,0.0074083729227312585,0.008400747531206412,0.016260853073465656,0.00717497286999411,0.009727995826461503,0.009391986302824463,0.007613741695371152,0.009707394580025081,0.00909645231974993,0.007355423699269451,0.008856216402504374,0.007659999605669508,0.0099181422270484,0.013115177050352289,0.008405839332438313,0.007188629807733461,0.008044199039273798,0.008016208832323147,0.007613662895470315,0.00967241760460558,0.008393425620633378,0.0016666246664061384,0.007328261131305667,0.00810575318305583,0.00872775399223713,0.007442201006145584,0.008207325466859568,0.0091936152794488,0.007814966531361942,0.001255150598083534,0.007705692924748593,0.011057538224821719,0.008085363632475216,0.008166126285226361,0.008260274088114134,0.007512236449364782,0.009059261433858434,0.008076316764623448,0.00818983464701137,0.008551287575174205,0.009518413085156791,0.00812651983056768,0.007862562110058034,0.006863792960220539,0.008913182374904126,0.01854603413737749,0.008030534739977882,0.00817874270461124,0.007711707620178771,0.008457541616915396,0.007795051262999612,0.008028602264768182,0.007468374257782673,0.008242223446899852,0.0093413618237825,0.007899272281727567,0.009622523293540207,0.007396915134989736,0.0069557177771629826,0.008470807463249783,0.009286026796905825,0.008745004476762928,0.0074029238575280855,0.010075308843916306,0.009061773676621167,0.00810316000634904,0.008340417324615892,0.009111500616382932,0.007541376831675109,0.008552567505850473,0.00804965761492725,0.009399389996120128,0.00889032483512204,0.007710813922774482,0.008787477641795764,0.007200692229631143,0.007625223861611668,0.008658300298082658,0.008321199774283281,0.00818085710980966,0.006691823720383312,0.007393386676199223,0.009263661863828536,0.008060425620665935,0.015161781860085688,0.007302159399865114,0.010052007421971114,0.007233041027438365,0.007573743196886045,0.008298360652420149,0.007469430914945273,0.007410141065401546,0.009165265293504083,0.008041515408817503,0.007396647709838604,0.007258789818997549,0.008405985222402903,0.007767695024989949,0.008202801821152928,0.008424903560781146,0.008347470964533577,0.00756024739001347,0.009092526269872727,0.007494475280125658,0.007816018167192776,0.00844618325311865,0.0091922390529193,0.008607845475850837,0.008839002348089537,0.008943750228513856
700037539c,0.008168733529205182,0.0077118627176163594,0.008595967479288731,0.017463262509789124,0.007479220924237816,0.010300784422124329,0.00963741642500986,0.007398993539196926,0.007805340269099547,0.009041440905669862,0.007723070334981019,0.0089415647610049,0.007887237108817852,0.010291199387057892,0.013198567265494376,0.008603166598672607,0.007788688981710824,0.00830008604643925,0.0015695437428215663,0.005939737027846761,0.010007309797979029,0.008495540141790646,0.008579831871368534,0.007849218827140812,0.00813927718310886,0.008806907365176838,0.0072068939155732785,0.008343416393638335,0.00934377856434421,0.007752389585310641,0.007904192211248755,0.0011867457131261505,0.013555851402648736,0.008390370310761078,0.008475569782215473,0.00860708001430762,0.007823452005791433,0.009523145472206207,0.008402309855433839,0.008499330005949766,0.005983835359838692,0.010031530077015747,0.008395340714993038,0.008150538822700342,0.007370752531814269,0.009067924478295289,0.022328479401594485,0.008224150315431288,0.008517586797821391,0.007715865354964402,0.008300063960413823,0.007923041970033741,0.008210858178505963,0.008172575428489577,0.008607665336188779,0.00950671093488215,0.008162378793952055,0.009557950317595813,0.007787069126216555,0.00722945440297058,0.008550151015859726,0.007299087260345422,0.0089335510145434,0.007449347933763922,0.010417569342660414,0.007032956235826782,0.008093962005122331,0.008435892453453072,0.0091872715278718,0.004592146919461797,0.00911069904850633,0.008410690314547551,0.009521984384703652,0.004933292599473072,0.007597136082483484,0.00879985261665232,0.007238652050766289,0.007679786523636976,0.008818124005311567,0.008829381573862365,0.00834113888876122,0.008203703185004118,0.007671296551395006,0.009604033513524698,0.008615521626950394,0.015242773765520261,0.0075359677914103,0.010075664927037514,0.0074633672207466435,0.007854406726184858,0.008531102379826985,0.007332834767586547,0.00791624266001614,0.007475240013360001,0.007998226338301169,0.0072821472047095845,0.007452558405054527,0.008317560696126419,0.007860004620093753,0.008627390862022912,0.00896422219370505,0.008917216353047815,0.007806275119977618,0.00929647035511554,0.007804679875484135,0.008085255869558014,0.008237422732087725,0.007834846159726206,0.008843125094056615,0.009172710832563939,0.008885336153569517
700037632,0.013570523040397325,0.01745120804000313,0.013071158709988207,0.015156486959023012,0.01374948781966285,0.01653312044422095,0.0069222360145590415,0.014022018849534443,0.01492397043963046,0.01342535045442615,0.012686586004513405,0.014944120181491024,0.01406286878866087,0.01551697982154274,0.014649006759934382,0.013368231896503692,0.011966962784779456,0.013491102611842266,0.013086635056023192,0.012680054928749882,0.015059805365582817,0.014052966390097288,0.011395909913112495,0.012145314063612894,0.013592196397626115,0.01545656788988017,0.012819748056028098,0.01267934529704756,0.01319410726990724,0.013447875590176026,0.010508861965437148,0.0126439686516478,0.00578766033459486,0.015251220758478014,0.014222186840762957,0.0155935198303721,0.014713390898531145,0.01527404613035315,0.01351532038785376,0.012665543271289834,0.014678603508380872,0.014614223622019749,0.013920846659245706,0.013864690414093727,0.011396339352326893,0.014518346303005025,0.014284622693485101,0.014136865029563208,0.013451760468703843,0.016639810687770394,0.013666187717891574,0.013702096228072088,0.013512706159805706,0.012370568398580414,0.01454297081376156,0.015662740008366177,0.014020254770041632,0.014465923184596807,0.013076607517211226,0.01419803141905772,0.013828005838632402,0.014346972590746736,0.01440967064659607,0.012770662384145554,0.015249004828394416,0.015248734158430328,0.013370935179783551,0.013690449096561497,0.01475771009625789,0.014095466205840068,0.014476126666246378,0.01447679248617407,0.01569720530963821,0.014158265770553992,0.013448793878262878,0.014560337969916529,0.013315336991298728,0.012935394952641613,0.013501265237337023,0.014021065979620495,0.015325211776792259,0.0138787775736966,0.012299846213215462,0.015013432923479657,0.014452695608901164,0.015322741613253114,0.013538627292761025,0.016317454866580237,0.012677036104378538,0.0153809593473502,0.01316483106166928,0.013007521780550462,0.013410052456980447,0.014715214677635542,0.01364553880998108,0.013293938328947265,0.012952378602014335,0.014958813630660312,0.011474820906291643,0.01385114574018374,0.01326226777530283,0.013222226804884305,0.013566446426237153,0.014600718459935857,0.01264782227529692,0.013313942603007998,0.013098751601070711,0.014848363595918714,0.015207610313167298,0.014283857552701193,0.01420634566740643
700037738,0.00847402974653239,0.007654739821393602,0.008826082912638837,0.01847728191260444,0.007450110512177781,0.010092461636219456,0.009411737504226716,0.007591057957573242,0.010006513352521984,0.009861575459987443,0.007438229910321049,0.008838948799324271,0.007808629839085543,0.010162001161577887,0.012158248746448724,0.008599557655533427,0.007348923960723402,0.008089985448606193,0.007829985932681565,0.007692012637322515,0.009822657397972608,0.008436355411234168,0.007901904982779852,0.007651345760253021,0.008291908533551167,0.008958223879944152,0.007278042087068864,0.008510384853385842,0.009514371073377477,0.008074461017332496,0.007349930774574045,0.007450561926608527,0.015071147446399239,0.004991544735435163,0.008134756027457068,0.008821548665231443,0.007557756649469627,0.009258097667847041,0.008328426296241894,0.008727400253045066,0.00874258910069585,0.010032805489894395,0.008677414669904394,0.008130027554342514,0.007300744648279081,0.009456858704288695,0.019840611492464463,0.008347772223301329,0.008470448224794608,0.00778078169747183,0.008231294092348544,0.007886427704262513,0.0077942084813472845,0.007877818619842639,0.008939231278371432,0.009507298198867758,0.007728387163693591,0.009775559489787072,0.0076381887707783445,0.007395870131012368,0.008751751311199353,0.008990839741515396,0.008912994848772556,0.00773319405279854,0.010161542118756717,0.00902147157487411,0.008270430521719921,0.008699012938266734,0.009226676090938097,0.007682337762255298,0.008803062758471982,0.008427502059512187,0.009387448620525414,0.008931620986933926,0.007862916497766702,0.00935603386205261,0.007274947644099566,0.007655343408639422,0.009185874606106927,0.008814391147650962,0.008710370730286562,0.007783706723145151,0.007605214638630415,0.009413532742054179,0.008826470152029624,0.015802582225183565,0.0075465764475170114,0.010085263711816235,0.007302339736336235,0.007469616356968712,0.008355380398131721,0.007554821801085743,0.0078496236339804,0.009356104042676528,0.008173712269257463,0.007552871617878567,0.007588523106839431,0.008885488613701763,0.008092917285981946,0.008545913457919942,0.008956449554342171,0.009204153918133897,0.007387850113750129,0.009301676048898462,0.0077678483219606985,0.008014642440182638,0.008808066233307123,0.009479058667038114,0.006880685107140996,0.00929907498328876,0.009162119436600112
700037868c,0.008926831081938268,0.008379842616259599,0.009137251879807698,0.01765702745706754,0.008057256051898653,0.010715975386372627,0.010173259704430516,0.008240434388926264,0.010747601248035286,0.009589778090376715,0.00810390016470176,0.009413964880305754,0.008606030982492605,0.010670302396142474,0.012875580139108856,0.009131133162134404,0.008060992028177946,0.008624728365743387,0.008640380054860983,0.00839979129348392,0.009617455341994267,0.008931474468451828,0.008916896376628885,0.008170486293024857,0.008999531457234755,0.008996388383570753,0.007544685222424696,0.009157915748506064,0.009778328650956701,0.005151135249578309,0.008243437701523937,0.008338828083609216,0.01484192213678822,0.009020433041908535,0.0024038302206186597,0.00880971245682984,0.008221669766090926,0.009678053510357573,0.00887134785107752,0.009095944399250135,0.00921097320562713,0.010475192670792092,0.00900049131243091,0.008550443543279797,0.007715696183157277,0.00845121201088465,0.019307321847890795,0.008693116984628773,0.00893760390905088,0.006391359309234022,0.008682114188252188,0.008704203536502966,0.008430302336844848,0.008509091091744574,0.00906968882833634,0.01016134398558472,0.008496483269786678,0.010377586399578326,0.008400574269380451,0.007708206432897126,0.00933371108767002,0.010001209211412208,0.009524534616254765,0.008146343158593366,0.010749022019346839,0.00990041992966743,0.008199557270885815,0.009124279370159066,0.00694318990335477,0.00830921265845539,0.009437832561543196,0.00899572284962268,0.009928277040609137,0.009641302726625355,0.008543545539986914,0.010020039074983333,0.007787985789492172,0.004749311623586155,0.009359219663625754,0.009197834273848208,0.009151726453175458,0.008517141265012044,0.008167921912743743,0.009970897721843657,0.00906016156687208,0.015530890385811678,0.008062423651867818,0.010690197716574888,0.00816066628644483,0.008326945499863975,0.008811148490679363,0.007459710651911855,0.008408198779099825,0.009935243278498406,0.005199187773070783,0.008203290718213881,0.008049202887895898,0.009189946917702746,0.008680438928150618,0.00896014930462313,0.009325624413511119,0.009493284794147948,0.008155043855969856,0.009987647163194767,0.008521312703859073,0.008713227144591674,0.009322092373985845,0.009770097245398653,0.009509535060780044,0.00966349109543476,0.009616972430067264
700038263,0.00860422146786816,0.00877763753824844,0.00880121935364426,0.018689717878841387,0.007573020001914151,0.01021646871219516,0.009793088348871638,0.00776377499923727,0.010285567539059189,0.010248517128044308,0.007695386651082148,0.008902706666012516,0.00808140804050141,0.010416621810428678,0.014816031943413707,0.008957348794969521,0.007405465151630447,0.008281228826917725,0.00791661322870133,0.0075655109122102935,0.009715273719246645,0.008417854552437307,0.008094864647233026,0.007838551620924294,0.008522015876059628,0.009374235342298089,0.00733638291557693,0.00878514374756354,0.00982510610043659,0.008022331865753416,0.00746594231080206,0.007617712853570297,0.015272406966822746,0.008695567573811196,0.007902576427670545,0.003304727888585349,0.007670870619959999,0.009418041315836156,0.008310791326461717,0.008884993564632668,0.008906958161118536,0.009832613630682793,0.008772381554368382,0.008427092012123936,0.007279649201660315,0.009861791763975383,0.018632135528740035,0.008039261571699428,0.008464378405132228,0.008261648534505417,0.008351106288459335,0.00796551063295499,0.00782067539973148,0.007979254549826467,0.009614333776500865,0.009579414823543677,0.008032262094764236,0.00949274563534344,0.007720530141483153,0.007672957452657314,0.008915490137215987,0.009228098343740701,0.009048074423096731,0.007815999503755883,0.010289659144399778,0.009090469535511627,0.008193795317532893,0.009042237098931415,0.009273644709553153,0.007533326013005434,0.008642977855839585,0.008512348450368584,0.009587169535991886,0.008805143415549195,0.007670945977038896,0.00974568675071888,0.0073663108722026496,0.00768130915665464,0.009370781884747305,0.008540567759550513,0.009456803091135633,0.007974632135124737,0.007868273919803855,0.009311241571422262,0.009245342390547875,0.01615452670760295,0.007562051307231716,0.010467342972348205,0.0073766555120640094,0.007778550988033798,0.00876289310535683,0.007510959577521883,0.007783585284570728,0.009690189132275588,0.008336197545396846,0.007309919432381571,0.007525883328954643,0.009339909876541333,0.008009166110275136,0.009272714957087282,0.010021865632602267,0.009579388766792414,0.007671006669831954,0.009293534354187335,0.007812344302683033,0.007941034691951168,0.00929451325756078,0.009800996687012722,0.008961242986582447,0.00939512559898281,0.008726195909980613
700038472,0.008072086582003854,0.005524376731685784,0.008072751146187053,0.016209299587271683,0.0071751986681890595,0.00976497499281918,0.009226801335283408,0.0073680537652385004,0.009727119434903304,0.009185198940921872,0.007299655242108888,0.008607794281187745,0.007593754553740834,0.003891771118095886,0.011571471769540652,0.008419676572164827,0.00728936940636686,0.007817959717363536,0.0077504242672,0.0073795826877845,0.009615617688629821,0.00813929244644069,0.007932284511183121,0.0073132066911131876,0.007743915686128605,0.008652865796338078,0.007120987086375732,0.008183745013690994,0.009022340956916968,0.0075566490324314554,0.007320345075703905,0.007435419623826516,0.015132301379027007,0.008100170220633281,0.007932878034419742,0.008296186218930806,0.001239410506331481,0.008917972401265543,0.007947969716716255,0.008357918770939728,0.008177178772224125,0.009672846046301607,0.007783977844589695,0.007622733307819472,0.006752472502658223,0.008759442945355253,0.021473349718688743,0.0076805939744747295,0.008018890711727279,0.007271755819432055,0.008084840374569965,0.007685991290250465,0.007603504094894998,0.007711691949464247,0.00831281909997777,0.009159181264794635,0.007646636240478543,0.009400295369343597,0.0074294049998300275,0.0067616027290621815,0.008595871225558594,0.009027503513082544,0.00878690677964928,0.007026316646039471,0.009938537130672869,0.008791757475861629,0.007885630514168112,0.008088718502591024,0.008927755813545579,0.007295871126372285,0.008053423390341041,0.00802343184600181,0.009176462541976755,0.008672951014197627,0.007421613083389581,0.008897671681693465,0.006906332116054377,0.007283377709747871,0.008365600538642744,0.00821131973742582,0.00813043438067131,0.007443365077243246,0.007046650135345215,0.008714435317342064,0.008445887551767735,0.015516896085481674,0.007283608389098484,0.009720303851404216,0.007239376443430639,0.007475076200138452,0.007943626909402595,0.007152602289869173,0.007627867036412041,0.008849776519312604,0.007680009450568793,0.0071489696090780465,0.006959383442782204,0.008008443555137324,0.0078010007064773105,0.007908267878730914,0.008502404034770414,0.008691611829341124,0.007274613698974013,0.009051075870576299,0.0072837343851782435,0.007592555312937489,0.008534388709260056,0.008998730327524303,0.008460774179787271,0.008760801126964576,0.00890038430999429
700038594c,0.009275112387888973,0.008819524747404548,0.009345171701150989,0.017271348529163368,0.008079793337080596,0.010723065601455634,0.010032301804699167,0.00808187552935542,0.010685962973757632,0.010286887015379477,0.008206941484912737,0.00947959347524663,0.008364727308163173,0.01062660400708331,0.015000067189930036,0.009212569029736,0.008109849853883005,0.008740599633922062,0.008776965283889722,0.008404784367245798,0.01032537805768208,0.009016713089301508,0.008868339192228358,0.00837647801230053,0.009205106170455371,0.009368013318962306,0.007932944860369972,0.00916900340121721,0.010231921403786122,0.008473284940355291,0.008182880665810667,0.008404208442819406,0.014881897061375373,0.009154287491891452,0.008666294194848372,0.00944269063488933,0.008248974837256895,0.00386358586653309,0.00876324307312935,0.009181201951209621,0.00938420715373143,0.010507112342339194,0.009240917732420608,0.008942172606353535,0.007714807756107072,0.009886913628758638,0.01910542407057653,0.008691572592545804,0.009015637564667172,0.008123649152000827,0.008978980408926755,0.008531360567102875,0.00831624746552018,0.008612317466034336,0.009484878038416031,0.010166588166954187,0.008485658403158696,0.01009000214935203,0.008349557604570278,0.007892894302332075,0.009560545700485677,0.009801781196641872,0.009495029911312267,0.00835723535966784,0.010743024675419677,0.00984020202900295,0.008651627365229972,0.009336493451928034,0.009726797966770772,0.008362034073090063,0.009374029824517637,0.008803039862641818,0.009735623465184914,0.009532479856330258,0.00828378219768447,0.009843959217627318,0.007794492948230372,0.00803191705699828,0.009535351793799565,0.009359079821301065,0.009701671436475854,0.008427490113597093,0.00806246872191666,0.00984409121925323,0.00906699341909556,0.017022333893028232,0.00815882930009167,0.010726707613243232,0.008059947040863432,0.008287491773045098,0.008921559319152146,0.007951742006767133,0.008332954624572335,0.010287446082807404,0.008438610409626257,0.007919034468132987,0.008122000376726432,0.0091925303408055,0.008619585625613803,0.009109096705886808,0.009861322448515354,0.009605063944768077,0.008135837643297944,0.009941006405081975,0.008505965406234394,0.0085803053900074,0.009190277408383539,0.01020396288059162,0.00953047008277791,0.009818104546538883,0.009624920753773015
700038761,0.008930326867656945,0.008388373541249508,0.00898714540437248,0.017652037903923348,0.007889306575269112,0.010511776650054512,0.009851247067773312,0.008134974539617798,0.010501689050128604,0.009325955993807169,0.007956102152131632,0.009264551903323478,0.008283437490236432,0.010580062134048742,0.01283091184441565,0.008748744048959601,0.00801537105218055,0.008549836709586018,0.00837215559936069,0.008184363984297099,0.01022920444907788,0.008814873895171346,0.00860479520496374,0.008066939722573989,0.008774498873919345,0.009397384183697515,0.007949531046679857,0.008650137852185083,0.009544780037370651,0.008376595323884914,0.007949308129325297,0.008058876312764463,0.014074006124054546,0.009010337891147361,0.008651066165997093,0.009081742745845015,0.008030639813106146,0.009560192643208211,0.0024316200507603592,0.008728957941114392,0.008861593256404886,0.010213392905903299,0.008991440613073666,0.008415811153371469,0.007473123988855838,0.009601518547361318,0.016326591286663097,0.008590537335321719,0.008731559761857414,0.008275396224581164,0.008740335870558249,0.008385482275378041,0.008294896964419072,0.008482058136820084,0.009012257147265553,0.009987276007606068,0.008222167212359244,0.010177189762906646,0.007994668058404425,0.007836218528594393,0.009339586485200217,0.009588103573176755,0.009395627304000682,0.007886690940639814,0.010425091083531145,0.009419437073172847,0.008569721449661073,0.008690571699615079,0.009586123858498767,0.00783665460732299,0.009110370228613501,0.00859905929634733,0.009780383283634708,0.009351442364226853,0.008299891323814586,0.009621103978398195,0.00770985587716445,0.007981679171628401,0.009285312072775895,0.008932307540682433,0.008908909738579987,0.008186528123390277,0.007895281932591995,0.009744820548515136,0.008520033345517224,0.015325184171150617,0.007985540426655035,0.01066316350229117,0.007803047106524822,0.008073363538595373,0.009045288276227317,0.0077972703473791856,0.008134675307665252,0.00946018593051688,0.008409571835873854,0.007996752317975126,0.00783219230957019,0.009065127122603482,0.008334272630779384,0.008774336539451616,0.009109883328257263,0.008737600324600102,0.007854391358068317,0.00952482046527011,0.008111747592766451,0.008430449031784254,0.008923823486285568,0.009597311997693748,0.0092096110778357,0.009629013773999972,0.009598261783111172
