,700172461,700015181c,700023390,700024930,700024233,700173546,700013603,700113762,700023845,700116505,700024673,700015250c,700106876c,700014562c,700024711,700096865,700035785,700037738,700119739,700112755,700037042c,700035533,700037539c,700111505,700165634,700171648,700023267,700098561,700172068,700015113c,700121919,700101916,700024449c,700117069,700113177,700023337,700038493,700172927,700014724,700161342,700110812,700037303,700023113,700024545c,700164159c,700097906c,700173023,700021361,700113867,700014486,700165530,700106229c,700097291,700117766,700117755,700107059,700097837c
700037042c,0.013121525165289144,0.023721359273040248,0.01395513083528228,0.023416927608992524,0.023836614514546762,0.015907796126578173,0.014837279959549062,0.026339270389489945,0.012109901983310113,0.02573257337967453,0.013728028036532357,0.014798257025674647,0.023885963396005943,0.02294447975846521,0.013499998713036079,0.02500086409181536,0.022333747431669382,0.024907345230858864,0.022088200895064542,0.024032516775747782,0.010785183092437638,0.024940288198067456,0.02497341477203364,0.02531713862912216,0.02063079596012789,0.022694973693893842,0.0229876024213388,0.019741471336511718,0.020133507760534988,0.0230509973415391,0.023147783628158617,0.02445879455291997,0.024220845894179558,0.021153928518991824,0.01798243000130264,0.02479478960001781,0.010204323727453349,0.023711066013515518,0.016027519720557885,0.02358140948545239,0.009261362271469077,0.025515471737651,0.01910932514907322,0.01658955616562324,0.017587006971868983,0.02002338159348394,0.015623319431527475,0.025925330869943627,0.01227935229209648,0.02475331021496023,0.022773095600812653,0.01799089471183896,0.020101857257085038,0.010997499973854552,0.016350396171050934,0.022974456604440103,0.02445271439862936
700035533,0.026836394627101127,0.0064590721070565925,0.028663285661123982,0.005984963568546633,0.007863834482953679,0.01522770441029246,0.02280982329303496,0.008363374335576457,0.032133077128417495,0.007646095507225515,0.03851479289605826,0.028473869590534412,0.006647883098175053,0.006453973067432221,0.03591741456189652,0.00815822277356164,0.00935802744045838,0.006867871027542714,0.012902705149352859,0.007299175331664263,0.024029927079991683,0.003400138067447885,0.00728725291409162,0.007039642464140434,0.010075571756132159,0.00777670846514483,0.003091241603760907,0.012619862383582859,0.012868377267423112,0.006815721994985759,0.0051588260524783255,0.006921518917030824,0.006906261245654359,0.015570612733429681,0.01970564198352983,0.0070465400891545705,0.025633647021636643,0.005938791517605813,0.04190215587284248,0.0060224996447636615,0.02504831123389949,0.00938504542612649,0.011594964347058466,0.027357479901593446,0.01932299704002438,0.010910183300029548,0.02387534010870481,0.008182575183500533,0.02732533995401476,0.006574468365860327,0.005333890766496039,0.018962324168235987,0.009939979344051374,0.02274931035006216,0.01802022256438035,0.00851778312863864,0.0074366259062019656
700037539c,0.026481898293343947,0.005357994635008699,0.027951274126975508,0.00636836428245065,0.0021915026295754123,0.016495370264666142,0.021252559336097,0.00665301591524003,0.0318636972854635,0.007025600262227907,0.03766476573470781,0.02795232724089813,0.007066436041527215,0.004798762518851573,0.03621377588959146,0.006231841234310503,0.008686226666005967,0.00545164405690654,0.011744027817153065,0.006609197377530601,0.02331837207991552,0.007078290780586708,0.002023858037993473,0.007070835003579842,0.008726010396296042,0.0031138562116151173,0.005551906020139408,0.011103174867989384,0.007637347777722853,0.005401400508385241,0.005278794651598914,0.005768600791277267,0.006111147690635665,0.013062910072407131,0.019090962831656316,0.0060511902413960044,0.02515793794158065,0.004565728224090776,0.041472755406435816,0.0052589040858052605,0.025219104252016556,0.0048113949252128856,0.010153130318258222,0.026641050424307627,0.017907943171031504,0.009596599785424235,0.024049371902335918,0.005178784807700554,0.02672617056644916,0.002050636721706553,0.005736795302406623,0.01930640860646044,0.0054736535771257935,0.02249345360723867,0.01626139540103769,0.0071241930048336405,0.0062355843342202745
700111505,0.027015522815646942,0.006453520252713377,0.029164729478616737,0.004517916036136407,0.007545429965051387,0.015929886495175453,0.02284139711206004,0.008490441405687369,0.032600129460134554,0.007611556220190503,0.03822591844860841,0.029077327861343462,0.005113958372216175,0.00628547226014637,0.036838988484586985,0.008113295059764445,0.009287904819966122,0.0071898526003759,0.012934989587364231,0.007197186317600912,0.024001280427415887,0.0069359142888515074,0.007169278815731262,0.00496927368682209,0.009869795782934858,0.007701652725404044,0.005601802895916093,0.012569087517632712,0.012442798149707205,0.006637848085209398,0.0038366196222271273,0.006962505091573439,0.006514158278203075,0.015574391000909675,0.019276778723522518,0.0068195045948892955,0.025996225359209518,0.006163518810870493,0.041905312836756206,0.005921272648190477,0.025104962361624083,0.009281898252638407,0.01170362970537867,0.02725874455201605,0.019277328272001442,0.010805739160180109,0.024280434752248097,0.008168828831348814,0.027721470843010184,0.0066194748357034676,0.003870064118181965,0.019699267502632255,0.009863051848973436,0.023459286830675302,0.018278894611091046,0.00842848414884532,0.007370642603675234
700165634,0.01964258000386375,0.008736727118753741,0.021562568279607845,0.009241543074097148,0.009245658324115356,0.01376039925537713,0.018475689334755283,0.010440222727555824,0.023858052783307545,0.010053459814104538,0.02903615323667425,0.022218948433526446,0.009895233676617337,0.008169382086804023,0.02743405587823315,0.00993588124638494,0.009390770213910715,0.009211458858758605,0.013165896602199854,0.008092918313637216,0.02043972733597998,0.010351837864154516,0.009242635178023276,0.010284905271967263,0.007458870052977181,0.00927069283122306,0.008840040429706052,0.011928976406848152,0.01176658574578492,0.008855973033386632,0.008293248083084636,0.009212913366938932,0.009461310112323356,0.014285279063042769,0.017515874467130873,0.00956065136202573,0.017700807842290663,0.00823409978974233,0.0331940278056879,0.007045067606598395,0.01702179564746634,0.011194693081783995,0.011336737223655531,0.02210549944515165,0.015198208006494487,0.011071661785682477,0.01972978518732844,0.009878438124923164,0.02003657974590393,0.008841584705814769,0.008691925176744813,0.017084014730732008,0.010388884558745084,0.016517704757112818,0.01524258656623982,0.009558742341474856,0.009690957108881845
700171648,0.02459206792973779,0.006430291068524784,0.025656238668808208,0.0072142746915635015,0.00392797440571439,0.015867340547696857,0.020266815208683137,0.007882721094009806,0.029204346385577062,0.007780141185690206,0.034593828465023416,0.025913298343745242,0.007788317899016901,0.006080460394536714,0.033685069086724584,0.0074335324552027,0.009308779626378192,0.006639839215738293,0.012036335646715277,0.007575818902734024,0.022364439378024528,0.007950051560290671,0.003290689122615674,0.007985209211349905,0.009230195351152909,0.002621570226346141,0.006465257844577858,0.011514310578153636,0.00846663694606809,0.0065010496506804774,0.006258340993567135,0.006722972387897458,0.007139690010339435,0.013167602909505416,0.01813411083604249,0.007028679322018125,0.02294581275716893,0.005675285538306112,0.03866736779956402,0.006303585350818721,0.02229953748921748,0.004735220471587422,0.010561739162848893,0.02543251038888109,0.01735149273447249,0.010025044172816477,0.022529589464129533,0.006253476877303112,0.024433047345770998,0.0020767604731495725,0.006592878770410432,0.018603898452489942,0.004845971502363343,0.02067635018376401,0.0161887497697253,0.007950748249343402,0.007158856220585249
700023267,0.02567555957664736,0.005257133407548522,0.02737415667049847,0.004981546672901487,0.006623037223971152,0.014207934285898206,0.02111189843135333,0.007216693926396488,0.030350605235086807,0.006516368152837935,0.03698444777516733,0.027146889298398785,0.00567376167812881,0.0053137494350658865,0.03471198104228069,0.007072278003535555,0.008189076366872498,0.005605283034838767,0.01167549967934531,0.006118568871860561,0.02303865780532419,0.003234940655468355,0.005956916675802367,0.005934469023504754,0.008967710094677112,0.006594543404691311,0.0009805893086900742,0.011206171213417269,0.011461338613226629,0.00552946969383705,0.004072431827145912,0.005659936431732615,0.0058888438833319115,0.014252048592558991,0.01853715083495356,0.005859229067402787,0.02428413896414956,0.0047263406159752715,0.040521028922587896,0.004790262082170733,0.023815598807886675,0.008068779706323106,0.010683828317839778,0.026187519008721682,0.01781410367759973,0.009571071919056044,0.022913759942279892,0.006784734361218608,0.02592768583098547,0.005278818769218696,0.0043292648556713925,0.017998104934616458,0.00878224531086103,0.021526484047355517,0.016607350564895203,0.007191041167902148,0.006294131013743276
700098561,0.0169584238153205,0.010645587618582395,0.0175986652195188,0.01156009353994638,0.011366504783041636,0.013395704299370963,0.0159060055598767,0.012706479866167459,0.019012745628493997,0.012448492930964108,0.021758194719640044,0.01894606964778042,0.012027568769120551,0.01012407171401206,0.021946814147734087,0.011777605324428331,0.012060139239767427,0.011150400677511654,0.01371055642914128,0.0115546571401288,0.0185419567045068,0.01237614235434837,0.011256985144744044,0.012524091290784849,0.011355966356501868,0.011051430228541628,0.010565843018859308,0.008261051389308563,0.012795869447016613,0.010400552304549641,0.01076166819578461,0.011180608401664035,0.011388652777029456,0.014874678339119225,0.015910992122908526,0.011488743504502106,0.014323197422204491,0.010202785897495596,0.02386717858282192,0.010421990185663815,0.012424360141147287,0.013107936105394168,0.01188771673859497,0.019286456670332856,0.015186121069584009,0.011865687600061044,0.01590997383071575,0.012317852707220722,0.016869787723429532,0.011132276977067684,0.010890046976301759,0.016280142575337418,0.011149432492370577,0.012922949063774851,0.014368968092875727,0.011270166239705129,0.01189299733250192
700172068,0.017755035108414703,0.010356924789763406,0.019438774681875062,0.011413867422500305,0.0068623418148301045,0.01452779247854486,0.016581123360706683,0.011999678444694406,0.020773307319247862,0.012374777987691666,0.02402821324304057,0.02018567868770452,0.012015636190392129,0.009612721843734748,0.023149193279008672,0.011176233244414715,0.012234515119115856,0.010993616450162141,0.014298131815012497,0.011466932852310888,0.01895660152124051,0.012615776883301807,0.00775690278142977,0.012397058473067574,0.011198987990287276,0.008121988468445463,0.01078674426891527,0.012774413467060491,0.007071526273117712,0.010425061723527524,0.010510858839705477,0.011103905577600305,0.01123369814649048,0.014505896373736588,0.016733384333395548,0.011359366202519523,0.01564793767042483,0.010061346667663102,0.027179651269711638,0.010400326542882376,0.015521408335975203,0.010217399067240965,0.011753261805583368,0.02001970102017568,0.016049579812481903,0.012002010108149622,0.018045425010357868,0.010404693740250494,0.017441679388857604,0.007954446114202983,0.010806797790191308,0.017042745836093057,0.009099366416725846,0.014932780698796866,0.014718324027597134,0.011345620846382869,0.011409382660717542
700015113c,0.02587942678831246,0.005401512765626975,0.027888435920743075,0.006437675231553154,0.00638334622344984,0.01639158389366399,0.02177139925251714,0.006760463800276068,0.030886015878127424,0.00709381199186593,0.0377513819463089,0.02801140185120317,0.007197052191997031,0.004986050633191473,0.03582753821686354,0.006730648628952367,0.00886434180208308,0.005152419001981143,0.012079376335116495,0.006710936036993357,0.02339411310684524,0.007195009319973969,0.0058557823675184075,0.007113104043118532,0.009098718773486409,0.006715560608271731,0.005594416330437873,0.011180541013518388,0.011198985143734014,0.0012977622521229328,0.005380173887194089,0.005780859705085636,0.0060418901695211075,0.014380012446817091,0.019465161789690832,0.006207453826467837,0.024842917424491733,0.004329052907593943,0.04097285775025096,0.00530103571463256,0.024357955139973658,0.008174179455371676,0.010557965206984434,0.026909031778236003,0.018034070408341873,0.009663674452533721,0.023908599187634924,0.006584878848548624,0.02610296482623279,0.005476024744346932,0.005799787789396907,0.01965135344447747,0.009118592542446196,0.022513357903814268,0.016615949617943833,0.0068485186532082215,0.006497441302951861
700121919,0.024607420054862737,0.004663292155948134,0.026832293050276148,0.0015598784258700456,0.005848389015068563,0.013805247654291126,0.02091656176905293,0.006818203255259449,0.03103132840155494,0.005643840891143096,0.03508299094509226,0.0268083255370041,0.0021098438295864357,0.0045970170006662215,0.034805086389834865,0.006359067090592162,0.007285735216133778,0.00545012140081545,0.01106295195200313,0.005160192352388824,0.021612018143304147,0.005019012983809441,0.005288989551927975,0.003785858724032478,0.007852097807397714,0.005965418676928543,0.0038104522392642826,0.010632824995850816,0.010402705060801971,0.0049676703763349185,0.0005386572984781823,0.005187156408011468,0.004450594007907093,0.013623735043559041,0.01772503438591707,0.004963989314285118,0.0235977535918698,0.004590522730777738,0.03925952136719104,0.003806030985165788,0.022566835910250143,0.007497425229456824,0.009860262296464624,0.025483182504199182,0.01733721834430044,0.008972567694293313,0.021644246679977042,0.006498613284873391,0.02532140827319749,0.004789215756016793,0.0009437944640477703,0.017542723938426666,0.008161657862664406,0.02092589342437876,0.01645959321736548,0.0063757559338828325,0.005539987377873928
700101916,0.026120383165807944,0.004785871441528078,0.027030462787539844,0.005851955400051437,0.006298571276508661,0.015526910669367403,0.02055504329716779,0.006822149715080185,0.032063980251452885,0.006645521910111693,0.037343076336321335,0.02808295139024871,0.006504361294702879,0.00444988268917336,0.03658005173251823,0.006596995111104803,0.008441705319092649,0.005468239012444765,0.011316322184302743,0.006490100823226611,0.022435912846929463,0.006619603211846312,0.005664269874799038,0.006755883373253443,0.008542342177551149,0.0062573887778246,0.005184565355828489,0.010837321155417523,0.0107689799325751,0.00524348157418774,0.005092677182664443,0.001994931521152132,0.006017834985954996,0.013811356172134349,0.018680282968211715,0.005877133031906298,0.02534587801421708,0.004653399221390783,0.041091600459467435,0.0051033172458990325,0.02480981492365617,0.007883302603668053,0.00972629575524558,0.026461896575085568,0.017638552563036567,0.009161681639481948,0.023336837650450117,0.006856183211295851,0.026036882022338236,0.005113676472066236,0.005249713845241415,0.0185008114777684,0.008499245169979073,0.022075350574817045,0.016321488334829017,0.006927528925774946,0.0059182253284730535
700024449c,0.026838835757422668,0.00629409045047004,0.028506814946814164,0.005683627433535351,0.007156851541582096,0.01679263858606987,0.022719355067149928,0.007945340883198499,0.032222770619212665,0.00752427930584233,0.03762273763427136,0.028443390432972088,0.006240832921296315,0.006032524129560647,0.036829263564143684,0.007592751999924094,0.009466762440210538,0.00424587040469316,0.012826905176018873,0.007296258969512287,0.02421403196056516,0.007199185876448001,0.0065500591238510575,0.0068928277236128465,0.009597762254853823,0.0072791338785554455,0.005891222377857846,0.012060844271124836,0.011914462755818023,0.005966991280872376,0.004761335401514403,0.006553293480479629,0.004725696599524086,0.015027220392550484,0.01952642529558614,0.006768183121237239,0.0254585390174049,0.003338038248452169,0.04155597919953321,0.005870332815546661,0.024857520839050486,0.008801184201134134,0.011337166977484192,0.027723292480918395,0.01900657478113152,0.010358085906534609,0.024440444289555847,0.007780897892903534,0.027089770861973964,0.0060575300868617975,0.0050840931226998525,0.020033676180545957,0.0096381813755513,0.023046869346945883,0.016349526898459033,0.00758105319471675,0.007259083196573301
700117069,0.01752373423644204,0.013710615715799195,0.019265613810784243,0.01451393034991106,0.01337884918555559,0.014646370040185713,0.01705397074230141,0.015550719368604096,0.019974741387300318,0.015475845478204034,0.023060700997023016,0.02017903480186914,0.0149937241160352,0.012993270344314094,0.02219626843757294,0.01326056361032138,0.014688491216417476,0.014254755441457647,0.016665264830606333,0.014546487219731834,0.01996474240379608,0.015358745870901159,0.013322912908365072,0.015598571141412082,0.013676487141218314,0.01273876177212953,0.013515811154824186,0.014948882308076632,0.014590208454200084,0.013446838055101407,0.013844937893605778,0.014300957697196698,0.014270078156723062,0.011799161642091088,0.018199932909787,0.014682735921969841,0.015222229654038709,0.013100292114737478,0.02566028905248,0.013570325007007623,0.014821298201930391,0.014789923695069134,0.014264433251485615,0.02002470047586698,0.017100637504701217,0.014503593949045409,0.018349420084317173,0.014664582223619731,0.017471330016450796,0.0129863343910139,0.013804167096928345,0.01802282616251944,0.012880290159763868,0.014918622832264316,0.01613244926417561,0.014368789741438775,0.015009160795456746
700113177,0.014254349314274176,0.01811834032691909,0.015490382501919463,0.01833371861564335,0.018673313932365647,0.014346569324869666,0.015666146751706283,0.02083395000357873,0.014584570566956946,0.02030831520862894,0.01627994407768164,0.015493229263043569,0.01869603721865177,0.017705178268317946,0.01610680936140034,0.01940863329923019,0.017960744468332974,0.019126107448312963,0.018104393687795692,0.01905153781018324,0.016623671911389522,0.01930964375471364,0.019302706862027626,0.01918752261771101,0.016585788084779982,0.017333506579803058,0.01744606346226915,0.015772632242901544,0.01663587190449881,0.01808525320184469,0.01789865995870637,0.01921856793209482,0.018418438912328253,0.01794424415208371,0.012324620090127686,0.019292299528461145,0.012953838223287778,0.017860123882282163,0.01713218145511086,0.018233325220220108,0.01151520838290898,0.019695076578634698,0.01571770050892671,0.016415380450236647,0.015811118264380496,0.016196449096339032,0.014840720201544306,0.020613715197934084,0.014117597122005728,0.018960569123763118,0.017472598344958824,0.016253726676358122,0.015657931816719182,0.01230316360430954,0.014981287487363354,0.017694041130919377,0.019728938896431326
700023337,0.02567999402611286,0.005137882436130112,0.02774905613581078,0.005849482435143897,0.006396947915465076,0.01528554874578311,0.021872824110034453,0.007289139677424218,0.03170785329122987,0.0069130898508934025,0.036645146191665055,0.027611829090123517,0.006488404033288203,0.004977032174584022,0.03580397053004448,0.007044135544786234,0.00854484409974496,0.0060732776426355725,0.011044521938254486,0.006230362200066385,0.02281644693731611,0.0067531629964643755,0.005971858640994903,0.006643256309855603,0.008902487538732051,0.006588005761163967,0.005389281402850735,0.011165612102270695,0.01106657823663538,0.00565366348561545,0.0048877528842925285,0.005896470927606053,0.006226711802236372,0.014227098892452562,0.01879658531733194,0.0027623945385016483,0.024706033578599875,0.005018220213550153,0.04073125061938804,0.004985920532822003,0.02450068982773424,0.00823971784238935,0.009893316942818574,0.02671928839821352,0.017972195302053514,0.009579116311235756,0.02342374987097948,0.007231171764181094,0.025781968120672016,0.0053980267320219025,0.0052766390571714035,0.01895950057995329,0.009027932942296998,0.02206262890587884,0.01684429578664056,0.006916061262218934,0.005365167594598889
700038493,0.007962367265100526,0.023556230123679592,0.00878573479914328,0.024091629985154427,0.023336662611820925,0.011007637630907957,0.009670850101041916,0.026574826912270637,0.006237701632657446,0.025357955575039687,0.005461831202931382,0.008375178886278005,0.02411312582247204,0.022807054110759856,0.0066723943063623,0.023772013041666658,0.019511262362697738,0.025320166220729502,0.01719516485453716,0.02359380927611532,0.00927311488292917,0.024856924875775677,0.025202654315862445,0.02559151521992182,0.016501862579588723,0.021681480665520832,0.022612490784282964,0.013929183285204145,0.015286041884246685,0.022844055619650083,0.02358079411604407,0.02583268538699005,0.02380070240386849,0.014738000108521075,0.012686816067683291,0.025119510838662283,0.005607357505574916,0.02353547895193792,0.005506283784464491,0.022787212437300933,0.005856112267846732,0.024350888540680283,0.014631977690213157,0.00942497404440701,0.009311795259091666,0.01593421646121908,0.008140694350865165,0.026099392173498142,0.008811315903233686,0.025447197158957297,0.022831919423371514,0.010471156276772071,0.016102306526401704,0.0072958682486222014,0.009693450774286532,0.02010401613110425,0.02465266526022949
700172927,0.02586717325567248,0.00470350536172725,0.02712852774770127,0.005834095125731069,0.005417357320014678,0.015559612245956263,0.020926609369558667,0.0060245591651107286,0.030873607089290607,0.006085391494376526,0.03705892099681867,0.026761291551819867,0.006369398867307641,0.004147372978034857,0.03512781911509219,0.005837262382452639,0.008081691421177256,0.0016338650046147233,0.011313171377240222,0.0059902061742935706,0.022878481727359262,0.0059702941670113615,0.004717580941554525,0.0062884455644785595,0.00805558126116003,0.005585421847310195,0.004571911687431378,0.010412821266431506,0.010278728166484764,0.0041386949117014704,0.0047416593227877744,0.0049025391044949535,0.003215306076186198,0.01330032588710538,0.018263773413275997,0.005258614806730015,0.02433298315708733,0.0005906245253616427,0.040693788302598136,0.0045042881383268295,0.023949634829076017,0.007024780848912381,0.009698545225010156,0.026616491653490757,0.017371042887922978,0.008770497002503716,0.02338283080818017,0.005981276849474132,0.025573331195995336,0.004336649832526181,0.005232185263445875,0.018548826009236158,0.007888873052268491,0.0220836812398674,0.014035753746649077,0.005759835340216547,0.005763568900887607
700014724,0.009451320859953994,0.042309613215291135,0.008391344206351906,0.04246577341774418,0.04087381351153089,0.017380705745013627,0.012319897528819828,0.0461982086921347,0.004269428411156045,0.04531077228835788,0.0025807208011977595,0.009814419844201698,0.04229028997646907,0.041445149105824884,0.0062386291329504535,0.04228103823676445,0.03721026432157306,0.04532257166385501,0.030597857807066305,0.042009175749255535,0.016265659245339226,0.04427327152552375,0.0452596131695116,0.04494374343092969,0.03414691870048823,0.039983699381518314,0.04113389719108262,0.02589092031060397,0.02946007362155768,0.04102199644463919,0.042717623021882166,0.045604726291888734,0.04231422989995055,0.027747478109220344,0.018854055125931614,0.04503886052928408,0.0061315550535677435,0.04294176197584967,0.0018853072846269406,0.04258095779176657,0.0020947153494329557,0.04319869858006298,0.03143536284769775,0.013553240246828484,0.018773727934113717,0.02903261883118753,0.01105748717691317,0.04617464116898538,0.008543368049635292,0.04501465865930577,0.04119935062892529,0.019951816216131426,0.03189609264947861,0.005796458049385046,0.019897519872891702,0.037512322077871134,0.044103862761575435
700161342,0.024359482833689317,0.004945793535009934,0.027172128863899053,0.00506267820399846,0.005789858311755847,0.0144817834833229,0.021072712048978103,0.006731529513174081,0.030360274348243024,0.0058217713958737365,0.03672100885974758,0.02698221573967528,0.005735509105583816,0.004749267485094439,0.03419938417143343,0.006318514597324338,0.004726660856943761,0.005404949304084678,0.011398878893160052,0.0022473792255561075,0.022861277564130943,0.006078425829631993,0.005451618146389849,0.006062966958157871,0.00690411644105084,0.006220429856001357,0.004639780898758181,0.010693553310522862,0.010673424812049793,0.005071582205272113,0.003949570033417521,0.005387863832625483,0.005682523651373927,0.013850046121474594,0.018749766700286326,0.005241576895202075,0.02370665846513769,0.0045150153207698385,0.04059835358315612,0.0008375835413384996,0.023462336767335543,0.00766078560697241,0.010285989346047415,0.025718573864206142,0.017079712131158872,0.009213689183108564,0.0229972396028736,0.006403569525744593,0.02561170465512811,0.004892291595179236,0.004411447521646324,0.018134282456511653,0.008444674495515928,0.02183620044975744,0.016454353368556298,0.006430489425468936,0.005829182462216816
700110812,0.0066866680927343755,0.0228872075551351,0.006917548151745471,0.023299338643214918,0.02291706789599553,0.00998472936139309,0.008332939654560143,0.026137057052355826,0.004320640183344133,0.025112533285365456,0.002989935026346732,0.0068516392575983425,0.023440701347980552,0.02251795093889668,0.005275676893281106,0.023453640323716714,0.019419846207708483,0.025892583775960227,0.015649105832281872,0.023537406942393858,0.008603772700958022,0.024662310939489958,0.02561066764506804,0.025148145411507804,0.016092151673387334,0.021311112835475963,0.02248841316763541,0.012260888311633241,0.015424648667355885,0.022744726153541214,0.022900396211770657,0.02571642851006621,0.023578411457800243,0.014661613787075424,0.01151428496864365,0.0252877532170956,0.006015465653135393,0.023510013761477672,0.001896569123683764,0.02292992725194641,0.002946304860935911,0.024264731162835864,0.014370053330423209,0.007983442717587115,0.008125267050241644,0.015181895206043438,0.0054799088171815615,0.026296873393258,0.007308630671135925,0.02517475115095679,0.022272865334341408,0.009593836612284405,0.014860840743213187,0.004868091066198534,0.008986718742717902,0.019587655045316937,0.024718586351201773
700037303,0.025567188045536468,0.007679276862132665,0.0273473253917713,0.008438591444898056,0.005120506146708189,0.016647954408109872,0.02146651121712503,0.009108957687887876,0.02958773517236068,0.009124162307882568,0.03636814367629263,0.027689594543477258,0.009183748501703688,0.007112667095149764,0.03446779452390162,0.008470884139031474,0.010515173653782158,0.007878519560588224,0.013497435646667229,0.008673005982419294,0.02411094882571508,0.00920506150474652,0.004865630537642132,0.009237881006268166,0.010712097867746444,0.004535940663077291,0.0075901577435063955,0.013098868714387842,0.010218692024991571,0.007596608905460359,0.007559831111756925,0.008100819425844482,0.008287236737345417,0.014686768627031709,0.019742090243391443,0.008437608608116907,0.024746769546624952,0.006855604958901871,0.04002325287067239,0.007450260825608974,0.02423818706811716,0.0054665527113526785,0.01185384601048267,0.02605363613575085,0.01865866865821316,0.011449916752545005,0.024072994854526457,0.007613973817172428,0.025957002345189408,0.0037193887435667842,0.007721001480666744,0.02013811252466801,0.006511249986775654,0.02233056160360137,0.017335305244413526,0.009288464076263702,0.008456877965607658
700023113,0.01806144352294171,0.01008061801421745,0.019657712686368112,0.01134413257621931,0.011122947720731495,0.013820276575026436,0.01725970438838145,0.011662614346820685,0.021062642468673527,0.012144552172274531,0.026286239892038755,0.020657268961472876,0.011954284702064959,0.00833284598806229,0.02562321281163243,0.011616751774793413,0.012432385074609049,0.010864213019103348,0.013107398211609228,0.01194263132874346,0.01908670485979622,0.011978317824058357,0.010817489766000438,0.0122547747713959,0.01142284648216607,0.010681565035603774,0.01060416877833582,0.012574218390304405,0.012428518444787812,0.010351749746766264,0.010470086182730478,0.010560334343858065,0.011265984193255144,0.015002013923238428,0.016760117205078945,0.010696343425250313,0.015828404854977624,0.009989897726651395,0.030791931372996618,0.010535526383526764,0.015309623251487272,0.012475427972857082,0.0068769755279563145,0.020954749725015157,0.01597701933719761,0.011974338752547784,0.01865575003568465,0.011861686794128716,0.017673222275668914,0.010428562205308349,0.010674854576848414,0.01747787100977511,0.011383790493479234,0.014866238178088985,0.01448402611404884,0.011071455040410134,0.010459257315691514
700024545c,0.012063491887500059,0.026691590956084955,0.013115969296279057,0.02717824357588253,0.026616573222013145,0.014017123549347863,0.012956605148340959,0.0296046993096165,0.010624412048421742,0.028363153279444917,0.01189429968780667,0.013772501689050788,0.02737738704122404,0.025884701436008312,0.011538939174299071,0.02679715099508026,0.02378493475297636,0.029130595691722088,0.02294373497536821,0.026981709486755597,0.016271219984707336,0.028041564227112032,0.028189105454508694,0.02836704023061852,0.02197132917116829,0.025443468399449932,0.025777917177553226,0.020174120765255054,0.02096099968910468,0.026154480201889915,0.026909359529964743,0.028528460018855718,0.027362273822265085,0.02086023885159631,0.017381286448483867,0.02869661539851522,0.010216954738995586,0.02720652531461429,0.01305143455514272,0.02614654443602952,0.008487375124254504,0.027227643656146952,0.02064445423562607,0.008405939160971553,0.016647605847377477,0.01999267059133679,0.01449296640418297,0.028901083107478555,0.012115842100311022,0.027952946013451517,0.0257319070259332,0.017180539393755506,0.02135307898865443,0.009987920049579987,0.01576162606232594,0.024971191106840044,0.02842759707803756
700164159c,0.013108479871317164,0.01821974661955938,0.012140764366126407,0.01906513624441988,0.018325214668659568,0.013378764563998695,0.01395641298207025,0.020295889117171898,0.010412661186552362,0.020016243043778848,0.014820218584331885,0.01404223745389059,0.019580289184296027,0.017557127369852946,0.015980599897244062,0.01887264530674525,0.017328496436130627,0.01930345918225137,0.018456736127221457,0.0184458702185965,0.017475389279096643,0.01993641127484604,0.01909009935618973,0.02019917542189431,0.015316891042377916,0.0175450393172403,0.017704491565571627,0.016085769454858415,0.016983634672437495,0.017677233629006753,0.018461004245256905,0.01911945701365581,0.018904466049322183,0.01802484482190201,0.01697987728264631,0.01943752056008452,0.010215747806510488,0.01794552229389167,0.018308016466196432,0.01754487483209254,0.008738895171454611,0.0196553379375095,0.015931866179929362,0.016852160601213025,0.009978767985365528,0.016625506272590882,0.014660760423101216,0.019343115473463315,0.012316459657811337,0.018685981739972185,0.0180381261243522,0.016606899589888476,0.01569444791727129,0.009803938982293448,0.01485501027992709,0.01763435458996512,0.01961034749528481
700097906c,0.017825249630504164,0.008837636600753311,0.019011621279156798,0.009708098586361222,0.009862599527670948,0.012491573422054205,0.016380109602429922,0.011100478429833078,0.020566505219324575,0.010710600078853992,0.024009118349119275,0.020064710188508382,0.010237587728270318,0.007772364766819556,0.022733478485392568,0.010337490654969594,0.010900265469393058,0.009621076916064978,0.013193338760901459,0.010031211764984482,0.0185411420870364,0.010560053475841396,0.009597020563679743,0.01063469760632159,0.010401685124998129,0.009489532726791016,0.008901760409737523,0.011666181700786414,0.011830868424276431,0.00888126758784932,0.008948204158664205,0.00932847386761326,0.009651517882511394,0.014203137136266062,0.01603371328537212,0.009717529850420941,0.016026374553508728,0.008471606598072622,0.02642883849897068,0.008860337344131091,0.01503282908440965,0.011305163018651232,0.011170377668646654,0.01881324797570217,0.01548278553241268,0.006531653623397389,0.017186680397991625,0.010871338833687743,0.017694348466003474,0.009225297826091576,0.0090735534462806,0.016168650249169712,0.010390641012903495,0.01478456109415216,0.014093073785130231,0.010108880568438271,0.010162178413950135
