,700024233,700102299,700105153,700015250c,700035861,700122408,700172726c,700114218,700024086c,700015415,700096380,700098561,700161945,700105613,700014724,700110812,700095486,700033665,700023113,700106170,700024789,700099059,700105580c,700171441,700100540c,700013715,700024234
700024233,0.0015440384981107954,0.010996396361842487,0.01054088112177799,0.008636253522453697,0.008773590808775595,0.009149325136524894,0.00882306001978347,0.009093263890869388,0.008456889363644715,0.009138692238521326,0.009334835597807765,0.008986520268956777,0.007565651990708516,0.010155728300009777,0.009116631167567371,0.007466888536463522,0.013804990341022588,0.00839139515580637,0.008079381546399159,0.007761035043097039,0.010127409296766794,0.00916306995923116,0.00967312180404536,0.007692945688255467,0.008664992022024724,0.009881452713687806,0.01123546962941384
700102299,0.01101510271872846,0.005100151705527982,0.012617524930510526,0.011041035853221722,0.01062160983869813,0.011343485799086114,0.011003891698010113,0.011640459908628423,0.010794712019448871,0.011635061861979587,0.00696021845755711,0.011103669976695851,0.010115084203431155,0.012276256207252744,0.011368941042297872,0.010021537481099291,0.015397531904789596,0.010401798612616234,0.010881503247403859,0.01096839668179476,0.012096074029782964,0.010887528001599102,0.011322181524094777,0.010252794064933877,0.010797079161853244,0.011585016350178105,0.012645299146902916
700105153,0.011712382402400362,0.013965939697887621,0.005583494470636121,0.011804588788817277,0.011495191904450246,0.012586232273470286,0.006325709804234139,0.012668861407488009,0.011682415628719354,0.012203115832425544,0.012333231869436058,0.01196429385001528,0.010735691497334532,0.013198775009947315,0.012373711648833774,0.010929180864615964,0.01670317818664149,0.01142242855714419,0.011641741325188214,0.011503436681064478,0.006006972122505006,0.012218057143437707,0.012775920182926071,0.01090837095555645,0.011491932061420471,0.012425856990363773,0.0142931257203098
700015250c,0.009423819593516007,0.012024478158625965,0.011595180791522568,0.002295014750814801,0.00974385544924228,0.010480782557084609,0.009900681677277999,0.009721294275521559,0.009808495561299757,0.010018758015328021,0.010253972568426441,0.010176319605973936,0.007683624982195871,0.011049187676315408,0.010450081214525477,0.008210660807984028,0.014760254114386218,0.008103349599327634,0.009674845467518369,0.00955987470708885,0.01114978122806277,0.010681594175405222,0.011098901072453734,0.00877272871152283,0.009941132979194694,0.011017548759057777,0.012247436474840966
700035861,0.008891366739434392,0.010761323821818668,0.010501754253288908,0.009061350110519121,0.0012162162593727915,0.009276395857127804,0.008451758889837629,0.009388813560203216,0.00872067000267409,0.00894722453219812,0.0091065811334535,0.008844162118085716,0.007624125019865581,0.009988624373379848,0.009164456418272859,0.007874790956688436,0.013663409578496877,0.00782645557650613,0.008611015434557258,0.007972341171170539,0.009976861473582652,0.009407172736023726,0.009830777163587368,0.008006005990393594,0.008653350883793641,0.009801393899650164,0.011122334332999952
700122408,0.009796735627054852,0.012153359741389484,0.012153874035799692,0.010300399016661478,0.009812475127091328,0.002258678940871111,0.010461131955060116,0.010929730707004915,0.010091512612384584,0.010541403055285196,0.010471025037187588,0.010196043257179372,0.009472500131401327,0.011413951244407696,0.010864206858401766,0.00933952113551911,0.01459146156844533,0.00968607644769932,0.009955565377682465,0.009655507304355136,0.011692597781456506,0.010596037958209657,0.010747815514320604,0.00913146906233914,0.010053199296571473,0.011084096281031212,0.012403806672613545
700172726c,0.008890748258651512,0.011086773300168369,0.005750066859060651,0.00917010235057295,0.008424383070765876,0.009857702832144715,0.001908701131024741,0.0096253647758924,0.008981292997705406,0.009497405073759428,0.009576729809944574,0.00907853479161253,0.007971521164356829,0.010339788818103657,0.009395680550429742,0.007991355226904763,0.014015876150168338,0.008440090449651374,0.008752798959138174,0.008707858129151973,0.00525304537313599,0.009412924826414298,0.01004264621814636,0.008094629307717956,0.008739735576608369,0.009697852535037056,0.011369178177161732
700114218,0.009212872317036757,0.011762128839301082,0.01155572720663274,0.009025824973307594,0.009388495038871044,0.010321834080122686,0.009666550994221677,0.0034381540127691157,0.009390758556818014,0.009670690351527587,0.010106028962044742,0.009986609459786614,0.008011545337055372,0.010763175464349637,0.010238906422616384,0.00477722020759559,0.01480033730616342,0.008532477434961277,0.009297762143293257,0.009173228787756466,0.011159928992866105,0.010193245651741449,0.010918452600279885,0.008453678767205548,0.009595188163986228,0.01079024364120248,0.01191440599893612
700024086c,0.009346456400123009,0.011921199627025932,0.011655340935174651,0.009954651921264102,0.009515938049930565,0.0104283964731451,0.00983755784241981,0.010262763579475745,0.0014411737863705314,0.006672894853285012,0.01035474407192287,0.01007737174245635,0.008933471364099894,0.010711590914557704,0.006160226075458899,0.00872323090247097,0.01473118144862048,0.009589511480337569,0.009498353140770915,0.009495713472954678,0.011160656509268221,0.010422885831215596,0.011174631638986129,0.00884948775682338,0.009601019114122408,0.010893189309456305,0.012517384986220514
700015415,0.009105527932080582,0.011567784829726058,0.010984633289039343,0.009138004464077974,0.008811530878924497,0.00983891862276445,0.00940239533578656,0.009499198656562069,0.0060339108868541465,0.002701527060769385,0.009989723707022474,0.009489204818014787,0.008100798348871674,0.010092566804692327,0.0058406365230466535,0.008259692118084071,0.013994305239099402,0.00868619306350567,0.008619596762243659,0.009056095215837444,0.010367212940542178,0.010023824325880656,0.010291284131691513,0.008814820683648087,0.009110659029068395,0.010238076830290715,0.01224817148941882
700096380,0.009421254046948236,0.007032730646967952,0.01120735938408943,0.009478766619869258,0.009066956645423063,0.009854123632343894,0.009567718820898472,0.01005934339033614,0.00944613356319907,0.010089048196109769,0.0021912532153146487,0.009371988752576572,0.008691071188775773,0.010742868333253842,0.01001162065683498,0.008664368774057114,0.013849570095508495,0.008846889425097638,0.009353215937517976,0.009413521767702495,0.01067391391789829,0.009494576342678704,0.010086053885288555,0.008635501005154226,0.009015906225676868,0.010231145272994048,0.010808336847340791
700098561,0.008998044642028951,0.01109491050608787,0.010797662628624248,0.009337395112780431,0.0087340636344754,0.009509533724749558,0.009006982066702508,0.009870538201180072,0.009121051510685036,0.009542367434152169,0.0093048494595378,0.0011409953521637993,0.008340547116910341,0.01027593590282018,0.009557414860615664,0.008249754906953635,0.013267895837661471,0.008736074132940296,0.009013065808621231,0.008655887250325595,0.010312294188831318,0.00930568586292059,0.009756726536328702,0.00824267783918852,0.008810679040347191,0.009827744415779141,0.011356457393220562
700161945,0.008215509908266683,0.010954631232918772,0.010492943619189586,0.007647277072786894,0.008165793599236906,0.009591878378909204,0.00855093457103507,0.008582001329898174,0.008756435897007803,0.008803852258344761,0.009343342945629272,0.00904405394877215,0.0008700782772454263,0.009707633284753658,0.00935896026446095,0.0070259145124017906,0.013839637037064841,0.006625753260678702,0.008511761687177991,0.00819737029725184,0.00998270629420582,0.00957458629499193,0.010230200810013154,0.007207222893202314,0.008520641909355874,0.009759303259152351,0.011172531117578923
700105613,0.010110727364188169,0.012176667244012358,0.01183354290399828,0.010078932027513228,0.009804860173507582,0.010605631970457134,0.01019583972384592,0.010563797973252924,0.009643612835131444,0.01007153611855493,0.010584818425685382,0.01021110889014591,0.008910646074739325,0.0040666385869284494,0.010030488780363821,0.009205166799614369,0.014958012997944088,0.009429693017020341,0.009460360605298134,0.00967862164368652,0.01131392760988523,0.010642016232133171,0.011016887056883673,0.00944790468986003,0.010129461677309102,0.011154883344189834,0.012397686453350263
700014724,0.009608005572395628,0.011958966461421416,0.011720778354043185,0.010076532050003272,0.009524068984978769,0.010667378972880677,0.00979084114235108,0.010642319078907626,0.005859025200307396,0.006163921273206066,0.010457222350770396,0.01005198776699902,0.009074938029191137,0.010620884672093085,0.002757145181005546,0.009046781443178257,0.014928085712796491,0.009533404288671898,0.00954109606851875,0.009761351034497491,0.01130045223066833,0.010370898780632158,0.010997003006386674,0.009131190427107558,0.009690336181647262,0.010973593562945824,0.012359890998038164
700110812,0.007814728474804722,0.010476283997749015,0.01028761314164823,0.007873213672988306,0.008115245562788495,0.009102624054786582,0.008278765839273363,0.004935521189518503,0.008239868471799113,0.008694512664214069,0.008983843826598547,0.008610193206013474,0.006759561446934797,0.009674836500300677,0.008986593383273934,0.0012382357347063993,0.013574407752914524,0.007349240811804037,0.008116062196175404,0.007809470685772414,0.009888603135431913,0.008732664802406304,0.009533392817772558,0.007249866075969115,0.008309207672608942,0.009469582509891682,0.010641057969580049
