,700111439,700113762,700097482,700037967,700016456,700034926,700024086c,700096380,700037916,700014837,700038053,700038493,700038414
700111439,0.002705484396474891,0.009735146587649244,0.015109879577391204,0.011731982083102343,0.008340468787137923,0.01499668552740862,0.00753891878185412,0.015557734521939131,0.005014904149767774,0.008881583365375445,0.008284067006141222,0.010002001444274742,0.010406314498937351
700113762,0.00983482626022946,0.0039724865636825615,0.016545414235732633,0.01209180755338348,0.008982036862456308,0.01554369240749046,0.009168713102392673,0.016200131129301246,0.011000698525903177,0.009537781240977072,0.009007379142696977,0.007859087671877707,0.010939478762346069
700097482,0.013490189284584736,0.01471650800148074,0.004738275431473439,0.0156928764825708,0.012785709359491077,0.014916361781272152,0.012872968218627193,0.015104307841324913,0.014967456604199115,0.013134305992314408,0.012745572523534008,0.014450612559057557,0.014992585027812306
700037967,0.01058443075097494,0.010830066638111624,0.015941145948275837,0.0042775501113899396,0.009346843943163936,0.015675452981168438,0.009200310931726005,0.015976368824583836,0.01148611131394268,0.00981938803830808,0.00932879692552217,0.0114482775194619,0.008013035118543791
700016456,0.008523899882780224,0.009066392220183205,0.014410899348594712,0.01055147603680675,0.0006198511233163574,0.013892418099848404,0.007471866213756945,0.014652589786703253,0.00964243521408834,0.001291104599203228,0.0077439645776939785,0.009108737005925896,0.009437075730340135
700034926,0.013651736932574049,0.01402644032268848,0.015329093480858487,0.015853570890302673,0.012394239374916604,0.002353741447138195,0.012396188567656894,0.00847919656589725,0.014518564910699631,0.01293844751929475,0.01242839938705485,0.01456672797974569,0.014862474514041771
700024086c,0.007747334647540738,0.009308957936633696,0.014618412737437175,0.010462423564155377,0.007521470454094099,0.0139524319159228,0.0005489757817316349,0.014552232336778841,0.009071566034802614,0.008056603025563913,0.0073287413891492265,0.009645693731151808,0.00934196909030933
700096380,0.014829888871423438,0.015303926402996647,0.016202291181644818,0.01691979112976575,0.013695588446300156,0.008900568625474609,0.013535963696781823,0.002281015410085682,0.015891960728830614,0.014257178561417243,0.013607041174763364,0.01551487929435545,0.01589020213529301
700037916,0.004982293940613932,0.01081654235809716,0.016615472978339856,0.012651592555204951,0.009388792618396036,0.01583368049642947,0.008785578903664267,0.016546638416216206,0.004598305192912694,0.009900472424876851,0.00931364236037035,0.010806169984065856,0.01153008640579078
700014837,0.009037015962382964,0.00960414437260836,0.014851341637800712,0.011067181503834985,0.0013025025979273785,0.014439597844891296,0.00799129382881273,0.015206706272027363,0.010144431845327177,0.0016547532314468945,0.00832065674444748,0.009664959291137329,0.009998583631775106
700038053,0.008433141188682899,0.009083049591940996,0.014465207731128362,0.010512833055994372,0.007728263846216433,0.013877151037022636,0.007263917693620336,0.01452689200160949,0.009549229524130724,0.008321643207610308,0.0004946980870280249,0.00896948034281888,0.009365636317799143
700038493,0.009939015737170315,0.007729537662588408,0.0160856283097055,0.012606943074612343,0.008865576803789278,0.01589084863285234,0.00933196450839232,0.01616238871836474,0.010814433038226651,0.009444842833809995,0.008752508214215034,0.0040007396811823,0.011376883063033028
700038414,0.0094332615467866,0.009826494338233262,0.015298428286360131,0.008059638276129084,0.008394636986031162,0.014748684349125097,0.008269350897302458,0.015061804071004634,0.010517710592890788,0.008925742301441598,0.008357173778299911,0.010371270915152856,0.0022586465261202173
