,700015181c,700023188,700098932,700109449,700034081,700175331,700100022,700111296c,700016210,700105991,700023113,700024437,700038956,700095058,700015702,700024318
700015181c,0.0004913942900940794,0.006700823888506776,0.010516510767464885,0.011134324113494366,0.0052266385146248475,0.004894725302915087,0.01090028915999088,0.012972153580560105,0.012558223217264335,0.011807834984404823,0.007342927671569583,0.011052684382858087,0.010232596874590563,0.009346368576857398,0.01112027388977082,0.009254211471642246
700023188,0.00661638176649896,0.006638216133348166,0.013675961704946392,0.014697371966509488,0.008128880967907166,0.007965019699827373,0.014539164589423776,0.01627703836419786,0.016188610449473072,0.015007396688153637,0.010616369246789258,0.013317042188535279,0.013375340341502638,0.012531096116585679,0.014400217772203482,0.01246800139148202
700098932,0.010418099580446956,0.013732343346925337,0.0008852443619350377,0.011014712422162226,0.011753665747262032,0.011943501496954854,0.011289249043706394,0.012345353980064288,0.011572241814257764,0.010526324946011686,0.011534829792575023,0.013141306824578302,0.009898244481665763,0.00889182945567656,0.010433239678563279,0.009006089108984223
700109449,0.010103175130283096,0.013500597134231782,0.010080272327054194,0.0032197005284439004,0.011816891044144255,0.011658183537352656,0.011563963207807572,0.007151325966623927,0.01279771705825891,0.007104710084077957,0.01140023852338572,0.014084668203510353,0.007984711228583746,0.0041349723570055326,0.0048554956799433825,0.0038892801315520537
700034081,0.00506166973236783,0.007962390541755614,0.011491697120280024,0.012572397575879435,0.0029924779399624468,0.005948083695538494,0.012282044296864995,0.013643457051425882,0.013920669781140298,0.012629168063650902,0.00893006497538024,0.011858331587682416,0.011223690553305918,0.01025068943402506,0.012007151920053484,0.010490600157553659
700175331,0.004741864868657532,0.007809100083497576,0.0116778467263957,0.012443235070184069,0.005953102503269364,0.003669699028740401,0.012284059409761593,0.013693626584162904,0.014280389081427038,0.012831342962758924,0.008746175320352741,0.01277543786896125,0.011291363619345737,0.01019635067526823,0.01209140412107779,0.010431008522611016
700100022,0.009993005212669343,0.013479673615082349,0.010438328388319387,0.011675410251396371,0.011639246693350432,0.011627557356634588,0.002669803492195449,0.01346367039743794,0.01255241625201495,0.011367288517485152,0.011443778350071359,0.01389406419155125,0.010624754309741998,0.009740972179375341,0.011467151948410385,0.009550815410767842
700111296c,0.011800825415955228,0.014924451579280882,0.011288097760453858,0.007150974942909442,0.01279671897065513,0.012816298150860736,0.013317864540558728,0.006090208650483849,0.01446053482606656,0.008632735490632187,0.012588332551260795,0.0154621648300476,0.009530905772329306,0.005646472874096461,0.006526537812519624,0.005508386038118229
700016210,0.011116222590796079,0.014506642881013996,0.010328891678674323,0.012478376018779026,0.012737418395259254,0.013055602945378627,0.012127609843934609,0.014115721352206725,0.002389284351327739,0.011583353141458256,0.012364528513081795,0.013498071477473521,0.011019111417185716,0.010557655826811271,0.011986387774980052,0.010101332440924192
700105991,0.011357077262046362,0.014607145665094069,0.010213812453638824,0.007525106730876401,0.012558569662257895,0.012743437296386984,0.011933249825497549,0.0091466821695452,0.012598699350644732,0.0030297934722361038,0.012346500635167849,0.014045029555071826,0.009297043904529187,0.006159762305212396,0.0070635664299599655,0.0058930574013184855
700023113,0.007158295175641614,0.010464977807035848,0.01134451468528373,0.01223716311778317,0.008995129004991038,0.00879731194497303,0.012168717272850077,0.013534875613192698,0.013606407115465844,0.01250797426405909,0.0017863332522625,0.010076167804469946,0.01117943921139992,0.010057751195644357,0.011945929625773864,0.010339797934572691
700024437,0.010903275411399821,0.013299612008723998,0.01309489118680347,0.015344503522901225,0.012099172423157036,0.01303139925919118,0.014976023024353153,0.016836100436569374,0.01506580514088174,0.014424181122829506,0.010206291785861495,0.0016507688137584148,0.013811320561156144,0.013047348425671214,0.014744226362981947,0.01293674106081518
700038956,0.01022848264398722,0.01353355860044197,0.00999929247801032,0.008798857836410458,0.011594232169880966,0.011661342695036084,0.011600254077743273,0.010518324185358571,0.012445427723010846,0.009678854962778784,0.011480917173979891,0.01399043046281853,0.004663088486133124,0.00664939852306565,0.008395590798590957,0.007019409582052957
700095058,0.009101304480401072,0.01234964910232633,0.00873800210803336,0.0044382613451835135,0.010317932219359928,0.010256091112494026,0.010359650315411674,0.006057018521481885,0.011628602771757587,0.006244029313171037,0.010053221375778841,0.012865853424344351,0.00646748666631035,0.0005740861175566338,0.0037000992630212533,0.002840617302025775
700015702,0.010642581440130076,0.013947038336719434,0.01007029223925257,0.00512621983544315,0.011874643323830413,0.011945954349089424,0.011982291668332921,0.00688147021663892,0.012977055831815151,0.007034074971050735,0.011731604725598985,0.014287381753860426,0.008024907834602937,0.0036365747982502893,0.003307415120448097,0.003727511212385639
700024318,0.009266851062592887,0.012641880451205552,0.009114900966275331,0.004286749896447161,0.010860488195836465,0.010785003078191592,0.010442827824111245,0.006071615314485762,0.01143012233627503,0.0061433743202079436,0.01063102313637345,0.013127046111533536,0.007027535941571795,0.00292062598960652,0.0039004661802719788,0.000368088586694136
