,SRR9224203,SRR9224313,SRR9224314,SRR9224321,SRR9224184,SRR9224323,SRR9224325,SRR9224324,SRR9224327,SRR9224187,SRR9224317,SRR9224139,SRR9224138,SRR9224137,SRR9224136,SRR9224143,SRR9224142,SRR9224134c,SRR9224133,SRR9224566,SRR9224004,SRR9224006,SRR9224562,SRR9224563,SRR9224564,SRR9224565,SRR9224560,SRR9224561,SRR9224453,SRR9224452c,SRR9224454,SRR9224449,SRR9224448,SRR9224451,SRR9224450,SRR9224457,SRR9224456,SRR9224279,SRR9224280,SRR9224277,SRR9224278,SRR9224275,SRR9224276,SRR9224273,SRR9224274,SRR9224282,SRR9224283,SRR9224242,SRR9224241,SRR9224240,SRR9224238,SRR9224237,SRR9224236,SRR9224235,SRR9224234
SRR9224004,0.0004778967178961,0.0005094746955415,0.0004812512429754,0.0005954546846291,0.0005773116015191,0.0005935755535047,0.0005356096208537,0.0004960264426672,0.0005713568948268,0.0004950157150954,0.0004992891860115,0.0005200657719475,0.000520114393858,0.000548209084424,0.0005311341637948,0.000495044849204,0.0004942889995137,0.0004884904951301,0.0004959501075116,0.0004890731307132,0.0004648010379439,0.0005617822352065,0.0004908787748472,0.0005042742630098,0.0005008375530482,0.0004873944882309,0.0005201477674728,0.0005530420072859,0.0004995613672226,0.0004553653191722,0.0005080895244764,0.0005661064325689,0.0004977191796612,0.0004891623246911,0.0005000653468668,0.0005047942628422,0.0004963448298681,0.0004946053460285,0.000517976705133,0.0004563828767972,0.00047701315281,0.000459233660601,0.0004469510297919,0.000475014643699,0.0004844192722735,0.0004727203661986,0.000469841318925,0.0004767574844715,0.0004691391522943,0.0004989246004299,0.0005094068326283,0.0004832447027669,0.0004824495815814,0.0004865310419403,0.0004729355777634
SRR9224006,0.0005187963167504,0.0005393375351571,0.0005068148692512,0.0006296137695952,0.0006105174236392,0.0006076042885252,0.0005679637791522,0.0005342893159939,0.0006109551681497,0.0005341530258188,0.0005301873948911,0.0005527182928544,0.0005478473421679,0.000586028619477,0.0005630402510267,0.0005181562027574,0.0005284313781601,0.0005144828554658,0.0005265413803665,0.0005225717273168,0.0005408538858666,0.0005086871252637,0.0005215145952206,0.0005360960576846,0.0005343692450412,0.0005213428193426,0.0005565152266845,0.0005967453749584,0.0005266412521414,0.0004778043704613,0.0005433099662623,0.0005911777801758,0.0005261483830983,0.0005231992003329,0.0005370462514687,0.0005396318155821,0.0005311559456652,0.0005196489388571,0.0005470555918892,0.0004823122856417,0.0005075789750391,0.0004941217992442,0.0004689032741314,0.0005081875394643,0.000522650998758,0.00049843659556,0.000505434446686,0.0005106501655597,0.0005066955679576,0.0005286025296097,0.0005478000296191,0.0005179467501511,0.000515712792249,0.0005222206283456,0.0005109246002612
SRR9224562,0.0004778708401247,0.0005087244241284,0.0004822475178513,0.0005880395599578,0.0005678687772419,0.0005706167908637,0.000529785626121,0.0005013585178071,0.000567009602675,0.0004960582413326,0.0004996753800485,0.0005183837391434,0.0005181752542679,0.0005452784006409,0.0005247838818566,0.0004957501083011,0.0004933323389856,0.0004858082978827,0.0004943529837524,0.0004846856767117,0.0004992234376054,0.0005500890742484,0.0004679418437299,0.000502857098646,0.0004998950799791,0.000485389063333,0.000518711271156,0.0005507763140094,0.0004941146155199,0.0004571338370872,0.0005050484122408,0.0005507462465941,0.0004961540643078,0.0004938027596602,0.0004947221680532,0.0005054982299279,0.0004919805102495,0.0004918310102026,0.0005138497269701,0.0004617910835375,0.0004765711568721,0.000459977614844,0.0004467942673005,0.0004787413571562,0.0004831140995583,0.0004737332812027,0.0004743096261912,0.0004802837359329,0.0004758891290689,0.0004948582048812,0.0005069059778563,0.0004870203595353,0.0004863650215181,0.0004897783366888,0.0004779564600065
SRR9224563,0.0004892123292263,0.000509280951838,0.000486912552551,0.0005971634946343,0.0005775501938183,0.000586598616145,0.0005425880365703,0.0005063529633103,0.000577089884584,0.0005023695844828,0.0005074561338451,0.0005250718146156,0.0005193350101859,0.0005522431885681,0.0005297454723329,0.0004929609294991,0.0005041707142788,0.0004923290593147,0.0004981309487782,0.0004932439446384,0.0005041870824174,0.0005573294551123,0.0004946036926355,0.0004742427500683,0.0005049590944,0.0004943150166085,0.0005287130789679,0.000563141725711,0.0004991475246972,0.0004585247184996,0.0005094560220336,0.000565149069166,0.0004999092107565,0.000495379816022,0.0005021660429931,0.0005059736817392,0.000497135803261,0.0004934884024482,0.0005168442312729,0.000459962340987,0.0004789033344972,0.0004623803635101,0.0004492936696773,0.0004797692329421,0.000492293590783,0.0004804943282549,0.0004788476068948,0.0004855657592812,0.0004816307970683,0.0005049413289291,0.000519444712814,0.0004922834935804,0.0004892527474894,0.0004966173346151,0.0004828387151017
SRR9224564,0.000481182821598,0.0005089750142538,0.0004843912670336,0.0005901807485417,0.0005766827143098,0.0005750638404344,0.0005346538467243,0.0005013214860484,0.0005719352072121,0.0004990455431141,0.0005034879725753,0.0005208726679314,0.0005205184891308,0.0005478821490667,0.0005237088924347,0.0004936464730759,0.000497495495487,0.0004894499904628,0.000494003525945,0.000490045851341,0.0005019798992595,0.0005561695452818,0.000492510506363,0.000505619026344,0.0004672270084697,0.0004900008003353,0.0005206283318071,0.000556044065285,0.0004949495533945,0.0004530423709179,0.0005052105895189,0.0005533497668983,0.0004931139019117,0.0004921739405832,0.0004979846543033,0.0005089466822655,0.0004956928551926,0.000491937437374,0.0005146902225226,0.0004573701155743,0.0004754188580494,0.0004588989758401,0.000448011970182,0.0004791455649163,0.0004843763687598,0.0004759281862167,0.0004765191329068,0.0004824406607361,0.0004731328281892,0.0004986606704686,0.0005119965023642,0.0004887607699409,0.0004840874106925,0.0004894161278336,0.0004791168663549
SRR9224565,0.0004667608567052,0.0004943217205024,0.0004772665070369,0.0005794813578187,0.0005635808611962,0.0005684992042043,0.0005270245314658,0.0004916149543462,0.0005603952409963,0.000485539417521,0.0004873564605423,0.0005069942307756,0.0005075952689528,0.0005397976741902,0.000518198622951,0.0004859065015038,0.0004886822865492,0.0004787480921834,0.0004834358830217,0.000478186094255,0.0004899412776997,0.0005446959640206,0.0004801048553352,0.000497237274855,0.0004919864724214,0.0004510543002718,0.0005137718156863,0.0005433057063317,0.0004890910823499,0.0004489636210916,0.0004935350735131,0.0005514058674618,0.0004869381338894,0.0004804210282107,0.000488794023663,0.000494220039987,0.0004825722409655,0.0004842995318077,0.000509674010708,0.0004530872666834,0.0004641296025944,0.0004463621544023,0.0004395604583779,0.0004680727084704,0.0004744725666511,0.0004664004880955,0.0004649727030053,0.0004703522531555,0.0004613436770743,0.0004889139682998,0.0004984709902418,0.0004752924715322,0.000475054612335,0.0004759266429006,0.0004671570293329
SRR9224560,0.0004816954073421,0.0005114076225569,0.0004861944584661,0.0005977307049113,0.0005791102864127,0.0005772562708165,0.0005304203369229,0.0004989561352852,0.0005859891295697,0.0005054250118269,0.0005037265071056,0.0005278030824408,0.0005183835832139,0.000553761380717,0.0005336988575016,0.0004952269193335,0.0005021780877253,0.0004858402551807,0.0004986957695812,0.0004945288456,0.0005039667899749,0.0005611785032485,0.0004945738699463,0.0005123515405583,0.000503928754312,0.0004952602920335,0.000461956230469,0.0005585473987531,0.0005015899744046,0.0004540097310285,0.0005069796988933,0.0005606135241004,0.0004925447665668,0.0004914580278505,0.000505982600682,0.0005045819088118,0.0004998993976422,0.000495803256008,0.0005121080135574,0.0004591482442845,0.000477414458497,0.0004614929533895,0.0004440992214566,0.0004811646700398,0.0004868360913465,0.0004738917135691,0.0004741811144273,0.0004820655999004,0.0004760162623551,0.0005042718507165,0.0005155381469159,0.0004874769376658,0.0004865038026163,0.0004898048733216,0.0004783524193278
SRR9224561,0.0005145430618477,0.0005415453873218,0.0005112891583885,0.0006324899538852,0.0006049915866031,0.0006159990052044,0.0005545537334962,0.0005311294646939,0.0006112915845784,0.0005322260842094,0.0005364994082361,0.0005545161622386,0.0005561372865338,0.0005845725159005,0.0005697560538021,0.0005280963182597,0.0005267278117129,0.000508510354692,0.0005314621942407,0.0005227615752439,0.0005331746374606,0.0005978918584667,0.00052274427021,0.0005429594474007,0.0005352279582607,0.00052124783513,0.0005556302283263,0.0005111992745854,0.000531108782608,0.0004809659350871,0.0005441089593708,0.0005941102384092,0.000524730876377,0.0005254568408506,0.0005379968752193,0.0005334011260914,0.0005304725331411,0.0005299310640905,0.0005475252028651,0.000484142701059,0.000508019618524,0.0004930413542153,0.0004678101019713,0.0005059664205955,0.0005179224932445,0.0005007539504432,0.0005017478355961,0.0005089404453788,0.0005073902578021,0.0005324608099226,0.0005462923353102,0.0005170796810094,0.0005193542331324,0.0005223557893176,0.0005065958582225
SRR9224453,0.0004717289748703,0.0004929120888372,0.0004799772528153,0.0005764228310518,0.000560587080789,0.0005699769092432,0.0005261459183039,0.0004908234304823,0.0005661891240371,0.0004919712527429,0.0004904573628483,0.0005180197175223,0.0005062023384183,0.0005378298895497,0.0005173721732081,0.0004912678349087,0.0004926088238847,0.0004810517174915,0.0004865980358107,0.0004851653581995,0.0004951343109731,0.0005428989848692,0.0004815745148716,0.0004948936911058,0.0004901438718257,0.0004819481794345,0.0005137542187038,0.0005467143984434,0.0004510618126548,0.0004485699808498,0.0004967198736078,0.0005491240767609,0.0004840052908668,0.0004801981301895,0.0004906593757218,0.0004944946813384,0.0004871315558732,0.0004884758885635,0.0005054641100669,0.0004501847228097,0.0004653599330099,0.0004487681433248,0.0004396995135086,0.0004657101220451,0.0004766391975466,0.0004658363068181,0.0004650246766921,0.000477524533027,0.0004704939380472,0.0004962642902096,0.0005041899370704,0.0004748317458464,0.0004747651285014,0.0004792796569866,0.0004710848839816
SRR9224452c,0.0004692215103265,0.0004917999261558,0.0004751825600688,0.0005471739492806,0.0005424908734022,0.0005567550940333,0.0005195379674791,0.0004935681186887,0.0005433489852771,0.0004770057688258,0.0004898586288441,0.000496560968573,0.0004938535932528,0.0005164996465048,0.0005025976111008,0.0004791316818696,0.0004765293538772,0.0004734375654379,0.0004837048647358,0.0004710907540883,0.0004813196566616,0.0005224112286592,0.0004764523136052,0.0004853244973035,0.000478839642844,0.0004723882488447,0.0004935491893874,0.0005253452942645,0.000478166610094,0.0004679346823638,0.0004881438260044,0.0005292985670376,0.0004831953484176,0.0004817029306527,0.0004746739902839,0.0004880365031933,0.0004765882966027,0.0004745839848733,0.0004928959218249,0.000475482253931,0.0004692418624186,0.0004575488116854,0.0004665770395879,0.0004694246300129,0.0004717182762246,0.0004698459382561,0.0004720079632865,0.0004665426661129,0.0004674379223691,0.0004760603406679,0.0004896271323888,0.000473509268452,0.0004775301250586,0.0004818101351775,0.0004638523252748
SRR9224454,0.0004897816557942,0.0005147087995811,0.0004898860477665,0.0005942680202289,0.0005801419868797,0.0005904151475913,0.0005378013581289,0.0005092901041145,0.0005769903601784,0.0005050160651482,0.000508933896835,0.0005248304447653,0.0005286664240406,0.0005612726942231,0.0005360519429834,0.0004964903458036,0.0005070603820505,0.0004959112669392,0.0005034871463283,0.0004970377255149,0.0005120988600074,0.0005685032396085,0.0005007696849673,0.0005130592767282,0.0005086410495582,0.0004946981429501,0.0005273903850374,0.0005683896335824,0.0005051438170666,0.0004647265707873,0.0004842089007122,0.0005651484766248,0.0005054688071823,0.0004974732408887,0.0005032704499967,0.0005126233164444,0.0005010589860183,0.0005012193619064,0.00052730866721,0.0004687801836712,0.0004846036469844,0.000468688921248,0.0004551967890827,0.0004836298212421,0.000498442125487,0.0004802778073187,0.0004826875487142,0.0004879547114018,0.0004823833170259,0.0005058807654659,0.0005202864440521,0.0004937489399435,0.0004938773149325,0.0004978240036425,0.0004845826325226
SRR9224449,0.0005122343531806,0.0005342535875152,0.0005174055010745,0.0006158182557082,0.0006017524166198,0.0006053763744541,0.0005766803073134,0.0005335051866822,0.0006142111943172,0.0005392475295171,0.0005332828407945,0.00055677855228,0.0005482313135491,0.0005821220545471,0.0005611799962716,0.0005306527939432,0.000535029596724,0.0005168617630324,0.0005218869365382,0.0005252355873813,0.0005448957520291,0.000592455813933,0.0005219837909995,0.0005442067922671,0.0005321525914643,0.0005282378008559,0.0005571617283215,0.0005935218708191,0.000532778408764,0.000483848925603,0.0005402453359658,0.0005163365692111,0.0005246465074926,0.0005263765486721,0.0005285657853258,0.0005384573883657,0.00052694118178,0.0005260410771913,0.0005497035044103,0.0004864075987955,0.000499964040616,0.0004825560929047,0.0004736038233694,0.000511170633916,0.0005226069750528,0.000503883194197,0.0005081724213838,0.0005199489474927,0.000505091601163,0.0005342181206399,0.0005441629780672,0.0005176912957503,0.0005148439212148,0.0005195947433419,0.000512904814176
SRR9224448,0.0004902895076034,0.0005144060149195,0.0004875122974606,0.0005839205964314,0.0005721601999533,0.0005731903335308,0.0005335122948717,0.0005095042972976,0.0005708549798079,0.0005010063971109,0.0005149774318955,0.0005180301411464,0.0005205299861887,0.0005502709590944,0.0005291711326356,0.000496361827508,0.0005017217818585,0.0004899406701824,0.0005035349899068,0.000492471446538,0.0005091162723038,0.0005577457407043,0.0004990608120894,0.0005111540670393,0.0005035145458618,0.0004952409536456,0.0005193152768495,0.0005555501860281,0.0004994637550466,0.0004659220154618,0.0005127573915324,0.0005565968600164,0.0004827104219324,0.0005027589497794,0.0004988384036748,0.000511792213275,0.0005001210535311,0.0004975561141145,0.0005169864928809,0.0004696960848714,0.000483793958638,0.0004679457645748,0.0004600783358318,0.0004854925838432,0.000494109130057,0.0004850800575601,0.0004880090757427,0.0004885034809562,0.0004851232474844,0.000501553892536,0.0005166426856093,0.0004975787737073,0.0004972981401983,0.0005000377927501,0.0004847923478934
SRR9224451,0.0004865184331812,0.0005135110376072,0.0004818811837893,0.0005882833315731,0.0005664107939672,0.0005799008751464,0.0005295706883546,0.0005089113166384,0.0005698130816707,0.0004976257520685,0.0005066154225315,0.0005178249927227,0.0005167932113525,0.0005440269985754,0.0005261695932902,0.0004949536530471,0.0004950849475097,0.0004883566161667,0.0004999779452054,0.0004872763667284,0.0005002701817336,0.000554194085886,0.0004969908092465,0.0005066908667601,0.0005026363781951,0.0004884868880158,0.0005175561260915,0.0005560809674134,0.0004949277253945,0.0004648416873941,0.0005046987234853,0.0005579237270393,0.0005029944057286,0.0004774996004485,0.0004921431404779,0.0005063709866095,0.0004970775035191,0.0004928951030407,0.0005149494069619,0.00046844919487,0.0004854940294448,0.0004699833414516,0.000458665234727,0.0004851355860842,0.0004892847308555,0.0004848183776325,0.0004851739063306,0.0004892365967074,0.0004855260088054,0.0005014698761301,0.0005114636377808,0.0004938909973025,0.0004941426862375,0.0004970056460844,0.0004827835885142
SRR9224450,0.0004669756376344,0.0004892539042042,0.0004747833794381,0.0005723667741215,0.0005647412704585,0.0005678333076664,0.0005277715459078,0.0004903897115944,0.0005684214116617,0.0004877513009938,0.0004871094136241,0.0005093322538363,0.0005063798434355,0.0005453464321105,0.0005136329108478,0.0004831458662616,0.0004943247860264,0.0004814887484034,0.0004821731383897,0.0004808631612936,0.0004941971069743,0.0005512955713324,0.0004808324394713,0.0004963953215407,0.0004913593296439,0.0004800793603558,0.000516402769729,0.0005514629841571,0.0004891591688881,0.0004444148225124,0.0004932599250659,0.0005427694570901,0.0004822910146619,0.000475807317224,0.0004452796645033,0.0004929534209427,0.0004825077561097,0.0004806178297671,0.0005056679273356,0.0004477454137348,0.0004572909940989,0.0004381440599611,0.0004344321332402,0.000463837357886,0.0004740172094665,0.0004635405398174,0.0004639008110926,0.0004743163067348,0.0004602745903417,0.0004904409926265,0.0005062274148607,0.0004733451380604,0.0004686631169434,0.0004752966811819,0.0004700803904618
SRR9224457,0.0004876990431532,0.0005170224935405,0.0004911936644854,0.0006012036473404,0.0005788385774208,0.0005860522718087,0.0005381279388654,0.0005065584553213,0.0005778022030006,0.0005044878062409,0.0005083049558171,0.0005252856258731,0.0005269272750289,0.0005531758610214,0.0005388228439912,0.0005021114629698,0.000505052385554,0.0004942163035381,0.0005010912702852,0.0004966501816272,0.0005099367431776,0.0005659138882983,0.0005023276919753,0.0005109058608357,0.0005133705086141,0.0004962036765304,0.0005260372468193,0.0005584750853066,0.0005035960740476,0.0004651656258722,0.0005135756413382,0.0005645038254335,0.0005052972813279,0.0005001726539406,0.0005037271742967,0.0004813304907575,0.0005015406657183,0.0005005560199596,0.0005238671102248,0.0004667762871813,0.0004821384482567,0.000468593727751,0.0004560997091723,0.0004846096189743,0.0004942289194962,0.0004802499206384,0.0004780628086214,0.0004859590171916,0.0004805587732028,0.0005069936587271,0.0005204994965614,0.0004948405472744,0.0004926721065173,0.0004974844636643,0.0004861813386026
SRR9224456,0.0004756725928922,0.0005002186679472,0.0004802811984175,0.0005895234085361,0.0005685776984727,0.0005678775655311,0.0005305908844281,0.0004959092237124,0.000573408216162,0.0004967654840255,0.0004969573909264,0.0005130753488509,0.0005131129609184,0.0005459849070116,0.0005206361333284,0.0004838750367455,0.0004937978908313,0.0004797169039736,0.0004905688457331,0.00048350623514,0.0004985758718598,0.0005542007900567,0.0004860630625909,0.0004994869903387,0.0004971577146062,0.0004818779212697,0.0005182375271723,0.0005528297581711,0.0004935739160296,0.0004527793766314,0.0004993584854058,0.0005496225412254,0.00049147342871,0.0004882728421425,0.0004904341547628,0.0004989034341465,0.0004620669571202,0.0004821923582902,0.0005075707201097,0.0004552865465356,0.0004645287288795,0.000447492149551,0.0004411677524307,0.0004731437574971,0.0004810643987889,0.0004673922420069,0.0004703898813125,0.0004768570214428,0.0004667363345654,0.0004908928218326,0.0005098202978007,0.0004832684281863,0.0004817238518655,0.0004848175565195,0.0004707426336372
SRR9224279,0.0004701036037918,0.0004893205836695,0.0004759275278032,0.0005636253073657,0.0005521730575458,0.0005471972480686,0.0005170821726449,0.0004867253532434,0.0005605945156923,0.0004866649068349,0.0004893698135619,0.00050736789936,0.0005015807724923,0.0005326475165681,0.0005156987052419,0.000482375674487,0.0004905019467499,0.0004761402715806,0.0004785627139033,0.0004807013376582,0.0004908539426881,0.0005366396624216,0.0004802194694281,0.000490237995192,0.0004879474519789,0.0004780017925088,0.000508268430273,0.0005460115623471,0.0004893174749274,0.0004455935615772,0.0004938168169914,0.000542972006621,0.0004828692556108,0.000478552774879,0.0004829848337859,0.0004918624960383,0.0004768281728149,0.0004458393732555,0.0004992042434212,0.0004500897670576,0.0004579263859093,0.0004394132009937,0.0004364433452323,0.0004629480830087,0.0004709626429784,0.0004631481108524,0.0004621771923974,0.0004737901849303,0.0004621686665064,0.0004861469037866,0.0005007271398579,0.0004713308849086,0.0004687281848366,0.0004772805763154,0.0004666758539311
SRR9224280,0.0004889583023598,0.0005133035750925,0.0004902742282446,0.0005864365464942,0.0005701549697314,0.0005774741161173,0.0005333168933624,0.0005063915240061,0.0005697204230995,0.0005058333869873,0.0005087054035801,0.0005224712870529,0.0005234420358129,0.0005566639389582,0.0005374671933443,0.0004969384869075,0.0005018537280178,0.0004935552552874,0.000498261248954,0.0004961832463838,0.0005092478974071,0.000559883798648,0.0004967638962443,0.0005083612609624,0.0005050444963484,0.0004983362629209,0.000519700728118,0.0005591387591222,0.0005011474640997,0.0004584504748533,0.0005143186018937,0.0005616035661311,0.0004971477761449,0.0004953872076104,0.0005027734824452,0.0005100795107634,0.0004967361913147,0.0004943049101696,0.0004735344133517,0.0004605720412165,0.0004773272875041,0.0004596009198694,0.0004493213556047,0.0004816085624494,0.0004912711569276,0.0004781674683205,0.0004799282019209,0.0004878076986429,0.000481843408661,0.0005029109995705,0.00051627797698,0.0004893149903421,0.0004896183554819,0.000498141787895,0.0004870437394074
SRR9224277,0.0004688116036984,0.0004932862000486,0.000474387448974,0.0005578930945921,0.0005482777169138,0.0005660378208415,0.0005293056961256,0.0004927232278882,0.000542557607884,0.0004731808010983,0.0004845145665858,0.0004967592799992,0.0004923113953932,0.0005185789314697,0.0005037344280043,0.0004781451003065,0.0004772745399868,0.0004762048051328,0.0004833635066927,0.0004673666921465,0.0004785777548518,0.0005233867568717,0.000477937053121,0.0004834427092298,0.0004796392330056,0.0004729804675089,0.0004946951628084,0.0005247431828419,0.0004760076844795,0.0004722666656936,0.0004887169870854,0.0005278779829547,0.0004832408202334,0.0004819754655251,0.0004749826473809,0.0004859513198564,0.0004759242500478,0.0004753227368571,0.0004910686180606,0.0004626678358062,0.0004734911710023,0.0004597790090609,0.0004645021883375,0.0004705273282544,0.0004681701757762,0.000470657365521,0.0004693557988233,0.0004676070444593,0.0004696137666377,0.0004752592771141,0.0004907879969781,0.0004728289512119,0.000479094397427,0.0004817494464054,0.0004625263905434
SRR9224278,0.0004784337307594,0.0005023939638203,0.0004762408484024,0.0005700824922175,0.0005529999675192,0.0005499224385028,0.0005175372923028,0.0005025746559131,0.0005594633280249,0.0004872166422109,0.000496571948222,0.0005064566138637,0.0005063015947991,0.0005345401431762,0.0005111405962328,0.0004859771011768,0.0004920225728419,0.0004810066008367,0.0004924488791621,0.0004800450560688,0.000497388044368,0.0005469475491255,0.0004900073617367,0.0004998963171671,0.0004957185645797,0.0004822082842657,0.0005116506887085,0.0005461803178237,0.0004898237043453,0.0004632513957125,0.0005021791883364,0.0005395080193212,0.0004948888684602,0.0004963478484333,0.0004831408063743,0.0004986596978206,0.0004831220786196,0.000481470974018,0.0005060641938219,0.0004710651838814,0.0004622132679795,0.0004601824865037,0.0004574324263779,0.0004808114524139,0.0004845158219943,0.0004746721076106,0.0004858124502854,0.0004794589491964,0.0004763374530633,0.0004846265729181,0.0005003820544555,0.0004851152311794,0.0004871660216956,0.0004915956170113,0.0004741620402036
SRR9224275,0.000469705199361,0.0004870161320951,0.0004616391696127,0.0005430772285681,0.0005365260103353,0.0005258668339997,0.000501341403064,0.0004963689158984,0.0005507119672829,0.0004767156281156,0.0004859986763638,0.0004946883144073,0.0004920738305529,0.0005188804380294,0.0004954264870806,0.0004713837095223,0.0004786715584057,0.0004684239269219,0.0004822199020379,0.0004684639391665,0.0004839076042219,0.0005361844648677,0.0004786752177416,0.000488028388079,0.0004835501836509,0.0004689146627024,0.00049873430725,0.0005340839551245,0.00047718077933,0.000458121459222,0.0004911574820639,0.0005255500605535,0.0004848606149001,0.0004867059608967,0.0004678703253019,0.0004901984523527,0.0004708836983912,0.0004675485460908,0.000492115672816,0.0004638742018172,0.0004667058125679,0.0004476210950159,0.0004498946041958,0.0004743247303361,0.0004752885051162,0.0004660465196302,0.0004778342839274,0.0004727214542032,0.0004713113473844,0.0004761463959569,0.0004884694217728,0.0004795196635122,0.0004782442151343,0.0004828139804744,0.0004632169301019
SRR9224276,0.000450864025122,0.0004749829337641,0.0004568077830119,0.0005283322735624,0.0005227520705507,0.0005341829522231,0.0005010194515804,0.0004770601973914,0.0005237394996812,0.0004574601033379,0.0004682139162146,0.0004767761553734,0.0004759001242168,0.0004978411160549,0.000484076940156,0.0004591724930996,0.0004600407550792,0.0004559736583495,0.0004668239548761,0.0004525263578061,0.0004649984163364,0.0005055802856656,0.000458189547449,0.0004681785382884,0.0004659505614053,0.000455124242067,0.000475509939675,0.0005037420505328,0.0004611218452605,0.000458932324366,0.0004706906029232,0.0005104911574023,0.0004688853783226,0.0004676929360149,0.0004573785550313,0.0004710676223159,0.0004574335226776,0.0004573376715123,0.000475433740425,0.0004600303259323,0.0004555653659869,0.000441590946544,0.0004366409684864,0.0004543146902464,0.0004536529476633,0.000452482723374,0.0004538043695295,0.0004520683207756,0.0004568986903607,0.0004583082408809,0.0004722450465081,0.0004611541333306,0.0004631647753122,0.0004626817671586,0.0004482551106472
SRR9224273,0.0004734441623798,0.0005015458759836,0.0004744850546987,0.0005790075472113,0.0005576611107538,0.0005656840472831,0.0005262041359526,0.000495082206466,0.0005549667017925,0.0004814791659948,0.0004930745471805,0.0005036143759365,0.0005074574065204,0.0005369127628994,0.0005146471295545,0.00048470887962,0.0004808488638874,0.0004766241861742,0.0004926009009745,0.0004741338248837,0.0004906655563731,0.0005431038098137,0.000487456277811,0.0004960406398589,0.0004947449557352,0.0004814378359899,0.0005113624675163,0.0005400379218361,0.0004852372069931,0.0004582958772612,0.0004964304374254,0.000546489350062,0.0004917173544869,0.0004909249949772,0.0004850502875206,0.0004965371135371,0.0004872030767369,0.0004819210681171,0.0005055728810522,0.0004626605706496,0.0004757956071194,0.0004636051065605,0.0004507920911425,0.0004621812565865,0.0004788372878935,0.0004681780949341,0.0004729758113352,0.0004737598491835,0.0004716353331487,0.0004849602796041,0.0004997573639273,0.0004839157849126,0.0004828756171462,0.0004867320603796,0.0004697289148597
SRR9224274,0.0004734769518324,0.0004996227555768,0.0004701074426039,0.0005828340829218,0.0005603128829822,0.0005651181409594,0.0005208072798291,0.0004912225193732,0.0005558357941373,0.000486848265387,0.0004917658744705,0.0005092863925732,0.0005096454984619,0.0005359697637625,0.0005152863211879,0.0004818779360366,0.0004881447037258,0.0004776220697541,0.000487367670574,0.0004761735425547,0.0004905119796156,0.0005484363232601,0.0004812298386955,0.0004982399916446,0.0004896952369245,0.0004778513654289,0.0005071393116481,0.0005423705477982,0.0004867037905327,0.0004510728903181,0.000500620149101,0.0005480948580372,0.0004894983914845,0.0004846150741553,0.0004856915420851,0.0004957678782456,0.0004845820622997,0.0004802114668986,0.0005054030598491,0.0004512098904705,0.0004695306380229,0.0004550955687162,0.0004409322687233,0.000468573755207,0.0004544791510057,0.0004657883020713,0.0004680197030945,0.0004707137543105,0.0004665043788912,0.0004852153112837,0.000498441341487,0.0004806272464391,0.0004771592093376,0.0004841050519599,0.0004683705963777
SRR9224282,0.000465888585322,0.0004941750812892,0.0004727268819562,0.0005622338928208,0.0005483540359578,0.0005504496603085,0.0005178372721631,0.0004884201510489,0.0005459384196842,0.000474884099052,0.0004847343405877,0.0004960908783982,0.0005001249998117,0.0005283396235734,0.0005068069569591,0.0004818067415282,0.0004783242504084,0.0004763493042395,0.0004809278215586,0.0004728871756237,0.0004836053575441,0.0005285976010515,0.000477272759188,0.0004920481525311,0.0004865327199335,0.000474843246943,0.0004990558050006,0.0005304232416796,0.0004805231357243,0.0004546650436377,0.0004878316863997,0.0005338782235668,0.0004854564567009,0.0004854412707604,0.0004798821269933,0.0004872219470983,0.0004761380985184,0.0004771883275547,0.0004972764625872,0.0004591127984093,0.0004646614483628,0.000449903822406,0.0004449534247336,0.0004631829877981,0.00047073300945,0.000450790042107,0.0004612280665986,0.0004653127563639,0.0004612296231961,0.0004788731203799,0.0004934550485549,0.0004746444920657,0.0004743332001799,0.0004785606042329,0.0004603782601458
SRR9224283,0.0004744611598965,0.0005072858014315,0.0004704428795905,0.0005820573254238,0.0005598987520949,0.0005639749548004,0.000522449404747,0.0004969033756685,0.0005563040847242,0.0004809167814389,0.0004958332158763,0.0005020324215359,0.0005092315339664,0.0005354817609223,0.0005175457112187,0.0004872869128153,0.0004826757062051,0.0004775759832032,0.0004958511107506,0.0004719230311004,0.0004896003379806,0.0005440482247822,0.0004874211246671,0.0004991011625328,0.0004960632007788,0.0004824412600946,0.0005074512705883,0.00053933572678,0.0004886503339907,0.0004657333654496,0.0004999060472699,0.0005469904657929,0.0004989736115192,0.0004957869509061,0.000489040370163,0.0004941771239309,0.0004886322672438,0.0004855047284591,0.0005078765738377,0.0004667817851839,0.0004858599037895,0.0004717866233784,0.0004553690375326,0.0004775886363894,0.0004826689895726,0.0004708162469443,0.0004581022483778,0.0004682999639034,0.000472353490467,0.0004827671665265,0.00049564503547,0.0004867980827619,0.0004912777524092,0.0004898930908126,0.0004647730713366
