,SRR9224203,SRR9224313,SRR9224314,SRR9224321,SRR9224184,SRR9224323,SRR9224322,SRR9224325,SRR9224324,SRR9224327,SRR9224187,SRR9224318,SRR9224317,SRR9224139,SRR9224138,SRR9224137,SRR9224136,SRR9224143,SRR9224142,SRR9224134c,SRR9224133,SRR9224566,SRR9224004,SRR9224005,SRR9224006,SRR9224562,SRR9224563,SRR9224564,SRR9224565,SRR9224560,SRR9224561,SRR9224453,SRR9224452c,SRR9224454,SRR9224449,SRR9224448,SRR9224451,SRR9224450,SRR9224457,SRR9224456,SRR9224279,SRR9224280,SRR9224277,SRR9224278,SRR9224275,SRR9224276,SRR9224273,SRR9224274,SRR9224282,SRR9224283,SRR9224242,SRR9224241,SRR9224240,SRR9224238,SRR9224237,SRR9224236,SRR9224235,SRR9224234
SRR9224187,0.0071185781569954,0.0064331504572617,0.0072177876563523,0.0062344276708715,0.0070478206053582,0.006829355290134,0.0068641839422508,0.0071682325770143,0.00596449704617,0.0059303801040215,0.0064953458588105,0.0066152154531293,0.006271508991443,0.0073634203654818,0.0066534720216913,0.0068664300111324,0.0087458837908239,0.0063784574064644,0.0079459836640912,0.0068751402687016,0.0082343881999095,0.0068311089499325,0.008049029466178,0.0081023264362325,0.0063593513314442,0.0079262212820817,0.0068245120302859,0.0068112489530585,0.0080967477084147,0.0069866534257079,0.0066611348907012,0.0064909987797844,0.0068427685907004,0.0062731131684423,0.0062233006812307,0.0068608232407366,0.0065409303254333,0.0078217376080485,0.006190156815448,0.0062963231253294,0.0069433116240049,0.006117832522477,0.0067812980568795,0.0065993295893582,0.0080221606350013,0.0071467543139652,0.0064342192706455,0.0065616083693067,0.0078155610084546,0.0067323606588606,0.0065607664943379,0.0083360567969871,0.0069595362885357,0.0059562074644516,0.006015285402236,0.0059767258785818,0.0059422364342128,0.0059351021141572
SRR9224318,0.0070825176906684,0.0063995509845671,0.0071188708540545,0.006278332870783,0.006955549128258,0.0067771004698047,0.006885542023671,0.0071176790765859,0.0060360698582635,0.0060207416015094,0.0066868259685898,0.0064028404626661,0.0063060780111946,0.0072522241051384,0.0066473577562522,0.0068402220226201,0.0085484627227318,0.0064231888728978,0.0078458654144775,0.0067598426950696,0.0080857986540325,0.0068309133019335,0.00787945002436,0.0079878088511174,0.0064015295813195,0.0078110518982468,0.0068525880280475,0.006830426980432,0.007951831166613,0.0069659537912727,0.0067592717042478,0.0065461932078483,0.0067574558196942,0.0063044539353149,0.0062950324500231,0.0068141760341159,0.0065487157573888,0.0076776298542625,0.0062545380969736,0.0063356651328749,0.0069061270260373,0.0062438822973482,0.0067687083007767,0.0066177513306974,0.0078275471112437,0.0070453420016061,0.0064257720292361,0.0065881505131809,0.0077452249794857,0.0067189922321424,0.0065422771118852,0.0081351851965769,0.0069161404218247,0.0060412636863394,0.0061497744099262,0.006064693612375,0.0060420356542062,0.0060103507474887
SRR9224317,0.0066243829805443,0.005724771574413,0.0071154354088274,0.0051999383709607,0.0070199823386924,0.0064558592592711,0.0062650583836015,0.007107717532115,0.0043368535243494,0.0043091767735207,0.006162521950937,0.0061375448423482,0.0048524468629047,0.0073596354358509,0.0057795508067659,0.0059758304888197,0.0090600232877977,0.0052731044513156,0.0081168745796372,0.0065961910732935,0.0087894365372185,0.0063945661321569,0.0084215651133216,0.0082843441605585,0.0053755112806353,0.0084099120303997,0.0062302213585404,0.0062463627646463,0.0082988995177907,0.0067310091434296,0.0056285077246968,0.0056836608217643,0.0065497800933193,0.005136257693507,0.0049327324673252,0.0063860209758869,0.0057812307755882,0.0082994768050947,0.0049121269793335,0.0052680375734573,0.0065919580790924,0.0048315519587347,0.0060888505193651,0.0055944897297011,0.0086183787049088,0.0069680758256331,0.0055223595883574,0.0055536527296867,0.0074274525435376,0.0062298371508215,0.0058098557991685,0.009205077301019,0.0067121247363524,0.0047965714250981,0.004529850132459,0.0044301504572567,0.0043057929629613,0.0043607416288189
SRR9224139,0.0075997861104741,0.0070435339372545,0.0073550463772928,0.0071564242345826,0.0071117118035546,0.0071968608405281,0.0074481571397877,0.0072941819627568,0.0074586978633783,0.0073664119465815,0.0072473007483769,0.007066999066467,0.0073671627406346,0.0070023588464258,0.0074263655121919,0.0076467731421167,0.0084565791733269,0.0073877079465538,0.0078652969474025,0.0070962128651827,0.007787876134968,0.0072779095253118,0.0077605721096476,0.0079929422695004,0.0072996678834386,0.0075588824764877,0.0074446168917067,0.0073854123779862,0.0079382783328835,0.0072401781066757,0.0076602722141439,0.0072437048837995,0.0070650055481236,0.0072553991483134,0.0073730237837214,0.0072867708088376,0.0072644181408833,0.0074333928006607,0.0073237437909229,0.0071915831696521,0.007283460971537,0.0073206686181329,0.0074741392283468,0.0075350051444723,0.0075023904815775,0.0073213626071547,0.0072712171629008,0.0075136185673679,0.0081944536139328,0.0072185964687758,0.0072432939650214,0.0075798941748281,0.0072263268538296,0.0069502972330815,0.0074444540214258,0.0073711146006988,0.0073846397507614,0.0074022519517628
SRR9224138,0.0069360981408357,0.0061772635471275,0.0072045347262899,0.0058188983886984,0.0070743286672398,0.0067159736289444,0.0066284977196814,0.0071747157212483,0.0053055224363036,0.0052667766312065,0.0065157460698659,0.0064407355735383,0.0057580069371027,0.0073874190099112,0.0059742789703308,0.00648659918045,0.0089049229122353,0.0059191485175324,0.0080436400532653,0.0067909406525672,0.0085118698389103,0.0066702587333096,0.0082353723020953,0.0082034496138591,0.0059552465184302,0.008155971657658,0.0065815303088605,0.0065900279710786,0.0081961158360113,0.0068833874312836,0.0062210446650461,0.0061535609218329,0.0067455851026734,0.0057970595984871,0.0056705992417924,0.0066835956240029,0.0062341780374667,0.0080682168300144,0.0056491353251611,0.0058714269915291,0.0068180866113275,0.0055724705188843,0.006533147063956,0.0062005796017406,0.0083239839116556,0.007110405560637,0.006067289448448,0.0061518683934664,0.0076774005718011,0.0065339518051967,0.0062602691144057,0.0087408541716345,0.0068868827010416,0.0054611385359882,0.0053870390819089,0.0053410121253193,0.0052587844189286,0.0052747440819388
SRR9224137,0.0069769496026594,0.0062310648664999,0.0072316823053042,0.0058682096719502,0.0071364153867641,0.0067705856529089,0.006677959090725,0.0072117603408061,0.0053802777445173,0.005311442477662,0.0065714124193823,0.00648092789478,0.005813058591567,0.0074299572915501,0.0063324502016364,0.0060638952838537,0.0089042840904922,0.0059702724811731,0.0080645978527544,0.0068408856665408,0.0084855737580986,0.0067089499415989,0.0082310532572496,0.0082182994175769,0.0060095580881707,0.0081663572530731,0.0066493413101124,0.0066277114681548,0.0082009157364684,0.0069277121000155,0.0062808575025143,0.0061990026622849,0.0067970267380463,0.0058372934276338,0.0057243262715417,0.0067263704542145,0.0062907984336694,0.0080854904168342,0.0056965328002687,0.0059230547999488,0.0068556836501735,0.0056261237513669,0.0065842598997328,0.0062799603507972,0.0083382267494241,0.0071536289809301,0.0061260710412814,0.0062338813166769,0.007734764977102,0.0065981466018316,0.0063174653629865,0.0087494771979027,0.0069387788256199,0.0055161291787032,0.0054907723956111,0.0054095642869749,0.0053111227867493,0.0053708848011033
SRR9224136,0.0083907041114759,0.0080478833526535,0.0080027525985577,0.0082538924399137,0.0077588847303231,0.0080298729792085,0.0083080126786693,0.0079282240117813,0.0088772739068006,0.0087442419804048,0.0081450090490968,0.0078813322646055,0.0085633160211965,0.0079840939236361,0.0084489985654222,0.0086474665129907,0.007626835300237,0.0085199072044141,0.0082356788227607,0.0078709203312691,0.0079572187273993,0.0080984595842065,0.0080285982012662,0.0083201023319565,0.0083781904570988,0.0078441326876143,0.0083005659755384,0.0082509982873821,0.008270684614294,0.0079656560027806,0.0086875795920285,0.0082166775644408,0.0078499543832021,0.0083834947445941,0.0085927077949035,0.0081337516548991,0.0082342321012685,0.0077625548266187,0.0085007712287223,0.0082892216960804,0.0080566044382615,0.0085148779966147,0.0084267392118557,0.0086811212092191,0.0077677843429664,0.0080390836649183,0.0083188280637531,0.0086092715804049,0.0088006089044442,0.008091701893814,0.0082252925072784,0.0076444699528862,0.0079925303457088,0.008096105301031,0.0088148945769974,0.0087322464528653,0.0087428059168602,0.0088117814144347
SRR9224143,0.0067217405817615,0.005872072559216,0.0071586676582069,0.0054072843929067,0.0070477365108248,0.0065352085771604,0.0063923159513766,0.0071386233972495,0.0046341425927052,0.0046295686290263,0.0062737159153632,0.0062554124611695,0.005278134422993,0.0073858158613693,0.0059454833866047,0.0061412110384931,0.0090176713527289,0.0052398442975123,0.0080916105864096,0.0066542489957374,0.0087157021234978,0.0064926756742416,0.0083778366222974,0.0082595502785345,0.0055671942266848,0.0083397379086788,0.0063510667517611,0.0063530595649888,0.0082698421979175,0.0067852505058827,0.0058140532632094,0.0058428902826122,0.0066125428430999,0.0053590558663651,0.005175292068829,0.0064949938062304,0.0059286641051447,0.0082265680025975,0.0051554147387056,0.0054617144218826,0.0066758861035609,0.0050714450412249,0.0062230608899779,0.0057747050490455,0.0085342923786781,0.0070264140945482,0.0057102310489611,0.0057436934167064,0.007478062167283,0.0063205240859028,0.0059541326923979,0.0090563701868673,0.0067678316056998,0.0050130067045396,0.004792062281001,0.0047104399737542,0.0046040764161967,0.0046464935761268
SRR9224142,0.0078681434928683,0.0074174677702426,0.0075528733292948,0.0075685460554608,0.0073277066766935,0.0074786739322739,0.0077777142230997,0.0074966498156945,0.0080412991352764,0.0079195766678278,0.0075617112596717,0.0073990690020494,0.0078498366756591,0.0075997361883563,0.0078111574165829,0.0080193772377631,0.0084403295941071,0.0078209058119771,0.0072423708328995,0.0073469945071799,0.0077395819908264,0.0075521337148201,0.0077689210728532,0.0080443208170858,0.0077233289674548,0.0075792304624088,0.0077677472636145,0.0077081741126402,0.007972532767986,0.0074983962456839,0.0080614668958187,0.0076111530825904,0.0073199243758771,0.007689593161349,0.0078701179514322,0.00758808318199,0.0076395356501941,0.0074971455126974,0.0078020701789677,0.0076064798316009,0.0075320891831867,0.0078018361957497,0.0078597373636603,0.0079929399657014,0.0075407548648727,0.0075737195791268,0.0076787790452448,0.0079428084125328,0.0083920149590825,0.0075406241641455,0.00761710491101,0.0075260137119973,0.0075171110245333,0.0073932015363875,0.0080205393466547,0.007928866910739,0.0079452899830345,0.0080009556043172
SRR9224134c,0.0073377991536612,0.0067451501731911,0.0072177293758947,0.0066879573411207,0.0070092047536223,0.006984425740593,0.0071010174646171,0.0071871194077752,0.0067275680017216,0.006662512251698,0.0069810355694068,0.0067877943264632,0.0068071636933315,0.0073163421481617,0.007032615097973,0.0072404197768879,0.008550612310765,0.0068621390849859,0.0078202425016728,0.0068148147673227,0.0079271830556225,0.0069769353802962,0.0078400683500054,0.0079921890796485,0.0067592060316983,0.0076444149897703,0.0070644937735717,0.0070310190331366,0.0079370525456979,0.0070530193536114,0.0071109887285573,0.0068117101335025,0.0069187903135314,0.0067490649102471,0.0067465155191674,0.0070171144526584,0.0068299866563177,0.0075214664788479,0.0067129328474842,0.0067219308534503,0.0070450682431256,0.006676340150307,0.0070510829413706,0.0070169606508713,0.0076641861152443,0.007154417950488,0.0067803675377905,0.0069760107147756,0.007967772209398,0.0068901984337331,0.0068472843757212,0.0078588785508604,0.0069990853884664,0.0064599120390942,0.0066764924577915,0.0066519839149775,0.0066660903879805,0.0066258643327872
