,SRR9224203,SRR9224313,SRR9224314,SRR9224321,SRR9224184,SRR9224323,SRR9224325,SRR9224324,SRR9224327,SRR9224187,SRR9224317,SRR9224139,SRR9224138,SRR9224137,SRR9224136,SRR9224143,SRR9224142,SRR9224134c,SRR9224133,SRR9224566,SRR9224004,SRR9224006,SRR9224562,SRR9224563,SRR9224564,SRR9224565,SRR9224560,SRR9224561,SRR9224453,SRR9224452c,SRR9224454,SRR9224449,SRR9224448,SRR9224451,SRR9224450,SRR9224457,SRR9224456,SRR9224279,SRR9224280,SRR9224277,SRR9224278,SRR9224275,SRR9224276,SRR9224273,SRR9224274,SRR9224282,SRR9224283,SRR9224240,SRR9224237,SRR9224236,SRR9224235,SRR9224234
SRR9224006,0.0008560779960507177,0.0007456557503046691,0.0010563388392458503,0.0014257577426748517,0.0007691117635690935,0.0013130204497961693,0.0010418730618210281,0.0008526121591386827,0.0011217284381109945,0.0010742121085814957,0.0008724031600000986,0.0010784356563375726,0.0007698302213724076,0.0008584222242556154,0.0007644447357125047,0.00074280440329213,0.0008893962573552875,0.0007196475662082369,0.0007604201187834872,0.0008331037726370049,0.0008608142088314567,0.0006854995604600812,0.000789935046410436,0.0007757488737042362,0.0008012383773260328,0.0007317058583820505,0.0007455021892687801,0.0008043814522502818,0.0007531999342398885,0.0007126623444799943,0.00098470623397662,0.0010796936996230646,0.0007446398610315495,0.0007683229911760899,0.0008238542595410674,0.0009838613732029268,0.0007682697525898811,0.0008984575516934458,0.0007850135114250845,0.0009440437843673315,0.0019145331454680694,0.0013009655043906272,0.0009064205742136863,0.0008039216751955428,0.000895120330722957,0.0009057609675822874,0.0010084114205118175,0.0010483906704433195,0.0010576420305843468,0.0007689448047325199,0.000757892196622058,0.0007447671118676684
SRR9224562,0.0006741903448817624,0.000612107349604608,0.0008113764839509218,0.0010801441708254808,0.0006410128851113757,0.0010281875065704222,0.0008395971586744844,0.0006886142878303587,0.0008524745132640038,0.0008142311843627072,0.0007038767883215042,0.0008425158785159406,0.0006222803223489717,0.0006995639558672356,0.0006213213331232268,0.0006132425432054913,0.0007075933135305919,0.0005853574673931278,0.0006239835584419445,0.0006593692032724194,0.0006759717555854624,0.0008086532665005929,0.0005566250659590089,0.0006327550891641645,0.0006447227441530092,0.00060067778476101,0.0006136529826319756,0.0006456133389408023,0.0006154524330454781,0.0005859818901103945,0.0007647851314246517,0.000837892128871358,0.0006148352574960815,0.0006345805657039765,0.0006446124910164089,0.0007795032071996095,0.0006217696824611791,0.000721723013220432,0.0006526721942366857,0.0007375949794298928,0.0014769520350418784,0.0009400022125715361,0.0007175461264656176,0.0006510977740063652,0.000707492554865222,0.0007032967322748755,0.0007839736525247254,0.0008243795821757119,0.0008233611084761395,0.000619825835214912,0.000605669000218766,0.0005992343854915034
SRR9224563,0.0006686401689852463,0.0006104852808066338,0.0008134379782247629,0.0010558657366438674,0.0006416950780758206,0.0010023905773278844,0.0008180537809285691,0.0006763409057580297,0.0008482766023447048,0.0008082330862470694,0.000695318211156776,0.0008201923245994864,0.0006220742056810932,0.0006877182463479659,0.000621594461780039,0.0006104846662117284,0.0007156214008959478,0.0005822699822877903,0.0006224612164095854,0.0006571374253378419,0.0006794571145911693,0.0007995156158449358,0.0006377522696211519,0.0005617648858094211,0.0006396571373280357,0.000598757528819269,0.0006163820951380071,0.0006470912207168331,0.0006103348661245714,0.0005833970277075464,0.0007640424187538572,0.0008160072686550732,0.0006112512117195377,0.0006318375911011966,0.0006466005331011293,0.000771721164815913,0.0006171740380569423,0.0007101466833428333,0.0006409632710913278,0.0007386460979012604,0.0014264136208986086,0.0009423724769581567,0.0007076739881177503,0.0006366369596600558,0.0007017958922387749,0.000699534598175582,0.0007666937768756031,0.0008144571250550485,0.0008125328923179135,0.0006183729701962009,0.000599359281490887,0.0005973475402927643
SRR9224564,0.000664752665161609,0.0006072526640178548,0.0008165338662865269,0.001053701470688881,0.0006391505624999888,0.0010153966590630132,0.0008265245584636521,0.0006779347875470166,0.0008466917492935335,0.0008062763423000606,0.000700064084981936,0.000832735992105578,0.000625134058810603,0.0006860149635581696,0.0006174484858029801,0.0006139253262494179,0.000719001552214297,0.0005865223746735134,0.0006167043959184177,0.0006556746013216532,0.0006761077689898287,0.0008206470412888772,0.0006449381011544509,0.0006349332877796701,0.0005544955082977573,0.0005977246545429726,0.0006185290975449204,0.0006458740263218573,0.0006177793089577835,0.0005795623603702443,0.0007563341493574189,0.0008054221841509033,0.0006121115051216666,0.0006302935287958816,0.0006505478117632574,0.0007554970845337729,0.000620501932386889,0.000718888068586209,0.0006488319826339601,0.000739935055249895,0.0014368627125616212,0.0009325117535399143,0.0007039001759971956,0.0006461809378410621,0.0007011339948561422,0.0006952074163459551,0.0007815261272352315,0.000819875139670261,0.0008068256266231625,0.0006157077792926855,0.0006088011580656541,0.0005933739077210486
SRR9224565,0.0006639793153926639,0.0006045160317956707,0.0007966357902443364,0.0010542089224749175,0.0006259847846641405,0.0010022661604797477,0.000812417410416387,0.0006759320780189402,0.0008525170912447101,0.0008058386423438512,0.0006928580433292757,0.0008062542908285309,0.0006193913804448348,0.0006824089698020133,0.0006108737154952795,0.0006037437451983441,0.000697148236911922,0.0005742647073834581,0.0006143534691031346,0.0006519209275826825,0.0006646378118244651,0.0007706002014515761,0.0006214591839761835,0.000614899457364358,0.0006181490763059705,0.0005536243637782234,0.0005927189117839029,0.0006288096333195066,0.0005973439561976438,0.0005808880177576248,0.0007504277574784113,0.0007781453605655473,0.0005996475235846462,0.0006247645622975685,0.0006190377422704833,0.000765619955867429,0.0006034362922490512,0.0006855356022770482,0.0006351750866025581,0.0007405291910668741,0.0014832006510927134,0.0009308201407580609,0.0007030883809680313,0.0006243863909850187,0.0006745083354041141,0.000684469269378852,0.000776238399566057,0.0007937839644382894,0.0007834897580373196,0.0006149619419829598,0.0005963571973513392,0.0005850730715368635
SRR9224560,0.0006482843916539168,0.0005927457081695159,0.0007650359661572991,0.0010097404030627345,0.0006173460119500349,0.0009412500949828063,0.0007817285747348797,0.0006597425542391667,0.0008054213235991332,0.0007751246217892576,0.0006766099671376056,0.0007849024719307882,0.0006022437392112092,0.0006628977803081201,0.000601829944948795,0.0005931533322960593,0.0006864058654250235,0.0005578463023321211,0.0006023093878567665,0.000638339757284376,0.000651242441883725,0.0007706415300386664,0.0006207177036785799,0.0006185666613966518,0.0006253634237844203,0.0005791845780994221,0.0005311709312938962,0.0006272451576272381,0.000597450113201763,0.0005667739856330359,0.0007358959078723885,0.000777934147898238,0.0005944497958770135,0.000617854526599895,0.0006278270250009164,0.0007438411221301458,0.0005998022358660721,0.0006834742768321875,0.0006167114571437349,0.0007143312512297237,0.001375244661373005,0.0008997252178995632,0.000682149986317438,0.0006261744181182563,0.0006747301164157436,0.0006680539700676112,0.0007519371343881222,0.0007823398467698067,0.0007697331685313502,0.0006012646221831263,0.0005899627372873687,0.0005772515456263533
SRR9224561,0.000677495268506611,0.0006185825107357177,0.0008032601309903164,0.0010658792773655247,0.000643337979021075,0.001011192011691701,0.0008157015603472457,0.0006811820583905528,0.0008463630785300571,0.0008091121626581402,0.0007010813211848619,0.0008311664923406955,0.0006309900627455692,0.000693022496683777,0.000623202550316378,0.0006207457348590282,0.0007207980520082523,0.0005886305974562229,0.0006282766824495343,0.0006643737895674074,0.00067990435577088,0.0008227850242299878,0.0006443441152966179,0.000640593069000461,0.0006439590627309201,0.0006060722466638928,0.000618455012141131,0.0005581294000703416,0.0006237793770602494,0.000593446512550553,0.000770467266071005,0.0008176154917319487,0.0006166818878498492,0.000629784725508849,0.0006634254302349779,0.0007670546769961851,0.0006217190096553454,0.0007161027959454851,0.000648672753426531,0.0007388710533477545,0.0014802075836575204,0.000937651653358152,0.0007225808490502123,0.0006428209122994529,0.0007130554127960393,0.0007104050678430865,0.0007918667390611526,0.0008420866490738298,0.0008142709120041549,0.0006274968880747255,0.0006110020120384886,0.0006147944070186076
SRR9224453,0.0006492411712339599,0.0005920943305478635,0.0007830291046371445,0.0010232159686974543,0.0006122557936654422,0.0009717686947563571,0.0007907454015088716,0.0006552844677453411,0.000825551085285966,0.0007820557799248587,0.0006817567355098837,0.0008042893874211835,0.00061064484307138,0.0006589682604880181,0.0006018247235539623,0.0005919055837016692,0.0006832882600580774,0.0005608875541578784,0.000602801104387653,0.0006323995137180403,0.0006548211538890896,0.0007765807283937779,0.0006199869018722113,0.0006100300699714301,0.0006223302861143144,0.0005813934316437947,0.0005947163814013724,0.0006301292216683114,0.0005254471199639208,0.0005651325331983413,0.0007460402740577866,0.0007818693970235728,0.0005909476919167806,0.0006114073383397338,0.0006209843996458263,0.0007446556495714843,0.0005962015794316838,0.0006907833410211959,0.000626826542150457,0.0007054020332408835,0.0014561037154986447,0.0009201116460270345,0.0006886554772689029,0.0006238830588026129,0.0006833903735991164,0.0006775710662454968,0.0007612311855197109,0.0007966007168335197,0.0007807792138966696,0.0005958871485148546,0.0005869539980004266,0.0005778149356682277
SRR9224452c,0.0006911015501317978,0.0006273470975739559,0.0008246573847256484,0.0010934436846355697,0.0006309241637548453,0.0010524709192136286,0.0008262447623508515,0.0006943073732872142,0.0008502627976691593,0.0008280029083231508,0.0007052193452632368,0.0008162272962536728,0.0006362566372419895,0.0006989161287541332,0.0006243852715148872,0.0006154473758415075,0.0007134950962564061,0.0005928741261733787,0.0006252219506276878,0.0006618995879614283,0.0006766237586360482,0.0007711924783215584,0.0006269799183653037,0.0006203850142143334,0.0006199176726073012,0.0006022602203849652,0.0006002469385954027,0.000636448656195414,0.00060059643632691,0.0005949359707760001,0.000763982699029118,0.0007861721788119625,0.0006065936532157448,0.000626239644841082,0.0006208374361230721,0.0007684206479686926,0.000612228312143147,0.0006936028649781219,0.0006414617103202875,0.0007491875243958994,0.0015667388710997826,0.000943449456384478,0.0006982436304893122,0.0006232106031721365,0.0006731018807330513,0.0006989627885445677,0.0007921562320786856,0.0008045264591669424,0.0007957713865698934,0.000628049616501771,0.0006100828682070202,0.0005913677658394524
SRR9224454,0.0008374322121431398,0.0007455202240029495,0.001062692391536832,0.0013995149357440599,0.0007672863674075153,0.001363506190503371,0.0010702625853803375,0.000824355148562877,0.0010824383364714711,0.0010276461908783421,0.0008784034544685862,0.0010652520776953816,0.0007647305338139819,0.0008517498404845864,0.0007462521919871193,0.0007371757718040467,0.0008744744457614704,0.0007100901230437187,0.0007448024168511394,0.0008032552029548771,0.0008408721165343848,0.000992067629375178,0.0007520297691743835,0.0007462656479877084,0.0007428418178106282,0.000716096841121613,0.0007154779811600852,0.0007586380155506337,0.0007278015992157728,0.0007076312653914916,0.0006934222847392377,0.0010162893283418419,0.0007272630356111393,0.0007593926695652564,0.0007531953249521298,0.0009757988709899118,0.0007349432366519959,0.0008504958525070641,0.0007840901324774844,0.0009295642447985736,0.002021859478155975,0.001266296609004957,0.0008900464181972656,0.0007698218460539612,0.0008513796682793557,0.000887094073015533,0.000991979617201325,0.0010303500140191816,0.0010216731606341684,0.0007620057282883271,0.0007443714537695175,0.0007257943749755947
SRR9224449,0.0008672957113630324,0.0007526489498966913,0.0010963539531297635,0.0014606313970063401,0.0007967168980474646,0.001376919736832792,0.0011044294038630022,0.000854614310615059,0.0011257538094592932,0.0010817655062900892,0.0008823908480668717,0.0010974293771104998,0.0007779301236540034,0.0008820398481101261,0.0007689589734011984,0.0007617602567675248,0.0009354387574606433,0.0007329798372113006,0.0007745695924631719,0.0008120319395453914,0.0008619746018016186,0.0010794313820430169,0.000818280374449299,0.000792541287125639,0.0007861434452137315,0.0007390792275052452,0.0007520441969226424,0.0007993891974987594,0.0007582892098553561,0.0007252349153728909,0.001007737364195069,0.0007117354337232086,0.0007536801819947818,0.0007931521177694568,0.0008054883959027043,0.0009910308546105203,0.0007672469538338502,0.0009058932496202874,0.0008016337671273098,0.0009750126985831317,0.0019982333278552736,0.001325466916628267,0.0009312373881318891,0.0008205028828380997,0.0009030786124001115,0.0009063305905212784,0.001067707741631261,0.0010713575572712053,0.0010992461852332052,0.000774899999922075,0.0007647698683858118,0.000754789554395928
SRR9224448,0.0006688901425339738,0.0006065331437962902,0.0007977875327488957,0.001070701388282945,0.000630156645785563,0.0010138383945573581,0.0008125227280415247,0.0006767852892024321,0.0008394127762541513,0.0008090267934276381,0.0006943380508025163,0.0008208623300180453,0.000623181881425222,0.0006809342130589517,0.0006135381979505092,0.0006082448045101782,0.0007069015845093801,0.000577938480380841,0.000614086720709084,0.0006512002491034248,0.0006732797456936892,0.0007795167197009967,0.0006319155236729679,0.0006231136577893753,0.0006287035016362824,0.0005952349110736856,0.0006039301748914478,0.0006354654528326529,0.00060258003368228,0.0005811141329553086,0.0007578441907842773,0.000788678186684155,0.0005584031595121559,0.0006230707667786557,0.0006312151710468998,0.0007616046221845343,0.0006085536470272194,0.0006964295823380303,0.0006357766075842259,0.0007319000042749157,0.001467686947692123,0.0009137035550620901,0.0007000902987176877,0.000629685933260956,0.000675635906224263,0.0006894825808599588,0.0007727847741821769,0.0008009255537915166,0.0008030811323868541,0.0006154792559266133,0.0005979089673907925,0.0005896852028371923
SRR9224451,0.0006811913799608183,0.0006135981734368261,0.0008370313477376127,0.0010945562881831388,0.0006474598652178059,0.0010466816625275116,0.0008581604578152874,0.0006793724567159245,0.0008534619976456066,0.0008181847538327057,0.0007044845963711302,0.0008371654474245043,0.0006335959529174053,0.0006923714837414587,0.0006276949211039969,0.0006179798400919971,0.000730690023444122,0.000581998657850021,0.0006219839923534961,0.000664807049171645,0.0006819731276979449,0.0007898829736944623,0.000637100435769571,0.000629867575015106,0.0006327571612328351,0.0006064591857636737,0.0006132261861133871,0.000634820632264917,0.0006090308219905373,0.0005874520960052891,0.0007744180420302796,0.0008149049303692348,0.000608845703132212,0.0005561620453243799,0.0006410503955224661,0.0007774567601162199,0.0006194146679882007,0.0007059709594722966,0.0006493884214541398,0.0007416374078557992,0.001508383383686929,0.0009558029090533129,0.0007197434914487437,0.00063725950725031,0.0006948875809611516,0.0007028304324886149,0.0007968415715802033,0.0008220363813989853,0.0008199058428248609,0.0006212248726637826,0.0006136170666350158,0.0005992577114282339
SRR9224450,0.0006808488465903292,0.0006128606154328989,0.0008137626746231591,0.0010811662957051127,0.0006340400758376372,0.0010179268019177357,0.0008278596014718821,0.0006779234815913667,0.0008647352861201143,0.0008243247207768788,0.0006955145693852481,0.0008405932447576248,0.0006230709344545402,0.0006864740867294184,0.0006217306943966614,0.000613919306120171,0.0007263783445322974,0.0005780963048592823,0.000620778738313381,0.0006664361728103943,0.0006801209429212567,0.0008387726366788314,0.0006421948957815249,0.0006393092406981272,0.0006479339505697906,0.0005965537101120535,0.0006186555288862172,0.0006630203849014184,0.0006140790858267626,0.0005786468517400971,0.0007628899117048557,0.0008208120104874405,0.0006123270281534711,0.000636293617912458,0.0005538397315572948,0.0007822585813644524,0.0006190544694991746,0.00071837378907773,0.0006376597726647426,0.0007462076102845764,0.0014642835068415633,0.0009380492706687654,0.0007222622797155902,0.0006465541306504065,0.00070967257109546,0.000699473558743487,0.0007859982917494882,0.0008249691587722855,0.0008247851592386995,0.0006255479215211211,0.0006046485802358829,0.0005972294580428532
SRR9224457,0.0008385480375089986,0.0007357327975449174,0.0010178677009180799,0.0013807299501565034,0.0007594300905229851,0.0013155762944425436,0.0010347660134188699,0.0008312915074413921,0.00106475438907903,0.0010324769154936406,0.0008506658950672407,0.0010498359399376807,0.0007613656850735586,0.0008452690436885282,0.0007540970005899967,0.0007405587945229543,0.0008865152091622121,0.0007075666997615992,0.0007465651496267594,0.0007930021204104102,0.0008338912738345094,0.0009914826472662902,0.0007662261264436883,0.0007542476987520178,0.0007421230556596917,0.0007299935746028432,0.0007234655805192134,0.0007554449301902716,0.0007270290333044144,0.0007103133894359122,0.0009765511728444057,0.0009985206033542558,0.0007306473493943298,0.0007620686596455662,0.0007727940876623512,0.0007092958828910269,0.0007441113158013382,0.0008526341155200863,0.0007823760663507908,0.000919449769302411,0.0019276087864950797,0.0012351183779435622,0.0008818937446523099,0.0007694809857685929,0.0008366720457847422,0.0008644223671791085,0.0009838794597850577,0.0010444764950226343,0.0010075121677109273,0.0007566250194897114,0.0007444706192107799,0.0007307685871071113
SRR9224456,0.0006675402046163298,0.000604899271119151,0.0008032127519234098,0.0010515921654506663,0.0006268381763863052,0.001006737010391392,0.0008139779578878109,0.0006765685164953612,0.0008383401460085343,0.0008072950874288561,0.000695070728306091,0.0008127764409820227,0.0006165509805195185,0.0006823618247727294,0.0006158564922340282,0.0006100640296256738,0.0007085894755722708,0.0005723547249830709,0.0006178630469049121,0.0006528093215643076,0.0006648745985937384,0.000795967887221595,0.0006309577391802642,0.0006216735024281498,0.000629490390516961,0.0005916589751677944,0.0006021677366620164,0.0006329372846693953,0.0006003350942750745,0.000579648418564877,0.0007572410740357656,0.0007969675925711626,0.0006012576306063624,0.0006261941185588091,0.0006306083827092655,0.0007674322617903997,0.000554272806521024,0.0007034474039306733,0.0006376681242634203,0.0007439126829788551,0.0014746179140613133,0.0009295264813122407,0.0007021653366082127,0.0006397346959315368,0.000688361401682299,0.0006899947929075983,0.000771342243283196,0.0008047012485501965,0.0008007375566275027,0.0006173554864393216,0.0006013648771829842,0.0005893043653081758
SRR9224279,0.0007613224369934633,0.0006722907937071373,0.0009110074851121718,0.0012182374970114384,0.0006985524974973629,0.0011413345361339898,0.0009242614253020417,0.0007479689749582235,0.0009568891691140798,0.0009110062222752054,0.0007785589788298577,0.0009199262037947833,0.0006885276159563249,0.0007606743776313777,0.0006818822730131091,0.0006700715188622633,0.0007914886825656873,0.0006349190619488143,0.0006804506725728733,0.0007301186455956677,0.0007616126231251125,0.0009087326558430369,0.0007127539012059207,0.0006963876302474604,0.0007097047470391968,0.0006551987730460246,0.0006675852985414604,0.0007092310807535175,0.0006767478294719826,0.0006422305104262977,0.0008546130978184423,0.0009155954961394489,0.0006702006762002766,0.0006947766704810905,0.0007120813603800675,0.0008553651463297456,0.0006840441903518401,0.0006305197608957371,0.0007184837722268599,0.0008457210374247334,0.0016850983034702644,0.0010838401623147387,0.0007964552898258628,0.0007117099221810434,0.0007793852252170297,0.000789508243436267,0.000890119143742585,0.0009294904981477685,0.0009134454535367545,0.000680845551135878,0.0006742614740098801,0.0006630431933959822
SRR9224280,0.0006906680698519015,0.000626292815860187,0.0008415991679919338,0.001137612164751076,0.0006485834225475857,0.0010453797987127122,0.0008441607722838434,0.0006955715475564149,0.0008903605927414669,0.0008449649851546264,0.0007195127182075775,0.0008626645486356806,0.0006500135174464455,0.0007086381284410453,0.0006360315456933406,0.0006295019973056654,0.0007234021125778783,0.000591892206240351,0.0006379523242986977,0.0006748682022094028,0.000689533871832009,0.0008034302126999406,0.0006532054621233077,0.0006360021473022226,0.0006492973906348428,0.0006142395439234722,0.0006097141299525046,0.0006501950158182615,0.0006227371380341386,0.0006001439229161753,0.0007979050395428856,0.0008215800458591885,0.0006195913669606525,0.0006468245127253177,0.0006408233143857842,0.0007962574321354343,0.0006289614627024609,0.0007280256289294395,0.000566664252848986,0.0007744731325433519,0.0015930965471459013,0.000991398367375982,0.0007301362565756635,0.0006558390194828918,0.0007146812575201462,0.0007136716945754265,0.0008023783273768561,0.0008434479334141589,0.0008379480120514822,0.0006375903746471957,0.0006258312160476365,0.0006107883298772433
SRR9224277,0.0008144018188300673,0.0007299873590226799,0.0010074694114260026,0.001371985677242203,0.0007470161346192353,0.0013170800063232817,0.0010328366105413554,0.0008145505707346933,0.0010462335980017988,0.001006344443886876,0.0008473661799504105,0.0010297762254855125,0.0007470306111824889,0.0008397589536428725,0.00072835247909283,0.0007245223470443951,0.0008676663776400045,0.000690314519655411,0.0007230643115643989,0.000789871781217529,0.0008101777028432448,0.0009541798237972233,0.0007284336096649906,0.000723164055997749,0.0007294971047995465,0.0007090466222587448,0.0006971267939418996,0.0007296717960564735,0.0006908220671235363,0.0006954869429700236,0.0009341586360393202,0.0009868446048572905,0.0007051684788471458,0.0007293409659564432,0.0007392870858212104,0.0009245641089622999,0.000724087378318474,0.0008465640386063521,0.0007648706911791322,0.0006772537687183384,0.001938903839136885,0.001194083413508726,0.0008496852092962235,0.0007494591506577685,0.0008065639694942551,0.0008464341227633478,0.0009711560577926592,0.0009880532923063872,0.0009817883933660595,0.0007374925653800967,0.0007184061575698163,0.00069614666089735
SRR9224278,0.001715947912929094,0.0015112251312256106,0.0021450672173690816,0.0027617395343577504,0.0015378259435853282,0.0027007713049139646,0.0021923342919873195,0.001655230863278402,0.002213687738633977,0.0021832488988043253,0.001748654668485255,0.0021140842960504147,0.001559331915796391,0.0017841867972711652,0.0015160759895379281,0.0014975768391009216,0.0017910444001175778,0.001452194539751419,0.0015316286054883777,0.0016343694605264808,0.0017234979376821973,0.001904852721124404,0.0014517280779418134,0.0013956367598793372,0.0014097914749138622,0.0014420353034322317,0.001342123493900758,0.001449530196751545,0.0014259285600147719,0.0014925747772591255,0.002013385244291061,0.002001203400610949,0.0014285056164034162,0.001484490282691096,0.001445139179059172,0.0019209754055622753,0.001441864655481047,0.0016735038163185187,0.001567782215924163,0.001918462890713006,0.001489309529269996,0.002570819084114137,0.0018964374747442482,0.0015225550835628995,0.0016710771212158438,0.0018731993485585552,0.002075838261346252,0.0020481731613321875,0.0021135596004676557,0.001581702022563582,0.0015283937740705688,0.0015110170153040709
SRR9224275,0.0010677897641004285,0.0009152619453451253,0.0013611322302807232,0.0018268429975245289,0.0009430494044377884,0.001836781936467455,0.001404461012096504,0.0010269103956282207,0.0013887621372116142,0.0013622806539470697,0.0010612328064994226,0.001400505239627363,0.000946033106328725,0.001102791507087948,0.0009074178542341742,0.0009059839668856689,0.0011401839417730718,0.0008894416638392472,0.0009163625050999911,0.0009972033836986233,0.001043671903764882,0.0012992044795288437,0.0009196423113727809,0.0009167336383030641,0.0009118475479211239,0.0008886844034710682,0.0008724194637502234,0.0009175213166640235,0.0008956707717059936,0.0008780759914842617,0.0012564382665323317,0.0013284830387467936,0.0008770981745505351,0.0009311548279978384,0.0009213586985839585,0.0012258650030999158,0.0008989843977663663,0.0010736343870208333,0.0009697299138764717,0.001177991594370645,0.002564826133236862,0.0008615701938639247,0.0011106964428991915,0.0009354810697052125,0.0010420716541133033,0.0011144637214239386,0.001305481846555081,0.0013492745931603053,0.0013239536269930065,0.0009372373601158192,0.0009198621160692859,0.000888522076601526
SRR9224276,0.0007729572712860613,0.0006859167569739486,0.0009594580703091613,0.001321255764169358,0.0007158071487344478,0.0012637598390305325,0.001011091019607159,0.00075918669501935,0.0010035774978939948,0.0009378957129074911,0.0007990136209762708,0.000983585448094243,0.000706021022156431,0.0007835566750320149,0.0006894587084280321,0.0006886231186689755,0.0008161344716238431,0.0006515226834044958,0.0006793430773128514,0.0007389283466305771,0.0007647247025523709,0.000913861536631876,0.0007079316962118892,0.0006925112101237187,0.0006932930957110936,0.0006725995092724448,0.0006658933886155024,0.0007135556332590482,0.0006744973853735521,0.0006473246102292913,0.0008922196725760631,0.0009409349917766891,0.0006740982097669862,0.0007068433617021364,0.0007148012396330832,0.0008846725572950583,0.0006837994712121344,0.0007954396154313336,0.0007197184391106876,0.0008484094582186748,0.001905973576818726,0.0011221821992176298,0.0006126477631087764,0.0007021442849781577,0.0007845349047162623,0.0008055928270189709,0.0009117208159347503,0.0009592859166897846,0.0009350349767875962,0.0006882886577295261,0.0006771954051734943,0.0006636377784949507
SRR9224273,0.0006867132168145723,0.0006102147374724105,0.0008460078301261913,0.0010804886650723237,0.0006460076489307452,0.0010574076618910333,0.0008648474698870269,0.0006848290438246754,0.0008711503036423801,0.0008306061127912143,0.0007102532338253227,0.0008534600547896229,0.0006311433237387844,0.0006905668955382959,0.0006260800455017265,0.0006164668303120734,0.0007202862260783227,0.0005875017619468128,0.000627791635541071,0.0006718640951238835,0.0006872240421119383,0.000821346567051047,0.000649822346187095,0.0006304625795564478,0.0006445077818489444,0.0006027705038221766,0.0006180372273780331,0.0006429387974779308,0.0006183814519000223,0.0005820014627001555,0.0007826472225995187,0.0008381328704724802,0.0006122433755055293,0.0006337124040932805,0.000648232998191159,0.0007817085409276107,0.0006294846135479763,0.0007197023244635833,0.000653915661388556,0.0007583941245179983,0.0015525207681367534,0.0009554612029756515,0.0007113950460744792,0.0005507583460142054,0.0007086404099322152,0.000706118131178126,0.0008130287039297217,0.0008266874278510472,0.0008234022160578121,0.0006271439336013325,0.0006095633461842588,0.0006013995778803645
SRR9224274,0.0007449115285872564,0.0006584159005269458,0.0009230475710747078,0.0012057148057286055,0.0006932240376300561,0.001148734325918171,0.000929603783723325,0.0007493851355357545,0.0009703524433073429,0.0009032824993721056,0.0007704015788562404,0.0009362625602409466,0.0006741252327138388,0.0007500681509220783,0.0006710459433792577,0.0006635315915843988,0.0007901617043028522,0.0006253819653778777,0.0006624098433272565,0.0007225291887655423,0.0007421511711999686,0.0009055460719557112,0.000697617852033216,0.0006876415360824697,0.0006912683697763299,0.0006441387657325679,0.0006577383752968773,0.0007062009976535184,0.0006694521757581217,0.0006232869563806395,0.0008541153231016528,0.0009134250376822839,0.0006497082721557158,0.0006826392569544997,0.000703413428788925,0.0008405634650216196,0.0006697408082931379,0.000779354581817442,0.0007044242218135671,0.0008056801884518269,0.0016830478951349356,0.0010520954682665974,0.0007853269250813382,0.000700246190495057,0.0005943396624310482,0.000770225550829717,0.0008703134679249855,0.0009169650655649429,0.0008920835899217844,0.0006689410662182312,0.0006459859542123577,0.0006451056274643283
SRR9224282,0.0007751790075272536,0.000684388134480706,0.000961090970827598,0.0012973233021595228,0.0007006745485214648,0.0012707413395302701,0.0009734023743019391,0.0007696787092891277,0.000992501168874704,0.0009506359367829931,0.000788981776651529,0.0009567629274929604,0.0007074145077608128,0.0007882389746742962,0.0006880125419854731,0.0006831491996165792,0.0008182838993759453,0.000640710452452641,0.0006828951497602126,0.0007361911474646072,0.0007612591024090648,0.0009133155098865403,0.0006943461669617988,0.0006849269310424756,0.0006849185859794256,0.0006559457479152789,0.0006514088372478264,0.000701156644387641,0.0006635343636780921,0.000649909238917899,0.0008912177559917887,0.0009149366525046894,0.0006645630681371494,0.000691640581044666,0.0006928574838477716,0.0008687241745370268,0.0006724893617502246,0.0007896135629820411,0.0007050167245661014,0.0008476282905161158,0.0018914309476547996,0.0011267967730822627,0.000807569585869218,0.0006984783468350938,0.0007704056460498146,0.0006221399217089002,0.0009236680446189675,0.000945206521533666,0.0009282985370980558,0.0006953987974622699,0.000678898096131401,0.000654252538424522
SRR9224283,0.0008499157829523603,0.0007648143749320694,0.001087805484808748,0.001488096264757375,0.0007715540484034067,0.0014125304585756318,0.0010931619500567423,0.0008412865719826791,0.0011142551822198108,0.0010685042158876759,0.0008915346173895962,0.0010864710127524975,0.0007830704855542058,0.0008975420417322753,0.0007599707512051429,0.000764237105285175,0.0009116583506067013,0.0007130966599513019,0.0007698744031672553,0.0008260297917882496,0.0008609916477636885,0.0010120353553210607,0.0007691027754984576,0.0007470594282320983,0.0007655989553241717,0.0007409733303639695,0.0007292039043961872,0.0007771845684655279,0.0007412392078814809,0.0007341712058272248,0.0009899482078046657,0.0010735425789706614,0.0007407090358953161,0.000779613594803722,0.0007737840689170161,0.0009812441330820537,0.000746963457633321,0.0008839075243476469,0.0007863249008691729,0.0009653985356486515,0.002089125269016542,0.0013153786728886219,0.0009076873236270832,0.0007982986423417151,0.0008655376630685749,0.000917011699851503,0.0006947823588418374,0.0010741246042911192,0.0010561909592554709,0.0007793305142669261,0.0007618293178846567,0.0007525460960352337
