,SRR9224203,SRR9224313,SRR9224314,SRR9224321,SRR9224184,SRR9224323,SRR9224322,SRR9224325,SRR9224324,SRR9224327,SRR9224187,SRR9224318,SRR9224317,SRR9224139,SRR9224138,SRR9224137,SRR9224136,SRR9224143,SRR9224142,SRR9224134c,SRR9224133,SRR9224566,SRR9224004,SRR9224005,SRR9224006,SRR9224562,SRR9224563,SRR9224564,SRR9224565,SRR9224560,SRR9224561,SRR9224453,SRR9224452c,SRR9224454,SRR9224449,SRR9224448,SRR9224451,SRR9224450,SRR9224457,SRR9224456,SRR9224279,SRR9224280,SRR9224277,SRR9224278,SRR9224275,SRR9224276,SRR9224273,SRR9224274,SRR9224282,SRR9224283,SRR9224242,SRR9224241,SRR9224240,SRR9224238,SRR9224237,SRR9224236,SRR9224235,SRR9224234
SRR9224561,0.006462367378279098,0.006356979147958472,0.006667291844962004,0.006212503368907743,0.006568689531295115,0.007305226831242905,0.004964819232537917,0.005397538568561865,0.008056297817715127,0.0071301454137545645,0.006366069445520085,0.006356325871485053,0.005531993247925149,0.006429561262108911,0.006621081351513144,0.005940288043461442,0.006664523428485012,0.005079202622203926,0.004449519542657669,0.006332668595900834,0.00370623905666574,0.005771702624088497,0.007677796913590012,0.010007178622473507,0.005091028704492556,0.0053400833043100214,0.005417615702202897,0.004538357297580641,0.0081661430364242,0.00501547672769612,0.0031142610496500806,0.003537445024540532,0.00534786745120146,0.0061046775309774115,0.006620682678832833,0.006418624269248302,0.0048021317598529786,0.005229116239177832,0.0055936442849669945,0.006318322679092422,0.0063632341702940624,0.006189988175633775,0.0050037689333598916,0.009091823304274764,0.008554718230080383,0.006968258711993451,0.004753300770559971,0.004683600624303422,0.00578577872920261,0.004717103008594971,0.0044425136060753006,0.004433011060056502,0.004105250283542873,0.004031871050172528,0.0037633362273981454,0.005577414298918678,0.005985820366280322,0.0038477592341613054
SRR9224453,0.006797171499991975,0.006685323248135926,0.006965537724040393,0.006522472688964704,0.0068838041863005,0.007622563761840753,0.00525753560155762,0.005712296185024455,0.008355666608274255,0.007425344094090605,0.006669363590677506,0.00664484273011641,0.005865577593580132,0.006759398935379444,0.006930582060877629,0.0062614470607160215,0.0069705377109586545,0.005415538660775062,0.004714840088256481,0.006603111581767708,0.003996778487911677,0.006045967179328015,0.007922493916338005,0.010206139106338809,0.005350199957648647,0.005542886426965038,0.005690324754809945,0.004824101820276387,0.008485818767648855,0.00535570087859806,0.0035119609129845193,0.0037072407956877007,0.005589492223171014,0.0062921330296749805,0.006790943683015901,0.006563822923005483,0.004992252635281665,0.005453207308907886,0.005837900511455728,0.006576223110290824,0.006656966169342996,0.006495944919789314,0.005319718527632402,0.009389087376879521,0.008851220455425137,0.007286916616446287,0.004949447836280872,0.004849158756425961,0.006040998391063722,0.004984996527551878,0.004710867554491385,0.0046749698417668985,0.004346100296129593,0.004235956994557651,0.003994966692004285,0.00578418437675363,0.006208476979474818,0.0040872003274485605
SRR9224452c,0.007565957649414273,0.007464505273580109,0.007787433706541103,0.00746211603774469,0.007671754088076108,0.008193523004810693,0.006720838414793665,0.006943450478011909,0.008773684476378397,0.008117253887126046,0.007516456907092958,0.007712578885063367,0.006931312025498898,0.00757102312319139,0.007685825685457003,0.007216370864964031,0.007745811677668999,0.006656357852575384,0.00617342859162022,0.0074433598235495,0.005941520925129996,0.007140372204782468,0.00853782970555562,0.010880704780728091,0.006581413891717068,0.0067520954890871255,0.006860244137708867,0.006298559975824358,0.008791282565509855,0.006589141971500738,0.005377477038702542,0.005661138414653562,0.006586030297314581,0.007255136356425208,0.007668367462742487,0.0074521041212253095,0.0064147904656123005,0.006847652737131226,0.006904048905371659,0.007434188552058262,0.007540483596067412,0.007378132942382272,0.006618547424970122,0.009462954788279153,0.009152605063382838,0.007996168364550043,0.006325734084130249,0.00645334972407585,0.007272558335024689,0.0063190308364952895,0.00623843106379323,0.006384050091956132,0.005993785659310281,0.006055081488238789,0.005754823109759546,0.006943783969637063,0.007323849233061249,0.0059383672235291535
SRR9224454,0.008088371788935511,0.007979513286006103,0.008295864511563455,0.007990018121008215,0.008183002531961477,0.008668399011454626,0.007348167083076614,0.007544177661080949,0.009198696507530895,0.008587053545150991,0.008024554473818918,0.008250259606176568,0.007508000115947906,0.008095087512032102,0.008181228414412557,0.007752685326241294,0.008229694339610355,0.007266925227427209,0.006745733740693743,0.0079241826704707,0.006657003459071306,0.007657080753320171,0.008935539863717446,0.011305056110279606,0.007105464706204406,0.007206086559673217,0.007388815576063587,0.006909351059225467,0.009228335191034512,0.007197629226776807,0.006097310463453352,0.006329594882632224,0.007208491746309393,0.007456475924665704,0.008041773924663551,0.007794958833289044,0.006892210840121246,0.007371713596979464,0.007387096774908772,0.00790504848193201,0.008042581754307904,0.00789199641668731,0.007201972592031807,0.009833323474308753,0.009569706172014414,0.008487990161508386,0.006810643243624703,0.006947879427092265,0.007809206975780474,0.006865500233801822,0.006826291712025337,0.006981363069112485,0.006573270604815785,0.006629612061940071,0.006348202516771497,0.0073957329418352135,0.007779577451521876,0.00656215575072948
SRR9224449,0.008370541671485484,0.00827328742582418,0.008569639603931384,0.008287166531458315,0.008467513582525375,0.00891713451953872,0.007710565831449144,0.007873546569256568,0.009417619273298016,0.008836439699552695,0.008312055572303094,0.00854745486254308,0.007833194708567644,0.008387727292128411,0.008460232919062626,0.008063411170941656,0.008501743447726718,0.0076126171975800586,0.0071075278726402576,0.008211394710311215,0.007096542983874394,0.007965123691210147,0.009161802358816093,0.011504460548472137,0.007447129969059214,0.007531930181279214,0.007720599657068875,0.007280322430713305,0.009442755274064907,0.007545024403276903,0.006531883984922851,0.006747856077869778,0.007529030939372429,0.00794507349158742,0.007985140793586611,0.008069916319145151,0.007240002110552706,0.007711134036372879,0.007707661642104637,0.008193617851418516,0.00832761589639747,0.008186615157495428,0.007564731847676192,0.010014209873991743,0.009774687278292678,0.008764301892707584,0.007164965900566493,0.007308415760691142,0.008121479522644364,0.007228023590267328,0.007197459165869345,0.007367031475908239,0.006958015975274043,0.007025785050655199,0.0067425880627636275,0.0077172462175364555,0.008083836915904747,0.0069718129806746005
SRR9224448,0.008330138628495356,0.008223384700029491,0.008520767790732917,0.008233901780314109,0.008417563177808257,0.008896966841981725,0.00762151539631048,0.007812343752345218,0.009401127454785023,0.008802637484249939,0.008255704412628063,0.008496483174683666,0.00777111601673704,0.008347933913315321,0.008417745355123662,0.008002409912803729,0.008458258527607614,0.007548452628084415,0.006980826905469588,0.008137972578667566,0.0069547504206045555,0.007876783984184363,0.009104845361318243,0.01147375697340071,0.007328498617378004,0.00737382003286841,0.0076170376012127915,0.007166174893138963,0.009441663285296642,0.007477100017266328,0.0064152781210251066,0.006606416421011162,0.007410750133246947,0.007801170031333808,0.008174087535340865,0.007705467398426911,0.007063431925102355,0.0075779051540405575,0.007594346834229267,0.008109169435329926,0.008267534356048234,0.00812712099229464,0.007473929789874942,0.010020849589696169,0.009778458915534053,0.008735971551463663,0.0069899120143343055,0.007112054109771015,0.008029067159426091,0.007099574177678097,0.007074227784193753,0.0072207635010968505,0.006802950140301773,0.006844986728479589,0.006581771173136394,0.0075686638342599795,0.007962393021655701,0.006811486808092203
SRR9224451,0.007533713726251387,0.0074157669753605725,0.007683245067492624,0.007303426476839515,0.007592994337873923,0.00823022608635401,0.0063046722000131335,0.006660156462571805,0.008856581992630173,0.008060908541714717,0.0073989897209269335,0.007475443201615198,0.00675084048613961,0.007507408724961968,0.007627635393146657,0.007060842950693352,0.007650632869206764,0.006386644227996917,0.005680695673392168,0.007295427827962785,0.005267292470434559,0.00684608530378485,0.008439944590962374,0.010794444643198583,0.00619045144378446,0.006266891888115212,0.00652731749631189,0.005838853553755163,0.008969779454703848,0.0063283465203868025,0.004790760366526743,0.005014905890414703,0.00635985093858251,0.006878091119940888,0.007313618441207816,0.007043204699844699,0.005628591636172743,0.006332105828716142,0.006582708107455161,0.007246213354884929,0.00738704570764001,0.007250510443848148,0.006279301719193399,0.009723810632236278,0.009303182834421674,0.007952922447912654,0.005759270566319917,0.005738268332510612,0.00690072882437995,0.005891818572876982,0.005716932465851321,0.005740138029109539,0.005365711686598457,0.005294295616335555,0.005071410977229192,0.006497424483111544,0.006927318021263516,0.005223529670748589
SRR9224450,0.007651887743590141,0.007539168915087761,0.007835746566104106,0.007477353199512769,0.007746942275400639,0.00833052050695603,0.006560437397747169,0.006869852963041456,0.008942624903707144,0.008195032365799618,0.007564217045865761,0.007664754333152897,0.00692373032315574,0.007640783682287254,0.0077631024431932824,0.007231214705641609,0.007808947334689322,0.006588764155562202,0.0060014751257093085,0.007481016197504023,0.005621905701993449,0.007079531447078543,0.008598411259337945,0.010908359401194547,0.006485607053196154,0.006622879520204011,0.00678563574442177,0.006129921391962323,0.00901882428525015,0.006530997225015366,0.005103383545284212,0.005359559852303926,0.006650908921452197,0.007205755982811543,0.007628258888527909,0.007402762779558092,0.006199715982443997,0.00630549837522769,0.0068555791997134755,0.00746233299930976,0.007558180196345036,0.007411724905041237,0.006522265526633377,0.009750007699262138,0.00936347688618832,0.008087838275311269,0.00614654269629235,0.0061536034809381145,0.007146942909993231,0.0061905097687776816,0.006031791487538219,0.006083614316359794,0.005732578713688183,0.005706815093932616,0.005451781671637094,0.006830179648040944,0.0072165448640386645,0.005601056308873245
SRR9224457,0.007699851420778912,0.007603657543795583,0.007923474728188253,0.007608364436057685,0.007808317714670887,0.00830469796147432,0.006910619225026797,0.0071127323992018964,0.008871924834580037,0.008240093342461766,0.007658239085096637,0.007866122876236992,0.007090783014865274,0.007703800863843305,0.00781624660530053,0.007366355800412649,0.00787763297050873,0.006831317322747499,0.006373908070214082,0.007585314979977835,0.006176371698028446,0.007306199836096488,0.008657461856945204,0.011035727069347167,0.006760118623562544,0.006937487566492602,0.007033892084534299,0.0064986993411494465,0.008880932385691086,0.006759051210859897,0.005607729494009395,0.005894854692124411,0.006883562568495347,0.007413197148936273,0.007828379210647302,0.007614663204233614,0.006619771267422532,0.007038722411035643,0.006917648981985874,0.007578493474052989,0.007680174917434685,0.007514487330174117,0.006782760608996421,0.009525163053861606,0.009236928496717159,0.00810948084871456,0.00653003274595513,0.006673292885471655,0.007447754099481015,0.006503798759978481,0.0064438874053109,0.006602537061501435,0.006210933163885944,0.006287345845354037,0.005984302035503552,0.007121021643112333,0.007493358398823134,0.006170378864956088
SRR9224456,0.008009650294484246,0.007920333337516017,0.008264928635387286,0.007993011913560985,0.008147303288789405,0.008556026535925531,0.007474977799659322,0.007588078931127815,0.0090780071999933,0.008550346874184305,0.008016921339434576,0.008295484189649698,0.007509095387055961,0.008034929696844295,0.008133940995853404,0.0077539548905901715,0.008210192589812924,0.007310396710173245,0.006974393293235126,0.007956255716951154,0.006915966871890541,0.007769311836299667,0.008957805594555073,0.011359419769958789,0.007289203896634821,0.00750413353249009,0.007524855006481833,0.007082516600493724,0.009036672238100962,0.007232105516573932,0.006306351548327076,0.006611719972970608,0.007383722804231062,0.007901566077679147,0.008289084473223992,0.008099163096043364,0.007257358908958276,0.007631078646991621,0.0075484551413244555,0.0077642947686228725,0.008053401963999434,0.007885939783208569,0.007288677606238351,0.009606847466847377,0.009398496440353402,0.008414641115100346,0.007152797496911368,0.007381364867524943,0.007953486006179969,0.007061874914923367,0.007066396268894785,0.007286626068878799,0.006891232101710559,0.007045445728756576,0.006700128728994895,0.007659149784846388,0.007987467833312207,0.006907430789047679
SRR9224279,0.007969766337610994,0.007891615062371012,0.008239780018793483,0.00795890339148938,0.008119905575224684,0.008520275691699202,0.007466648061477444,0.007562848656221076,0.009043997754990428,0.008516956736541272,0.007992123260525997,0.008270907851085755,0.007482320031046326,0.008000669947839014,0.008100769595877643,0.007730080313712496,0.008184687368811311,0.007278556190592118,0.007001981499659298,0.007957567870087577,0.006931990810671349,0.007770272595929622,0.008951465915806762,0.011351723822561069,0.00731924059940959,0.007569132402754505,0.007531638064521162,0.007094756128238201,0.008991651316180096,0.007197262950319756,0.0062958973327294195,0.006634117331997789,0.007425661837910844,0.007969517088089899,0.00835150805457075,0.00818659986758965,0.007333573062594299,0.007662296805360379,0.007584232829495465,0.00798377747430883,0.007776484062170404,0.007860075962832098,0.007283866358872076,0.00956923557857896,0.009364335318145367,0.008399157658245978,0.007227287321121795,0.007459771428514927,0.007951626944440002,0.007094531987549302,0.0070889719146878995,0.007322985771564137,0.006936896800431377,0.0071091430415934995,0.006752431080125355,0.007723112115128812,0.008021529768689112,0.006954229319361733
SRR9224280,0.00785889861984333,0.007781426389232838,0.008141545121534387,0.007861019297104196,0.008018359575244258,0.008417991299261868,0.007358761178916491,0.007456234210691591,0.008956582754142352,0.008427442320321995,0.007892812916651807,0.008174364804419305,0.007369997316240462,0.007891872163112885,0.00800225219377678,0.0076261336253860435,0.008088865703270262,0.007172307856200256,0.006916673441013269,0.007866282057795878,0.006819417334807709,0.007685477117041909,0.008879334281833481,0.011265344117290561,0.007228072769510142,0.007500330630543152,0.007442290064317899,0.006996240137091569,0.008894483808740796,0.007087531062298521,0.006185060877988896,0.006539350432355574,0.007336096736207055,0.007897132944832111,0.008291625097537732,0.008126048090770678,0.007269715180912032,0.0075879944541928646,0.0074929130039172185,0.007894750583803949,0.007937318127671582,0.0075849345926115265,0.0071721724460540376,0.00946974066419922,0.009268209476128506,0.008287512180789578,0.00715741684480379,0.007399021516529886,0.007865236689100429,0.006999376655795699,0.006998745345127565,0.0072371269409844735,0.0068554277262191194,0.007034990099023765,0.006672564497197266,0.007651482607994357,0.00795036729921116,0.006865179060482541
SRR9224277,0.007285755679442344,0.007185267351312171,0.007536904738269666,0.007188377231505834,0.007417944318309776,0.007955507094491741,0.0063974753147768865,0.006626715326605927,0.008576149894829226,0.007892069243695014,0.007263083942292822,0.007445087806410284,0.006614940401430924,0.007290871205167742,0.007428958314587329,0.006926776274048553,0.007499555166790163,0.006317197677566724,0.005898096712696352,0.007228347700751222,0.005564920086474816,0.006900973358286648,0.00837906325019929,0.010792198576092848,0.0063407354375219676,0.006597418178960112,0.00659975801492467,0.005989251494202855,0.00858943296560048,0.006244753026300584,0.004955963209279877,0.005307432219248268,0.006524682771532063,0.00714526846186478,0.0075946538773793764,0.007409668701203625,0.006239703278957313,0.0066187675769734475,0.0067054606687350984,0.007233996108351081,0.007292034834375316,0.007111413142595302,0.006091917180108813,0.009305499197173288,0.008973064102482824,0.007753053605575717,0.006152530426150123,0.006272942186573839,0.007015737107892661,0.0060589893098599015,0.005942944269470471,0.006090360588585078,0.005712922124403814,0.005794355740525169,0.005473658823509033,0.006781749743093307,0.0071380041366551515,0.005635367480267609
SRR9224278,0.009214554321754663,0.009154000997919631,0.009587242224216138,0.00945334313516057,0.009430414249609869,0.009544724742135767,0.009575821760218544,0.00939267979625103,0.00988425633519746,0.009708673771233493,0.00937808660691738,0.009892665235765978,0.00910602120389096,0.00932074648078841,0.009355508715932565,0.009236678510102085,0.009481696544839447,0.00912279291075807,0.009195965050162978,0.009370669877968314,0.009651266104467445,0.009494708946165428,0.010075320105729167,0.012410056888906874,0.00923855806915885,0.009526713877329455,0.009344528270233179,0.00926670378027326,0.009690869263246506,0.009032927334132076,0.00890065921296335,0.009257386767173643,0.009226693928019126,0.009645106155877896,0.009936301030804173,0.009821572991609554,0.009556441459644325,0.009776936759349052,0.009312047534782533,0.009425489206916467,0.009467131038468518,0.00928032622381429,0.009195833190340784,0.009526299106665815,0.01005009826674973,0.009585764244994419,0.009386928660903834,0.009879353186798109,0.009799442619138832,0.009122187752757135,0.009347512773268389,0.009778926727084566,0.009359568555608362,0.009764781436566611,0.009294614950011248,0.009602662889007995,0.009797243144261197,0.009591413990034726
SRR9224275,0.008914163498492647,0.008852015468760275,0.009247421953070949,0.009079857724736207,0.009119935127688652,0.009303818935566002,0.00903811811759647,0.008937107313872272,0.009679712041381365,0.009414857275509841,0.009032025760952266,0.009495376496092157,0.008707818537578063,0.009001589720293008,0.009045184919239216,0.008858728669251525,0.00915842010849303,0.008661459855903183,0.008639642784422856,0.009021934415429044,0.008958303681510698,0.009061244928804163,0.009791605136883274,0.012110108956867897,0.008754084096995027,0.009036807213663244,0.008888293771129513,0.008709664581725719,0.009528669876149587,0.008577080606169777,0.008235031331210091,0.008580484665574695,0.008777138036284542,0.009230723900909104,0.009535567095843285,0.009424920323438106,0.00899112792643704,0.009230851182787918,0.008880536667450555,0.00906775327105098,0.009108133670534427,0.008932217402068737,0.008719868346069708,0.009880963916413474,0.009219111815709342,0.009291559208158176,0.008838928039840273,0.009249657988579395,0.00932933050298064,0.008610615364226502,0.00876428190291387,0.009139393729235171,0.00873366037072962,0.009077833499623584,0.008638059410324646,0.009124749818064725,0.009340354869341325,0.008918735815153482
SRR9224276,0.008130744137286003,0.00805485058876485,0.008450315027515434,0.008207871945665636,0.00831025541059886,0.008646957142873741,0.007867661898020144,0.007897747640904064,0.009121376826453259,0.008693508541819935,0.008203728193694599,0.008562796231419631,0.007744109845530988,0.008195583816393699,0.008280590616402262,0.007962772339112224,0.008381743409214874,0.007601615763175849,0.007422815540730959,0.00818821277361366,0.007483648019501157,0.008078176726077784,0.009118776089186766,0.01153767744162527,0.007667504490855534,0.007942130848816722,0.007854401154658311,0.007494072334915352,0.009036353534238928,0.007524111766116794,0.006787980090315387,0.007148392554797953,0.007758111372664263,0.008285288833727525,0.00865477038961604,0.008521088445594302,0.007776117550105394,0.008070968813200786,0.007889540136836811,0.00821680526217926,0.008270021249221889,0.008084180770355094,0.007624537456539948,0.009541078289761612,0.009406150821585616,0.008133321743881792,0.0076464455671028855,0.007946125197521347,0.008290247977933892,0.0074621236024040504,0.007508772224374528,0.0078017643739508365,0.007403921663606325,0.007644881263265055,0.007244793377369504,0.008067425565608433,0.008342789921514906,0.007476145894213208
SRR9224273,0.007437593786538295,0.007320101256274305,0.007599634916947234,0.00723044263134052,0.007507308466123145,0.00813342810867137,0.006267010101200018,0.006603358775544106,0.008749255346731205,0.007975825743328193,0.007316156923594308,0.0074159620350230816,0.00667215915784013,0.007418123058490545,0.007540775558913938,0.006981435372645774,0.007568023691134859,0.00632267621063517,0.005648683531806691,0.007218273083101495,0.005252536280225244,0.006789465686263038,0.008363892111863561,0.010721973843863404,0.00614656790694588,0.006232737625570662,0.006475733488334674,0.005801970531174189,0.008857148788582875,0.0062667404723711975,0.004767432406726413,0.0049979066819340464,0.006304137892737384,0.006831707596821222,0.007273906713999341,0.007005932800335925,0.005789897237849343,0.006308911838875221,0.006527380076389949,0.0071779216845162756,0.0073154244528481896,0.007174546582620912,0.006222990467427255,0.009595867161284312,0.009187855853187165,0.007856984891995395,0.005595765396235718,0.005736527221375605,0.006854115839304391,0.0058439821675119,0.005686054652490224,0.005724794658644487,0.005354117975101466,0.005296161441223745,0.005064158026083054,0.006451089894821914,0.00688402472158425,0.005222874994664149
SRR9224274,0.007582444573404259,0.007455642933826379,0.007721521966145056,0.007324822097889485,0.007641124709394427,0.008330118541223142,0.006186919985360515,0.006611683569592126,0.008961073342202482,0.00811192084238066,0.007427735969481119,0.007441330010412304,0.006740368943519978,0.007562878086936476,0.007679928353876033,0.007072232247314073,0.007691001722065764,0.006350466845976599,0.005563743073451686,0.0073145958255312156,0.005044886804842224,0.006807203653377076,0.008475445014091676,0.010728898890034165,0.00612282922346066,0.006174100437813201,0.006480594531893005,0.005725454617726968,0.009119300988775697,0.006299676905200141,0.004604745240233743,0.0048008913029737735,0.006308419257153929,0.00683669205686956,0.007279180438011014,0.006993874312357525,0.005656508145067766,0.00619653877365868,0.0065427857883091104,0.0072663803304833,0.007409149321395165,0.007275934244555187,0.00622429677419329,0.009916378371144565,0.009443219240321248,0.00801635151345521,0.005625584252201936,0.005273180509001794,0.006810601329440788,0.005804651355964222,0.00556602806640492,0.005529469216214823,0.005191328353578208,0.005045770198077585,0.00486567538262663,0.006409017766570601,0.006847292225470026,0.00498734288870213
SRR9224282,0.007785956911879082,0.007692136965359322,0.008008096198811215,0.007691592196568441,0.007909677822945016,0.008422408213675554,0.006935290699866779,0.007165188384346683,0.008987861251495305,0.008333543240995568,0.007745655431257956,0.00791913868953816,0.007153888762601896,0.007801239170637886,0.007913836660137796,0.007443368469006364,0.007977625219612563,0.00688075609167483,0.006426988195059271,0.007695706383404729,0.006163828671494873,0.007377201255431568,0.008754420042336454,0.011083311710207726,0.006850221472025776,0.007049288957629037,0.0071079887204856616,0.006538452534486276,0.00902041290661026,0.006813567327065863,0.005589442250775862,0.005876845712469744,0.006998066932472744,0.007561719344367254,0.007956444380952468,0.007769776466998456,0.0066923060288108065,0.007074888922174817,0.007185876376680342,0.00770357736561106,0.007766090791594529,0.007608983502291241,0.006844194683074399,0.009676897427083175,0.009369694215946448,0.00822515954403508,0.006615438388602541,0.0066959118964211506,0.007032385986849911,0.0065805431652049655,0.006467697096973646,0.006582760618095065,0.0062314660772447945,0.0062781483481699546,0.005986156911950374,0.007216628325285369,0.007554607580671051,0.0061536536297432335
SRR9224283,0.0072463833481386224,0.007141978316337005,0.0074498695029874135,0.007092203500442944,0.007340534458054035,0.007925958166006088,0.006198408280291427,0.006483156737973504,0.008557207845927785,0.007817335078036525,0.007176200201611263,0.007305854492564554,0.006517334580776181,0.007229885261168282,0.007370488781133016,0.006841964010259857,0.007425526794189552,0.006194207892154193,0.005661970329811105,0.007101438712197911,0.005273617377194149,0.0067325821329355245,0.008272892257817212,0.010652546612038478,0.006131010793872649,0.0063268298009235184,0.006431729423724751,0.005781486939932509,0.008602985732733433,0.006133061317459072,0.0047341455388097056,0.0050383304955445695,0.006302980790523077,0.006893353476169311,0.007344712731583883,0.007122140352070208,0.0059281678075377275,0.006360306943332785,0.006507220543982465,0.0070938712554271515,0.007188247604863057,0.007023032380669271,0.006133279955009787,0.00933474268829733,0.008959685298910185,0.007674893099589207,0.005848750713015037,0.005924868106249579,0.0068253549327531885,0.005706828950138546,0.00570196141277936,0.005801751330580001,0.005430506496919227,0.005451495816904673,0.0051696737347191974,0.006524389433103453,0.006920994514291552,0.005320107854113973
SRR9224242,0.007187609521927583,0.007082260243641599,0.007373704596923269,0.0069900312021024405,0.007282687193795355,0.007916176264917977,0.005959502949497762,0.006306369253501521,0.008567073890668783,0.007766209869686439,0.00709571424133119,0.007157485139360376,0.006389542964395204,0.007159398177608903,0.0073153002187171965,0.006735048391291706,0.007358613805864257,0.006028958406172198,0.005420649208938697,0.007023352482540325,0.004912294045577592,0.006578496008713415,0.008223963929503217,0.010594110469092383,0.005948597853361543,0.006136921346057489,0.006263861702960005,0.005536243714687492,0.008657536630119507,0.0059592038684829814,0.004401567223839808,0.004700753653640234,0.006146051825407409,0.006769773580940077,0.0072254417485809715,0.00701079266653568,0.005679345846623568,0.006122240321840996,0.006366868002880164,0.007011008619950373,0.007095961455730498,0.006936292580107841,0.005942949330915639,0.009456055943080086,0.009017093806811047,0.007634555338439276,0.005618909079732472,0.005609888851562361,0.006630408968701724,0.005629214383072763,0.005238785822379583,0.005480746423043304,0.005133667887040077,0.005089812466965987,0.004836412210645457,0.006341215254482931,0.00674425859588378,0.004961742648040636
SRR9224241,0.007307604786730864,0.007189320197984031,0.00748684632699066,0.007069095654791865,0.007401591388474988,0.008080451164769041,0.005937229817252897,0.00634795073952938,0.008743386031679967,0.007888825297390023,0.007180505252979462,0.007208226806133879,0.006454791403622123,0.0072931266236416084,0.007421587780103837,0.00680355542500545,0.0074656085233953985,0.006056672960645361,0.005376983053414116,0.007114303405699248,0.0047973268831413155,0.006603995614540527,0.00832065982665329,0.01057082364845479,0.005944360441181995,0.00610579195181253,0.0062765294480630505,0.0054958011214353425,0.008859348853902212,0.00599729008985081,0.004298595574628543,0.004565919617565646,0.006163830026856289,0.006784950674763396,0.00724523240862738,0.007014185011841037,0.005587012705007583,0.0060462307184799575,0.006392588330974993,0.007083497814978462,0.007179698218832227,0.007026371608045733,0.005964415586888384,0.00969365159900144,0.009213967197997015,0.007771281727181502,0.005544124432237631,0.0054574520578966335,0.006609718424777214,0.00561216594139085,0.005366578398942577,0.005081185049928384,0.005023329271249413,0.004911624486447229,0.004699410388607648,0.0063155678867863425,0.006725137619499603,0.00480861554849857
SRR9224240,0.007112476471401555,0.006994186571552164,0.0072678596707932185,0.00685915985342123,0.007182102993649568,0.007868623534948911,0.005720143915050411,0.006123662161181397,0.00855383478688748,0.007686841181716893,0.006983621409924816,0.006998175772627528,0.006250407674357629,0.00707197498069083,0.0072255457081640585,0.006604374228964773,0.00725529472437865,0.005842370588490618,0.0051440575929097496,0.0068945337476958015,0.004560573905114535,0.006394236849225408,0.008130042600647256,0.010465413434308894,0.005718278517691127,0.005861039142502199,0.006058163566765624,0.005275286749538832,0.00867632966571459,0.005783943756577981,0.0040837813501529395,0.0043539008576576645,0.005926035115156896,0.006542189456956341,0.007010541206579689,0.006766456016489805,0.005349811357465076,0.005840440262280424,0.0061588273084216775,0.006862171857059052,0.006969257258851903,0.006818724075900786,0.005735133299145494,0.009501703697013397,0.00901787018031755,0.007555324366284521,0.00530965986871221,0.00525224878958784,0.00641194506450174,0.00538054665153619,0.005153231956059033,0.005149979517164762,0.004641804208104528,0.004713679139160333,0.004483431554485658,0.0060891351569701,0.006519039335777671,0.004599018379772491
SRR9224238,0.007239540518511714,0.007109529200226142,0.007369388340891466,0.006941783256976782,0.007297400355227026,0.008039718447524782,0.005668250309963609,0.006142420646526624,0.008740208020087294,0.007809391421946264,0.007070978554669224,0.007035952121076433,0.006307318952590109,0.007197608668104717,0.007345512007500543,0.006676622070514114,0.007360398431412899,0.005868190151247956,0.005060142897898343,0.006969023892635217,0.004391581164429413,0.00640194964477174,0.008227285327385292,0.010472361381415836,0.005683172385597799,0.005779761957599313,0.006049357876102147,0.005201493180076738,0.008902794046672902,0.005817328764493509,0.003954876938818906,0.00418440485993962,0.005907477550462806,0.006511441367349661,0.00698495930028373,0.0067196924520107415,0.0052075512331103595,0.005735079899829616,0.006151818406206958,0.006922511395556395,0.00704654220999087,0.006903610477051068,0.005737484174192064,0.009783814301778982,0.009250691375924002,0.007697959468326913,0.005182511845653815,0.005035341347442883,0.006374002311439353,0.005329210207864658,0.005039105604078891,0.004967430560277085,0.004648503159029755,0.004297322897270096,0.0042949105281981596,0.006016480618870285,0.0064673723893017695,0.004385345602341971
SRR9224237,0.006979715930401734,0.006856439947668672,0.007124143802196979,0.006691131414377572,0.007037406338522583,0.007766901468776879,0.005456260918447673,0.005910700058089138,0.00847079328917864,0.007559174739565333,0.006834424595187779,0.006806758979602839,0.006069377576903322,0.006935293129627223,0.00710009961790882,0.006437497365960979,0.007120161941708489,0.005630721634122781,0.0048872155974587555,0.006747159957973755,0.0042148226284134645,0.0061961904474176896,0.008011715443466665,0.010310791412782338,0.0054975149975765416,0.005630191097653736,0.005850692233110969,0.005016210233177198,0.00861414424770877,0.005581285944233812,0.003765353733591616,0.004024147447709759,0.005717594106779172,0.00634993002541698,0.006827500147156325,0.0065787206217528945,0.0050830727680585336,0.005582415545544575,0.005963750097771974,0.006704844593212781,0.006817143898898504,0.006669544910247314,0.005522068062018806,0.0094781040838847,0.008958221831325563,0.007427500374514053,0.005048054533480495,0.004949297802821067,0.0061898376481243035,0.005148569883370481,0.004881000785779941,0.004843108399035686,0.004507881316793081,0.004378988572551791,0.004041317852883533,0.0058706225335152015,0.00631600033463682,0.004263177583668458
