,SRR9224203,SRR9224313,SRR9224321,SRR9224184,SRR9224324,SRR9224327,SRR9224187,SRR9224318,SRR9224317,SRR9224139,SRR9224138,SRR9224137,SRR9224136,SRR9224143,SRR9224142,SRR9224134c,SRR9224133,SRR9224566,SRR9224004,SRR9224006,SRR9224562,SRR9224563,SRR9224564,SRR9224565,SRR9224560,SRR9224561,SRR9224453,SRR9224452c,SRR9224454,SRR9224449,SRR9224448,SRR9224451,SRR9224450,SRR9224457,SRR9224456,SRR9224279,SRR9224280,SRR9224277,SRR9224278,SRR9224276,SRR9224273,SRR9224274,SRR9224282,SRR9224283,SRR9224242,SRR9224241,SRR9224240,SRR9224238,SRR9224237,SRR9224236,SRR9224235,SRR9224234
SRR9224562,0.0006651247098815042,0.0006962682053415834,0.0008408478719232393,0.0008171181908247559,0.0006507580734396149,0.0006596397708354003,0.0006595601427929972,0.0007938465898517538,0.0006685265319864942,0.0007225053162365629,0.0006463049447939804,0.0006318342321814584,0.0006523097786453817,0.0007295741373920068,0.000659445207062275,0.0007436391319392114,0.0006676109288272572,0.0006635103247408775,0.0006324649468077556,0.0006224324503835674,0.0006084404944336337,0.0006490474872318546,0.0006358364069522591,0.0006481724830408493,0.0006282991742871849,0.0006272166501376592,0.0006395494192389626,0.0006342933058878673,0.0006613311641241325,0.0007163311578248876,0.0006703937149475382,0.0006456783760492115,0.0007394537657682455,0.0006393851405870851,0.0006788838069994638,0.0007843104114582485,0.000652862041210409,0.0006515640038121463,0.001021173997463705,0.0006855139866127587,0.0006115365068527471,0.0006485040639630537,0.0007785666746520567,0.0006177069863865246,0.0006134736483207495,0.0006350220338603972,0.0006780222654221433,0.000706014036765768,0.0006257302003873214,0.0006298379362756809,0.0006257864461739025,0.0006702764487731155
SRR9224563,0.0006703633274766682,0.0006997271407936578,0.0008526568175993158,0.0008202801955075093,0.0006573939375603068,0.0006720247289606712,0.0006671276240618658,0.0008028075962559972,0.0006768840205165604,0.0007365534679685427,0.0006490780746055586,0.0006354164111380059,0.0006576276365044442,0.0007441629293684301,0.0006707210536752178,0.0007468516732396026,0.000676833392318833,0.0006682363660611994,0.0006395878519456944,0.0006301369731256846,0.0006478931492332764,0.00061863501913222,0.0006446176279072923,0.0006561557596441328,0.0006342431668333275,0.0006327882363174478,0.0006508412761421522,0.000639251464469418,0.000667666435089277,0.0007286910893624576,0.0006745615844141334,0.0006506745423341777,0.0007488070702117108,0.0006448279057820544,0.0006907166709411048,0.0008013626774754398,0.0006575544139208844,0.0006529382683146793,0.0010218605948696022,0.0006967092164041755,0.0006178891198190743,0.0006578266145447925,0.0007941953641233908,0.0006234378637537326,0.0006220113988734549,0.0006416329981026876,0.0006899961761558462,0.000714276288002275,0.0006311774827871038,0.0006356843729306854,0.0006326685823986765,0.0006816703903736681
SRR9224564,0.000660904655622998,0.0006902375829140338,0.0008390065010474435,0.0008091690122960111,0.0006411180005941501,0.0006636749887643348,0.0006543398648280131,0.0008013442976586349,0.0006640426592518022,0.0007274501034988043,0.0006410094385714365,0.0006300929207450195,0.0006460978285448811,0.000726104374907802,0.0006588529473251766,0.0007382179798863968,0.0006584912649992224,0.0006562070295629551,0.0006250478651130947,0.0006217511717357934,0.0006358440160966685,0.0006454732797112211,0.0005996485437073304,0.0006512548293871064,0.0006293501818105566,0.0006219550255396967,0.0006384723108725081,0.0006252239957148424,0.0006569488284182323,0.0007229478815530067,0.0006679435377568862,0.0006372239629884392,0.0007396588060903661,0.0006351025335647578,0.0006817753726923005,0.0007892311423906788,0.0006501129487455333,0.0006387265555760842,0.0010075821769200987,0.0006818879109529251,0.0006054355080597179,0.0006432466294205282,0.0007648220911083643,0.0006117595709847706,0.0006143808371856488,0.0006289561530848013,0.0006791964886064927,0.0007086333754833188,0.0006162881050239826,0.0006211427761929422,0.0006216143734175523,0.00066364934896757
SRR9224565,0.0006536835699428766,0.0006777314980871161,0.0008224918924275195,0.000800586531688837,0.0006383863480755133,0.00065852631082035,0.0006477240369146493,0.000802833537154092,0.0006586397032971538,0.0007182640257754904,0.0006384925525835997,0.0006222897055422442,0.0006435516993174183,0.0007215380314115557,0.0006540850828743847,0.0007281935186950137,0.0006651578986717919,0.0006580289929133229,0.000625200242694432,0.0006167525222599626,0.0006343448742085418,0.0006428448217471404,0.0006371237010166551,0.0005907464092433801,0.0006153527510043468,0.0006195949671543162,0.0006421258343884409,0.0006231451501785221,0.0006511745196464007,0.000719214728083181,0.0006694692154871872,0.0006401366210253395,0.0007403317017850055,0.0006313670225507836,0.0006719933595137694,0.0007781254378037225,0.0006447187034285899,0.0006362326163934704,0.0009923122071419928,0.0006822767656399028,0.0006069671574480795,0.0006512740637037934,0.000779405218781068,0.0006111373264610842,0.000611097820916026,0.0006329430978373137,0.0006777674568725161,0.0007086116164660776,0.0006238838131911173,0.0006210675937817601,0.0006232129553106107,0.0006683775588887899
SRR9224560,0.0006424294685480341,0.0006703565266011904,0.0008103237339015819,0.0007741450211568492,0.0006305164450433171,0.0006447414358420913,0.0006382377959130854,0.0007684740036107868,0.0006457387759180969,0.0007028837904414372,0.0006246593893483695,0.0006134267138124907,0.0006276221624078471,0.0007065039282040577,0.0006391800926840433,0.0007121700378394991,0.0006523126329599299,0.000648249805708061,0.0006161601931413161,0.000607317405062926,0.0006236920149630675,0.0006304640240227401,0.0006247943426123934,0.0006243846556177008,0.0005714386217212774,0.000607897956153805,0.0006248666069208084,0.0006141116390074267,0.0006431980432272887,0.0007035156279615148,0.0006560618114763022,0.0006267592546872982,0.0007230577411734016,0.000621502729255217,0.0006608284632966999,0.0007638426494371887,0.0006325346538809737,0.0006285822170206856,0.0009673151391662118,0.0006627719264599685,0.0005990829587202863,0.0006376429244625682,0.0007596419846703381,0.0006028571759971451,0.0006017745473596772,0.0006235119392577604,0.0006584624535442481,0.0006883539001027455,0.0006130219698409106,0.000613478832115058,0.0006143311717161029,0.0006551582000835019
SRR9224561,0.0006638216868662278,0.0006925362836745332,0.0008267529936449723,0.000794373959276512,0.0006435921785873975,0.000658310970412175,0.0006558159885594957,0.0007759883908992169,0.0006626160919415822,0.0007199856172295366,0.0006401657300718332,0.0006285898508628188,0.0006458531974371514,0.0007244073599133591,0.0006558410469208754,0.0007336170700686543,0.0006568853470601643,0.000656061628937056,0.0006311151581117,0.0006155242199153217,0.000635933999959619,0.0006430327683204799,0.0006311459548560271,0.0006422171810932714,0.000621134324315114,0.0005914007619036696,0.0006344447604987353,0.000631871167839614,0.0006548833607025567,0.0007149671513023366,0.0006680572072465367,0.000639797513306468,0.000728321883628441,0.000632078537147601,0.0006768216266071528,0.0007759511549438756,0.0006505275668385166,0.0006375677363749873,0.0010104426082163075,0.0006773426453612481,0.0006111998527931276,0.0006423259294316395,0.0007740112675216451,0.0006129674951859706,0.0006060378001095374,0.0006271339710337774,0.0006627507184573415,0.0006903192268507863,0.0006189044429918456,0.0006242942911492863,0.0006219866999576448,0.0006573751548839851
SRR9224453,0.0006537085822420264,0.0006790275916703228,0.0008273590616550043,0.0007989750581009436,0.0006379870844390186,0.0006544559141304667,0.0006481501668219303,0.0007854424217167499,0.0006586930057705771,0.0007180652793144424,0.0006330271402438611,0.0006203187520309598,0.0006385455666331014,0.0007156930391518679,0.0006474290840132467,0.0007287286678134203,0.0006516798452723012,0.0006475266510908252,0.0006197037226049153,0.0006146772262035479,0.0006276383884110024,0.0006397671581334353,0.0006264343494762567,0.0006439357421089393,0.0006176255128675163,0.0006135583104001676,0.0005764326637151878,0.0006147822991740977,0.0006497967646959647,0.0007063599775100347,0.0006603646567071506,0.0006304369464789585,0.0007284463028511709,0.0006291751363092049,0.0006752918968322392,0.0007727149057007479,0.0006445766583615315,0.0006356533188840176,0.0009927113816023969,0.0006729969358571033,0.0005964139897143031,0.000633126758013669,0.0007576429287132348,0.0006057599652724535,0.0006033123563038153,0.0006221566479922986,0.0006650352269349381,0.0007005633627589184,0.0006073592217438764,0.0006139667251027763,0.0006142779423576908,0.0006541081705299989
SRR9224452c,0.0006785122019165506,0.0007053979994409737,0.0008434131001835012,0.000821695687681019,0.0006675498117142607,0.00066681664291397,0.0006719920616058112,0.0007969233037832229,0.0006822458090996673,0.0007275523185885164,0.0006593105329654315,0.000643648786384246,0.0006631171583015596,0.0007382181211769838,0.0006690195837268068,0.0007515872358712112,0.0006732665894517515,0.0006740617715331022,0.0006449604816543899,0.000636394608406491,0.0006527544582636668,0.0006589067033690957,0.0006433165679998105,0.0006548042887648181,0.0006366085756041971,0.0006413666083428495,0.0006444301788581729,0.0006371036289288858,0.0006711089681646559,0.0007248335456311674,0.0006777298023802725,0.0006557412047812777,0.0007465855025689593,0.0006506224874914158,0.0006875507613395241,0.000786997122653036,0.0006582693550380035,0.0006689103005422637,0.00102835438089784,0.0006918451320461252,0.0006334672279031748,0.0006576766220265518,0.000792402230970873,0.0006364645827606031,0.0006276770595793472,0.0006501804192826832,0.0006866387387671947,0.0007096838591076808,0.0006429352371901412,0.0006560694137187781,0.0006445147768647818,0.0006869783400060308
SRR9224454,0.0006902765031314489,0.0007177038603525459,0.0008691143074923984,0.0008427221818878972,0.0006769023691257519,0.000692888524131553,0.0006873798691288709,0.0008249581379826949,0.0006960740340146047,0.0007549304028883117,0.0006737806534931877,0.0006610855142715106,0.000678460488682525,0.0007607322440336521,0.000686003206426852,0.0007698777520757192,0.0006939440749922332,0.0006887244476618281,0.0006548984196571342,0.0006518435167469899,0.0006699613437815817,0.0006776039077411892,0.000665668987902329,0.0006743735426849995,0.000656568391135567,0.0006544284251270281,0.0006709697065546789,0.0006606953457832343,0.0006541221293052334,0.00074776422306219,0.0006945129248120253,0.0006716451757851914,0.0007739775299060276,0.0006663811074055231,0.0007043634913339626,0.000814270275159417,0.0006794934109298023,0.0006758404022461531,0.001039649968135465,0.0007111042066773353,0.0006392696986294636,0.0006745976446202595,0.0008067909021065974,0.000643470585256968,0.0006397959681899441,0.0006622880380201677,0.0007029453762442148,0.0007311729260320603,0.0006505743228539557,0.0006538404553317189,0.0006519535817519724,0.0006942641001671085
SRR9224449,0.0007114259973528119,0.0007329607467666475,0.0008986909618599415,0.0008717825518105908,0.0006976363641992978,0.0007149025319680998,0.0007007470857214523,0.0008664476756743763,0.000713919201975979,0.0007823500977365286,0.0006878586028096669,0.0006777842720826676,0.0006936407226572691,0.0007797525730761603,0.0007052035172518506,0.0007879392925017024,0.000716245006877019,0.0007088574452591995,0.0006794674855481795,0.0006737539301878996,0.0006844597150818841,0.0006969938515642493,0.0006902373111352558,0.0007022225423687882,0.0006770640983289545,0.0006745187719699009,0.0006873997701332784,0.0006744684622910906,0.0007058664816221978,0.000664267999876076,0.0007153391927508875,0.00068959828546283,0.0008189646638930584,0.0006865779646723025,0.0007338021693795448,0.0008450949531199765,0.0007041870067985908,0.000694563456423793,0.0010884613697550978,0.0007571074399528398,0.0006535984726659929,0.000705104559936773,0.0008442960369052593,0.0006618900220424525,0.0006660263711952118,0.000687431842852623,0.0007376734561607087,0.0007693853067542975,0.0006701270175684249,0.0006728329658511603,0.0006739659742367312,0.0007297637179773315
SRR9224448,0.0006863334616462604,0.0007122019042603764,0.0008694071959264362,0.0008467798622966608,0.0006743408468647922,0.0006827256402164897,0.0006767489054953704,0.0008323468947928283,0.0006899531485446417,0.0007489432496338089,0.0006632939832712027,0.0006519909022282946,0.0006733948296573312,0.0007477872491384236,0.0006763922900292387,0.0007580971447235146,0.0006912593834988694,0.0006808842967602113,0.0006499272936221047,0.0006423813505099807,0.0006599379735955314,0.0006649941294948141,0.0006567764809083071,0.0006733912489767101,0.000650826029571506,0.0006485301094595775,0.0006626055863963744,0.0006488950019685031,0.0006745169419683932,0.0007373344046967828,0.0006227756991329792,0.0006601096365088668,0.0007692649477782493,0.0006603683726679859,0.0007042538038735128,0.0008063171841073654,0.0006749601510211893,0.0006740775145010235,0.001042667562297077,0.0007123278679038729,0.0006279938711644407,0.000671473588717731,0.0007992110919885607,0.0006368572798861533,0.0006378808123505388,0.0006585408030107826,0.0007036277690721365,0.0007299558759488406,0.0006471664391898822,0.0006487211094502777,0.0006466053788869512,0.0006954726970660725
SRR9224451,0.0006709505824416461,0.0007019200362433623,0.0008529393011198643,0.0008240784305236062,0.0006535220937855604,0.0006674991437144393,0.0006619218322830966,0.0008043832327922119,0.0006723648269787198,0.0007326049184013429,0.0006517780343901528,0.0006363854184639645,0.0006594149851964118,0.0007346435818591388,0.0006650720140251519,0.0007477462844957956,0.0006668022828028791,0.0006641010053891317,0.000633406030171401,0.0006257489345898186,0.0006465372418875796,0.0006525640816931243,0.0006378361927795118,0.0006554251940347997,0.0006323068918481561,0.0006318224225353554,0.0006431442007148535,0.0006381081310759216,0.0006636892622242905,0.0007220614218092271,0.0006713995193700816,0.000608059963657415,0.0007449805173065953,0.0006421183367938933,0.0006871054277410669,0.000802119968387525,0.0006572376739310822,0.0006492950867173741,0.0010247084229519368,0.0006948409473876697,0.0006129739194244397,0.0006501746595662875,0.0007891105847737308,0.000621125249374273,0.00061743842436688,0.0006358724380632539,0.0006760975023112746,0.0007068736798273449,0.0006274994496176595,0.0006288154104255916,0.0006285325496914717,0.000674153989791289
SRR9224450,0.0007251032738022833,0.0007617038668473318,0.0009309912240275148,0.0009068267788211087,0.0007145542383883171,0.0007280549736859508,0.0007203154751178695,0.0008896356861720971,0.0007334413906958427,0.0008051870148859455,0.0006999301566204125,0.0006864256409383603,0.000720220383351257,0.0008053943253120727,0.0007267951909442824,0.0008255563395006199,0.0007293293802855877,0.0007240968942410641,0.0006935354043263727,0.0006794715494121463,0.0006966596989316833,0.0007067630770221284,0.0006962299064815999,0.0007127904467489735,0.000685813822487434,0.0006777117170992719,0.0006979699684730228,0.0006864422708978516,0.0007209847994480039,0.0008062161258856238,0.0007358085779878433,0.0007016064355346122,0.0006726657986389244,0.0006962103487663862,0.0007587356554730109,0.0008904763575148606,0.0007149328871500466,0.0007013171840662844,0.001134281333099936,0.0007613878980452242,0.0006691417572424298,0.0007185092777539427,0.0008870234548540736,0.0006723112249372995,0.0006771713568847971,0.0006897804111281722,0.0007543798666216486,0.0007887123506632821,0.000682110104538711,0.0006878573740404124,0.0006886589442890164,0.0007472974323049354
SRR9224457,0.0006707319579926572,0.0007024236361952958,0.0008564713119264768,0.0008239768610771915,0.0006568375141623284,0.0006707269910560011,0.0006688700572838323,0.0008022290072751912,0.00067719091077416,0.0007379665878131914,0.0006535326172020024,0.0006404429286548989,0.0006581637335898223,0.0007391348821161917,0.0006699408983080452,0.0007508943245678794,0.0006752957049663947,0.0006720067557676629,0.0006394369682006676,0.000629594841531695,0.0006480361057453036,0.0006546040303417798,0.0006438237079189684,0.0006543721056168506,0.0006346661083699384,0.0006317670201744943,0.0006499548567950438,0.0006409598315502195,0.0006666866747641216,0.0007276000856974724,0.0006800008143371855,0.0006499760024640711,0.000747169222127107,0.0006209171559837299,0.0006861679864463251,0.0007955140015411704,0.0006603607988657377,0.0006536814061127979,0.0010171309393400719,0.0006935249012384448,0.0006188714701770863,0.0006582708568015433,0.0007896720419085619,0.0006274231117018244,0.0006243543752536927,0.0006412813186026286,0.0006839405616295691,0.0007110258591563424,0.0006360436124017169,0.0006367386668923099,0.0006348367472140348,0.000680658921660034
SRR9224456,0.0006751113864348952,0.0006987725292849099,0.0008541541084898318,0.0008279877406780548,0.0006613600508942798,0.0006802134955573818,0.0006746279775904626,0.0008220013560518006,0.0006853405505982109,0.0007339807414431208,0.0006599857892573433,0.0006481765174369425,0.0006700466572781675,0.0007491499210298521,0.0006804445110599871,0.0007520186093531117,0.000693649957350553,0.0006798274453833616,0.0006531586108900173,0.0006368220833632232,0.0006558954266790326,0.0006684100890234779,0.0006584186421164792,0.000663611914722742,0.0006429701945517976,0.0006453788524120789,0.0006648542399844503,0.0006466282589591893,0.0006720110393641709,0.0007418492523683443,0.0006909232680881342,0.000663395800974856,0.0007787910577373548,0.0006542077350319415,0.0006203927431384474,0.0008092200007713885,0.0006652496481899734,0.0006631020677096239,0.0010267297110006987,0.0007105166201978321,0.000629457134797398,0.0006800978400717708,0.0008047356773189892,0.0006345497839166974,0.0006367189127777541,0.0006602579700502549,0.0007097036854173312,0.0007352054848393448,0.0006482274850460941,0.0006446110994543492,0.0006454920679497092,0.0007039113189340739
SRR9224279,0.0007567098510876909,0.0007799259644305192,0.0009534080944562508,0.0009286601973058006,0.0007521374921281964,0.0007594171900247995,0.0007456168699569145,0.0009367355395585931,0.0007658020400371408,0.0008294439871808598,0.0007337600792067556,0.0007235536742717231,0.0007460431862448169,0.0008267785154305213,0.0007572575216283935,0.0008393231780963265,0.0007715305568042133,0.000766110981651727,0.0007379342334190518,0.000730593650967525,0.0007390886051841956,0.0007559686162418152,0.0007432081603004537,0.0007479264109989188,0.0007245566752942298,0.0007228859320282197,0.0007399520634732253,0.0007238943961049168,0.0007586354311610523,0.0008318781352689558,0.000770463514516815,0.0007558157983000711,0.0008904588747243028,0.0007412125012297624,0.0007880707413174533,0.0007081744898151115,0.0007464217106638927,0.0007508178358833342,0.001199648874596,0.0008109282136163508,0.0007191971505142786,0.000777138302755464,0.0009426696990908451,0.0007167664321291241,0.0007301255632581793,0.0007515677423936985,0.0008109500168096746,0.0008446358168019287,0.0007374105634305283,0.0007338834985884679,0.0007368541772689104,0.0007977448522566008
SRR9224280,0.0006630870071972075,0.0006878971856219505,0.0008374745698400579,0.0008086863440768741,0.000650466709616591,0.0006671889515707625,0.0006608824854836025,0.0008088800048170387,0.000669741405173196,0.0007193941348523417,0.0006444306127228791,0.0006343821305115351,0.0006523567787759719,0.0007331664909152712,0.0006645874717357589,0.0007371351408951494,0.000677621624208687,0.0006680942479954126,0.000639820562880894,0.0006264990020845007,0.0006447464990124924,0.0006502874748831847,0.0006415989415488396,0.0006505679377130845,0.0006292900560805402,0.0006332400862522916,0.0006489175395948888,0.0006318831105813441,0.0006624281368562266,0.0007282194221880266,0.0006773493927793745,0.0006484424241494691,0.0007501112919204106,0.0006435870220325958,0.0006800142121665739,0.0007843813722075028,0.000608232834266098,0.0006504871032540015,0.0009950589676190268,0.0006940330827441061,0.0006198693916545629,0.0006628064969425702,0.0007815946953543795,0.0006232584047653043,0.000621850291169681,0.0006461337851137082,0.0006868391896200065,0.0007200296073814911,0.0006348278257434934,0.0006331624195537401,0.0006342035043531044,0.00068036300601083
SRR9224277,0.0006961881968122754,0.0007286623180601662,0.0008786119158309447,0.0008418688368085083,0.0006738471766305482,0.0006841475512657292,0.0006884607240398862,0.0008098764616140741,0.0006982844172405819,0.0007487358124060035,0.000675711850005247,0.0006600250056103891,0.0006789855671299497,0.0007613599983502255,0.0006952038675443207,0.0007770140239248233,0.0006853122827711952,0.0006891515432233501,0.0006549038934499636,0.0006471988473526128,0.0006716579021930304,0.0006737369229946849,0.0006582130788065257,0.0006692648469688384,0.0006522293315623474,0.0006486208208208795,0.0006662368110218608,0.0006698260028027907,0.000687646701132607,0.0007457366482169054,0.0007048324453086931,0.000668463859476614,0.000762312112878649,0.000664999405889648,0.0007056260337462717,0.0008147586718178047,0.0006783913232775153,0.0006558763567991538,0.0010578141422791618,0.0007115678765728077,0.000647988492434252,0.0006734884497030827,0.000822186856324761,0.0006536321057818996,0.0006420306965495311,0.0006553704416454194,0.0006991728497688089,0.0007231558608274106,0.0006545365970894147,0.0006631183153540816,0.0006597737192858089,0.0006962619965835103
SRR9224278,0.0009610125296035959,0.0009891695538743013,0.0012543268681265418,0.0012086080383540566,0.0009696175404356269,0.0009527510868571615,0.0009498886370468066,0.0011649559313436795,0.0009831733759021446,0.0010498878962542349,0.0009496432940541293,0.0009360211285140912,0.0009619778563868667,0.00106660974806054,0.0009804527549768288,0.0010764700713467253,0.000997675549809512,0.0009805380361464211,0.000953864679547705,0.0009357726453790284,0.0009648516189421631,0.0009649382875366081,0.0009490953985912599,0.0009529545899118916,0.0009177913157096292,0.0009448386024784892,0.0009500561099140972,0.0009498646911386754,0.000971184525516654,0.0010684080521066346,0.0009954355162038948,0.0009683916835407999,0.0011303848452748893,0.0009508649010013615,0.0009975112666253901,0.0011930665508412981,0.0009463571924481758,0.0009794121061528444,0.0009077983594523738,0.001046651075824572,0.0009415492971706899,0.0010190077386236344,0.0011996110787322034,0.0009414849732905097,0.0009586445688749109,0.0009807845912019086,0.0010497577854653845,0.0010694955594320425,0.0009728072540710995,0.000973211747700745,0.0009762303762002848,0.0010503515192063556
SRR9224276,0.0006791953933305198,0.0007030788684285879,0.0008817545715294661,0.0008362031933759788,0.000662968411709309,0.000680581227397512,0.0006655028873136462,0.000824150454538101,0.0006791591500219354,0.0007426272054821257,0.0006604816998655034,0.0006435529331708709,0.0006695358136096007,0.000750560521305235,0.0006820926793749629,0.0007591733414614329,0.0006803655275054595,0.0006818493167728795,0.0006496694704415181,0.0006417367810599844,0.000656861303730505,0.0006688178789815128,0.0006527747272196254,0.0006675886127590893,0.000639347707629031,0.0006403795788909465,0.0006554933336295264,0.0006455371019329262,0.0006728282536871365,0.0007584189428111316,0.0006927128247449566,0.0006652001702814113,0.0007745138019801871,0.0006562056435614882,0.0007040041820934838,0.0008253152375667873,0.0006727123569282121,0.0006636190546159489,0.0010686663079092695,0.0006071071563101991,0.0006309138328911853,0.0006801568821496928,0.0008324976921540114,0.0006344449591548272,0.0006342909342437404,0.0006548825823309949,0.0007076250510481509,0.0007355546561578166,0.0006479605219635575,0.0006470425887905504,0.0006490951758051268,0.0007038706543075128
SRR9224273,0.0006520037389760487,0.0006795117973934774,0.0008245403816750142,0.0008035912590992677,0.0006385287260545293,0.0006478108150570013,0.000647075036744548,0.0007777735701743813,0.0006556051709623496,0.0007141864627214308,0.0006396050704227768,0.000621208941524238,0.0006399507368085937,0.0007185587062465462,0.0006459599518697427,0.0007276590099225373,0.0006419799038019884,0.000647397735943122,0.0006146194974243166,0.0006133580751672956,0.0006261624961988048,0.0006334676538433717,0.0006198666524826524,0.0006342964537068956,0.0006176199779086908,0.0006176561595220774,0.0006213630077203863,0.0006304521268926536,0.0006462431237439679,0.000698127514607092,0.0006523807344908578,0.0006268508254691263,0.0007236536983608226,0.0006254040760667167,0.0006655122317528072,0.0007767054369515453,0.0006420063147431095,0.0006438658793418055,0.0010133568623206359,0.00067216176177798,0.0005862874956674461,0.0006288929277185825,0.0007603178278156399,0.0006111658016424138,0.0006003256378177555,0.0006192933907457538,0.0006566476401336273,0.0006846341909246298,0.0006092797416233231,0.0006203246488989475,0.0006147730065442726,0.0006507267762574338
SRR9224274,0.0006613328002460403,0.0006908703530834182,0.0008466741681203803,0.0008215103635799786,0.0006384782910225563,0.0006565241653408358,0.0006466767880580949,0.0008029790373392568,0.0006612209168833809,0.0007307205167266221,0.0006405107145054066,0.0006207809211256441,0.0006463207554862227,0.0007351622171082171,0.0006572368509313036,0.0007437473534027142,0.0006516384817536987,0.0006514490117475343,0.0006190310725037277,0.000614998060996247,0.0006303663492752874,0.0006405947266801041,0.000625083879547117,0.0006466493623226364,0.0006244761387016438,0.0006161277600832691,0.0006262668160216486,0.0006225312116676774,0.0006478444045160787,0.0007172483988183478,0.0006628583852294642,0.0006316392080643456,0.0007413482882658665,0.0006317827460156551,0.0006833818116860589,0.000802301607535176,0.0006519656139867996,0.0006367092938102431,0.0010524638357051763,0.0006905856940539212,0.0005981678615166159,0.0005794852199173889,0.0007807160238842316,0.0006099521373258732,0.0006028810647600762,0.0006211146872065331,0.000672250747002979,0.0007023567273057874,0.0006129102544438089,0.0006170001356915672,0.0006183103911253953,0.0006596764746001263
SRR9224282,0.0007591114930894832,0.0007935807425072186,0.0009763598605774687,0.0009484126781096383,0.000753906915423763,0.000764078763147699,0.0007520378584014157,0.0009136060160118424,0.0007691836895483971,0.0008270359648932169,0.0007460019632379523,0.0007253635516250628,0.0007533462440408355,0.0008481216783474177,0.0007567215780634508,0.0008476049652753472,0.000760008791593715,0.000761673471484313,0.0007321117256711861,0.0007226674313672512,0.0007357424384269438,0.0007507470819731023,0.0007204661431163614,0.0007499850696138866,0.0007220183412379322,0.0007225545745526682,0.0007258661106547309,0.0007311598574728796,0.0007526197419642206,0.0008304082381141238,0.0007646521174653562,0.0007446539944364328,0.000886230491412982,0.0007373148028152189,0.0007836428453982594,0.0009415950464457742,0.0007453583170338783,0.000759535938028487,0.0012039242473784713,0.0008184547772415733,0.0007045953834619058,0.0007566501459309294,0.0007078190165079866,0.00071595332325984,0.000716747070078141,0.0007315703826749386,0.0007942521856708929,0.0008210560383914507,0.0007259504805852075,0.0007344257299510683,0.0007253835463060585,0.0007877212828251984
SRR9224283,0.0006575873469811573,0.0006852614515085002,0.0008299307760079466,0.0008043214260541697,0.000640716700740046,0.0006479722572809877,0.0006494251131795091,0.0007804339819937454,0.000657040979284974,0.0007085266367663672,0.0006391435170549351,0.000624447425493086,0.0006385632452002968,0.0007193349706245132,0.000646796957178962,0.0007285312153810363,0.0006519602529775358,0.0006505853324265596,0.0006202391509981778,0.0006106223617368678,0.0006287648448851531,0.000635182139869156,0.0006223926533118197,0.0006352075682484584,0.0006180142355293571,0.0006153588540297301,0.0006277293180039248,0.0006297046241745528,0.0006464952038103106,0.000703594268322432,0.0006578286714179007,0.0006312635299447831,0.0007237241323369082,0.000630308791992752,0.0006676863198736062,0.0007707455550450532,0.0006419964693932694,0.0006453774902890541,0.0010087553453938748,0.000672533273530024,0.0006073905806506714,0.0006374948342185449,0.0007681717611714325,0.000592121839986528,0.0006052192783859873,0.0006220994921944765,0.0006597206841879845,0.0006880483359971646,0.0006151153503855883,0.0006238991892824041,0.0006173368011025849,0.00065873591590379
SRR9224242,0.0006445912658257513,0.0006729439074191095,0.0008253191658732741,0.0007991200120890594,0.000625754053863683,0.000640812121899015,0.0006358255587504973,0.0007722795505562523,0.0006462619666238314,0.0007042386893845596,0.0006265848274121527,0.0006095506463039405,0.0006312254986080265,0.000711832564986095,0.0006425089796057914,0.0007198894187874101,0.0006384084451672978,0.0006363255611588425,0.0006036129501205763,0.0006004665261202967,0.0006161237305727455,0.0006257023184772796,0.0006171261823181924,0.0006269597362065732,0.0006088187658886642,0.0006004891375973772,0.0006171295676088091,0.0006127314630105581,0.0006344969737035329,0.0006989769943181392,0.000650466828942388,0.0006194738544500261,0.000720299085687595,0.0006188821205596753,0.0006611115876025269,0.0007754830956672522,0.0006320864399279616,0.0006259252102980937,0.0010147162163155095,0.0006638119348306794,0.0005889613295895369,0.0006226961306326165,0.0007598799985643424,0.0005972528531315309,0.0005635582889804382,0.0006054139330483354,0.0006551215805589828,0.0006781500715563637,0.0006012435996253988,0.0006079731379277942,0.0006045119295227926,0.0006450915143152016
SRR9224241,0.0006640986654651805,0.0006932475540591961,0.000847928645891963,0.0008169276852506654,0.0006347420453964976,0.0006589417426570449,0.0006494486698736684,0.0007944836263193194,0.0006641848731714981,0.0007302534919067921,0.0006453188739217544,0.0006283849768352808,0.0006501671877230275,0.0007421703409808754,0.0006654434100633437,0.0007443987251549578,0.0006517121381420164,0.0006531723491555551,0.0006234256478257008,0.0006178354876861524,0.0006382992889734282,0.0006459187388184522,0.0006318686892072499,0.0006494137406270428,0.000630932670323859,0.000621786951225665,0.0006362558471135464,0.0006348284687946212,0.0006568060562539645,0.0007215234992554762,0.0006717580386196403,0.000638513350407203,0.0007340897963345221,0.0006356945019021198,0.0006855055999128328,0.0007978109311060374,0.0006569826618901861,0.0006390595532586588,0.001037666019360022,0.0006858043930225643,0.0006075993138640457,0.0006417984973367482,0.0007761702606580587,0.0006143667191746745,0.0006055981446678155,0.0005918073318680882,0.0006762185696677816,0.0006946903320173154,0.0006189041021980716,0.000624417983858624,0.0006207034172580285,0.000663060829564247
