,SRR9224432,SRR9224402,SRR9224395,SRR9224396,SRR9224393,SRR9224394,SRR9224399,SRR9224400,SRR9224397,SRR9224398,SRR9224391,SRR9224482,SRR9224481,SRR9224480,SRR9224479,SRR9224486,SRR9224485,SRR9224484,SRR9224483,SRR9224489,SRR9224094,SRR9224095,SRR9224096,SRR9224089,SRR9224090,SRR9224091,SRR9224092,SRR9224087,SRR9224088,SRR9224179,SRR9224178,SRR9224180,SRR9224175,SRR9224174,SRR9224177,SRR9224176,SRR9224183,SRR9224182,SRR9224307,SRR9224308,SRR9224305,SRR9224306,SRR9224303,SRR9224302,SRR9224309,SRR9224310,SRR9224420,SRR9224419,SRR9224418,SRR9224417,SRR9224416,SRR9224415,SRR9224414
SRR9224094,0.0007060010512443,0.0006931943723674,0.0006960931850051,0.0006892706723342,0.0006560892516217,0.0006662698682671,0.0006976538735711,0.000723893081368,0.0006846993769319,0.0006916125901478,0.0006941018162086,0.0006939680535325,0.0006791594735911,0.0006980515112548,0.0006936487882781,0.0007159424574367,0.0006943214848304,0.0007088779575761,0.0006695900450874,0.0007291806325188,0.0006804214058079,0.0007621501138651,0.0007317343833031,0.0007616081392343,0.0006890471507153,0.0007014774030436,0.0006702005577062,0.0006518892790103,0.0007446941610966,0.000731942124657,0.0006971410801801,0.0006736751956572,0.0006326301955707,0.0006496010319688,0.0006561986743401,0.0006588228586693,0.0006495584165768,0.0006640985076906,0.000620642209432,0.0006583652758477,0.0006254141674749,0.0006311723980565,0.0007213486280056,0.0006477101670575,0.0006898181041041,0.0006429557383411,0.0006531532007094,0.0019721503737518,0.0006787914427337,0.0007099174747255,0.0007054594438613,0.0006784918043119,0.0006325643213204
SRR9224095,0.0007176876905109,0.0007018548217282,0.0007017766273036,0.0006985798458782,0.0006625807389053,0.0006754255360761,0.0007004533358615,0.0007311250143336,0.0006936861647552,0.0006974352363771,0.0007031387999776,0.0007019598457701,0.0006900937356598,0.0007081513538047,0.0007002306856187,0.0007199635952269,0.000699509601551,0.0007079584107534,0.0006753264409019,0.0007336020460155,0.0007212640904957,0.0006851324704929,0.0007406076028175,0.0007717589631119,0.0006968145163728,0.0007076008930234,0.0006765838752372,0.0006665562622016,0.0007508373371403,0.0007389924186889,0.0007028527606309,0.0006803023384011,0.0006456205942392,0.0006596916821068,0.000658906641739,0.0006660455365433,0.0006523335505734,0.0006615846898908,0.0006284181545082,0.0006648111990219,0.0006343537200015,0.0006334168490851,0.000740553535808,0.0006582621485803,0.0006884558341617,0.0006529482512585,0.0006510516711501,0.0017430306784499,0.0006719776798972,0.0007025350589746,0.0007031856387401,0.0006817240424487,0.0006396844888969
SRR9224096,0.0007016951650913,0.0006882494807315,0.0006916064167613,0.0006833353045946,0.0006498738856448,0.0006628297621723,0.0006885568867966,0.000722637856486,0.0006827643355362,0.0006843678059996,0.0006883243310415,0.0006915634843506,0.0006755754834385,0.0006907941038412,0.0006887168874701,0.0007106629772517,0.0006862544007323,0.000700698827516,0.0006653664155475,0.0007253146786887,0.0007084098289812,0.000758218283315,0.00067814342027,0.0007635530302535,0.0006847089992228,0.0006977959624719,0.000663505985266,0.0006553258176475,0.0007459368914733,0.0007329222757125,0.0007018932207908,0.000672726185319,0.0006344067748699,0.0006481405733414,0.0006534284021757,0.0006537283124205,0.0006487929503678,0.0006577747304895,0.0006210689847883,0.0006589195844699,0.0006281577656795,0.0006277200398013,0.0007330299952782,0.0006529025487113,0.0006818410520462,0.0006465071135071,0.0006481609248353,0.0018328832108616,0.0006655213718544,0.0007007888877981,0.0006980663649592,0.0006732575182377,0.0006329487925171
SRR9224089,0.0007151975938493,0.0007004740697147,0.0007021216272823,0.0006968469843553,0.0006625623352675,0.0006736609500053,0.0006995951103053,0.0007343998080634,0.0006976423681449,0.0006983669487814,0.0007029513397987,0.0007026938133131,0.000689002368835,0.0007075678398508,0.0007015389023842,0.0007266970339034,0.0007000462755309,0.0007123842028078,0.0006788728453823,0.00074207629496,0.0007238099934882,0.0007756084686739,0.0007493542085859,0.0007053302838894,0.0006974836212362,0.0007104069632673,0.0006826282672181,0.0006699656792663,0.0007624313144349,0.0007582339968234,0.0007170548876758,0.0006836678663011,0.000647374442864,0.0006660050125506,0.0006669856617877,0.0006632053609831,0.0006552570346549,0.0006729507793278,0.0006323264301642,0.0006758436874291,0.000644636114302,0.0006434344440256,0.0007535506535865,0.0006724503251343,0.0006943318492254,0.0006564819659177,0.0006681761549407,0.0017861122849417,0.0006819048164346,0.0007163719421623,0.0007132944744941,0.0006874346559027,0.0006489594656484
SRR9224090,0.0006959434143525,0.0006802059576401,0.0006843268936999,0.000676935349428,0.0006526326972172,0.0006490920180577,0.000691621670562,0.0007121213914344,0.0006734234965997,0.0006838948717211,0.0006878493960682,0.0006819695726146,0.0006691810645814,0.0006882639309899,0.0006922406514461,0.0007037668942626,0.0006866292192464,0.0007086472233166,0.0006583517380059,0.0007199296629412,0.0007031840196374,0.0007487074879235,0.0007204415236542,0.0007472073694401,0.0006623320313457,0.0006918810243975,0.0006623120835157,0.0006377175034615,0.0007263315891201,0.0007208169666931,0.0006783161306315,0.0006485477222119,0.0006222093197234,0.0006356717323172,0.0006398091295764,0.0006479028747371,0.0006471691655783,0.0006530152414252,0.0006061674962688,0.0006396744134842,0.0006111542495367,0.0006170998533344,0.0007130432024913,0.0006346409918907,0.0006782945214198,0.0006324361764648,0.0006327623766956,0.0020511834883281,0.0006702688449528,0.0007042664020159,0.0006921018079424,0.0006718249171611,0.000610675826357
SRR9224091,0.0007056099637817,0.0006921754353238,0.0006992202160513,0.0006897725995871,0.0006638308190446,0.0006612705783321,0.0007020667297903,0.0007261326534116,0.0006851065652139,0.0006945505694194,0.0006964929564884,0.0006911490631117,0.0006811789739401,0.0007003545591349,0.0007022565565788,0.0007170208337144,0.0006990948312349,0.0007151923403912,0.0006710480930512,0.0007308759317501,0.0007145041709836,0.0007594925904694,0.0007331666402802,0.000760191171036,0.0006902207768767,0.0006864481570984,0.0006738129455383,0.0006494554319962,0.0007406657685235,0.0007320664437416,0.0006922666924102,0.0006672500011334,0.0006363071229097,0.0006500137857659,0.0006535363419703,0.0006596216269475,0.0006551216954585,0.0006691973439964,0.0006195114528311,0.0006563882170824,0.0006266763791842,0.0006273075787631,0.000729807751672,0.0006483924258266,0.0006929464020877,0.0006458157728777,0.0006498367129509,0.0020491263326524,0.0006795090533225,0.0007147203100638,0.0007107954314969,0.0006853170667293,0.0006266867598648
SRR9224092,0.0006691639580612,0.0006519538859661,0.0006593370835549,0.0006486593593367,0.0006200551641173,0.0006248942048342,0.0006611086087944,0.000682601498626,0.0006448808431389,0.0006511336579836,0.0006548532250945,0.0006539102147148,0.0006428905096225,0.0006600888229154,0.0006579195530249,0.0006748570026488,0.000657282997434,0.0006693645361621,0.0006250886274873,0.000682485353477,0.0006695015511945,0.0007136786919144,0.0006844669820741,0.0007167053768367,0.0006487462763206,0.0006615538146242,0.0006024196103833,0.000607713441029,0.0006980806890802,0.0006853717447968,0.0006473662861492,0.0006271063270045,0.0005930126576044,0.0006075042601224,0.0006116510508511,0.0006163969961019,0.0006094312566397,0.0006208002578858,0.000579446788915,0.000612604429422,0.0005845530104956,0.0005815199881352,0.000683018353186,0.0006054617555472,0.0006439213353308,0.0006029668481934,0.0006034722465666,0.0019130516902074,0.0006342106371923,0.0006675519424268,0.0006594983376797,0.0006355325768111,0.0005882175194063
SRR9224087,0.0006305049653954,0.0006165114481055,0.00061946274625,0.000615984549877,0.0005787064636677,0.0005913736421249,0.0006201982549896,0.0006528388897828,0.000610487279162,0.0006152036019393,0.000619087389379,0.0006204953771035,0.0006046929344669,0.0006210934683531,0.0006199617267392,0.0006421886972391,0.0006180042568953,0.0006345332617739,0.0005945693109949,0.0006547642358983,0.0006390448409991,0.0006900686038091,0.0006630078665379,0.0006904742892283,0.0006125175653559,0.0006249659503555,0.0005957862314487,0.0005522458067047,0.0006728527029067,0.0006631319786391,0.000627667737299,0.0006066337762886,0.0005637319987233,0.0005776463313271,0.0005825707633355,0.0005817015924492,0.0005764892566158,0.0005980874285746,0.0005524536209571,0.0005909179709046,0.0005614509410492,0.0005580396747123,0.0006608406561227,0.0005778425250846,0.0006160186775991,0.0005722217959292,0.0005884086334639,0.0018189676856642,0.0005986711760875,0.0006344125573705,0.0006301576718083,0.0006070860256808,0.0005635765812511
SRR9224088,0.0006889228359059,0.0006747994687704,0.0006771207683333,0.0006755242176699,0.0006377244006815,0.0006477571545883,0.0006733129698952,0.0007127571453627,0.0006664578516203,0.000670174425489,0.0006715857705196,0.0006737931307039,0.0006616973687844,0.0006771227188842,0.000672396625119,0.0006957075516419,0.0006727036708993,0.0006840026465108,0.0006464640588022,0.0007101983973404,0.0006965033428728,0.0007412693523522,0.0007189729722746,0.0007492920897945,0.0006678969857428,0.000681798596222,0.0006527861624677,0.000640656566178,0.0006477899774895,0.0007206395083269,0.0006863863723367,0.0006658105303574,0.0006242180180788,0.0006378451989382,0.0006432414081668,0.0006407930272218,0.0006311728117805,0.0006480377448807,0.0006146262962798,0.0006525151504626,0.0006226477346472,0.0006138803073941,0.0007165664763025,0.0006447052868666,0.0006664119992981,0.0006302692823066,0.0006368635851607,0.0016684071952779,0.0006508477032384,0.0006766627545501,0.0006817145419476,0.0006618970936084,0.0006221568175754
SRR9224179,0.0006799149380072,0.0006638831896791,0.0006660226392214,0.0006629570922764,0.0006255909624478,0.0006361562205515,0.0006647091943523,0.000693640747884,0.0006566710703834,0.000658521858005,0.000663104079387,0.0006578664267306,0.0006491694732664,0.0006677511896775,0.0006642927262007,0.0006768655677517,0.0006619435389807,0.0006705729937902,0.0006357731720089,0.0006957051558503,0.0006804094739144,0.0007242971269218,0.0007022848433264,0.0007396099528389,0.0006602651683846,0.000670420702628,0.0006368935099823,0.0006279024642812,0.0007149831734021,0.0006058666459726,0.0006761014606541,0.0006441401595261,0.0006091716477624,0.0006253084108408,0.0006361089564901,0.0006236862685674,0.000621161078913,0.0006301943204673,0.0005997818073046,0.0006281024345277,0.0006063064334873,0.0006065460067503,0.0007051146422021,0.000624360204648,0.0006457384855444,0.0006181357510901,0.000602965503828,0.001591648948687,0.0006363578472005,0.0006651485671651,0.0006648568214553,0.0006463118991784,0.0006001656946157
SRR9224178,0.0006464258957627,0.0006362199035717,0.000634186913726,0.0006339202748844,0.0005968916650169,0.0006054476823501,0.0006329135967012,0.0006703963423881,0.0006327863754735,0.0006319725904266,0.0006340050860846,0.0006346174668523,0.0006274747708166,0.000638678263594,0.0006376850935263,0.0006574596322918,0.0006331133217679,0.000647159027316,0.0006105351934412,0.0006680431496798,0.0006557757676463,0.0006977651977314,0.0006810403914397,0.0007077101074074,0.0006265333108005,0.0006402562359443,0.0006092492730976,0.0006014884508515,0.000689997777103,0.0006852062857313,0.0005874804995796,0.0006323707828529,0.000586030521831,0.0005981063903733,0.0006006843185123,0.0005981078217174,0.0005910105360328,0.0006063394191997,0.0005765579962718,0.0006105995725486,0.0005819123323812,0.000579647901667,0.0006707087174286,0.0006041410025188,0.0006284082036915,0.0005872104257365,0.0006128220593152,0.0016474544819712,0.0006131168947452,0.0006450544065612,0.0006423719681941,0.0006222691284103,0.0005830697574417
SRR9224180,0.0006395307585963,0.0006260252435789,0.0006217058367539,0.0006244930373894,0.0005896305375666,0.0006029561659845,0.0006246711361389,0.0006645562215877,0.0006244697048668,0.0006237907388856,0.0006282552923358,0.0006290848990038,0.0006189362647921,0.0006304673627309,0.0006365864053294,0.0006588569706412,0.0006281272426521,0.0006468654846565,0.0006117070354495,0.0006703824237769,0.0006534255149841,0.000697747308839,0.0006734575885425,0.0006974318509785,0.0006156756060687,0.0006346938247175,0.0006080790540259,0.0005988240840468,0.0006921302432211,0.0006749010662375,0.0006532257046803,0.0005980923186098,0.0005787703530682,0.0005890253306645,0.0005926757353652,0.0005894709619263,0.0005835439024654,0.0006076128570104,0.0005721329273924,0.000604116508368,0.000577086052031,0.0005757589962274,0.0006706095902778,0.0006006631020802,0.0006263173605559,0.0005875127870424,0.000624164609576,0.0017769965860904,0.0006130701547546,0.0006473948270439,0.0006432841999021,0.0006131367988416,0.000591724138215
SRR9224175,0.0006276975382214,0.0006138365933364,0.0006148812764345,0.0006112204607831,0.0005756283910094,0.0005840772943209,0.0006181980897179,0.000648685254565,0.0006041755338485,0.0006119023816261,0.000614642316608,0.0006142058229219,0.0006008769982402,0.0006141310160283,0.0006159067093447,0.0006358094826795,0.0006142581075123,0.0006305181233938,0.0005915008574225,0.0006480608577796,0.000632301961214,0.0006804631662672,0.0006543582437178,0.000680145063352,0.0006083731861559,0.0006238637749881,0.0005925629348571,0.0005745185432491,0.0006673549439319,0.0006544487410277,0.0006233964473696,0.0005981334328234,0.0005393068735243,0.0005737137333318,0.0005783485987292,0.0005774568552336,0.0005717059810685,0.0005962234818177,0.0005481378361057,0.0005832853858669,0.0005586163239368,0.000551502415394,0.0006464589685879,0.0005729967933279,0.0006114391385736,0.0005669722378611,0.000581185078958,0.0019111119759296,0.0005998896858686,0.0006346928238872,0.0006309742281789,0.0006031759204437,0.0005521117628382
SRR9224174,0.000641369892617,0.0006311882329493,0.0006331217208279,0.0006281997420283,0.0005935813262609,0.0005999437248888,0.0006345363074984,0.0006652990049306,0.0006236495618735,0.0006282557173891,0.0006319523030629,0.000631091853808,0.0006188278159843,0.0006351856258078,0.0006370770069137,0.0006541825427332,0.0006325698238231,0.0006479990316874,0.0006085334485367,0.0006674699468975,0.0006513624188791,0.0006975848283272,0.0006703847485646,0.0007015633289433,0.0006237366983331,0.0006393719004556,0.000609040621404,0.0005911592256655,0.0006839573576709,0.000673126230225,0.0006377216800602,0.0006103906309177,0.0005757041143622,0.0005715813770338,0.000595129058852,0.0005935186331658,0.0005904780236445,0.0006096273819111,0.0005600855011814,0.0005959344519108,0.00056786496131,0.0005688193952492,0.0006616997188713,0.000588084325348,0.0006292140091395,0.0005823092091395,0.0005927009058792,0.0019294521511123,0.0006193693206989,0.0006493448258036,0.0006451571990694,0.0006205929946207,0.0005723337280989
SRR9224177,0.0006370369996962,0.0006231557244991,0.0006235509916993,0.0006209967533736,0.0005909676051615,0.0005960792113733,0.0006268703258893,0.0006605103106561,0.0006214970492498,0.0006232491820243,0.0006286711821018,0.0006270078266017,0.0006149902737034,0.0006304821673712,0.0006321843680352,0.000652828703876,0.0006260168855357,0.0006416869216138,0.0006036728170265,0.0006603466552673,0.0006464177384851,0.000685454013574,0.0006644291957133,0.0006908117356229,0.0006177992674957,0.0006321638249807,0.0006025231610698,0.0005857096320237,0.0006789173877788,0.0006752427200606,0.0006302308780575,0.0006038173482406,0.0005705361118414,0.000585123033397,0.000565016446685,0.0005910249340991,0.00058120886553,0.0005961951089942,0.0005566093952865,0.0005891366519964,0.0005644925181558,0.0005625836083192,0.0006599565088601,0.0005833649326509,0.0006227829751901,0.0005791432627217,0.0005815553316515,0.0018476432721388,0.0006082483600098,0.0006447652056119,0.0006364198912014,0.0006132420748701,0.0005658256554664
SRR9224176,0.0006689953121367,0.0006558822031381,0.0006572220466019,0.0006526884297474,0.0006247006382906,0.000621418803673,0.0006708390430227,0.000685880201097,0.0006441407159712,0.0006576207921135,0.000660066745834,0.0006510922385177,0.0006449122543187,0.0006621367105998,0.0006661482510506,0.000674188074668,0.0006605321946036,0.0006805581012215,0.0006292055781063,0.0006868694678715,0.0006745100179931,0.0007173660412343,0.0006899702090495,0.0007123760321138,0.0006503632696039,0.0006635923791561,0.0006314896498451,0.0006074339434094,0.0006998230231015,0.0006843636274289,0.0006499532123635,0.0006230360896322,0.000592751492435,0.0006067267822359,0.0006144106483574,0.0006122463760838,0.0006152059243096,0.0006269929419344,0.0005766256174574,0.0006106099606018,0.0005814631136075,0.0005858332032179,0.0006866908659552,0.0006047890447231,0.0006496214462472,0.0006030955962722,0.0006012930729483,0.0020263340686785,0.0006405634447593,0.0006748752679537,0.0006681536560569,0.0006435323744951,0.0005797071440661
SRR9224183,0.0006625245687125,0.0006477632341918,0.000651389447198,0.0006471239214387,0.0006205944141774,0.0006123645177914,0.0006560622292312,0.000681288377103,0.0006373702901505,0.0006508390728448,0.0006517480380104,0.0006464382278681,0.0006361813932828,0.0006519703404334,0.0006617487759124,0.0006632098131783,0.0006576709924928,0.0006758674824895,0.0006231260816296,0.000673713695673,0.0006636333346819,0.0007012764004418,0.000683176539981,0.0007023170710123,0.0006474838042773,0.0006571827637303,0.0006227369732613,0.0006006872826035,0.000687059508964,0.0006789704340305,0.0006408185380908,0.0006158234785541,0.0005850933307919,0.0006019246702074,0.0006022976562896,0.000613416721071,0.0006082886474332,0.000621019785136,0.0005751868699993,0.0006033534733171,0.0005804192608302,0.0005789945140185,0.0006688559251847,0.000596132486006,0.0006471285372178,0.0005933396762658,0.0006007056327329,0.0020163052754351,0.000635741601158,0.0006670653716344,0.0006585525504552,0.0006433062974954,0.0005765775982382
SRR9224182,0.0006567124581461,0.0006410299674551,0.0006424185344491,0.0006409570226256,0.0006060650066909,0.0006099495493955,0.0006426155266584,0.0006765970350016,0.0006332901657356,0.0006417279845735,0.0006435142328779,0.0006436643422318,0.0006336367158265,0.0006448791902591,0.0006516132112763,0.0006662025899536,0.0006447985561724,0.0006589994267768,0.0006213041295778,0.0006748849592551,0.0006604163285594,0.0006948316945875,0.000674990749927,0.0007035242955417,0.0006347659032781,0.0006521970354507,0.0006174388710498,0.0006060558566032,0.0006895692490932,0.0006735567632413,0.0006417196555896,0.0006247326845122,0.0005927601352533,0.0006039321638735,0.0006011447369152,0.0006073818691771,0.0006031977075238,0.0006086049233327,0.0005819115219153,0.0006089586971664,0.0005864371504342,0.0005828540803958,0.0006603995448328,0.0006036250784582,0.000643678566618,0.0005920095286963,0.0006050817305616,0.0019118271447077,0.0006294961087792,0.0006600680195759,0.000657229707305,0.0006352194171282,0.0005846375656878
SRR9224307,0.0006151472380665,0.0006016135024228,0.0005994773752284,0.0005966677002097,0.0005655650976982,0.0005722952165204,0.000604944373354,0.0006375518970723,0.0005954734499116,0.0006000765510355,0.0006037713339755,0.000604571564297,0.0005919837760186,0.0006062613964837,0.0006124148555301,0.0006274978511722,0.0006062343174177,0.0006231643993609,0.0005854872559717,0.0006449037903959,0.0006237139487818,0.0006668036077367,0.0006436306727388,0.0006678422498804,0.0005955373427564,0.0006104524667284,0.0005822411750265,0.0005659221759082,0.0006606225887162,0.0006474987048744,0.000615980607151,0.0005942086017038,0.0005506355339848,0.0005605135732605,0.0005668396879867,0.0005646552534081,0.0005645836320734,0.0005876604711866,0.0005309285461232,0.0005731011978874,0.0005446029687949,0.0005437246594124,0.0006346782077947,0.0005668688978847,0.0006082898684043,0.0005576221357772,0.000579234255905,0.0019365898058519,0.0005902147537113,0.0006285362042786,0.0006232069431451,0.0005964942079745,0.0005492390437938
SRR9224308,0.0006294634198452,0.0006153081021073,0.0006149108463771,0.000613900002812,0.0005761919723993,0.0005878859666774,0.0006165267213649,0.0006513780101826,0.0006119075002211,0.0006132432196194,0.0006169109530597,0.000620847932693,0.0006067223424611,0.0006213734352741,0.0006204476321694,0.0006405347213736,0.0006170422183875,0.0006320043867857,0.0005959420769064,0.0006581560164463,0.0006406664468837,0.0006836081506996,0.0006619567013712,0.0006915766628047,0.0006099535248625,0.000627136712107,0.0005966674167667,0.0005864672288531,0.0006796988679214,0.0006601267381583,0.0006330427209339,0.0006069149945599,0.0005679663766272,0.0005782701267217,0.0005817127701065,0.0005801932045417,0.0005749048718396,0.0005960038350226,0.0005553368249123,0.0005590751509313,0.0005631776958152,0.0005584778682767,0.0006610180930353,0.0005808956157197,0.0006138726108526,0.0005725426374255,0.0005936540253845,0.0017756966226061,0.0005989816988487,0.0006319981947776,0.0006304202158274,0.0006041580951244,0.0005685472000611
SRR9224305,0.0006183472151864,0.0006041807920649,0.0006032389901846,0.000600052713903,0.0005658352587816,0.0005717095860223,0.000602416631085,0.0006402357753251,0.0005948965276199,0.0006013239309281,0.0006047733216369,0.0006040604014797,0.0005928512562322,0.0006080736920012,0.0006100135751052,0.0006304504946477,0.0006041534594837,0.0006195670885397,0.0005814919635199,0.0006426215337434,0.0006238026494812,0.0006677848327083,0.0006461613593687,0.0006757327188649,0.0005961297287122,0.0006129845279084,0.0005827490843475,0.0005708807202075,0.000664099688436,0.0006498158134416,0.0006172091166442,0.0005944863553386,0.0005570396239839,0.0005640077300798,0.0005705807124733,0.0005649926330528,0.0005655587091072,0.0005881811349267,0.0005405474774986,0.0005767919182449,0.0005348563841028,0.0005483421444903,0.0006385148889199,0.0005729165967835,0.0006070054430998,0.0005610543698268,0.0005791944858165,0.0018884938900499,0.0005904376482945,0.0006253787888937,0.0006225445906522,0.0006008334887011,0.0005538102909259
SRR9224306,0.0006142755756244,0.0006009236312355,0.0006011430839343,0.0006001218020216,0.0005636942094433,0.0005707854002174,0.0006039605487231,0.0006356905995971,0.0005937621566727,0.0005976535471656,0.00060209471052,0.0006002496830726,0.000591373188241,0.0006060824876877,0.00060596465542,0.0006224989291697,0.0006000015902192,0.0006179714450232,0.0005767706176166,0.0006336771214265,0.0006243986499936,0.0006615882042904,0.0006404006374355,0.0006691091554312,0.0005975698629847,0.0006090022578545,0.0005752076191529,0.0005631631526574,0.0006502914844025,0.0006461048882041,0.0006100194187517,0.0005883732960213,0.0005457254190866,0.0005609747555862,0.0005641835759198,0.0005650228544085,0.0005604464065144,0.0005798261241627,0.000535613393543,0.0005674724962821,0.0005441878456186,0.0005154516995088,0.0006375688910065,0.0005566457942248,0.000598133296627,0.000553412918625,0.000566875711248,0.0018447527882783,0.0005802775917556,0.0006164424439261,0.0006146614791034,0.0005922049081299,0.0005442511929321
SRR9224303,0.0006693007523203,0.0006563074593099,0.0006607838332048,0.0006482726157792,0.0006142602131581,0.00063030651251,0.0006532417320002,0.0006885043122854,0.000641812222152,0.0006510550876428,0.0006482857490413,0.0006512431266479,0.000639563763251,0.0006580629321754,0.0006494431958316,0.0006659630405267,0.0006511228651051,0.0006579090215675,0.0006232081964728,0.0006866827215739,0.0006640241192077,0.0007185844871686,0.0006955138376124,0.0007271393849651,0.0006478331375379,0.0006630611424165,0.00062997224118,0.0006209541425078,0.0007045993113882,0.0006977867328972,0.000656014481411,0.0006353683625661,0.0005978807027837,0.0006096975762163,0.0006170593144592,0.0006216460902411,0.0006077083749595,0.0006128932284293,0.0005833492330772,0.0006252593231841,0.0005911385162896,0.0005945862801082,0.0005740058270935,0.0006128166382411,0.0006325918749874,0.0006051339690505,0.0005907051519101,0.0015689623274526,0.0006260923479535,0.0006521626610431,0.0006570631607113,0.0006337936619318,0.0005878347495193
SRR9224302,0.0006281641168347,0.0006142909430482,0.0006146094273299,0.0006131077701004,0.0005776492385708,0.0005860336349144,0.0006160363225891,0.0006491892273744,0.0006069802182964,0.0006141639160406,0.0006159590110554,0.0006164844580155,0.0006033569155134,0.000619345812249,0.0006189247653802,0.0006352473833742,0.0006139698064917,0.0006307798852837,0.0005911903711159,0.0006511419784531,0.0006333594088041,0.0006795669892711,0.0006587032913607,0.0006913623590571,0.0006081143060893,0.0006226317413109,0.000592043849187,0.0005765002092971,0.0006751143423933,0.0006584098965313,0.000628836261078,0.0006063245518628,0.0005606440204329,0.0005732254724452,0.0005788018407854,0.000577260355736,0.000570633013128,0.0005937072615816,0.0005518202052183,0.0005836948815893,0.0005620025795252,0.0005504069561549,0.0006506383297727,0.0005492182447672,0.000610479297776,0.0005676181346328,0.00059132136227,0.0017993129322768,0.0005990075512696,0.0006301090090412,0.0006284872186336,0.000604409079886,0.0005604466632015
SRR9224309,0.0006803318254951,0.0006680771619106,0.0006685652969467,0.0006657577870483,0.0006339461315013,0.0006348611631861,0.0006726322333972,0.0007044613038363,0.0006586852637527,0.0006666037066905,0.0006689236112086,0.0006678341742172,0.0006597929575155,0.0006726356659533,0.0006775159960625,0.0006872959983343,0.0006706010161742,0.0006852185984346,0.0006419107410617,0.0006965775681586,0.0006870156008778,0.0007236972565415,0.0007009171480795,0.0007272197747508,0.0006608901669952,0.0006766902231081,0.0006412317188122,0.0006259671786903,0.0007103756636784,0.0006922156466893,0.0006662631048038,0.0006449951939122,0.0006090603330349,0.0006246612950834,0.0006290625485411,0.0006308638615347,0.0006299895202539,0.000644616764403,0.0006028389296594,0.0006284467810255,0.000606374911979,0.0006023021790575,0.000683064039602,0.0006219919528583,0.0006516347697083,0.0006180550780006,0.0006204295417173,0.0019364498291251,0.0006524520527813,0.0006880851364687,0.0006841867062134,0.0006583946611159,0.0006068272255121
SRR9224310,0.0006336937227608,0.0006185561827934,0.0006226910817036,0.000616777348217,0.0005813040776689,0.0005891758061571,0.0006235949308627,0.0006531706403975,0.0006110810806725,0.0006174411777488,0.0006204964525848,0.0006194384295523,0.0006084385492514,0.0006259751527878,0.0006228388355625,0.0006384844740172,0.0006193234682841,0.0006344613902088,0.0005928145640952,0.0006520043297619,0.0006379528967737,0.0006830871197763,0.0006617805853437,0.0006843828546339,0.000614918261766,0.0006289130911423,0.0005983303549129,0.0005790387926301,0.0006697788703088,0.0006606729125694,0.0006202644824505,0.0006022792747155,0.0005633325682754,0.0005763163146209,0.0005831303849989,0.0005843165656696,0.0005762835724956,0.0005909935402974,0.0005510811026953,0.0005839046824284,0.0005587955043143,0.0005552596551183,0.0006512955685527,0.0005762763860068,0.0006157741312695,0.0005477655329574,0.0005794983595053,0.0018619455640976,0.0006012654599976,0.000636765086121,0.0006303079230806,0.0006086582961933,0.0005589728506273
SRR9224420,0.0005989436378117,0.0005880099713717,0.0005804496141378,0.0005843610429478,0.0005493530630371,0.0005578120653181,0.000580300550933,0.0006216884629056,0.0005822699841636,0.0005847813873957,0.0005864670180345,0.0005903815551953,0.0005791380804474,0.0005925034036677,0.0005970941498814,0.0006017088313073,0.0005902674066398,0.0006007039977703,0.0005650319982814,0.0006191802943303,0.0006077427719252,0.0006389764663108,0.0006212348285996,0.0006511229254806,0.0005768981269626,0.0005932508241751,0.0005616318536671,0.0005576657210588,0.0006319718696257,0.0006030558496534,0.0006046643650347,0.0005966842046996,0.0005398706009332,0.000549003098834,0.0005477098980324,0.0005469949979027,0.0005469704599415,0.0005645936303845,0.0005359029065137,0.0005657366537234,0.0005394779635203,0.0005318411877684,0.0005975889793898,0.000561159220048,0.0005784478738005,0.0005430084809539,0.0005141370507251,0.0015409562799686,0.0005655402232704,0.0005985801014612,0.0005934499598549,0.0005769574556446,0.000546667994301
SRR9224419,0.0019830835276567,0.0019654437852505,0.0019726788265993,0.0019719183290805,0.0019485013624446,0.0019191859656147,0.0019776760303253,0.0019843043992089,0.0019308321220748,0.0019838866244136,0.0019622673847846,0.0019628593136421,0.0019571664644637,0.0019784504415797,0.0019855132954684,0.0019012198594371,0.0019847736049698,0.0019947179802533,0.0019124905188114,0.0018510590435519,0.0019434117022901,0.0018181205411272,0.0018682476350018,0.0018527334555214,0.0019704924014744,0.0019744955192391,0.0018894106438221,0.0018290250805341,0.0017638153039459,0.0016976137876996,0.0017301982796532,0.0018091272893326,0.0018800021983163,0.0018915799433669,0.0018469368023286,0.0019406497142353,0.001934661165326,0.0018913606732307,0.0018926392406803,0.0018009640231262,0.0018635000325949,0.0018367359577388,0.0016819904183215,0.0018140892090188,0.0019118230604192,0.0018493218010702,0.0016378047098588,0.0029721159023925,0.001929995405679,0.0019409277736955,0.001889640446187,0.0019426081924994,0.0017852638668904
