,SRR9224432,SRR9224402,SRR9224395,SRR9224396,SRR9224393,SRR9224394,SRR9224399,SRR9224400,SRR9224397,SRR9224398,SRR9224391,SRR9224482,SRR9224481,SRR9224480,SRR9224479,SRR9224486,SRR9224485,SRR9224484,SRR9224483,SRR9224489,SRR9224094,SRR9224095,SRR9224096,SRR9224089,SRR9224090,SRR9224091,SRR9224092,SRR9224087,SRR9224088,SRR9224179,SRR9224178,SRR9224180,SRR9224175,SRR9224174,SRR9224177,SRR9224176,SRR9224183,SRR9224182,SRR9224307,SRR9224308,SRR9224305,SRR9224306,SRR9224303,SRR9224304,SRR9224302,SRR9224309,SRR9224310,SRR9224420,SRR9224419,SRR9224418,SRR9224417,SRR9224416,SRR9224415,SRR9224414
SRR9224480,0.0008516421377276,0.0008548903423651,0.0008504441134765,0.0008374637049888,0.0008262351156204,0.0008406012501683,0.0008534003406891,0.0008692128088853,0.0008404377399423,0.0008575672600753,0.000851919258994,0.0008458065316811,0.0008528362803406,0.0008331852435947,0.0008300616322229,0.0008400785754313,0.0008638691305329,0.0008518769432041,0.0008328266913675,0.000835260343755,0.0008477051725029,0.0008603155557253,0.0008874325149404,0.0008618653202538,0.0008377906460723,0.0008447807294245,0.0008263899307461,0.0008086537734948,0.0008202367222239,0.0008197102047869,0.0008071514882333,0.0008313289974644,0.0007833972800368,0.0008225631999261,0.0008118111665249,0.0008250397413882,0.0008260418092431,0.000778191074934,0.0008028078207006,0.0008232820481231,0.0008132367174389,0.0007988449415377,0.0008734900050832,0.0008321465188897,0.0008144404022585,0.0007929505102697,0.0008165887750563,0.0008092576914855,0.0008049919944233,0.0007794265580096,0.0008601478170366,0.00083119564593,0.000815283866548,0.0008125349607984
SRR9224479,0.000847419624829,0.0008503331075697,0.0008568121336074,0.0008276006109389,0.0008340199849642,0.0008468534815663,0.00085709778921,0.0008752321822618,0.000837392128508,0.000865394222719,0.0008486892122967,0.0008454108587957,0.0008658068953661,0.0008455951403364,0.0008380860488961,0.0008579556583504,0.000874455696263,0.0008666358427146,0.0008386775755255,0.0008454251762838,0.000863898609628,0.0008658578263299,0.0008771890502714,0.0008749308400924,0.0008363752724449,0.0008394844957094,0.0008245139815348,0.0007982963377489,0.0008073123025466,0.0008051517040497,0.0007992493957206,0.0008170943680182,0.0007672791316327,0.0008163216067429,0.000796399801979,0.0008208693997286,0.0008253016306991,0.0007657153963496,0.0007953341097363,0.0008162842649074,0.0008003920781588,0.0007884987091264,0.0008579083226338,0.0008220562830027,0.0008014765912156,0.0007866933918318,0.0008072734495757,0.0007877296932559,0.0007910072217317,0.0007776076266543,0.0008669404388456,0.0008198676786432,0.0008024036640617,0.0007931652173766
SRR9224486,0.000864178700451,0.0008645577251814,0.0008668875411792,0.0008392226650943,0.0008498107644976,0.0008601761591562,0.0008772122693454,0.0008929682627002,0.0008530611812671,0.0008827215872782,0.0008631556844033,0.0008585899776641,0.0008814874903467,0.0008605327714502,0.0008626952250026,0.0008692232467971,0.0008947245820569,0.0008914380488549,0.00085912389643,0.0008606292925791,0.0008905354402708,0.0008823229559234,0.000894489544135,0.0008983800112508,0.0008480644605898,0.000859958861077,0.000849807739215,0.0007991172105619,0.000813680394998,0.0008125471541981,0.0008039465767726,0.0008207104819939,0.0007786749855505,0.0008193689636514,0.0008103737972201,0.0008359790731984,0.0008413985957713,0.000770991945777,0.000810720066901,0.0008329011414122,0.0008111549375664,0.0007945685864479,0.0008694883783073,0.0008264296594216,0.0008058878887483,0.0007962280776947,0.0008135706350047,0.0007942689117594,0.0008081755732416,0.0007918158267962,0.0008795021003421,0.0008265504834414,0.0008086392340078,0.0007997098058633
SRR9224485,0.0008845729422132,0.0008841821056288,0.0008868323857175,0.0008604910130533,0.0008683431100016,0.0008792938287587,0.0008967524104936,0.0009155476987712,0.0008757813017182,0.0009031391585123,0.0008871844651728,0.0008737054234638,0.0008952316659641,0.0008832166191079,0.0008769781747575,0.0008927808144666,0.0009097764243409,0.0009158580714763,0.0008803818872759,0.0008799280956268,0.0009120039332321,0.0009024092105766,0.0009134192793978,0.0009190895832324,0.0008686069595112,0.0008797166288708,0.0008702053420291,0.00081843349946,0.0008321364232856,0.0008306592593906,0.0008235724847342,0.000834504059289,0.0007956921336762,0.0008391780602416,0.0008314232717478,0.0008587848878759,0.0008695767920448,0.0007911479416861,0.0008301136341019,0.0008496392619025,0.0008269073001951,0.0008122064442184,0.0008851290581852,0.0008442064717405,0.0008263785674511,0.0008190465347367,0.0008349468693916,0.0008099921743051,0.0008273840075096,0.0008175419048994,0.0008999262839612,0.0008466982347525,0.0008260097734239,0.00081550908827
SRR9224484,0.0008810172508847,0.0008807137381471,0.0008876508332081,0.0008553345917477,0.0008727482469573,0.0008836972133821,0.0009036061363954,0.0009116941310577,0.000870266372976,0.0009030265075431,0.0008867990828206,0.0008724800699756,0.0008973100238061,0.0008796449005066,0.00087899907679,0.0008994099900482,0.0009259010857295,0.0009217417723167,0.0008862325255181,0.0008863646960016,0.0009237724220334,0.0009049401833877,0.0009151455360145,0.0009279177174649,0.000871295207287,0.0008814247401959,0.000875716843332,0.0008159426647428,0.000828949225419,0.000830386132344,0.0008220966687886,0.0008335527842794,0.0007939649556532,0.0008348405492771,0.0008291860258198,0.000859131474402,0.0008682173548613,0.0007874937573989,0.0008285860935443,0.0008522730500212,0.0008240807814717,0.0008098364567036,0.0008839864198877,0.0008426788609083,0.0008209089283703,0.0008120466879233,0.000829008523692,0.0008034129833346,0.000825484568692,0.0008146318815663,0.0009101459890746,0.0008421953707733,0.0008239963699612,0.0008133435085351
SRR9224483,0.0008473233694718,0.0008507919741366,0.0008526415673738,0.0008272689401892,0.0008357139336882,0.00084227581038,0.0008591551093181,0.0008750871480155,0.0008379469033807,0.0008610247541831,0.000847808309968,0.000837563578524,0.0008575734523121,0.0008471678198985,0.0008367321113103,0.0008526007049581,0.0008756612428962,0.0008723157393926,0.0008304599854018,0.0008412194835688,0.0008675123954432,0.0008653612594528,0.0008819033438613,0.0008777226818053,0.0008313484964293,0.0008413846430822,0.0008288559421934,0.0007868831218271,0.000801278686165,0.0008001447426524,0.000789179330756,0.0008050320169931,0.0007693941034424,0.0008036471854946,0.00079731888905,0.000818263657472,0.0008302280942662,0.0007592454353104,0.0007921854465396,0.000813999100253,0.0007938824755324,0.0007804183794244,0.0008502166079466,0.000814177655637,0.0007958595763844,0.0007829215517644,0.0008038151395779,0.0007781574831768,0.0007930438443051,0.0007825380762218,0.0008637956918338,0.0008148243079085,0.0007956219252827,0.0007867681366405
SRR9224489,0.0008489038607403,0.0008549567984703,0.0008590462654187,0.0008301115428758,0.000839621335839,0.0008484755505933,0.0008673226529822,0.0008783077920599,0.0008450153671878,0.0008711095489947,0.0008550497824788,0.0008492351365581,0.0008641505432716,0.0008526793688681,0.0008471756693096,0.0008578049401757,0.0008789336651294,0.00087545844405,0.0008446500030795,0.0008332825306043,0.0008757524901271,0.0008693723781963,0.0008853155514526,0.0008826468430831,0.0008431711037573,0.0008474983964849,0.0008339490965894,0.0007952126111442,0.0008074213388243,0.000806698671756,0.0007966631727944,0.0008119369547534,0.0007726771883812,0.0008141143553676,0.0008057816790582,0.0008220469239375,0.0008283437169257,0.0007683107965097,0.0008014205873955,0.0008229676672546,0.0007989826159339,0.0007895849989105,0.0008594971255516,0.0008167407703515,0.0007989338916162,0.0007936804505803,0.0008075910510674,0.0007866537083932,0.0007972746558679,0.0007828679376051,0.0008703538713531,0.0008205821656726,0.0008003108660515,0.0007962416776144
SRR9224094,0.0008775301059049,0.00088290657013,0.0008834644723519,0.0008572843033664,0.0008681023142243,0.0008798472500536,0.0009011545687098,0.0009163794734083,0.0008729949505084,0.0008997098304475,0.0008823385548339,0.0008721357719157,0.0008943937113845,0.0008751530250229,0.0008752427299389,0.0008979099615411,0.0009214296269409,0.0009228424349784,0.0008810493001517,0.0008859931576051,0.0009148141975169,0.000904219217044,0.000907684236973,0.0009258798414389,0.0008679592933122,0.0008796496164428,0.0008706632040358,0.0008114761892308,0.0008262437926844,0.0008260155440813,0.0008179486416364,0.0008314959568097,0.0007897130275957,0.0008338159495169,0.0008274208593001,0.0008561295003624,0.0008644918726414,0.0007832782288825,0.0008220831335362,0.0008464996366521,0.0008241957773016,0.0008065407339951,0.0008756742202507,0.0008375466992217,0.0008210957503829,0.0008098481525086,0.0008270536427327,0.0008004425678437,0.0008212608867222,0.0008123273631415,0.000898557164403,0.000841865574378,0.0008206816091352,0.0008106750438673
SRR9224095,0.0008619419919523,0.0008670090819151,0.0008704318728266,0.000846158112075,0.000849539422682,0.0008632436074624,0.0008797217913913,0.0008836457396013,0.0008515037067215,0.0008780109213718,0.0008678713602711,0.0008608202645045,0.0008737516384385,0.0008629259882507,0.0008532275064553,0.0008648377733755,0.0008870426195577,0.0008808299519959,0.0008550193404117,0.0008551350554379,0.0008801307070145,0.0008604395296666,0.0009069048363775,0.0008838709457899,0.000850160537442,0.0008598635445125,0.0008485704358148,0.0008112963175288,0.0008248736866606,0.000830234615863,0.0008166598447594,0.0008271375200021,0.0007910973163168,0.0008271519361713,0.0008176535179163,0.0008378645243799,0.0008443045052319,0.0007845891828372,0.0008114760958049,0.0008333842646279,0.0008170932343555,0.0008026117570121,0.0008820327245276,0.0008360016015529,0.0008223599836155,0.0008050457432899,0.0008229207138958,0.0008008560572635,0.0008118235513368,0.0007956886027135,0.0008815277113064,0.0008367004555982,0.0008178516824083,0.0008110544881908
SRR9224096,0.000855962774026,0.0008650737828174,0.0008605800620629,0.0008381842343789,0.0008355119436706,0.0008466482505552,0.0008668684421088,0.000876170147131,0.0008499061922594,0.0008611130597572,0.000865746713793,0.0008553257073566,0.0008599511110715,0.0008584988520492,0.0008340017310687,0.0008468470015608,0.0008662282002601,0.0008605004067073,0.0008404307341543,0.0008405421991643,0.0008535241644384,0.0008742957798756,0.000859952030335,0.0008657545749825,0.0008379878937213,0.0008521077306927,0.000832831838973,0.0008274494059136,0.0008418869557187,0.0008451253854862,0.000826167761805,0.0008447401869619,0.0008024922838856,0.0008368383280366,0.0008265101429696,0.0008263809769433,0.0008301769603117,0.0007987407045826,0.0008079703245214,0.0008264938906224,0.0008235069083453,0.0008051494816645,0.0009100653818502,0.0008522220070761,0.0008374938694938,0.0008095153972635,0.0008254160392754,0.000822803724107,0.0008151000312877,0.0007887374255244,0.0008665341686835,0.0008426610696189,0.0008282434156973,0.000831593240343
SRR9224089,0.0008878721830547,0.0008877277115488,0.0008961807005486,0.0008656826652023,0.000877249228106,0.0008910061709885,0.000903356464139,0.000922938360043,0.0008772543520679,0.0009100061004656,0.0008938899263143,0.0008794743912049,0.0009048727431429,0.0008876127459216,0.0008844844845615,0.0009032809323296,0.0009261354028368,0.0009247973160438,0.0008892442345176,0.0008910805838317,0.0009234392217634,0.000905947511164,0.0009185704794003,0.0009304677235863,0.0008768146093333,0.0008861157234434,0.0008736335327393,0.0008266732455696,0.0008408430580729,0.0008385821563086,0.0008341204368358,0.0008450052087932,0.0008042990004007,0.0008446041142922,0.0008362211469863,0.0008622338087151,0.0008736595448099,0.0007975019034293,0.0008368497518531,0.0008563732426009,0.0008353600054736,0.0008211720136583,0.000898064537008,0.0008525015406877,0.000830914944798,0.0008235020152674,0.0008436706405335,0.0008153677904044,0.0008288479513526,0.0008235477729307,0.0009142067642517,0.0008527935870856,0.0008339976509866,0.0008265661505968
SRR9224090,0.0008485565968085,0.0008505499929474,0.0008439469779246,0.0008311852421131,0.0008201533518949,0.0008315964148377,0.0008485229584649,0.000864470353823,0.0008319334504328,0.000854628728103,0.0008456971920671,0.0008358501736529,0.0008423999852943,0.0008449827653431,0.0008278739361142,0.0008348651480454,0.0008569110112884,0.0008506744167415,0.0008247470730699,0.0008324910877034,0.0008474241174391,0.0008546507786689,0.0008734720114356,0.000857824765752,0.0008263462661579,0.0008436403969669,0.000820064858547,0.0007991796743704,0.0008108922579568,0.0008094341305719,0.0007992807390733,0.0008208820562489,0.0007771541847215,0.0008116267302184,0.0008030598291587,0.0008135512550387,0.0008201407201077,0.0007730529526996,0.0007952993375434,0.0008083088668414,0.000799909101375,0.0007851472500955,0.0008536305732664,0.000819264270103,0.0008040871238931,0.000790714293864,0.0008043592830412,0.000791448008934,0.0007909737391572,0.0007709452878803,0.000854602811429,0.0008255207914797,0.0008010822247538,0.0008008507935264
SRR9224091,0.0008554634728798,0.0008566180620098,0.0008538397709096,0.0008372529796131,0.0008283941728414,0.0008448951452974,0.0008601911993589,0.0008711137025595,0.0008405894908835,0.0008609723752264,0.0008520454531142,0.0008455145779149,0.0008515540111661,0.0008508997876388,0.0008300980714977,0.000845636182122,0.0008666391252522,0.0008594889149322,0.0008334999904145,0.0008356393756006,0.000858022262965,0.0008631684910313,0.0008866320419324,0.0008665280785421,0.000842186620013,0.0008400549032993,0.0008273282966383,0.0008126683931017,0.000821508143517,0.0008165581260802,0.0008121208270636,0.0008308437068059,0.0007882571249747,0.0008182409599927,0.0008137471644238,0.0008199496613222,0.0008279747717444,0.0007857620725266,0.0008046036899408,0.0008192291142949,0.0008136833447142,0.0007961558461043,0.0008602977516035,0.000828766230068,0.0008161073632899,0.0007995482336229,0.00081111370029,0.0007993169520194,0.0008042569585392,0.0007784027387201,0.0008619623552801,0.0008325196760234,0.0008105807786985,0.0008130485923987
SRR9224092,0.0008354829404271,0.000837573900372,0.0008425742459056,0.0008145765848945,0.0008183920615674,0.0008329838510626,0.0008522956816274,0.0008600522648908,0.0008311025766836,0.000860279292896,0.0008429336240524,0.0008269351388489,0.0008436175016513,0.0008398019767047,0.0008218738050268,0.0008428697790814,0.0008646897583074,0.000861239252377,0.0008280481192639,0.000830053096779,0.0008565945617292,0.0008580017548432,0.0008730648886894,0.0008615675653713,0.0008262791261059,0.0008353287225888,0.0008106657646877,0.0007778493311426,0.0007887627534269,0.000791140054636,0.0007813050223734,0.0007938582375138,0.0007538170562664,0.0007931839960296,0.0007875189578215,0.0008135256238991,0.0008199998377669,0.0007468861024392,0.0007850329292441,0.000805993558695,0.0007837062811767,0.0007699370117517,0.0008433580702636,0.000803413962717,0.0007822248139745,0.0007790469784116,0.0007903904542627,0.000775451978569,0.0007857121716538,0.0007654116621712,0.0008560084198393,0.0008011922459902,0.0007821042178989,0.0007757772090816
SRR9224087,0.0007734446013501,0.0007847811321589,0.0007737729627437,0.0007663522090266,0.0007417461790335,0.0007543724472362,0.0007704940762866,0.0007839341451768,0.0007588139782997,0.0007701527550476,0.0007766085995312,0.0007749812760848,0.0007654407237952,0.0007749741903794,0.0007530172340083,0.0007495185589323,0.0007688682242474,0.0007599767341262,0.0007431796934618,0.0007476425022417,0.0007563454577221,0.0007757495212967,0.0008202351876104,0.0007714826800749,0.0007596694521533,0.0007737920338607,0.0007347012716631,0.0007177160014863,0.0007697069544558,0.0007684072959494,0.0007516046954833,0.0007875109261025,0.0007370831450923,0.0007628544641599,0.000745135486496,0.0007399763082548,0.0007410498675413,0.0007285694711312,0.000735620333441,0.0007411102537146,0.0007509625156697,0.0007404902218677,0.0008390621133305,0.0007808326441363,0.0007786739862932,0.0007447009114532,0.0007485430840561,0.0007801536079139,0.0007358389592318,0.0007068111954961,0.0007750910458221,0.0007703955765306,0.0007672676860149,0.0007727067210608
SRR9224088,0.00079763374425,0.0008043990372255,0.0007960504732913,0.0007900203237625,0.0007641019113117,0.000778837380147,0.0007973340769918,0.0008070187747032,0.0007798063277216,0.0007941998867661,0.0007993399341161,0.0007927540967925,0.0007879563544763,0.0007979968924524,0.0007730585067583,0.0007746083222287,0.0007935743245774,0.0007836193085485,0.0007681715243276,0.0007705333510269,0.0007813394346666,0.0008011485062832,0.000847999688252,0.000796681459792,0.0007825064995702,0.0007938673079427,0.0007564142972314,0.0007818651663536,0.0007522246188032,0.0007923835434836,0.0007708659950235,0.0008063169648232,0.0007625271681485,0.0007802711359463,0.0007750743628944,0.0007608053610703,0.0007646422144575,0.0007521409603022,0.0007545770534736,0.0007651537092999,0.0007745089088305,0.0007630644340628,0.0008453044323639,0.000801965861937,0.0008011960982564,0.0007582303237412,0.0007727635391551,0.0007961420536217,0.0007624779844359,0.0007280948007345,0.000797068868318,0.0007924294302848,0.000786479701371,0.0007951720017613
