,SRR9224432,SRR9224402,SRR9224395,SRR9224396,SRR9224393,SRR9224394,SRR9224399,SRR9224400,SRR9224397,SRR9224398,SRR9224391,SRR9224482,SRR9224481,SRR9224480,SRR9224479,SRR9224486,SRR9224485,SRR9224484,SRR9224483,SRR9224489,SRR9224094,SRR9224095,SRR9224096,SRR9224089,SRR9224090,SRR9224091,SRR9224092,SRR9224087,SRR9224088,SRR9224179,SRR9224178,SRR9224180,SRR9224175,SRR9224174,SRR9224177,SRR9224176,SRR9224183,SRR9224182,SRR9224307,SRR9224308,SRR9224305,SRR9224306,SRR9224303,SRR9224304,SRR9224301,SRR9224302,SRR9224309,SRR9224310,SRR9224419,SRR9224418,SRR9224417,SRR9224416,SRR9224415,SRR9224414
SRR9224092,0.0013585313926666,0.0012979438219422,0.0012513228199439,0.0012864103638201,0.0012072823935589,0.0011977647337002,0.0011501936654838,0.0012065034432258,0.0012745598037308,0.0012091674990027,0.0012468288673883,0.0012323075332379,0.001235256530335,0.0012783914738491,0.001778432723844,0.0015047327588871,0.0013082687849593,0.0015402759160401,0.001672701036524,0.0013833994646003,0.001218755533728,0.0012719868042396,0.0017980235468534,0.0016772579097071,0.0016327924340514,0.0016222380262867,0.0013153031707225,0.0016003883562494,0.001308750849124,0.0012026693040453,0.0014922301318492,0.0019093183589535,0.0017874096473636,0.001171684267072,0.0014165677652754,0.0013161176654899,0.0014218443591615,0.0012862543784677,0.0021303571393264,0.0016356587522148,0.001998682100593,0.0017569737844756,0.0016143685037025,0.0015286396546861,0.0014294551367489,0.0016108463874357,0.0014259663690136,0.0014409346785117,0.001928400882682,0.0013057118079409,0.0014587886098698,0.0015673029800029,0.0017951581364542,0.0013609419162786
SRR9224087,0.0015980823662469,0.0015430055394936,0.0014953193276294,0.0015297216693023,0.0014579025557189,0.0014453174009039,0.0013987796438411,0.0014513798215096,0.0015224538017581,0.0014545925034449,0.0014884637240808,0.0014817582981095,0.0014789375734963,0.0015235180559713,0.0019866329106641,0.0017357383286131,0.0015529835605292,0.00176476474248,0.0018992046304941,0.0016207191534426,0.0014687592526036,0.0015258224622598,0.0020243272703252,0.0019050944512844,0.0018571000421916,0.0018579306575185,0.0015997948062086,0.0017534841639503,0.0015488134058935,0.0014502927353924,0.0017530457314304,0.0021455899124707,0.00200720304227,0.001418427723601,0.0016557968376452,0.0015510526672834,0.0016583769345888,0.0015287621749076,0.0023393828839994,0.0018627491046021,0.0022098225685157,0.0019754942478889,0.0018490501498091,0.001771990723669,0.0016764012643048,0.0018417742022249,0.0016637066407333,0.001678578684976,0.0021526101301392,0.0015441467833304,0.001697270232797,0.0018017802382394,0.0020258135625011,0.001599010776717
SRR9224088,0.0012959058848079,0.0012366302043414,0.0011883864802849,0.0012200257158261,0.001141762936712,0.0011306086237288,0.0010799776072863,0.0011374925001463,0.0012140211158565,0.0011423196515785,0.0011770513774021,0.0011640872763191,0.0011662704954084,0.0012138062113305,0.0017425340453364,0.0014506661844988,0.001248634924404,0.0014843351182306,0.0016266569791351,0.0013258793805312,0.0011544958517674,0.0012160025121425,0.0017510869215348,0.0016263813290771,0.0015836159136994,0.0015762977992296,0.0013110016786252,0.0015523730895145,0.0011970306744196,0.0011397685143781,0.0014474630843953,0.0018586010505029,0.0017441248936341,0.0011078329962361,0.0013561543262368,0.0012555886491571,0.0013632204093576,0.0012204511579214,0.0021044545654989,0.001584527106944,0.0019595256550132,0.0017089019671771,0.0015656213491917,0.001483428984467,0.0013763062857493,0.0015557357527359,0.0013657637338745,0.0013873406723784,0.0018845572533999,0.0012469083932951,0.0014058342261955,0.0015130422933776,0.0017522674571836,0.0012995581642286
SRR9224179,0.0012152483355646,0.0011431189587564,0.0010949901416899,0.0011405516318002,0.0010598408580981,0.0010359300025646,0.0009953872977106,0.0010484764475388,0.0011257304070186,0.0010594408334435,0.0010919210516761,0.0010798955041071,0.0010803490443359,0.0011327785829222,0.0016979928743959,0.0013759092488127,0.0011741373024376,0.0014246698899933,0.0015642459888159,0.0012478778510485,0.0010677176956452,0.0011152025323279,0.0016632047672793,0.0015373507343087,0.0015010068902195,0.0014948016718065,0.001222855157026,0.001475536479469,0.0011572739043515,0.0010333729163103,0.0013449022031263,0.0017717056822488,0.0016680100866857,0.0010080442099534,0.0012635897655344,0.0011715102855314,0.0012753193770887,0.0011253740382541,0.0020378663527187,0.0015022353416283,0.0019040868612326,0.0016324255799344,0.001472001187803,0.0013872616213749,0.0012766998615815,0.0014649632941789,0.0012722238312415,0.0012923450947235,0.0017962221340978,0.0011565363783013,0.0013260321513388,0.0014211098775837,0.0016602653117757,0.0012114644003301
SRR9224178,0.001359759197641,0.0013348581097715,0.0012807589222974,0.0012968599328493,0.0012083549279087,0.0012302169473132,0.001161561520058,0.001235422226562,0.0012979259783816,0.0012177492279292,0.0012592177337815,0.0012462344814846,0.0012475881401556,0.0012847816971487,0.0017290478686613,0.0014940062881771,0.0013019482883788,0.0015068426004352,0.0016408133937403,0.0013730979677139,0.0012231096881629,0.0013452986591816,0.001816982264614,0.0017056518994409,0.0016384739373676,0.00162839377622,0.0013729262712674,0.001615351530754,0.0013316647152772,0.0012219587668929,0.0013386207094857,0.0019126085945026,0.0017953619778538,0.0012289369519157,0.0014695150520428,0.001334171275063,0.0014569914097979,0.0013338893335137,0.0021169407923526,0.0016711601300757,0.0019482657657493,0.0017551198430607,0.0016860643035374,0.0015848354443404,0.0014993190075583,0.0016505468772053,0.0014640500612819,0.0014856106318669,0.0019257674873251,0.0013298932712344,0.0014715761342816,0.0016108024602222,0.0018451195136978,0.0014016002774372
SRR9224180,0.0017819408129186,0.0017625313087718,0.0016995580389175,0.0017164992190275,0.0016411053619672,0.0016515488318289,0.0015894723133244,0.0016574833059857,0.0017152877933535,0.0016417599032829,0.0016826394884962,0.0016730094929705,0.0016688333789787,0.0017128720115767,0.0021472223671782,0.0019098315221566,0.0017307657546828,0.0019318581390352,0.0020628541295311,0.0018012246298027,0.001657107798014,0.0017610388398463,0.0022292141979485,0.0021172375960949,0.0020625679273345,0.002042041595948,0.0017961519974858,0.0020195196605483,0.0017449806411072,0.0016410920916539,0.0019589341133073,0.0020837003012254,0.0021868125015591,0.0016470286189569,0.0018753741733505,0.0017569811099022,0.0018705709355304,0.0017525062719215,0.0025103433097442,0.0020780363609418,0.0023511916412865,0.0021630233992098,0.0020659798819519,0.00198598208116,0.0018976114373058,0.0020565844762456,0.0018739558701569,0.001891784058552,0.002349889552766,0.001746880204665,0.0018853968959624,0.0020071033026747,0.0022225433740317,0.0018187067698014
SRR9224175,0.0017695218711747,0.0017223674609253,0.0016783772066583,0.0017048990898446,0.0016317607625823,0.0016274154026066,0.0015810305969738,0.001634932563707,0.0016995408380881,0.0016304182090742,0.0016659135844077,0.0016526943381028,0.0016577199834283,0.0016984223626547,0.0021375328648002,0.0019019278017413,0.0017234979002757,0.0019301664160544,0.0020562317792405,0.0017894051918143,0.0016452217178797,0.0017142442174634,0.0021970637058006,0.0020809741784875,0.0020273883023494,0.0020198650206362,0.0017718900006694,0.0019905537364115,0.0017250642565441,0.0016254705315902,0.0019357184641185,0.0023058697843603,0.002051997438884,0.0016056684026487,0.0018379030858326,0.0017323431241508,0.001835173669846,0.0017065459491751,0.0024882492607137,0.002033771463437,0.0023502856226405,0.0021398906670118,0.0020261359373282,0.0019410920077429,0.0018579334387098,0.0020104442835189,0.0018419712744992,0.0018488517333665,0.0023192709762765,0.001719455991828,0.0018692717069717,0.0019772758933984,0.0021934670650085,0.0017804632820752
SRR9224174,0.0011173659821169,0.0010781971718758,0.0010230281666242,0.0010452765823045,0.0009633655817505,0.0009693379746723,0.0009075949990592,0.0009723654493877,0.0010413716721078,0.0009655426786062,0.0010049581442535,0.0009947397968984,0.0009929106927697,0.0010377105584434,0.0015425426885995,0.0012647585672818,0.0010637699742334,0.0012935514566398,0.0014335661880061,0.0011401753910791,0.0009762316469656,0.0010744779774352,0.0015945685049029,0.001478096404842,0.0014138798842984,0.0013974848899295,0.0011393530899261,0.0013797220722725,0.0010759708667595,0.0009652404623048,0.0013003703521887,0.0017043160414242,0.001574786651034,0.0008836844709158,0.0012134431080193,0.0010883304434757,0.0012067409126646,0.0010773082890239,0.0019279252384936,0.0014294252560176,0.0017627617710602,0.0015345600494938,0.001425116899858,0.0013431060803773,0.0012402719988598,0.0014020395299467,0.001215011782875,0.001233027409023,0.0017343715579534,0.0010801293249137,0.0012314400647133,0.0013644083219429,0.0016020649877831,0.0011427042579644
SRR9224177,0.0013144417184653,0.0012837565965139,0.0012323396863599,0.0012460572205904,0.001163330395894,0.0011782178033931,0.0011131796615372,0.0011851627999415,0.0012427585060131,0.0011684388717698,0.0012057526945262,0.0011949935946697,0.0011963966603657,0.0012367138689545,0.0016830008401088,0.0014498794715259,0.0012549967697607,0.0014676967315548,0.0016014502893593,0.0013284534870986,0.0011756691395652,0.0012874463760277,0.0017690253325178,0.0016617089093051,0.0015939648545161,0.0015771063086768,0.0013313820765969,0.0015571859800522,0.0012734673741887,0.001171317249579,0.0015059812550582,0.0018746598960481,0.0017411405654797,0.001172679780874,0.0012640671180761,0.0012834399727189,0.00140472816548,0.0012906267385943,0.0020657086354635,0.0016077855925041,0.001915113736313,0.0017030511423447,0.0016197323045344,0.0015564797449253,0.0014496520669507,0.0016041358099947,0.0014209100721591,0.0014257275286747,0.0019004277252285,0.0012801826995577,0.0014200233774917,0.0015533724036605,0.001777276131473,0.0013548621674648
SRR9224176,0.0013038957581301,0.0012462928645412,0.0012012246845716,0.0012366958358009,0.0011529733103467,0.0011443524557018,0.0010940213426269,0.0011515557074196,0.0012257987356497,0.0011543567773768,0.0011893984061883,0.0011804301558019,0.0011790574834372,0.0012230736161219,0.0017395470914419,0.0014549641966853,0.0012546389121582,0.0014912132764644,0.0016281925510688,0.0013315720393542,0.0011648256013129,0.0012246559400629,0.0017520544873143,0.0016340911069895,0.0015832384364217,0.0015780930266233,0.001317814397175,0.0015540674472517,0.0012553240255215,0.0011541224167753,0.0014516757062371,0.0018712344369932,0.0017504382597834,0.0011208832001276,0.001367526634843,0.0012168570191833,0.0013764016699783,0.0012347525482555,0.0021012569136669,0.0015959399572061,0.0019569073015962,0.0017150538618746,0.0015739499136963,0.0014867303986504,0.0013897964283637,0.0015681299096335,0.0013734903281113,0.0013956921073878,0.0018847410724208,0.0012559351652445,0.0014141106707669,0.0015217109398647,0.0017562363934696,0.0013146498717659
SRR9224183,0.0013848887594199,0.0013452833909582,0.0012938159298682,0.0013148445721854,0.0012320148640642,0.0012399940790266,0.0011766205455763,0.0012452593629689,0.0013066450684597,0.0012377186008098,0.0012759665079055,0.0012656445954528,0.0012668269916261,0.0013085844632549,0.0017841484631206,0.0015215936158724,0.0013312634870064,0.0015515417811626,0.0016862584206637,0.0014079677553021,0.0012453080403502,0.0013317580202512,0.0018375634693301,0.0017235307671427,0.0016633372699492,0.0016499871523946,0.0013977096385456,0.0016311784044123,0.0013376945191999,0.0012335697508008,0.0015580573465062,0.001955806069948,0.0018196839723318,0.0012205611927169,0.001470264516377,0.001351251516866,0.001376824708816,0.0013357168729489,0.0021574370434346,0.0016760511334812,0.0020097627597374,0.001784286208778,0.0016670795374375,0.0015853313195006,0.0014855077623909,0.0016606916481868,0.0014726918524814,0.0014908174683727,0.0019773168183548,0.0013383627361506,0.0014933217491719,0.0016131037298018,0.0018480088804221,0.0014062916694728
SRR9224182,0.0011993891686477,0.0011648071286415,0.001110172848959,0.0011272664065762,0.0010487358343844,0.00105741609399,0.0009973655340403,0.0010646680668874,0.00112623099019,0.0010510414346582,0.0010895743041521,0.0010797202462134,0.0010794150621826,0.0011205740603786,0.0015933539518914,0.0013387306305849,0.0011447564633731,0.0013636067825127,0.0014969236243232,0.00121717350832,0.001061600812977,0.0011616201244558,0.0016653615652411,0.0015563585608057,0.0014808856036666,0.0014683297213483,0.0012183841270102,0.0014494475060511,0.0011543383296252,0.0010507638659484,0.0013763926223659,0.0017665004483688,0.0016296522663531,0.0010493865253371,0.0013003690703153,0.0011677622818026,0.0012869309321462,0.0010558511730306,0.001975890540508,0.0015027852677051,0.0018146860871238,0.0015955721420761,0.0015040078448413,0.0014205216574465,0.0013172087285818,0.0014794925057805,0.0013040121955256,0.0013111085304244,0.0017945982402949,0.001164706006784,0.0013061336365026,0.0014410730700845,0.001670217769906,0.001236031439731
SRR9224307,0.0021065265662367,0.0020601851371663,0.0020182164405182,0.0020499900996497,0.0019781981741131,0.0019660546572893,0.0019268751125172,0.001977745701783,0.0020406503592282,0.001984461610105,0.0020096734206621,0.0020012299403525,0.0020042043956425,0.0020445281820389,0.0024319164285943,0.0022266724439911,0.002068575675429,0.0022534455300539,0.002371877995214,0.0021296057003749,0.0019935218250456,0.0020594259922834,0.00250520877065,0.0023967180567232,0.0023480437651753,0.0023384230353339,0.0020987309365666,0.0023058301695643,0.0020690387559222,0.001973902159838,0.0022722485841104,0.0026343020230656,0.0024728997493681,0.0019539092260762,0.0021696221857438,0.0020670099099265,0.0021631096571753,0.0020574935838772,0.0025913358722712,0.0023475180682895,0.002645675431413,0.0024526273918785,0.0023515668589258,0.0022716382615477,0.0021937709787032,0.0023452799374926,0.0021732151266966,0.0021942049356729,0.002640385834803,0.0020502317741977,0.002193488390033,0.0023049221678932,0.002504493482262,0.0021203286088676
SRR9224308,0.0015914281798638,0.0015562262957338,0.0015074012114365,0.0015264396018399,0.0014489241660689,0.0014529945464344,0.001398622345034,0.001458671160635,0.001516221387021,0.0014508043693043,0.0014877121713648,0.0014765520139682,0.0014783318631636,0.0015199402267342,0.0019642983217244,0.0017251067525696,0.0015421311226661,0.0017474543014597,0.0018784733351232,0.0016072113240261,0.0014606896448045,0.0015495107364819,0.0020254979254146,0.0019224548254928,0.0018630277318974,0.0018486337668569,0.0016000160715792,0.001822670187344,0.0015472348649026,0.0014453392404884,0.0017795050976154,0.0021634658712182,0.0020068409039682,0.0014384711914999,0.0016747439190612,0.0015587782481238,0.0016677788527405,0.0015528039136157,0.0023301155137046,0.001754078866549,0.0021820287285126,0.0019699950231832,0.001867985950607,0.0017978418251039,0.0017027980843423,0.0018611300073888,0.0016827196410085,0.0016997780192768,0.0021689129406082,0.0015484962735713,0.001693789143745,0.001816596653804,0.0020407897630295,0.0016160673192535
SRR9224305,0.0020446142893631,0.0019604278123265,0.0019224816934551,0.0019764037308991,0.0019151642342991,0.0018759476864603,0.0018559600455285,0.0018837597693062,0.0019589860804147,0.0019170661796477,0.0019326960997278,0.0019228990256449,0.0019209411056226,0.0019634536332232,0.0024169703052337,0.0021701234106214,0.0020163986468112,0.0022285718688055,0.0023375615384382,0.0020746772679577,0.0019297178231431,0.001935326792021,0.0024137229780983,0.0023005377268956,0.0022707367417325,0.0022687583658598,0.0020195355839896,0.0022333428575022,0.0019760566858725,0.0018914040890329,0.0021373556471236,0.0025245672818445,0.0023960492941469,0.0018320725280433,0.0020579738874794,0.0019747429355389,0.0020654137186282,0.0019349056772775,0.0027126634517845,0.0022543669313982,0.002504382160557,0.002370004306133,0.0022274957339408,0.0021469563329743,0.0020602611448809,0.0022266404036725,0.0020625844993884,0.002074734282282,0.0025318225289002,0.0019603716147547,0.0021131712483251,0.0021907471209722,0.0024023744733055,0.0020074358134947
SRR9224306,0.0017355608858314,0.0016868339075308,0.0016410160797502,0.0016668934922404,0.0015944947889482,0.0015877759464802,0.0015386927616517,0.0015957327260062,0.0016589830649164,0.0015974380990946,0.0016271019967216,0.0016186112989475,0.0016219372473482,0.0016543709685121,0.0021040165754203,0.0018681322358648,0.001690628429991,0.0018974742434755,0.0020234686839172,0.0017570662620298,0.001606488995981,0.0016748058403648,0.0021626119595872,0.0020465120270537,0.0019957006223759,0.0019836923025068,0.0017402417496185,0.0019575819085025,0.0016888926976791,0.0015896109908461,0.0018915191047962,0.0022805084901959,0.0021384189631338,0.001563560234263,0.0017969095941282,0.001696014375826,0.0017981566819263,0.0016699643424641,0.0024658808199826,0.001995493877361,0.0023236118387614,0.0019911006661861,0.0019858691223647,0.0018970567346085,0.0018268896475078,0.0019740931860145,0.0018059766156185,0.0018173464940932,0.0022938451772601,0.0016800722015418,0.0018290721720493,0.0019326605865921,0.0021601231606258,0.0017444930764194
SRR9224303,0.0014985422349339,0.0014796594138116,0.0014265237255915,0.0014359487711303,0.0013552931240003,0.0013746545670409,0.0013064624715772,0.0013798574719802,0.0014370585044152,0.0013594246449929,0.0014018592845757,0.0013890509753373,0.0013887392831615,0.0014294764524071,0.0018523323108577,0.0016209559072594,0.0014436367585917,0.0016429421348057,0.0017716947622052,0.0015132819705881,0.0013654915493096,0.0014892855805206,0.0019469044444143,0.0018494960914827,0.0017719394780187,0.001753662635268,0.0015162500249047,0.0017370676144712,0.0014682463803983,0.0013619666969429,0.0017222217352987,0.0020625013037814,0.0019185959782033,0.0013758469513725,0.0016172490086422,0.0014760204083949,0.0015914182956158,0.0014897959014478,0.0022397495253687,0.0017920823397296,0.0020712394203518,0.0018815549792673,0.0016090948365499,0.0017427621390433,0.0016521957829269,0.0017847440945121,0.0016115555868803,0.0016256945987473,0.0020927524684844,0.0014658736967509,0.0016019174160821,0.0017512160177393,0.0019775015709053,0.0015407157344962
SRR9224304,0.0013868502741515,0.0013684989916634,0.0013122243231073,0.0013235605180227,0.0012406851444398,0.0012580584168389,0.0011983934057837,0.0012645928313843,0.0013194315945321,0.0012458597750295,0.0012934455881101,0.0012758565346853,0.0012765571221821,0.0013216252537464,0.0017263675706508,0.0015060589540562,0.0013239703093602,0.0015185031711253,0.0016549711482347,0.0013932092522706,0.0012503152834365,0.0013780925977533,0.0018367295930861,0.0017374780055212,0.0016545381418252,0.0016380054944711,0.0014017262696562,0.0016272747214905,0.0013604162644747,0.0012571974455842,0.0015792368404296,0.0019328156869072,0.0017939000772888,0.0012637168809181,0.0015141562245499,0.0013611609324666,0.0014763067427375,0.0013715300675563,0.0021085242678493,0.0016822684233218,0.0019510724661008,0.0017537694616394,0.0017017579199291,0.001401825887862,0.0015376302353743,0.0016538921339992,0.0014982526976383,0.0015056200781251,0.0019409497033407,0.0013557044723395,0.0014849723494767,0.0016379787037972,0.0018495214091931,0.0014368885544054
SRR9224301,0.0013017285848849,0.001274291675676,0.0012261960139088,0.0012368328723753,0.001152850369576,0.001172504147515,0.0011081305294026,0.0011765429590913,0.0012333756085624,0.0011578298845924,0.0012015122173322,0.0011918041719642,0.0011878907874013,0.0012321281829019,0.0016657566488486,0.0014371213073106,0.0012462623967265,0.00144872254057,0.0015834187779936,0.001314453280302,0.0011686041361534,0.0012813565389749,0.0017470079553403,0.0016666774191256,0.0015784156002235,0.0015602392522407,0.0013178713914652,0.0015463202661365,0.0012678057878107,0.0011610650826291,0.0015009495643578,0.0018567229908176,0.0017261446435,0.0011742592455565,0.0014175224777872,0.0012790368953894,0.0013918027579224,0.0012790741056266,0.0020490354954524,0.0016022134366692,0.0018811599607889,0.0016983726107572,0.0016197445458174,0.0015448876605006,0.0012579926928107,0.0015915654189749,0.0014122959888503,0.0014145422411836,0.001892819431955,0.001273371942868,0.0014133157860411,0.0015573884351646,0.0017818797731223,0.0013448785122097
SRR9224302,0.0015070972923157,0.001483687729482,0.0014306990497429,0.0014411007042901,0.0013618747910407,0.0013791481856807,0.0013131675453135,0.0013842825803265,0.0014413354233929,0.0013649222989331,0.0014029267623379,0.0013934172662935,0.0013955372580074,0.0014336204436368,0.0018721202717101,0.0016405989269769,0.0014537924813176,0.001660916173755,0.0017926275865555,0.0015220321368646,0.0013760827441806,0.0014919615126045,0.0019735489532891,0.0018655512007013,0.0017876860618032,0.001771612082892,0.0015297421292652,0.0017492146776043,0.0014744461844336,0.0013694923960099,0.0017071667799598,0.0020777512861636,0.0019245101691651,0.0013676115018269,0.0016217402562721,0.0014862219475005,0.0016026475371391,0.0014828154819719,0.0022572705688635,0.0018055319948982,0.0020932311142021,0.0018905791545831,0.0018059139315421,0.0017171657159153,0.0016422338830858,0.0016164871284283,0.001613209676742,0.0016288092924389,0.0021021308120878,0.0014764492298815,0.0016125799993054,0.0017527202410702,0.001965019279888,0.0015445414513857
SRR9224309,0.0013485322919518,0.0013178269910859,0.0012658284393571,0.001281241416189,0.0012010036952015,0.0012105007764651,0.001149041929901,0.001214182347191,0.0012804350557248,0.0012008373437032,0.0012407783511506,0.0012324740648149,0.0012307729957013,0.0012722326122315,0.0017392791684985,0.0014908558332038,0.0012940695551873,0.0015105401587577,0.0016467980622868,0.0013666847331479,0.00121300196143,0.001315883546391,0.0018180940049039,0.0017033348667939,0.0016326456330979,0.0016175612820198,0.0013716556762072,0.0016012337941687,0.0013113153246225,0.0012049263536443,0.0015351291880673,0.001919186895318,0.0017873600262642,0.0012018655106488,0.0014556231750397,0.0013192597231184,0.0014409619338341,0.001325564031455,0.0021208734587463,0.0016552585783052,0.0019641930153692,0.0017537164841062,0.0016525568780166,0.0015766897001226,0.0014778310032585,0.0016356838405841,0.0013248594157752,0.0014639484557697,0.0019544283622454,0.0013104726706719,0.0014613192633857,0.0015912892992549,0.0018275155707729,0.0013831027794808
SRR9224310,0.0013802801780748,0.0013422625819485,0.0012920257230232,0.001310971466254,0.0012321152625628,0.0012399347253684,0.0011781356621613,0.0012473500572126,0.001307083415543,0.0012313626247297,0.0012729373298733,0.0012611188806393,0.0012616138630325,0.00130275134668,0.0017685370655869,0.0015179705202185,0.0013245953612676,0.0015411137809013,0.0016768215653878,0.0013940655072822,0.0012422539947024,0.0013422841077919,0.0018430583175195,0.0017277529433166,0.001660996572799,0.0016520169493045,0.0013955901166255,0.0016267815280171,0.0013416596470545,0.0012322072759521,0.0015686872552272,0.0019516038746351,0.0018057579067234,0.0012288793028289,0.0014720111350552,0.0013498351570431,0.001469093152175,0.0013420022160436,0.002156735870517,0.0016829070956675,0.001989528910989,0.0017767186085365,0.0016782144160364,0.0015954708214154,0.0014910948019497,0.0016636790120743,0.0014748588991797,0.0013781594789814,0.0019777559530728,0.0013405751742543,0.0014872352644329,0.0016224461144951,0.0018419362830321,0.0014120231481545
SRR9224419,0.00180537791248,0.0017908700334814,0.0017395027860231,0.0017468148990065,0.0016615027469607,0.0016869392550913,0.0016168775896475,0.0016921113352607,0.001743441260314,0.0016664384490507,0.0017071879174661,0.00170158387094,0.0016977470607901,0.0017334319924954,0.0021312132308841,0.0019299565754574,0.0017469547387948,0.0019389401882799,0.0020681967116104,0.001814039825096,0.0016700971355115,0.0017877530210186,0.0022439878443163,0.0021421934400693,0.0020735065495663,0.0020577323125972,0.0018239441841416,0.0020365644208456,0.0017778208454075,0.0016716944053389,0.0019850748186171,0.0023665240653445,0.0022106910297845,0.0016846981158205,0.0019132597655428,0.0017787304985968,0.001901203078451,0.0017922132431006,0.002531189589311,0.0020961456037405,0.0023705785135793,0.0021879161195113,0.0021095824542862,0.0020094421125183,0.0019466840734161,0.002093545243575,0.0019200068996258,0.0019291307293737,0.002147810281816,0.0017710859004752,0.0019113553384822,0.0020468312781923,0.0022636098762566,0.001854265925438
SRR9224418,0.0012962068065566,0.0012433840079709,0.001189534824861,0.0012208696672639,0.0011435566876112,0.0011373816084441,0.0010857706287661,0.0011449766872007,0.0012160559812349,0.001142244152253,0.0011784344512435,0.0011691580367038,0.0011720682882885,0.001216171512249,0.001720987503383,0.0014436459917487,0.0012464255905341,0.0014760129791506,0.0016158941948301,0.0013190520445832,0.0011534853839389,0.0012203741147993,0.0017424081358566,0.0016238360330336,0.0015767007546633,0.001570615892538,0.0013086432605062,0.0015481285477299,0.0012474298266724,0.0011401180762857,0.0014468813174035,0.0018601166826383,0.0017383042896899,0.0011130608671776,0.0013634179134017,0.0012567623046182,0.0013642433416148,0.0012314218329926,0.00208534877445,0.0015867826613931,0.0019445562631466,0.001699961057087,0.0015637564678843,0.0014791664089136,0.0013838619918479,0.0015577845984108,0.0013649637390378,0.0013866955384665,0.0018763198349795,0.0012014990868895,0.0014019824762235,0.0015139119859725,0.0017502818046087,0.0013072691090828
SRR9224417,0.0014570747719815,0.0013983839923397,0.0013502495967895,0.0013867539995077,0.0013070921384169,0.0012930598097761,0.0012492700150292,0.0013048695087195,0.0013764144379818,0.0013056172771806,0.0013418060791683,0.0013325306326133,0.0013332098650523,0.0013754804357838,0.0018807667007729,0.0015992497480766,0.0014088160124076,0.0016377642537908,0.001769285805174,0.0014816970038822,0.0013192482342539,0.0013763964981637,0.0018926095332575,0.0017716064181678,0.0017325553470549,0.0017197537344491,0.0014610461942903,0.0017013929156656,0.0014057742706585,0.0013059449654392,0.0016026767998782,0.0020098302651233,0.001889234534214,0.0012689622718424,0.0015147572229771,0.0014146656436332,0.0015216211512235,0.0013818603744379,0.0022302490995482,0.001734937646458,0.0020949991678209,0.0018497131397112,0.0017088797267056,0.0016239557569703,0.0015373203328656,0.0017028118710742,0.0015220704615711,0.001538714244834,0.0020260516589452,0.0014012353389637,0.001499422164561,0.0016652459832095,0.0018922710900453,0.001462990634451
SRR9224416,0.0014800990722947,0.0014556491239475,0.0014012692943189,0.0014157040972348,0.0013349401893513,0.0013502253467147,0.0012840222060881,0.0013545773670562,0.0014131697816047,0.001337355962281,0.001377274657094,0.0013699870808415,0.0013661361094491,0.0014071010843146,0.0018546910221971,0.0016147622262916,0.0014254506125126,0.001632952390536,0.0017680233292027,0.0014978008026095,0.0013476062114642,0.0014631955068297,0.0019435536386905,0.0018344180801521,0.0017612057709451,0.0017467473432079,0.0015000008201831,0.0017253277823058,0.0014452613453339,0.0013387895678281,0.0016810266580216,0.0020452308033799,0.0019083711567043,0.0013433113169107,0.0015854627176205,0.0014532892105742,0.0015705252321811,0.0014571570374259,0.0022361771518001,0.0017767762064471,0.0020755979642114,0.0018664551280071,0.0017866512050109,0.0017170466184076,0.0016211480707423,0.0017688958707502,0.0015826676775994,0.0016020604892009,0.0020723298958548,0.0014463986465245,0.0015899793579581,0.001571343520237,0.0019494670130676,0.0015217476976695
SRR9224415,0.0016896463213705,0.0016692650149299,0.0016222455243479,0.00162500794424,0.0015471744864174,0.0015678770847492,0.0014996028232371,0.0015723460033653,0.0016273792948823,0.0015499190529985,0.0015940416852758,0.0015826528030298,0.0015814864653553,0.0016210910929316,0.0020366511799812,0.0018190687889975,0.0016350257501242,0.0018342454421736,0.001958303812171,0.0017047594492843,0.0015648820797304,0.0016935053875374,0.0021432973560059,0.0020366303596884,0.001957653352732,0.0019467682582931,0.0017048199426307,0.0019249432463581,0.0016610000439689,0.0015519453336793,0.0019095550040862,0.0022472275462356,0.0021003607102712,0.0015642781238635,0.001798559743623,0.0016648262926513,0.0017846023777809,0.001675379023112,0.0024113814595073,0.0019803413887276,0.0022587545519076,0.0020698382674369,0.0020017154043228,0.0019220853961665,0.0018403357960594,0.001966265477561,0.0018035257334866,0.0018043761649271,0.00227337401473,0.0016588852146384,0.0017927227741152,0.0019335129176304,0.0019309879620068,0.0017351260959435
