,SRR9224432,SRR9224402,SRR9224395,SRR9224396,SRR9224393,SRR9224394,SRR9224399,SRR9224400,SRR9224397,SRR9224398,SRR9224391,SRR9224482,SRR9224481,SRR9224480,SRR9224479,SRR9224486,SRR9224485,SRR9224484,SRR9224483,SRR9224489,SRR9224094,SRR9224095,SRR9224096,SRR9224089,SRR9224090,SRR9224091,SRR9224092,SRR9224087,SRR9224088,SRR9224179,SRR9224178,SRR9224175,SRR9224174,SRR9224177,SRR9224176,SRR9224183,SRR9224182,SRR9224308,SRR9224305,SRR9224306,SRR9224303,SRR9224301,SRR9224302,SRR9224309,SRR9224310,SRR9224419,SRR9224418,SRR9224417,SRR9224416,SRR9224415
SRR9224094,0.0008465993360838,0.0008636771357771,0.0008648060954728,0.0008552442679362,0.0008017306192587,0.0008142094106896,0.0008101764396485,0.0009039786187802,0.0008262091073059,0.0008233143821312,0.0008113703290269,0.0008311176873092,0.0008104143572351,0.0008351886697899,0.0008076088289034,0.0008092988812217,0.0008147027980357,0.0008220922576303,0.0007919538348597,0.0008093208527605,0.0007855347898907,0.0008812034930112,0.0008737643689922,0.0009437601444826,0.0008558518639766,0.0008557771854649,0.0007676523227525,0.0008161483891779,0.0008634886919708,0.0008673871305748,0.0010049147646608,0.0008996824022219,0.0008835733926173,0.0009587440771466,0.0008178133621755,0.0008569578167619,0.0010714975044475,0.0009949318638238,0.0009150511250856,0.0008752234655247,0.0008036374068096,0.0009414780407112,0.0008574506833865,0.0008330640283764,0.0008143304020183,0.0009034771408917,0.0008248167768408,0.0008202394043111,0.0009551754595212,0.0010429194447088
SRR9224095,0.0008548007580858,0.0008840340013441,0.0008768525913197,0.0008719633202831,0.000811698883925,0.0008259282081762,0.0008203454660728,0.0009147633168852,0.0008435152532539,0.0008366417453706,0.0008265614466617,0.0008434257865304,0.0008269008096116,0.0008511328585172,0.0008181049331764,0.0008127613830406,0.0008242171040912,0.0008306290686102,0.0007965296270258,0.0008121702345492,0.0008437313535131,0.000770980833022,0.0008857103835542,0.0009700627546067,0.0008701689331847,0.0008630614085869,0.0007694425295715,0.0008359241506028,0.0008971779056722,0.000893632809798,0.0010479066761588,0.000952671840344,0.0009248754860476,0.0009894544318002,0.0008461641518119,0.000874763729015,0.0011366223379978,0.0010380697114908,0.0009612272767645,0.0009108057878196,0.0008185405757369,0.0009638792654049,0.0008928236702536,0.0008611839534483,0.0008421973694201,0.0009293668304228,0.0008452139036028,0.0008308150616337,0.0009791807495539,0.0010797739699248
SRR9224096,0.0008499700809232,0.0008783658701062,0.0008730219899697,0.0008618939705651,0.0008055602968079,0.0008257346876414,0.000816336538822,0.0009111696110759,0.0008322318780847,0.0008292051637287,0.000815405621377,0.0008391590911513,0.0008158177678665,0.0008480528470564,0.0008098291651803,0.0008094806328693,0.0008142558517172,0.0008239160565317,0.0007922319505204,0.0008083274249545,0.0008412808046337,0.0008907732684493,0.0007861518644609,0.0009638672793511,0.0008670735236282,0.0008612732443269,0.0007707271133541,0.0008281185173142,0.000885643698846,0.0008911614341988,0.0010385333902011,0.0009379726705965,0.0009146211275642,0.000983748318179,0.000833526530545,0.0008646150168541,0.0011043941122593,0.0010258487537288,0.0009394742033721,0.0008973791497103,0.0008192510672952,0.0009609416517867,0.0008919026375748,0.0008522288527808,0.000834839658434,0.0009242539475659,0.0008399771790374,0.0008305932770593,0.0009756144839585,0.0010677557094821
SRR9224089,0.000903416908051,0.0009268360815477,0.000930918908616,0.0009179020840508,0.0008580907150583,0.0008773082588787,0.0008664607665491,0.0009757492791891,0.0008891822850199,0.0008813596911626,0.0008741367329925,0.0008917626581602,0.0008697663604554,0.0009025905485302,0.0008622841442769,0.0008636641803332,0.0008678028568993,0.0008776114809563,0.00085131712049,0.0008578931057538,0.0008904137909645,0.0009554540082592,0.0009438364095285,0.0008559883829034,0.0009224144527487,0.0009150516153376,0.0008265348571014,0.0008869484280862,0.0009431738729698,0.0009600687910964,0.0011241708821625,0.0010005275148997,0.0009774184160576,0.0010636148973733,0.0008931899238219,0.0009253612872,0.0012171256516066,0.0011037488757362,0.0010145126553587,0.0009637373122231,0.0008909401008313,0.0010435519940272,0.0009512411037656,0.0009197155871449,0.0008954187475105,0.0009868383941923,0.0008985610186597,0.0008830076414597,0.0010389507571136,0.001150943229804
SRR9224090,0.0008352893496125,0.0008519055842241,0.0008552192459847,0.0008488574051363,0.0007883896701551,0.0008028412540343,0.0007960384862182,0.0008992417667675,0.0008160244273457,0.0008084828211985,0.0007945965166892,0.0008190328316964,0.0007972518629487,0.000826151730664,0.0007951472811567,0.0007958017523181,0.0008011633737632,0.0008089583317557,0.0007841953482912,0.0008036584614219,0.0008283982507834,0.0008795733028362,0.0008717314860655,0.0009465186016364,0.0007599282984376,0.0008397050125998,0.0007586857956914,0.0008086607378566,0.0008637869290524,0.0008782824130682,0.0010046653263833,0.0009015073985971,0.0008822484605365,0.000962649865526,0.0008106905317392,0.00084820860836,0.0010720238239316,0.0009955154312224,0.0009179060758681,0.0008689934758582,0.0008033799644686,0.0009544221658361,0.0008524060131084,0.0008240768053576,0.0008109375359451,0.0009031218638541,0.0008174520029019,0.0008103899297033,0.0009567691887887,0.0010403693103836
SRR9224091,0.0008416798273217,0.000860153920751,0.0008600581780764,0.0008530430670458,0.0007952116315205,0.000811847086862,0.0008092482308159,0.0008973152772044,0.0008253543847159,0.0008211805025877,0.0008084341619903,0.0008278895836244,0.0008073203450954,0.0008335922520362,0.0008034633560723,0.0008069228284585,0.0008093941222357,0.0008190297443512,0.0007904301300017,0.0008086249883634,0.000836211216958,0.0008814375595915,0.0008750095165815,0.0009488868586422,0.0008478981491635,0.000777447521517,0.0007694625121559,0.0008157679263894,0.0008687310004363,0.00087516708517,0.0010049610359106,0.000902646211676,0.0008886048978135,0.0009594876308962,0.0008166727755767,0.0008527217347634,0.001065537468873,0.0009990466033526,0.000915813111172,0.0008712806488974,0.0008062067415305,0.0009452409134731,0.0008591266494406,0.0008257010955105,0.0008163701046653,0.0009041961317046,0.0008214754803582,0.00081671710532,0.0009529767492743,0.0010405958797698
SRR9224092,0.0007696229945915,0.0007890199361101,0.0007894958384956,0.0007811782637486,0.0007251159088311,0.0007361877773137,0.0007324766976296,0.0008279936093599,0.000749900404735,0.0007488770273754,0.0007357289047361,0.0007556404708642,0.0007332121425316,0.0007657955251635,0.0007333367769496,0.0007292937178821,0.0007362462055234,0.0007424372685894,0.0007098381329171,0.000725226026945,0.0007599765675966,0.0007954170305008,0.0007927251010162,0.000867146863199,0.0007756060030049,0.0007790836764693,0.0006339972912692,0.0007386054978498,0.0007902990785373,0.0008032629061867,0.000938150419622,0.0008505711333993,0.0008257264120582,0.0008856699865866,0.0007501328424578,0.0007835774601947,0.0010091194738661,0.0009360557657884,0.0008518774481115,0.0008047695729606,0.000725627449006,0.0008531081340496,0.0007951960359734,0.0007647021506174,0.0007442245227988,0.0008416094912739,0.0007516093214451,0.0007378641318792,0.0008864197137881,0.0009724132049054
SRR9224087,0.0007899264473375,0.0008067435636496,0.0008110233404467,0.0007981980141302,0.0007433248392702,0.0007595129669854,0.0007542889756283,0.0008518333428819,0.0007738486831232,0.0007629363717393,0.0007541687696299,0.0007740271364581,0.0007527538512025,0.000783552366191,0.0007494381914941,0.0007553757429004,0.0007560631381463,0.0007678441046693,0.0007399823870853,0.000758782580595,0.0007859557066859,0.0008400364291504,0.0008277858834206,0.0009047166618674,0.0008036121524551,0.000803086322574,0.0007179315089902,0.0006683356789441,0.0008167673363272,0.0008268928780618,0.0009731517802159,0.0008520455571949,0.0008431766950695,0.0009201037105138,0.0007639243159821,0.0008022033095763,0.0010160989214891,0.0009581766825605,0.000865021733258,0.0008233717669624,0.0007717414910813,0.0009044825403081,0.0008149978510568,0.0007790853828441,0.0007593635051236,0.0008573102219345,0.000777488758084,0.0007702395066434,0.0009089512447658,0.0010055838950488
SRR9224088,0.0008194754499479,0.0008520687950558,0.0008543847946373,0.0008390680586531,0.0007809687983156,0.0008048122647343,0.0007955954791652,0.0008885112685225,0.0008062219221967,0.0008014108840197,0.0007929663319609,0.0008146690529107,0.0007911295658738,0.0008183560288259,0.000783486116854,0.0007920766284389,0.0007950336772101,0.0008045519853334,0.0007750301442755,0.000790871619383,0.0008198938982719,0.000889583241772,0.0008727225761282,0.0009473090228148,0.0008468295709441,0.000843163327654,0.0007569711757641,0.000804170818418,0.0007228613627915,0.0008596083467746,0.0010263783617971,0.0009025755169828,0.0008913684063267,0.0009673352061656,0.0008076335534592,0.0008531501366406,0.0010673655108944,0.0009984534299304,0.000913882932778,0.0008674602741273,0.0008193476281097,0.0009628981550855,0.0008622292067498,0.0008318979579191,0.0008072207631074,0.0009055369948626,0.0008166567387189,0.0008105290297644,0.0009512682416187,0.0010443915849359
SRR9224179,0.0008322049062816,0.0008611406033398,0.0008634404705367,0.0008431672686121,0.0007850213786124,0.0008111892354263,0.0007987493803035,0.0009003148665067,0.0008113739839282,0.0008072916501263,0.0008000439682218,0.0008187911852052,0.0007962763523684,0.0008213874217856,0.0007876126217817,0.000788148836887,0.0007948356868565,0.0008050080038556,0.0007743217706395,0.0007904916401069,0.0008212492261597,0.0008827126915716,0.0008756704330938,0.000962230323602,0.0008586251337453,0.0008463503639494,0.0007675867465477,0.000812289012225,0.0008571477921368,0.0006955895308513,0.0010415808889743,0.0009091160390343,0.0008965162472523,0.0009965702645769,0.0008125945128608,0.0008556781552903,0.0011126355303573,0.0010105527220889,0.0009052686911962,0.0008797117747811,0.0008076045542096,0.0009633797398655,0.0008657103223976,0.0008325852661795,0.0008118407971684,0.0009141645117872,0.0008169043405363,0.000807479529719,0.0009591645328998,0.0010851794308055
SRR9224178,0.0009408541258996,0.0009765192264755,0.0009770020550841,0.0009597274219995,0.0008955752150283,0.0009280200810219,0.0009071538911618,0.001026338016373,0.0009376054589129,0.0009273369725812,0.0009118964104397,0.0009344906858837,0.0009120929919529,0.0009393491138113,0.0008975807789692,0.00090413001215,0.0009117096230172,0.0009220160873737,0.0008964354708592,0.0009135657507667,0.0009368716184535,0.0010146442650029,0.0010014948098839,0.0011040551352365,0.0009635637539544,0.0009546981759028,0.0008797108655331,0.0009377922821301,0.0010044858759456,0.0010203543553936,0.0008470557202144,0.0010452170006747,0.0010269549047662,0.0011087035837474,0.0009228362052284,0.0009690397708095,0.0012813847626524,0.0011762518503132,0.0010743781079243,0.0010114599791243,0.0009481302575695,0.0011561019606243,0.0009912010205418,0.0009540248135093,0.0009233856899759,0.0010370295971103,0.000935067180454,0.0009248218587084,0.0011131651768522,0.0012187364231257
SRR9224175,0.0008459240136839,0.000870022263128,0.0008793753227396,0.0008619254001583,0.0008043212819231,0.0008368777969236,0.0008196218839982,0.0009386107548883,0.0008346635372604,0.0008268609327583,0.0008169150644781,0.0008316903464038,0.0008121285842025,0.0008369068156835,0.0008072630215099,0.0008236930479358,0.0008206122009875,0.0008331119819034,0.0008205300164771,0.0008425324482803,0.00085065272631,0.0009393690066269,0.0009194931949046,0.0009998234083143,0.0008787060851039,0.0008703772342709,0.0008118567785066,0.000834855057295,0.0008984461316751,0.000907113005022,0.0010643430508409,0.0007267649002398,0.0009174449193896,0.0010192638505459,0.0008210056661243,0.0008718742214914,0.0011349622651851,0.0010619812306658,0.0009460967538289,0.000892378403048,0.0008649279608528,0.0010513613279374,0.0008814414701402,0.0008443895348702,0.0008304148427739,0.0009401643358001,0.0008458730636538,0.0008390883080063,0.0009895335102235,0.001090812079531
SRR9224174,0.0008451372788707,0.0008680225421436,0.000872395630507,0.000859403854431,0.0008002650150045,0.0008263618051732,0.0008099956202541,0.0009232601116225,0.0008280070974551,0.0008249554162929,0.0008119447193329,0.0008302324398837,0.0008073440912128,0.000836336844769,0.0008041532726931,0.0008095989526794,0.0008126072960749,0.0008263482646585,0.0007992489513249,0.0008235173534208,0.0008374620771737,0.0009150482216604,0.0008986921085484,0.0009800917990689,0.0008624486552736,0.0008597155255228,0.0007893364215277,0.0008289563555138,0.0008905568931127,0.0008982575998063,0.0010509901678739,0.0009213946676738,0.0007419430142655,0.0009994291689424,0.0008179005166586,0.0008699862203577,0.0011168193544876,0.0010164545105638,0.0009423934430337,0.0008930585972341,0.000840233016684,0.0010047013932753,0.0008818998004735,0.000836044667957,0.0008278308593292,0.0009260480580243,0.0008371958211887,0.0008281063491715,0.0009865296931371,0.0010838522767922
SRR9224177,0.0009077611150208,0.0009302527983898,0.0009430937908449,0.0009259607148966,0.0008641397026622,0.0008878193379138,0.0008710564235532,0.0009831957853531,0.0008985852242506,0.0008893745115644,0.0008790679466471,0.0008892909947377,0.0008752596677199,0.0009047727977377,0.0008644519598201,0.0008714466962839,0.0008749053398876,0.0008857692855108,0.0008594056663786,0.0008742490606024,0.0009019655154595,0.0009686519608971,0.0009584872755677,0.001056468254101,0.0009333873015429,0.0009199807734714,0.0008386452136008,0.0008969058338256,0.0009572225552666,0.0009871839578968,0.0011239634230361,0.0010130720682563,0.0009888470041028,0.0008002746214375,0.0008845140035781,0.0009354398110847,0.0012223834207593,0.0011282491967287,0.0010215868390472,0.0009726502878236,0.0009036828349988,0.001083720976652,0.0009481986193766,0.000915444850296,0.000887594739664,0.0010064241825064,0.0009075076405294,0.0008874057582073,0.0010562039512261,0.0011632143316848
SRR9224176,0.0008012441308141,0.0008201512945292,0.0008233949287549,0.0008112871010239,0.0007521407640833,0.0007753091040199,0.0007645453805505,0.0008721496672752,0.0007837814714403,0.0007784292469124,0.0007657710353954,0.0007859667757617,0.0007616154650166,0.0007920847471745,0.0007616274097636,0.0007682193691975,0.0007682323525716,0.0007805748891346,0.0007557863997074,0.0007731484700477,0.0007963776952991,0.000860515541678,0.0008430067987344,0.0009213801005387,0.0008154153849853,0.0008132418721633,0.0007374421790343,0.000773466683483,0.0008302039580554,0.000838030283629,0.0009697209056335,0.0008492783954201,0.000843029848685,0.000920666443767,0.0006934293777854,0.0008162682704001,0.0010239261041478,0.0009610562430551,0.0008779830815673,0.0008284517834946,0.0007796897681328,0.0009262898850215,0.0008170583523879,0.0007924674279983,0.0007712336234563,0.0008569346344115,0.0007833160784507,0.00077606579683,0.0009138232787764,0.0010062779517955
SRR9224183,0.0008249498038013,0.0008424430480646,0.0008453133517457,0.0008412765264457,0.0007759573862246,0.0007955772734995,0.0007905172313097,0.000893944162161,0.0008089897508067,0.0008034190284393,0.0007919653268313,0.0008095317389741,0.0007867372616878,0.0008148875909084,0.0007872165675334,0.0007868928328657,0.0007952936165737,0.0008032760289554,0.0007790952196232,0.0007950820987003,0.0008211106484956,0.0008753689897985,0.0008605063719945,0.0009394557043124,0.0008392082817336,0.0008353141257908,0.0007583405867005,0.0007988723128067,0.0008621485425787,0.0008681118230137,0.0010030251410388,0.0008870287615045,0.0008813906290422,0.000957901441728,0.0008027184854465,0.0007168214165494,0.001072733986105,0.0009973359967985,0.0009047900923745,0.0008541564234615,0.0008020151108139,0.000967279350517,0.0008482514848177,0.0008142357145944,0.0008029829769388,0.0008896661501234,0.0008116939398775,0.0008041868480109,0.0009442161323999,0.0010378472249349
SRR9224182,0.0010042953500704,0.0010415386739244,0.001046500792486,0.0010295133149135,0.0009573499871263,0.0009839976227033,0.0009656902112754,0.0011034922459488,0.0009880573311237,0.0009803452348856,0.0009696732121947,0.0009805198245371,0.00096123599108,0.0009978650031192,0.0009528565784066,0.0009723395591625,0.000974395435063,0.0009827997618859,0.0009618689305285,0.0009820616259744,0.0010037667981167,0.0011072866317733,0.0010696112892078,0.0012014245954846,0.0010320417880571,0.0010152208328962,0.0009516018097967,0.0009841055774024,0.001049184317788,0.001094924994766,0.0012921020170715,0.001119533099685,0.0010976391559528,0.0012137164723229,0.0009772943677227,0.0010390573331244,0.0008957818686608,0.0012816269025158,0.0011389985369561,0.0010726580056602,0.0010267833115301,0.0012481505130762,0.001056949809182,0.0010203189610391,0.0009965604183951,0.0011304102436876,0.0010034923329475,0.0009878977105125,0.0011713848726015,0.0013112553505987
SRR9224308,0.0009394893766834,0.0009672335499313,0.0009733150383497,0.000953731367581,0.0008925944388593,0.0009196585590271,0.0009061894214724,0.001018274992162,0.0009311071453512,0.0009184876792623,0.0009082774582906,0.0009254121169299,0.0009059941259979,0.0009319212467719,0.0008918981618275,0.0008963269783674,0.0009059264416565,0.000917454992673,0.0008823260761406,0.0009071941966642,0.0009349058300194,0.0010157031526218,0.000998349780243,0.0010952888115156,0.0009634038762305,0.0009571374159506,0.0008865698387746,0.000932102836116,0.000986607824124,0.0010002480221907,0.0011900348716888,0.0010534545878171,0.0010041382284361,0.0011278943437748,0.0009220744110458,0.0009729140067723,0.0012906410767396,0.0008336536219408,0.0010529679747758,0.0009929013637114,0.0009451761168604,0.0011347503835265,0.0009914202425663,0.0009558891894857,0.0009257726482543,0.0010318173595134,0.0009424814179788,0.0009235512831657,0.0011104615904352,0.0012275616932691
SRR9224305,0.000871802684414,0.0008988947497565,0.0009043243625808,0.0008829290274095,0.0008212807602482,0.0008470875821536,0.0008341418162792,0.0009434584020049,0.0008566920842001,0.0008478860124713,0.0008343907949125,0.0008522340336615,0.0008297875271305,0.0008613397241847,0.00082640683139,0.0008319526791095,0.0008391059400815,0.0008472827378531,0.0008220789270241,0.0008412925100255,0.0008647647531173,0.0009483704406981,0.0009212400480567,0.0010145719186287,0.0008948917233294,0.0008839925481878,0.0008127659729683,0.0008480558006267,0.0009101082382981,0.0009039703577401,0.0010960703677229,0.0009471792967107,0.0009396025280472,0.0010302333860824,0.0008493090480437,0.0008897880199775,0.0011577334877634,0.0010629361511111,0.0007572265767104,0.0009178602873117,0.0008645694436802,0.0010398288390315,0.0009108055571751,0.000872958484802,0.0008511721218409,0.0009574398966187,0.0008670098751562,0.0008478504832501,0.0010116016427252,0.0011123565001613
SRR9224306,0.0008363424685772,0.0008528246447443,0.0008610291044568,0.0008395206716818,0.0007879925793313,0.0008059175022445,0.0007987719372072,0.0009070218656932,0.0008176835986029,0.0008107537005956,0.0007988563739305,0.0008189359134267,0.0007934866541237,0.0008254325630644,0.0007902158303716,0.0008012900149909,0.0008002943936024,0.0008127459370938,0.0007892986566367,0.0008093522381344,0.0008318900564808,0.0009025663254822,0.000884597427945,0.0009691663356815,0.0008515488726787,0.0008451507640092,0.0007716106053753,0.0008110285090174,0.000868496849462,0.0008830544421256,0.0010361541197108,0.0008978994660811,0.0008953142190509,0.0009852079078867,0.0008059652280587,0.0008449421583262,0.0010942204980859,0.0010068819640669,0.0009227899676544,0.0007128749609858,0.0008228406884738,0.0009927423028192,0.0008512061409108,0.0008268529488443,0.0008102886833063,0.0009076659882018,0.0008211605351995,0.0008096622112954,0.0009659309268034,0.0010543082094944
SRR9224303,0.0007669264386193,0.0007902673594336,0.0007882443249889,0.0007790521801266,0.0007216142152432,0.0007417335124481,0.0007325944445664,0.0008284130655771,0.0007477867020633,0.0007440686012503,0.0007370145085642,0.0007531593590547,0.0007348794862356,0.000759168016036,0.0007278597517474,0.0007291279677261,0.0007341359083104,0.0007408569244068,0.0007076557086101,0.0007251366810535,0.0007582707426655,0.0008047794334494,0.0008011903630162,0.0008880790037865,0.0007809424857046,0.0007766068295625,0.0006900941746065,0.0007548404296303,0.000812922207006,0.000802770708391,0.0009602501366068,0.0008610267838064,0.0008337460235304,0.0009041021518736,0.0007536038388756,0.0007867190885351,0.0010312094395586,0.0009465490693048,0.0008604897718712,0.0008149473887965,0.0006175650262847,0.0008931771766061,0.0008132488669339,0.0007761067954592,0.0007530036562065,0.0008544711066436,0.0007576170099067,0.0007469437293775,0.0008938447475608,0.000995015282693
SRR9224301,0.0008799074314543,0.0009098150650392,0.0009176762993716,0.0009000598972473,0.0008402289610939,0.0008592338605141,0.0008451210790873,0.0009449350219941,0.0008685284757819,0.0008574400234084,0.0008491881437359,0.0008680169578195,0.0008512639660886,0.0008835202218794,0.0008368186414857,0.0008408469306702,0.0008446069686012,0.000850839235859,0.0008151148092533,0.0008246087441651,0.0008738477443049,0.0009292960155201,0.0009222020147,0.0010200953039976,0.0009108443180916,0.0008937075053884,0.0007970043818675,0.0008673375056803,0.0009373115901408,0.0009393462966661,0.0011491138747933,0.0010260759135417,0.0009771679264523,0.0010641048325302,0.0008777575054722,0.0009298335583818,0.0012298720511846,0.0011138095711348,0.0010133529043487,0.0009636450355062,0.000877129911968,0.0007451967957612,0.0009534956070603,0.0009146775473358,0.0008811756888479,0.0009974582500974,0.0008889179838186,0.0008648780729496,0.0010450136993298,0.0011630296277958
SRR9224302,0.0008171371255249,0.0008324208092213,0.0008470948465614,0.0008307175395322,0.000770679159844,0.0007951068994994,0.0007824093433453,0.0008908773203622,0.0008001931333587,0.0007937490364605,0.0007869134371992,0.0008030360651106,0.0007827982217711,0.0008086108502457,0.00077395999471,0.0007858777699848,0.0007853013124331,0.0007977175355857,0.0007778699053929,0.0007918020882717,0.0008121454361344,0.0008817325589897,0.0008758153433534,0.0009528157652849,0.0008325137212562,0.0008305543274622,0.0007589471566778,0.0008008173944218,0.0008597708482638,0.0008656351903719,0.0010103996850851,0.0008833335805394,0.0008801284433338,0.0009553098320878,0.0007917950802289,0.0008355570307625,0.0010707976458061,0.0009993910300982,0.0009116628179856,0.0008474540581508,0.0008177622271853,0.0009770137328727,0.0006953150110419,0.000816382686703,0.0007872629514667,0.0008881942093655,0.0008056360572746,0.000796418815091,0.0009444601303626,0.0010191774647752
SRR9224309,0.0007979385128751,0.0008102945569389,0.0008166742933665,0.0008006972571638,0.0007437893168292,0.0007715496844218,0.0007580598495479,0.0008567747828251,0.0007812512458231,0.0007709165282854,0.0007599661083463,0.0007790634565175,0.0007581998693154,0.0007796438770098,0.0007520722132616,0.0007617480150051,0.0007620029827016,0.0007749169226785,0.0007524957930329,0.0007702752204679,0.0007920080687475,0.0008541881444224,0.0008404932365944,0.0009253729330881,0.0008079003067391,0.0008012784816717,0.0007333744953015,0.0007683804043748,0.0008325455978732,0.0008365256733582,0.000977020900871,0.0008500713841021,0.0008384572109581,0.0009272094027112,0.000771387545436,0.0008058758381907,0.0010395712226432,0.0009685762115487,0.000877891492021,0.0008270418593279,0.0007836204912149,0.0009420382122248,0.0008201843121363,0.0006558598193044,0.0007671406324337,0.0008667173427353,0.0007714899091846,0.0007703090604693,0.0009112343066875,0.0010129709048306
SRR9224310,0.0007889029651613,0.0008084793193421,0.0008122643145543,0.0007988499791549,0.000742796720393,0.0007628836709439,0.0007511022736937,0.00085806591027,0.0007702474722141,0.0007641113254845,0.0007511496688421,0.000770299601779,0.0007488066107045,0.0007783063233989,0.0007473886654884,0.0007526481305088,0.0007562828869566,0.0007632363800539,0.0007448173223423,0.000761952808469,0.0007821187278474,0.0008436666813606,0.0008315538371178,0.0009100752135684,0.0008035378465611,0.0008009767409025,0.0007208123436527,0.000757026304681,0.0008175058519227,0.0008247682606073,0.0009566694882917,0.0008454982580201,0.0008400429088703,0.0009089282875603,0.0007595892962873,0.0008035409148829,0.0010272794157404,0.000948782749114,0.0008659873620542,0.0008193703003432,0.0007675710268972,0.0009159581470345,0.0008002977206633,0.0007756916465861,0.0006603970572231,0.0008515351188936,0.0007741015945532,0.000762111979066,0.0009000306131366,0.0009846716274357
SRR9224419,0.0008573164056477,0.0008844846696373,0.0008948831318138,0.0008724402148701,0.00081227505698,0.0008354644531873,0.0008280633286897,0.0009387951738899,0.0008448942666074,0.0008426856845489,0.0008276056874161,0.0008456728981074,0.0008234310099487,0.000847275905706,0.0008147091487777,0.0008175868883924,0.0008271682459597,0.0008354807124026,0.0008132762911524,0.0008293672837687,0.0008529048638267,0.0009142967712762,0.0009039919949946,0.0009845659247589,0.0008787066476333,0.0008708873027414,0.0008010105268592,0.0008382523726876,0.0008994512621613,0.0009105414151351,0.001055237857849,0.0009383997123379,0.0009208604540229,0.0010114636326307,0.0008270354143911,0.0008729606716289,0.0011430888920419,0.0010376188017196,0.0009549920113145,0.0009007746230015,0.0008564626527018,0.0010200359841292,0.0008853082518456,0.0008593226140211,0.0008356884457668,0.0007427246189376,0.0008498310874447,0.0008389832642429,0.0009905202033017,0.0010873094836293
SRR9224418,0.0007980980150513,0.000820764098629,0.000827396990569,0.0008114643774559,0.0007532851090898,0.0007728702417183,0.000764350310186,0.0008680249215318,0.000781737040754,0.0007757452956444,0.0007659082419896,0.0007866345003235,0.0007643926818733,0.0007930372425265,0.0007593093131597,0.0007599782374352,0.0007698592545914,0.000778265573944,0.0007515009592663,0.0007678068812087,0.0007932939281508,0.0008489140597807,0.0008390952830636,0.00091574884961,0.000811871917609,0.0008076232643207,0.000730055788385,0.0007762608874327,0.0008280788807196,0.0008310986250935,0.0009710493427396,0.0008630464848542,0.0008512894898677,0.0009321437633744,0.0007730812853938,0.0008146384215126,0.0010390244266522,0.0009697142420693,0.0008839300100302,0.000832535172518,0.0007748211834631,0.0009272268974926,0.0008197622395675,0.0007815080658594,0.0007765313228676,0.0008688731850663,0.0006800551074902,0.0007753125744599,0.0009210415154335,0.0010096524751543
SRR9224417,0.0008112856125788,0.000832376523205,0.0008333710610316,0.00082077253752,0.000766016132463,0.0007823575343521,0.0007767215085877,0.0008761166942254,0.0007923971894013,0.0007883441459063,0.0007784856323761,0.0007976294641752,0.0007779083849527,0.0008046567210015,0.00077548745875,0.0007750302507547,0.0007796465129038,0.0007883757992363,0.0007612375352957,0.0007748241512065,0.0008078247786587,0.0008541870051529,0.0008495021608344,0.0009216601370097,0.0008241831763434,0.0008226862172864,0.0007336734274111,0.000788764654776,0.0008426955844944,0.0008423805021352,0.0009823822734383,0.0008773659735098,0.0008629410578844,0.0009332518196283,0.0007853239676501,0.0008274287809791,0.0010448260138097,0.0009719207635652,0.0008861156469008,0.000841577963736,0.0007810026036143,0.0009219137191359,0.0008308852935294,0.0007999475308829,0.0007830487872387,0.0008786225331552,0.0007946100522635,0.0007178803752781,0.0009330868065259,0.0010159232290826
SRR9224416,0.0009056954952663,0.0009318853558081,0.0009342267402659,0.0009214514919801,0.0008584974313026,0.0008921911669251,0.0008696667224417,0.0009907675701838,0.0008959785300399,0.0008820953820008,0.0008716960670596,0.0008903310729834,0.0008708126771178,0.0009026708961708,0.000862655316513,0.0008693755402481,0.0008730872246,0.0008787683823803,0.0008603696478881,0.0008743884111173,0.0009019807384485,0.0009639257824859,0.0009547842763373,0.0010368433249967,0.0009317054569425,0.0009181371718399,0.0008429248496536,0.0008888656001232,0.0009447775296353,0.0009550550561899,0.0011326076812402,0.0009876138413434,0.0009804438389777,0.001060813911521,0.0008812134415558,0.0009266551967944,0.0011861672757177,0.0011167225310055,0.0010087936183271,0.0009576999010145,0.0008951633103401,0.0010686244097772,0.0009418078931121,0.0009035389171308,0.0008820519174903,0.0009903653363138,0.0009005979100609,0.0008898152448468,0.0008252117094119,0.0011358078125974
SRR9224415,0.0009821110814459,0.0010015207150687,0.0010075653677676,0.0009919495724006,0.0009387402309756,0.0009589524968264,0.0009417069381495,0.0010614384019868,0.0009695384708093,0.0009587677256194,0.0009473947865397,0.0009694460528059,0.000944909697588,0.0009759846698232,0.0009390294961366,0.0009478239065425,0.0009504360729177,0.0009603894182794,0.0009358465814027,0.0009573088613917,0.0009802897480269,0.0010568297781878,0.0010387072372973,0.0011422302192818,0.0010055110704065,0.0009956366049692,0.0009206663065573,0.0009775075967922,0.0010317840680908,0.0010728642266041,0.0012332957324534,0.0010810961698607,0.0010699781395397,0.0011609573604252,0.00096468822835,0.0010111906677096,0.0013195945341693,0.001227295089384,0.0011012616837455,0.0010382011811686,0.0009938988284928,0.0011849460654991,0.0010106797390463,0.0009983650806398,0.0009601237477274,0.0010792120961838,0.0009805338426581,0.0009637488274954,0.0011293278700689,0.0008867272269489
