,SRR9224432,SRR9224402,SRR9224395,SRR9224396,SRR9224393,SRR9224394,SRR9224399,SRR9224400,SRR9224397,SRR9224398,SRR9224391,SRR9224482,SRR9224481,SRR9224480,SRR9224479,SRR9224486,SRR9224485,SRR9224484,SRR9224483,SRR9224489,SRR9224094,SRR9224095,SRR9224096,SRR9224089,SRR9224090,SRR9224091,SRR9224092,SRR9224087,SRR9224088,SRR9224179,SRR9224178,SRR9224180,SRR9224175,SRR9224174,SRR9224177,SRR9224176,SRR9224183,SRR9224182,SRR9224307,SRR9224308,SRR9224305,SRR9224306,SRR9224303,SRR9224304,SRR9224301,SRR9224302,SRR9224309,SRR9224310,SRR9224420,SRR9224419,SRR9224418,SRR9224417,SRR9224416,SRR9224415,SRR9224414
SRR9224482,0.0008222096303606,0.0008039497857655,0.0008043430827592,0.0007930150311759,0.0007622536581854,0.000772155971377,0.0007511365780694,0.0007919017866129,0.0007901252510316,0.0007689198740878,0.000798343306664,0.0008041575217732,0.0008015343868635,0.0008158000580507,0.0007817410621322,0.0008159082180585,0.0006906239320563,0.0006916072968153,0.0006271057602908,0.0007632331476176,0.0008261071864048,0.0007933706469986,0.0008035863990869,0.0008354694060584,0.0007847490404802,0.0007955044847255,0.0006530602728724,0.0007245230296693,0.000817788886388,0.0007292168181362,0.0007752736819154,0.0008177370360838,0.0007539149722384,0.000741100612722,0.0007350932670896,0.0007583924312256,0.0007416962189936,0.0007170400502422,0.000736232936275,0.0007732079195653,0.0007259444155735,0.0007157361753554,0.0007179315484942,0.0007751987463651,0.0007122268614921,0.0007537945027237,0.0007226582693645,0.0007364796120927,0.0007673126703521,0.0007463916096997,0.0007314604350471,0.0007722801288638,0.0007439145087667,0.000750704419184,0.0007556794130773
SRR9224481,0.0008116595896719,0.0007938798914873,0.0007935595187695,0.0007818131676413,0.0007553633263133,0.0007643784230944,0.0007458589829254,0.0007799496525094,0.0007832516179454,0.0007645718518209,0.0007915561480577,0.0008041164968328,0.0007840485647261,0.0008076316487737,0.0007760563416108,0.0008099743322882,0.0006832854592727,0.0006829625598811,0.0006177122435883,0.0007567418732759,0.000819775560552,0.0007898689036936,0.0007934561103862,0.0008277831934728,0.000773677663811,0.0007853260656043,0.0006429626956593,0.0007140168195334,0.0008055872620182,0.0007188922030016,0.0007642435398033,0.0008079246191512,0.0007426588501587,0.0007289317495334,0.0007250042251116,0.0007476734077683,0.0007329457127753,0.0007058354325672,0.000723662010624,0.0007604403176192,0.0007141997564066,0.0007036398687943,0.0007090504699472,0.000764347613258,0.0007022039765245,0.0007432278034738,0.0007104912615102,0.0007234579773791,0.0007560371832886,0.0007340238049533,0.000721615374377,0.0007620083594669,0.0007339240894874,0.0007383652641362,0.0007447729330509
SRR9224480,0.0008217284035054,0.0008032514116492,0.0008036452114414,0.0007937261188589,0.0007640873254436,0.0007707364743798,0.0007532652513252,0.0007930523828315,0.0007929334511773,0.0007696111067206,0.0007983200077209,0.000814006843079,0.000803488277133,0.0008011228360418,0.0007831228245746,0.0008165420620612,0.0006919025744649,0.0006905487387914,0.0006275448467243,0.0007646498821074,0.0008267302789976,0.0007943424752071,0.0008002069186915,0.000836605456323,0.0007846017590728,0.000794258751857,0.0006530007269933,0.0007235661827921,0.0008149830061272,0.0007286374549591,0.0007743646247359,0.00081772832313,0.0007508241600304,0.000741285326873,0.0007330788035509,0.0007579059730891,0.0007423270370215,0.0007165297018369,0.0007332354126772,0.0007705838596523,0.0007242098181562,0.0007143342609507,0.0007171657090571,0.0007739041820056,0.0007125245612761,0.0007517286210994,0.0007187053258181,0.000732956306542,0.0007615146891348,0.0007423170990495,0.0007311599136418,0.0007706386839561,0.00074304967231,0.000752319590841,0.0007542787255294
SRR9224479,0.0008029583967071,0.0007792043797069,0.0007823800814406,0.0007693734487979,0.0007490966433901,0.0007532797176975,0.0007400181179941,0.0007705695138072,0.0007677302285205,0.0007547598166014,0.0007770094733175,0.0007901527955689,0.000781964416851,0.000793234896636,0.0007583082281042,0.0007931476803086,0.0006769934254606,0.000674791222651,0.0006135219135864,0.0007471254696372,0.0008074400817424,0.0007700155886496,0.0007721266848775,0.0008047680676879,0.0007609989702107,0.0007725868751491,0.0006332751189546,0.0006925769261913,0.0007785698345124,0.0006934247290968,0.0007373729041799,0.0007811432752902,0.0007183031389209,0.0007105330345122,0.0007020380695994,0.0007323801293108,0.0007142192871425,0.0006873821724828,0.0007029295539823,0.0007403438845632,0.0006948940407951,0.0006832735208529,0.0006875371935623,0.0007369494402582,0.0006741397696496,0.0007193507061173,0.0006880306703972,0.0007033714530184,0.000719887787999,0.0007082829795762,0.0007062687396519,0.0007473626088532,0.0007106492985318,0.0007233539374437,0.0007167879137591
SRR9224486,0.0008173042524668,0.0008008440445044,0.0008009366230287,0.0007878420227898,0.0007615677092414,0.0007712432754714,0.0007512147707185,0.0007873680354003,0.0007894121786915,0.0007689327481344,0.0007965557679547,0.0008115282555481,0.0008032074691673,0.0008138226837384,0.0007805828571777,0.0007925177785311,0.0006864993035984,0.0006845625892608,0.0006198573724154,0.0007599749402773,0.0008242770947725,0.0007906660805278,0.0007947096433407,0.0008336343578469,0.00077881900066,0.0007885414242446,0.0006464636687521,0.0007191916138396,0.0008113361948676,0.0007230649545221,0.0007705848964186,0.0008169949075998,0.0007498790422898,0.0007378363660803,0.0007301006355817,0.0007543037561682,0.0007375584281344,0.0007136520572387,0.0007332793144779,0.0007680100897969,0.0007207887257295,0.0007106626173116,0.0007150538118032,0.0007709670017895,0.0007062194363475,0.0007508578770555,0.0007164720915493,0.000731626869108,0.0007594205831115,0.0007379596101504,0.0007252232261404,0.0007647573181205,0.0007396540002899,0.0007455195887159,0.0007521241430066
SRR9224485,0.000713575434111,0.000690615722121,0.0006941307923392,0.0006809390227433,0.0006606518262795,0.0006625214872011,0.0006504265206456,0.0006822580865065,0.0006790584454604,0.0006660213147244,0.0006874033532644,0.0007006412928056,0.0006910568996266,0.0007033739170273,0.0006789489515616,0.0006999646239777,0.0005873830627792,0.000590286029137,0.0005268038190887,0.0006583431150295,0.0007132381477361,0.0006785167433881,0.0006837326790724,0.0007123110514111,0.0006725519223053,0.0006865690522771,0.0005474976323924,0.0006010395345361,0.0006824024920134,0.0006014100237905,0.0006389794781893,0.0006789407283486,0.0006227955586523,0.000618860625597,0.000611073507162,0.000642641147569,0.000627605262169,0.0005958463135903,0.0006137232326625,0.0006479554156646,0.0006051078158329,0.0005902565223821,0.000590183311682,0.0006359850663744,0.0005739542168139,0.0006207092235199,0.0005936221947025,0.0006107970987441,0.0006065946485689,0.0006144698374201,0.0006180637550918,0.000656772039309,0.0006194424387553,0.0006336876568399,0.0006191422363697
SRR9224484,0.0007159075057247,0.0006897966747274,0.0006944615041096,0.0006839878437691,0.0006610095522085,0.0006632692521269,0.0006493215533353,0.0006832364735502,0.0006797237302652,0.0006674321754529,0.0006887153982657,0.000702172170626,0.0006913798530451,0.00070268154001,0.0006777933537179,0.0006986734039498,0.0005911402971058,0.0005887878473098,0.000527711474569,0.0006572489236846,0.0007129632829652,0.0006762293379411,0.0006834629586226,0.0007140459594458,0.0006753639447503,0.0006878448650373,0.0005498692493016,0.0006041816274792,0.0006833849300646,0.0006020477609898,0.0006382570859242,0.0006808446435073,0.0006263658623659,0.0006195567413765,0.0006133952564923,0.000643357074657,0.0006278135677164,0.0005979921701389,0.0006146746115883,0.0006475425625298,0.0006074009891056,0.0005932077376105,0.0005920268796643,0.0006367898619336,0.0005765053017158,0.0006232162731953,0.0005982842064912,0.0006127795027593,0.0006052325120094,0.0006166314680896,0.0006170512007901,0.0006584125776537,0.0006200261774866,0.0006376969224409,0.0006204067675848
SRR9224483,0.000652431278013,0.0006304434665233,0.0006311058099714,0.0006224287737155,0.000597273844678,0.0005979508538903,0.0005868520212406,0.0006197342041416,0.0006162594025411,0.0006019513202945,0.0006235494970881,0.0006376142278773,0.0006260513477303,0.0006393375021548,0.0006170135209451,0.0006333898026128,0.0005284568704911,0.0005285026237576,0.0004636090679657,0.0005922265580064,0.0006478053633349,0.0006114205904281,0.0006200277130023,0.0006469625895734,0.0006106797372312,0.0006250399149019,0.0004867477309522,0.0005385312526976,0.0006158177283688,0.0005345422482404,0.0005711838325414,0.000611906793514,0.0005606898447523,0.0005559278510944,0.0005489282314659,0.0005822434694845,0.000565056795058,0.0005323492615181,0.0005492743575332,0.0005837162396587,0.0005425236062469,0.0005278704302467,0.0005239649539435,0.0005668292088906,0.0005069952173617,0.0005558460974392,0.0005315962022587,0.000549007364758,0.0005354977109312,0.0005498028657099,0.00055385152271,0.0005957990378917,0.0005566919817227,0.0005743647403344,0.0005523464480207
SRR9224489,0.0007833970154253,0.0007639333074758,0.0007645651534891,0.0007529478106833,0.0007298760619796,0.0007323983583802,0.0007199138003082,0.0007508557828939,0.0007505035542194,0.000732064336498,0.0007596491816393,0.0007714044934013,0.0007624339305955,0.0007746122172082,0.0007471035621488,0.0007722227918013,0.0006562874403653,0.0006542715998433,0.0005887114533252,0.000716136050817,0.0007835299103751,0.0007492959422652,0.0007551837705838,0.0007866462634081,0.000743325715604,0.0007556751738888,0.0006122818788532,0.0006764153919763,0.0007627120206146,0.0006774078764608,0.0007211580650102,0.0007652432232201,0.0007043305707651,0.0006935139917039,0.0006869409827387,0.0007140525024021,0.0006991672463984,0.0006710759649072,0.0006885652741208,0.0007221935861308,0.0006789814185977,0.0006668729720641,0.0006675822210262,0.000718532121388,0.0006566975702334,0.0007030648651267,0.0006731103863646,0.000687966331219,0.0007005359435846,0.0006932261947518,0.0006866593291068,0.0007256751931149,0.000695343109007,0.0007068771937397,0.0007037691396808
SRR9224094,0.0008346340608367,0.000814878259173,0.0008186759092931,0.0008023819948735,0.0007794925613513,0.0007867697652664,0.000767798050793,0.0008054009572152,0.0008055670533269,0.0007868419994061,0.0008135093868455,0.0008259439077758,0.0008173337767737,0.0008283298412608,0.0007987217944858,0.0008284507098038,0.0007032115414215,0.0007021996068762,0.0006373915451972,0.0007751121996597,0.0008234179516068,0.0008041224632545,0.0008095838925749,0.0008463455436056,0.0007961308007729,0.000804421022485,0.0006637946974712,0.0007346548173242,0.0008232467824976,0.0007377041713705,0.0007821174188626,0.0008281583618713,0.0007616482911826,0.0007529756499756,0.0007425295789392,0.0007672407939654,0.0007523730223789,0.0007262053498426,0.0007442697818218,0.0007799245897929,0.000735552931111,0.0007241040988226,0.0007269913922309,0.0007827894668878,0.0007197530091722,0.0007612064808544,0.0007289770426441,0.0007448790473248,0.0007707643795797,0.0007514594386917,0.0007401496278654,0.0007796459301912,0.0007526755330527,0.0007598406331406,0.000763599695545
SRR9224095,0.0007947500268859,0.0007773501279497,0.0007786594309789,0.0007633637802669,0.0007385485844527,0.0007493932966852,0.0007290579258181,0.0007648338399292,0.0007663280917509,0.0007463105051889,0.0007744210317219,0.0007871111327829,0.0007812809952473,0.0007894277023058,0.0007556875947848,0.0007885171278515,0.0006635828005886,0.0006606965315833,0.000596693860999,0.0007353772092076,0.0007977215324772,0.0007455340225062,0.0007724183510648,0.0008077531452826,0.0007552764224036,0.0007648849529876,0.0006222543103946,0.0006966776275301,0.0007858288172908,0.0007009833072882,0.0007439126598185,0.0007917700058906,0.0007259705513449,0.0007135733958755,0.0007040534131452,0.0007315066520727,0.0007132187233237,0.00068852569486,0.0007085113202631,0.0007411953553379,0.000697703293411,0.0006870927062831,0.0006917462897474,0.0007443589947229,0.0006827451784597,0.0007245382802829,0.0006925456431761,0.0007076670866311,0.0007297919985676,0.0007141075342062,0.0007035287728674,0.0007431809805839,0.0007162991951757,0.0007233565090464,0.0007267333370506
SRR9224096,0.0008051215030034,0.0007899520778897,0.0007846600882331,0.0007819422229075,0.0007452858628504,0.0007537564316208,0.0007332203540353,0.0007762006954028,0.0007758907318429,0.0007552448296467,0.0007812136130968,0.0008006772411171,0.0007883705251402,0.0007989513052905,0.0007617141419395,0.0007964671792293,0.000671797889457,0.000670856476784,0.0006076461250938,0.0007444992465605,0.0008069052305188,0.0007760209296168,0.0007735228465978,0.0008223346708207,0.0007701403318197,0.000778839609007,0.0006368927065776,0.0007119914548859,0.0008072531800661,0.0007157460770644,0.0007659836770397,0.000811125421816,0.0007450251261572,0.0007310288378395,0.0007224378567455,0.0007464158962269,0.000727239715012,0.0007056296239379,0.000725192680134,0.0007588626676554,0.000715576194335,0.0007058047222289,0.0007067342782028,0.0007652363990809,0.0007020077837966,0.0007457471008726,0.0007128489694442,0.0007258476896226,0.0007560140866326,0.0007350236596494,0.0007184982049906,0.0007576255144759,0.000733804606954,0.0007401779874441,0.0007482351626678
SRR9224089,0.000824552809649,0.0008115367926383,0.0008056017628491,0.0007969911928942,0.0007634628838345,0.0007745670642825,0.0007517809121271,0.0007958797781911,0.0007991184919781,0.0007736378711429,0.0008035902908018,0.000818216226936,0.0008084213469951,0.0008210117127083,0.0007800896090963,0.0008207460769677,0.0006877881343037,0.0006887634849771,0.0006234659069137,0.0007622897454173,0.0008289628871741,0.0007972698134643,0.000808150225871,0.0008171696825394,0.0007880975095112,0.0007965377429167,0.000654158523583,0.0007326262147701,0.0008322818032579,0.0007406343236517,0.0007917987659791,0.0008330039746899,0.0007692898351395,0.0007529695121125,0.0007446383932821,0.000764555980825,0.0007482659860221,0.0007278957833969,0.0007462924774452,0.0007814452609501,0.0007341498303334,0.0007267382255226,0.0007320051187019,0.0007913460202829,0.0007293317824059,0.0007714792026659,0.0007361550929188,0.0007479580360588,0.0007820730909932,0.0007592752210742,0.0007375649789351,0.0007777111566146,0.0007569879681814,0.0007582516664712,0.0007714965270726
SRR9224090,0.0007982068221345,0.0007798347294941,0.0007757954146385,0.0007695447986112,0.0007391488317516,0.0007455529623985,0.0007242291411951,0.0007666312266624,0.0007646426774348,0.0007446389167067,0.0007703436310619,0.000787902802414,0.0007744678517298,0.0007893918956726,0.0007560495458458,0.0007863542849734,0.0006657604850383,0.000667724761196,0.0006028292859116,0.0007382873400508,0.0007994654289486,0.00076455170324,0.0007759597918902,0.00080779146178,0.0007519457682582,0.0007725294407669,0.0006296143468881,0.000697603010051,0.0007906096259852,0.0007017622420898,0.0007491141022568,0.0007918055526429,0.0007259235077595,0.0007142588429729,0.0007081337246964,0.0007344355367373,0.0007168552517249,0.0006910477053586,0.0007083470520895,0.0007447718236314,0.0007005198362168,0.0006880572319271,0.0006914401502694,0.0007480480958382,0.000686034174947,0.0007282944654621,0.0006964298944615,0.0007094802794866,0.0007365477104087,0.0007173833029721,0.0007057091015713,0.0007460656545575,0.0007173378575546,0.000727473729207,0.0007290346835155
SRR9224091,0.0008089136971685,0.0007895147279171,0.0007889588441781,0.0007809514431477,0.0007523895680326,0.0007556947611822,0.0007371994408929,0.0007805044402482,0.0007773197464775,0.0007583647630894,0.0007840575497139,0.0007999220874781,0.0007871703245941,0.0008004638677731,0.0007689657038465,0.0007974176302124,0.0006807543252629,0.0006811031509086,0.000618040285105,0.0007517627323619,0.0008089732105092,0.0007754967350385,0.0007861576089176,0.0008177619498073,0.0007737512358511,0.0007746191269492,0.0006437206071053,0.0007093606638921,0.0007977291633825,0.0007105547463456,0.0007544153417306,0.0007986955188673,0.0007361339897294,0.0007251696569515,0.0007184103243106,0.0007431159845095,0.0007277707110997,0.0007020964033998,0.0007183376665377,0.0007533324439532,0.0007105685966184,0.0006976592621176,0.000700458480768,0.0007551521794755,0.0006932453818052,0.0007355576509701,0.0007038906284311,0.0007190159637945,0.00074284831558,0.000726075368123,0.000717174853821,0.0007564736100587,0.000726337778058,0.000739229140416,0.0007362245333398
SRR9224092,0.0006756274528771,0.000654232895525,0.0006494976655123,0.0006456528445567,0.0006206490828538,0.0006178793535315,0.0006060675830879,0.0006439560650894,0.0006414749758176,0.000622634978355,0.000644569128987,0.0006620002326664,0.0006499032949037,0.0006635224052672,0.0006353448961229,0.0006587736089537,0.0005474247798722,0.0005490897628874,0.0004853839719595,0.0006140431556246,0.0006727405637176,0.000635780579774,0.0006479796261342,0.0006768325829434,0.0006357005259793,0.0006490324544548,0.0005101228532027,0.0005671460598932,0.000650820902343,0.0005668084642974,0.0006080838255319,0.0006488821082472,0.0005940147386713,0.000584760800734,0.0005789211300232,0.0006077075548213,0.0005920949505728,0.0005616679046464,0.00057800446829,0.0006124035210446,0.000571037358394,0.0005574614868471,0.0005548634143189,0.0006038867742386,0.0005435650390985,0.0005906162075691,0.0005643970300701,0.0005789911703725,0.0005833934245417,0.0005830121943022,0.0005814952970397,0.0006213189880189,0.0005868167252457,0.0005999534544984,0.0005888662918998
