,SRR9224065,SRR9224066,SRR9224068,SRR9224069,SRR9224070,SRR9224071,SRR9224072,SRR9224073,SRR9224074,SRR9224020,SRR9224019c,SRR9224021,SRR9224024,SRR9224023,SRR9224026,SRR9224025,SRR9224018,SRR9224017,SRR9224403c,SRR9224404,SRR9224172,SRR9224462,SRR9224408,SRR9224401,SRR9224311,SRR9224294,SRR9224293,SRR9224291,SRR9224298,SRR9224297,SRR9224295,SRR9224300,SRR9224299,SRR9224163,SRR9224165,SRR9224166,SRR9224159,SRR9224160,SRR9224161,SRR9224162,SRR9224168,SRR9224169,SRR9224113,SRR9224114,SRR9224487,SRR9224116,SRR9224109,SRR9224110,SRR9224111,SRR9224112,SRR9224118,SRR9224119,SRR9224251,SRR9224250,SRR9224249,SRR9224256,SRR9224255,SRR9224288,SRR9224253,SRR9224258,SRR9224257,SRR9224472,SRR9224470
SRR9224019c,0.0007173919557439074,0.000760041389074245,0.0007567987231168734,0.0007558470539142659,0.0007222272923968217,0.0006815548377261161,0.0007922206929811503,0.0009256835766597668,0.0007908721123711667,0.0007758765416947552,0.0008128791072863528,0.0007856468222488336,0.0008775906061850534,0.0007770154953717054,0.0007936695038800098,0.000917279637070368,0.0008036395268607364,0.000679671644414639,0.0007226740668251934,0.0006688568824583616,0.0007436788239885507,0.0009185458053786342,0.0007446854792096501,0.0008641913432941373,0.0007055630499693703,0.0006520378267133557,0.0006850570524568121,0.000712272301562444,0.0008442142072777542,0.0009132541343191296,0.0007081440831285872,0.000731845681617613,0.0007343246738651179,0.0007045726874881924,0.0007930421322034126,0.0007220361654588758,0.0007155580470124157,0.0007310259199927489,0.0007119805507161727,0.0008993070623339035,0.0007127766993289079,0.0006698653165450016,0.0008037409466640068,0.000805773845049861,0.0007828732476236886,0.001050661745220565,0.000746109053958947,0.0007475958289687793,0.0008662429870132379,0.0007348659554823026,0.0007318611305342231,0.0008540263322977753,0.000769828916073568,0.0008264322906852393,0.0007718947027803677,0.0007626907354552536,0.0007839871533225805,0.0007573209321500622,0.0007190673824631147,0.0015094495915258033,0.0008436864136435607,0.0009315397488236333,0.0009508697176704071
SRR9224021,0.0006311500017452242,0.000587044477679655,0.0006071190923471727,0.0006142389773969105,0.0005845681237176489,0.0005490168540258993,0.0006328434837542241,0.0007547475056722006,0.000702603627222586,0.0006721442175841887,0.0007371322341541049,0.0005862774007397402,0.000765595922450232,0.0006280800206130245,0.0007025650268868354,0.0007960626798234602,0.0006455782978193644,0.0005752507291069311,0.0005538084456208817,0.0005582736364914038,0.0006515858762417134,0.0008050928832682054,0.0006078391359283572,0.0007496497370885378,0.000581435035244083,0.0005296605563714394,0.0005848096388253529,0.0006079673522739375,0.0007544821824033464,0.0008145435725017826,0.0005958129669734561,0.00060119119804057,0.0006058198608368735,0.0006282035516459949,0.0006733738922860113,0.0005732194572541912,0.0005997302123682,0.0005920772208679067,0.000585595589757699,0.0007328757974629074,0.0006013577535033291,0.0005443986274232023,0.0006522349528725828,0.0006665790863710566,0.0006500890186511202,0.0008840303560640518,0.0006028506941243381,0.0006065070438147632,0.0007645340055569132,0.0006287646251219529,0.0005499132714484387,0.0007016702232416169,0.0006530544501423608,0.0006935457025707118,0.0006329410968155479,0.0006097631692139011,0.000691040710039125,0.0006388196884931834,0.0005786270494658123,0.001414585553926259,0.0007405940153678867,0.0008171214508306853,0.0008131494298588256
SRR9224024,0.0007055317185549441,0.0006716350726560269,0.000681931121960005,0.0006952055477903267,0.0006647851406656007,0.0006268604527026669,0.0007134007481360053,0.0008503761561504113,0.0007731608648804412,0.0007462470751666582,0.0008164940483462745,0.0007595347997960538,0.0007235186442049222,0.0007106524624802582,0.0007804176630013726,0.0008865036522156993,0.0007415212020950994,0.0006699502515924347,0.0006295241511234955,0.0006358781462618338,0.0007423191311063142,0.0009168786123261423,0.0006764184464550344,0.0008211858824636766,0.0006678318388147205,0.0006146800723971791,0.0006620029923913286,0.0006806577065697227,0.0008281725106087206,0.0008926094608074485,0.0006921178293369105,0.0006819788207431849,0.000689355321780473,0.0006995455947611033,0.0007621337383177057,0.0006496875774438861,0.0006740415007741283,0.0006762533223315222,0.0006687088723351237,0.0008293924743268392,0.0006697588419682191,0.0006153441355154954,0.0007474355254032853,0.000747324088797509,0.0007307960168133515,0.0010014845899786401,0.0006767303169322766,0.0006771299141800906,0.0008331934102033012,0.0007099984796247763,0.0006306075444663724,0.0008097125439554831,0.000744729641529165,0.0007927938402258343,0.000716260850146858,0.0006863069426674185,0.0007689934822546097,0.0007138788114612815,0.0006569174914754638,0.001504752484800391,0.000826433895109788,0.0009169476649101908,0.0009154595408750859
SRR9224023,0.0006285655792116159,0.0007061724332338217,0.0007085646863239602,0.0006843716908132814,0.0006373194932843867,0.0006058583878982392,0.0007513330545170509,0.0008583196284162055,0.0007366749872896556,0.0007089249778262017,0.0008048117211901008,0.0006920614941689108,0.0007887563029363171,0.0007140094018400628,0.0007183704430929114,0.0008392267297260202,0.0007314485973490025,0.0005866592014161181,0.0006767576567115162,0.0005860109373663176,0.0006519074346810568,0.0008278979032037706,0.0006775874431630655,0.0008108702562219432,0.0006189945247704127,0.0005694684364639701,0.0005973338603237048,0.0006366744259446963,0.0007800444101596153,0.0008325458025023874,0.0006179947521641362,0.0006556194626234883,0.0006544492329381286,0.0006255911759194932,0.0007200791169680564,0.0006550792956022389,0.0006428447433819207,0.000658778210521445,0.0006309197880789961,0.0008225597338580088,0.0006369065976182852,0.0006057173382174577,0.0007258612267956446,0.0007338688391013169,0.0007038803304176146,0.000987515100020982,0.0006868413898186251,0.0006836891941843827,0.0008125642141495032,0.0006571213139108874,0.0006629209077016481,0.0007776257098017649,0.0006836034550162797,0.0007587273367295457,0.0007042697020485199,0.0007036985459073509,0.000696309342216672,0.0006858537332928933,0.0006483499219978554,0.001517896660611221,0.0007738632764927154,0.0008440232380914327,0.0008713220490381282
SRR9224026,0.000671210654002182,0.0006493217196305642,0.0006598140936697932,0.0006696468618530644,0.000643217850499394,0.0006045304917725593,0.0006863947958815403,0.0008406307607767364,0.0007373801216200397,0.0007148827892219313,0.0007744256199717811,0.0007305412837184457,0.0008186916266310384,0.0006755969320430313,0.0006758270864997731,0.0008503760453110468,0.000718270174328485,0.0006247161286428017,0.0006139670010163531,0.0006091894601959755,0.0006891719522535196,0.0008532968589047516,0.0006516055387766852,0.0007911757005426364,0.0006329557564691364,0.0005851742759443526,0.0006245920656689936,0.0006458964377394165,0.0007865244807347549,0.0008465293267541554,0.000648214728670681,0.0006582072518779461,0.0006556281859518182,0.0006607932404424522,0.0007171090184221829,0.0006245410684881167,0.000641962593328904,0.0006517264566284427,0.0006500699846949497,0.0008127787688287754,0.000660168646362805,0.0005986788465369841,0.0007281051758647404,0.0007248739922051133,0.0007072053731066646,0.0009659824194131094,0.000651098618226233,0.0006552366727370218,0.0007780301059506805,0.0006787055644397378,0.0006169729485694118,0.0007715552788317339,0.0007114527861526735,0.0007546405807337845,0.0006799006211895636,0.0006587013617798546,0.0007216561503891732,0.0006765754841711965,0.0006313652755913125,0.0014159831351316517,0.0007813328806066134,0.0008733272353845514,0.0008848675067934499
SRR9224025,0.0007579652696989587,0.0007351851494624282,0.0007458609314431803,0.0007562973503239304,0.0007233632990958245,0.0006735190704007081,0.0007685490447552724,0.0009183042394945364,0.0008280255552265955,0.0007924134650777953,0.0008709091493137922,0.0008052814336891355,0.0009031615276196267,0.0007712616460334838,0.0008275586990592394,0.0008176727696096226,0.0007896021809019355,0.0007090945802403826,0.0006995944897352313,0.0006795968594347598,0.000777138611069568,0.0009301915236345803,0.0007407067290040398,0.0008748876970209417,0.0007201221382720957,0.0006604453190712528,0.0006937262276472673,0.0007286240112583974,0.0008852984850476979,0.0009414880533232292,0.0007166749348851077,0.0007438144879837097,0.0007505593196448998,0.0007335541269679207,0.0008076343522161779,0.0007145133515766269,0.0007319290193275787,0.0007417924184648128,0.0007384971601177997,0.0008886639048754775,0.0007216586244016669,0.000683782953854268,0.0008056297194689902,0.0008252746024636285,0.000799045117891457,0.0010724887600767766,0.0007477724848691923,0.0007398814504549626,0.0008786032083370528,0.0007568765217191046,0.0007017448536825294,0.0008602710963806249,0.0007971110006121634,0.0008493744075620912,0.000772436452060139,0.0007525113914013369,0.000812308879840628,0.0007612133109614728,0.000716149262280389,0.0015211187708615082,0.0008753897575783714,0.0009739608168504975,0.000957841054166638
SRR9224018,0.0006453696187224141,0.0006698452792540958,0.0006880496385301016,0.0006799614059932399,0.000647934598977107,0.0005913657894650135,0.0007130027297408448,0.0008377710034498922,0.0007580641994026515,0.0007251794275317789,0.0008078224640748447,0.0006910480759808327,0.0007991140451149906,0.000709199134968149,0.0007405132579791552,0.0008350411692922203,0.0006736825283945233,0.0005949419724191573,0.0006494306032252506,0.0005907685858327613,0.0006702341706338419,0.0008438621968184663,0.0006757495175703388,0.0008211809300072322,0.0006216152505547789,0.0005678363701795845,0.0006104644651177905,0.0006416308552812468,0.0008145804349968189,0.000861663674283979,0.0006231199130404408,0.0006580165842248085,0.0006605154139834803,0.0006486159534243284,0.0007257573054604016,0.0006479275441165529,0.0006538294699256248,0.000667816697571458,0.0006438354633372526,0.0007971975981792808,0.000639743780950875,0.0006060676256924052,0.0007129884834198998,0.0007382831643586748,0.000713150381049083,0.0009866739547693291,0.0006849133778435961,0.0006796331086210286,0.0008200950988299033,0.0006695847276204013,0.0006390662829033194,0.0007798306372871379,0.0006935056205504141,0.0007732001685522008,0.0007066245092196503,0.0006931366320869619,0.000718249342616212,0.0006916145936241382,0.0006470304951498984,0.00151629628486524,0.0007871148681165574,0.0008620915977156775,0.0008705817033889749
SRR9224017,0.0005426907849829967,0.0005046800515384161,0.0005184435312184946,0.0005259225190041974,0.0004995261486625411,0.0004628397677109302,0.0005508389169404479,0.0006863452434061339,0.0006170776937269508,0.000590089216189607,0.0006531259305051022,0.0005886588729963539,0.0006912473772903028,0.0005433403372266769,0.0006146197560222882,0.0007166938989184137,0.0005685208031636422,0.00044370845437641254,0.00047243449807009703,0.00047779383039162093,0.000564776078920461,0.0006961682878094272,0.0005193182207949815,0.0006702803192982577,0.0004981664870537184,0.0004489880160494199,0.0005023024970028374,0.0005186688961767783,0.0006566321519029785,0.0007127839152775117,0.0005151132415155607,0.0005136587414240153,0.0005173807999431012,0.0005360674484161603,0.0005888868802930925,0.00048461729233837943,0.0005119062497008476,0.0005092397209437589,0.000499148278297925,0.0006550259167788298,0.0005183307445611033,0.0004546572957746914,0.0005890924203688544,0.0005849043770253374,0.0005594057610255571,0.0007981903428633446,0.0005137545330672291,0.0005198813470413651,0.0006665389761656626,0.0005424166853641931,0.00046492147404408874,0.0006275747337241636,0.0005542731028624235,0.0006184772814937784,0.0005538282501187762,0.0005227712723921306,0.0006061203454673895,0.0005511614241718543,0.0004913424828607187,0.0013374350614133244,0.0006564976182014796,0.0007210365425627045,0.0007332416216960095
SRR9224403c,0.0005627073382392673,0.0006735245275596886,0.0006663059739311918,0.0006222448235763166,0.000575515392094371,0.0005579712169895661,0.0007467269006465394,0.0007837410114195001,0.0006703436747366248,0.000659158218222227,0.0007655873496051273,0.0006207240566616685,0.000709557427960552,0.0006937080882773872,0.0006651315638093597,0.0007746148012076639,0.0006844300756266875,0.0005193164952999408,0.0006798840533173137,0.000522670448845941,0.0005894971886246859,0.0007528007177873041,0.0006345336638070102,0.0007631888416142849,0.0005569952174825487,0.0005139041909583002,0.0005400883671547202,0.0005805030274008477,0.0007087706326626109,0.0007634444581948368,0.0005505898562958458,0.0005924857065273762,0.0005982077487420126,0.0005634665426639413,0.0006564127875367619,0.0006175376352753958,0.0005830189665066394,0.0005827573456780164,0.0005493309258813696,0.0007569525750608184,0.0005769499981023155,0.000551644963930854,0.0006584080334142102,0.0006647997117880018,0.0006334010427461243,0.0009041257048779547,0.000651005678140478,0.0006429512163861192,0.0007816275469802596,0.0005903102253973616,0.0006268367634187123,0.0006986888399981667,0.0006057655583674728,0.0006969712761311265,0.0006652015169619226,0.0006688930264985589,0.0006410641217421697,0.000640428389987522,0.000600746255757585,0.0015068189850835259,0.0007133224104821039,0.0007648740902380634,0.0008095986307788462
SRR9224404,0.0005349401415921917,0.0005222670705351251,0.0005324285761191095,0.0005349439371064915,0.0005098389088683964,0.0004698529567551859,0.0005705916299124825,0.0006946779980224895,0.0006165431152637356,0.0005944108401760927,0.0006594312490615295,0.0005870027395988325,0.0006741351323584696,0.0005566284996166944,0.0006158785155470276,0.0007056754859246577,0.0005792759753578947,0.0004903607681102187,0.0004868123077591424,0.0004609111563282497,0.0005538797322754521,0.000708918021168155,0.0005289486916745358,0.0006738276046142832,0.0005038970804949735,0.0004589716880982542,0.000495881537849027,0.0005242551515150323,0.0006515037229102624,0.0007044617633169001,0.0005122494793847587,0.0005225030569798192,0.0005283861551437705,0.0005300000785685365,0.000594926874099755,0.0004975241818618075,0.0005169964374163639,0.0005157961200712882,0.0005012252302295931,0.0006714490979691135,0.0005220706941344318,0.0004641600122373989,0.0005924256369132897,0.0005903826735262447,0.0005720535917317084,0.0008133846064554873,0.0005249124444645517,0.0005311382710836589,0.000676152421350546,0.00054750749062266,0.0004824751791367828,0.0006359016134065887,0.0005638883282070685,0.0006260932435036686,0.0005624895926521015,0.0005375665183629476,0.0006008665004229295,0.0005562510829936678,0.0004989602126708284,0.0013523396427630372,0.0006558367031820334,0.000733049817904152,0.0007397394619760007
SRR9224172,0.0006010241161516208,0.0005678766779506293,0.000577772323736351,0.0005928088761730421,0.0005633816179953391,0.0005253004794196147,0.0006132865430157931,0.0007663535751501776,0.0006715245326186211,0.0006469822048253512,0.000710624278186851,0.0006636547248433484,0.000761067744938693,0.0006011114909891303,0.0006746355052129854,0.000782488998195074,0.0006372141474006885,0.0005622607743126963,0.0005341075779403411,0.0005362310565572832,0.0005574841207913119,0.000776473868684175,0.0005803049608912994,0.0007233762735835811,0.0005594844240315355,0.0005111391523335964,0.000554611899754168,0.000578121487629428,0.0007137628163184758,0.0007828404443829389,0.0005816266137981653,0.0005806432958433334,0.000584600808764543,0.000592591283886885,0.0006522613589473945,0.000547189406816267,0.0005755762307338508,0.0005754229083338074,0.0005660346391112136,0.0007288941962305419,0.0005813947669098565,0.0005189493900722287,0.000651170472359401,0.0006585606146240453,0.0006320217553964024,0.0008809405949479544,0.0005774340811284943,0.000576927634164338,0.0007221745010746588,0.000609592698582122,0.0005310826225577131,0.0006964948732789462,0.0006303151231786809,0.0006864893387146807,0.0006143047595249543,0.0005850906545760722,0.0006652505570909167,0.0006085470352957877,0.000553043509707086,0.0013889265324826846,0.0007154602855448031,0.0007935129200587137,0.0007989949427533367
SRR9224462,0.0007384201780292789,0.0007173148015921123,0.0007208234241658683,0.000745417336233713,0.0007014750681619429,0.0006654811172368175,0.000765366180824486,0.0009230211414803714,0.0008284156972030843,0.0007808631531113809,0.0008607965991838157,0.0008048876269042295,0.0009229677600853406,0.0007510135331243969,0.0008198360073418753,0.000917175573991379,0.0007875748535009956,0.000679314423473483,0.0006720170829128079,0.0006739394893955196,0.0007621841365888805,0.0007651052265160905,0.0007267520279066688,0.00087582909509904,0.00069573248861246,0.0006503682022525996,0.0006849229091321566,0.0007160323716798568,0.0008794493363184294,0.0009296545336813922,0.0007153247338852051,0.0007220338130063557,0.0007219600089185689,0.0007249789860114091,0.0007995983891423635,0.0006933113757519776,0.0007064504039116304,0.0007219278202309558,0.0007109786350027393,0.0008814788516902788,0.0007205331197748204,0.0006587241526637117,0.0007955695356609731,0.0008005974490031013,0.0007734301257009994,0.0010621349348727879,0.0007251482473739465,0.000725176818185182,0.0008776297151417643,0.000744396909798461,0.0006745657387823481,0.0008457841898529404,0.000775077993268177,0.000813595487729091,0.0007583024963992403,0.000733111919095421,0.0008027549581156718,0.00076410028830161,0.0007000692659108878,0.0015333550544123311,0.0008545744650235175,0.0009811206039369081,0.0009753869068495038
SRR9224408,0.0005981095727034734,0.0006455457178220673,0.0006516543317263711,0.0006359419895219408,0.0006051937638436597,0.0005702940410186017,0.0006904336314620412,0.0008086862677655639,0.0006923915363613757,0.0006766104192977778,0.0007647826716993569,0.0006662931500003549,0.0007463819927300926,0.0006711437756833552,0.0006878726950326581,0.0008000932909347063,0.0006906997471832132,0.0005569514619474788,0.0006135921309211312,0.0005529686898222994,0.0006252915084623687,0.0007953262751016771,0.0006231517124213032,0.0007704610196815346,0.0005824570017553668,0.0005391423686670104,0.0005641393975541203,0.0005992474233010986,0.0007387932165202704,0.0007958420986768846,0.0005869243622115679,0.0006104899037257795,0.0006196379453617551,0.0005976230967878433,0.0006762579249230564,0.0006093122822320628,0.0006037700223108707,0.0006117505735934598,0.0005879471582089888,0.0007824843340408529,0.000602815526937229,0.0005626822471670686,0.0006854168805035612,0.0006902834984283353,0.0006597615896004945,0.0009263000146236698,0.0006401416568386558,0.000636571288648273,0.0007635034524210431,0.0006206381562597797,0.0006078105502339148,0.0007313438574807619,0.0006485157479789497,0.0007194639128854638,0.0006582799400892394,0.0006491636271756841,0.0006673293452989271,0.0006431915716648305,0.0006038573992428207,0.0014464659014341247,0.0007351980999359218,0.0008003324833298239,0.0008346984272983583
SRR9224401,0.0007378870936911868,0.0007602895169434078,0.0007515614215803063,0.0007613327402012844,0.0007294835500451859,0.0006877103537219632,0.0008003987729156485,0.0009322478501985569,0.0008033163323489942,0.000788627267542986,0.0008644330009961393,0.0007972337606050769,0.0008812471427995908,0.0007835960528215983,0.0008106282534424934,0.0009210028519746774,0.0008178482708402302,0.0006965553991957834,0.0007219565226376621,0.0006827018853997998,0.000756252924614667,0.0009339891465089047,0.0007497641525802766,0.0008101376149282488,0.0007087455731125469,0.0006607641266970768,0.0006896295080428902,0.0007152527298908431,0.0008673854780794791,0.0009126392074511921,0.0007159175586819829,0.0007375444320285663,0.0007503905255685701,0.0007201366572085841,0.0007951193568116937,0.0007243661827039886,0.0007179743481459059,0.0007384835282447492,0.0007143325321580271,0.0009041393285629613,0.000732620480536753,0.0006805887319037335,0.0008117154811721946,0.0008159460878417349,0.0007875879043262186,0.001050133895614053,0.0007497654225061646,0.0007463923976683189,0.0008711708120164613,0.0007476027976775176,0.0007194387421483312,0.0008472685011314223,0.0007860507559534824,0.0008428347028301362,0.0007784914447479445,0.0007653134273107458,0.0007896669480129397,0.0007588683640635454,0.0007195585863705983,0.001485401458824873,0.0008524052616266513,0.0009416132843988185,0.0009512460251897654
SRR9224311,0.0005600803613325756,0.0005469814645529538,0.0005569394449649576,0.0005640944131369909,0.0005392009549030751,0.0004945913624540814,0.0006038106726825128,0.0007249721905669423,0.0006427208353624423,0.0006203226592463004,0.0006954427219928195,0.0006114251297458569,0.0007075398493807372,0.000588562877168006,0.000640119218898488,0.0007475554060012115,0.0006098042851445547,0.00051194964982799,0.0005185645419112601,0.0005043287694741116,0.0005774685633399888,0.0007320240086543036,0.0005574643085945247,0.0007001207631783227,0.0005000615507109627,0.00047987752253426583,0.0005191298608416921,0.0005461484842976996,0.000683827384041252,0.0007393307258617231,0.0005348512749906353,0.0005477250829243202,0.0005486836919403131,0.0005565399171122348,0.000620148395514349,0.0005220014707899234,0.0005416822402263633,0.0005387456004650814,0.0005269637029810414,0.0007038905911538925,0.00054596091059548,0.0004859011534228437,0.0006196707569897769,0.0006191662896172479,0.0005968062451745805,0.0008454732969331175,0.0005593865532231225,0.0005592401032720672,0.0007046865963891926,0.0005664647280402195,0.0005071152260180124,0.0006631067694952712,0.0005854009531884657,0.0006470116548718107,0.000586309822346388,0.0005656562554202148,0.0006219474040011332,0.0005739906803905701,0.0005297135280003579,0.0013863692605029251,0.0006794829629872559,0.0007480155022059005,0.000769240366301398
SRR9224294,0.0005210054657451039,0.0005169587163575431,0.0005280510615202248,0.0005296325373191246,0.0005018107066606519,0.0004646081788426824,0.0005656570348463222,0.0006839440932514523,0.0006072625550844409,0.0005811972720480137,0.0006586587637056872,0.0005705307273945416,0.0006670465602515841,0.0005535532503935772,0.0006061554180268023,0.000702267450023509,0.0005705414220985599,0.00047284226017518187,0.0004884145257790093,0.00047044315205016675,0.0005411939361524972,0.0007005615997188195,0.0005281457495666568,0.0006682136239080822,0.0004913697310154924,0.00044088871697910175,0.0004911672824611782,0.0005158438238014298,0.0006453146640076674,0.0006970223372509176,0.0004966521948790629,0.0005132286898351173,0.0005134472477292167,0.000522366330260216,0.0005793136694091442,0.0004948076281583399,0.0005059130730724532,0.000502709959712878,0.0004887437714235015,0.00066066269476306,0.0005085693871682042,0.00045893870742695056,0.0005747992739252558,0.0005796126511406143,0.0005561925519713271,0.000800686187760875,0.0005247497630855034,0.0005263656036247563,0.0006735695637388098,0.0005339883819080806,0.0004799779747353007,0.0006227902199904707,0.0005448857256102077,0.0006179918145626243,0.0005570857688383341,0.00053291337470729,0.0005952220609549224,0.0005458384733178208,0.0004984676689782881,0.001371719247891861,0.0006467470175494372,0.0007096380153568676,0.0007269354795586458
SRR9224293,0.000556140487246639,0.0005436363381954863,0.0005546811296212144,0.0005601830340769206,0.0005335335071130861,0.0004981028596133469,0.0005854749025310454,0.0007205002471950412,0.0006316649013153923,0.000613694791634614,0.0006819659687183524,0.0006198770634465008,0.0007083073764279234,0.0005730465632874246,0.000637401897705842,0.0007281449434214606,0.0006040496292290135,0.0005205020595155713,0.0005073182659453138,0.00050065147351376,0.0005781510408577387,0.0007275190901284338,0.0005446728906101231,0.0006881023092081851,0.000523599932627223,0.0004834858871851592,0.0004948423357832949,0.0005445222926975999,0.0006668178854997215,0.0007188712320851171,0.0005387787541767108,0.0005462476968949422,0.0005449042846830336,0.0005560932116858077,0.0006101997151522202,0.0005182283364824173,0.0005423040843495535,0.0005363558850533301,0.0005226337031267882,0.000695873188810211,0.0005479925674746821,0.0004905615221199895,0.0006137630418647351,0.0006148914455903403,0.0005900441591156673,0.0008288776618530064,0.0005491788265518413,0.0005482914940950032,0.0006893795119214685,0.0005719974048154501,0.0005049940717897258,0.0006503194042826728,0.0005863678668802124,0.000647015560700262,0.0005776529173968118,0.0005555588525636492,0.0006208758880060291,0.0005744551349873733,0.0005224488931464944,0.0013492895378099737,0.0006698595040353089,0.0007454221003072864,0.000760033523165361
SRR9224291,0.0005894921194634979,0.000585725464762524,0.0005925400051800528,0.0006002429728341664,0.0005662780209749527,0.0005312524665933555,0.0006366138653148861,0.0007626231793500763,0.0006610815256370669,0.0006429035197344448,0.000719216989760715,0.0006541612687695021,0.0007377912962137999,0.0006188625729974069,0.0006688742598646274,0.0007734339496838523,0.0006442976401014937,0.0005458897969006381,0.0005522756887799078,0.0005374301937870907,0.0006114770399102974,0.0007700911497940454,0.0005875547115284873,0.0007232972093997078,0.000558852065372079,0.0005158889284443028,0.0005529596632322665,0.0005593952980580707,0.0007060020576428725,0.0007600906769049069,0.0005649481308575457,0.0005821559707264028,0.0005887823606923034,0.0005859112840799648,0.0006454500849554991,0.000560108773728136,0.0005725949098000077,0.0005747331361580191,0.0005648242093065602,0.000739310130458916,0.0005822529698742876,0.0005287995673481723,0.0006554391220194278,0.0006590684701222123,0.0006271733004473638,0.0008768617670355117,0.0005919311390628585,0.000588098667301361,0.000726108840190072,0.0005985225677332653,0.0005479550575079377,0.0006922522942116475,0.0006228784210843324,0.00068865285763762,0.0006148540822753406,0.0006003682416456406,0.0006540418720583437,0.0006076408007852058,0.0005633318819440382,0.0013901036636733526,0.0007033304375319988,0.0007910364369128869,0.0007978170095292749
SRR9224298,0.0006896531397155663,0.0006888616173791118,0.0006833705194515842,0.0006966486337989494,0.0006677024847285645,0.0006222844471376165,0.0007334801380297453,0.0008874634350640413,0.0007616127460528789,0.0007362496488538551,0.0008028103378800123,0.0007627382709231606,0.0008442950907045055,0.000718049079774766,0.0007664076821434007,0.00088534448401953,0.0007721855276845589,0.0006494120249792316,0.000640683400188104,0.0006272220323724461,0.0007091767827858428,0.0008918592606391675,0.000684784391750092,0.0008240140439946874,0.0006592077312464214,0.0006077048176077356,0.000635303740054129,0.000664929543605257,0.0007026134689662115,0.0008805040482105836,0.0006710645803535226,0.0006900485537001768,0.0006935848298155662,0.000677593825634577,0.0007556067165448063,0.0006552346537331385,0.0006666160898027417,0.0006816567954528583,0.0006694608072231168,0.0008609333352094599,0.0006870618018980786,0.0006223656195112438,0.0007644470502619535,0.0007652877587565794,0.0007291952006107142,0.0009961156699038556,0.0006821686682070166,0.0006813499130290656,0.0008221844929949452,0.0006982504567387464,0.00063873018960879,0.0007970120066835829,0.000728729042302692,0.0007887889792615874,0.000719215314098268,0.0006940786195023503,0.0007482822082091645,0.0007063598068503135,0.0006576499596133044,0.001442620602698672,0.0008108161135482479,0.0008978720445443991,0.0009065683640375964
SRR9224297,0.000727753039516652,0.0007333114576335455,0.0007345708649406238,0.0007502641511856928,0.0007229453905951158,0.000662744071521561,0.0007809798292554116,0.0009460603964268772,0.000823371653375222,0.0007898959318645951,0.0008641460310630408,0.0008191690746636485,0.0009059117553628078,0.0007625428561003596,0.0008185614436982264,0.0009371472880798498,0.0008121719272206453,0.0007013231982154938,0.000687303457821499,0.0006745424001320036,0.0007742217708693165,0.0009377965508163123,0.0007341604181799897,0.0008611432978547701,0.0007092706547882508,0.0006530481743553043,0.0006816888395635747,0.0007128432564390563,0.0008757110712443133,0.000779027888272405,0.0007322140953174481,0.0007403777956347258,0.0007470023459387846,0.0007296142650842498,0.0008091566967496098,0.00070918610523674,0.0007242401433675198,0.0007354589265937697,0.0007374956835037651,0.0009066930980428569,0.0007362644785930162,0.0006686005255954426,0.000815156981644327,0.0008159405376908981,0.0007913352347324865,0.001086315030384565,0.0007322906424628434,0.0007292041147074444,0.0008691544391161753,0.0007513384304199984,0.0006879386253944203,0.0008623079546150949,0.0007842122727578985,0.0008349978376512576,0.0007691101511919361,0.0007458497629619992,0.0007918413316040174,0.0007498233120432322,0.0007062565726065624,0.0014898184797439104,0.0008750168753763889,0.000970605867999842,0.0009802690519943517
SRR9224295,0.0005618600225332841,0.0005390189743312807,0.0005491965143443721,0.0005562571382632809,0.0005311134850091913,0.0004910089130532613,0.0005949608048729403,0.0007191621418800193,0.0006417612082106691,0.0006179378423018917,0.0006877815848978946,0.0006166590772775778,0.0007226443986741514,0.0005794041187599299,0.0006453258277032028,0.0007337683629966777,0.0006023303283795586,0.0005210367320459268,0.0005066408590471522,0.0005044944891018988,0.0005919651526597706,0.0007403734667382613,0.000553655252371828,0.0006966684490938367,0.0005262475381474577,0.0004775593447001597,0.0005261025877406597,0.0005433750740273659,0.0006858079914658697,0.0007519438821454014,0.0005022483539794262,0.0005491984622400976,0.000549610236233289,0.000556096806184486,0.0006172951664152978,0.0005171867575323715,0.000537557644638039,0.0005400703240551006,0.000532062280207366,0.0006969695618942943,0.0005508750069719908,0.0004819225518251322,0.0006197876265684236,0.0006154033291165875,0.000592487380965217,0.0008464983656056518,0.0005472894096565915,0.0005542644229502095,0.0006979432082786255,0.0005693702164643404,0.0005000722383024321,0.0006528603972512682,0.0005985500158764192,0.0006441768019037643,0.000582222556736027,0.0005611329571140817,0.0006222590879489188,0.0005841595832781658,0.0005222180046370996,0.0013563015621427792,0.0006832921835232977,0.0007605786738429667,0.0007687496372861894
