,SRR9224065,SRR9224066,SRR9224067,SRR9224069,SRR9224070,SRR9224071,SRR9224073,SRR9224074,SRR9224020,SRR9224019c,SRR9224021,SRR9224024,SRR9224023,SRR9224026,SRR9224025,SRR9224018,SRR9224017,SRR9224403c,SRR9224404,SRR9224172,SRR9224135,SRR9224462,SRR9224408,SRR9224401,SRR9224311,SRR9224294,SRR9224293,SRR9224292,SRR9224291,SRR9224298,SRR9224297,SRR9224296,SRR9224295,SRR9224300,SRR9224299,SRR9224163,SRR9224164,SRR9224165,SRR9224166,SRR9224159,SRR9224160,SRR9224161,SRR9224162,SRR9224168,SRR9224169,SRR9224113,SRR9224114,SRR9224116,SRR9224109,SRR9224110,SRR9224111,SRR9224112,SRR9224118,SRR9224119,SRR9224251,SRR9224250,SRR9224249,SRR9224256,SRR9224255,SRR9224288,SRR9224253,SRR9224258,SRR9224257,SRR9224472,SRR9224473,SRR9224470,SRR9224471
SRR9224021,0.002009170657114986,0.0016785709626122628,0.0018897033190680773,0.001981364430814464,0.002003943085203453,0.0018990283159885564,0.0018202912110398806,0.001768846060885093,0.0018058354276028045,0.0018604518319202653,0.0016018574691377668,0.0018648570084159133,0.0019827463994089994,0.0017348475052641342,0.0019420337075725697,0.0020375344840184895,0.0018486515355771664,0.001695524536791643,0.0019464732896617724,0.0018776087143325044,0.002003291124364768,0.0019385584161810414,0.001938266256580383,0.0019828126405792485,0.001993343149637472,0.0019015977423888387,0.0017747140431282845,0.001855514683040334,0.002019659994517176,0.0018724196663974417,0.0019404142356026618,0.0018156553388969008,0.0018948744192596764,0.0020518553861687177,0.0022967330728873928,0.0018857665706383646,0.0017028136349565826,0.0017306015628350026,0.0017600112713519137,0.0017827319931661718,0.001757511908922616,0.0018248854160825903,0.0017202008192497356,0.001739471587658434,0.001977667516890381,0.001728224019415537,0.0017219301829029256,0.001699186103216293,0.001754400196712521,0.0017209453699702283,0.0017500609964180782,0.0018254652506040864,0.001896141927146621,0.0018262077645373057,0.0019224284979692558,0.0018800185430220798,0.0017864379737181505,0.0017113407652052676,0.0016202684755758684,0.0016467135787348608,0.0018923484606139232,0.0017313790316997027,0.0017884676549751073,0.0017085222890648394,0.0016533957459076761,0.0016352803582898201,0.0016800591393743524
SRR9224024,0.0019735654187237684,0.0016816981879484436,0.0018930093290240714,0.001985395516084547,0.0020111810812731812,0.0019017686159879023,0.00182520323345688,0.001782256260109101,0.0017785034335372249,0.0018403142409798734,0.0018597580696393778,0.0016155350205600805,0.0019987868265909843,0.001719773401641782,0.001956691003267012,0.002033679961996389,0.0018546126509304413,0.0017001994400219582,0.0019564431639604698,0.0018817782968037731,0.0020153282879592565,0.001965986317494628,0.001956011874804173,0.001980180572461178,0.002027250330586421,0.0019181288394170555,0.0017847668331656184,0.0018721244374634515,0.002050686380806435,0.0018818606535789002,0.001959546299350963,0.001831642830164322,0.001925064533806061,0.002079196933446744,0.0023434684393436834,0.0019157279124670363,0.0017129851880850408,0.0017309153616487502,0.0017723074445661726,0.0017960037822218162,0.0017541063327684697,0.001826184920765262,0.001695751214841811,0.001757309902753055,0.001994317450212233,0.001725109620118261,0.001707773004385893,0.0016886434480354253,0.0017460481781350087,0.0017228302009983376,0.0017245350104431463,0.0018384909852191941,0.0019054362213233543,0.0018537489232615695,0.001968076809381827,0.001886468765496187,0.00181380214079029,0.0016927593854697534,0.001620301250549305,0.0016530150828485699,0.0018972053773606346,0.0017297168207217005,0.001776363750025775,0.0017073013293407123,0.0016272289726080135,0.0016237576141998394,0.001656294298594278
SRR9224023,0.0021410926413812648,0.001923408721987592,0.001928192743364751,0.002014967499529136,0.0019974842721534416,0.0019952199433599127,0.0018190770668710717,0.0018362460121960846,0.0020144918186742323,0.002051695982288992,0.0019668040442121105,0.001987641569515258,0.0017266243444560123,0.0017623103236752125,0.0020599705189555326,0.002063158639587781,0.0018806596637308244,0.0016970318872318029,0.001956224076222993,0.0019237991458772171,0.0019676156717945217,0.0019528997893592235,0.0018880420619821914,0.002144578693465024,0.0019677744449694765,0.0018815269263408121,0.0017825254508083358,0.001944769739453218,0.002008105857752906,0.0020279781133962995,0.0018914311149594422,0.001844935185110583,0.0018708870099268936,0.00198794877159051,0.0023314651586096454,0.0018740949520623911,0.0017807051197349607,0.0017652037486460726,0.0018263961160125543,0.0017990937589317754,0.0019386153526235875,0.001978337238582131,0.0017987822439951761,0.001969889221090781,0.0021250593865685583,0.0019751675456249327,0.0017978767096515805,0.0019218643748254054,0.001970545786286646,0.0019553931884763475,0.001962936349830387,0.0019963064752486024,0.002097273351574492,0.0020170776502647773,0.002023462988843625,0.0018656731255812869,0.001868260569069605,0.001935132431522931,0.001909653006542421,0.0018858409526717806,0.0020505093421125976,0.0017717086989567322,0.001986327317220726,0.0019832095119173988,0.0019153407306004232,0.0019236581391495653,0.0019407381971708454
SRR9224026,0.0019967278511591434,0.0017299095175007182,0.0017250679199890915,0.0017757007086090643,0.0017187225887283764,0.0018290271467675434,0.0015680726643750754,0.0016455687863155205,0.0019308836181112742,0.001961505463535953,0.001793330364456545,0.001781099266843059,0.0018304900431121134,0.0014206621513297413,0.0018899729116251798,0.0018132806047486652,0.0016502410170717876,0.0014607046844475851,0.0017132209638881742,0.0016614560055426826,0.0016519903776771763,0.001669711575240217,0.0015877080538651016,0.0019526069215776505,0.0016514064064154083,0.0016062813686356467,0.0015386181636735414,0.0017259334363986312,0.0016964682055460487,0.001853094887281819,0.0015726569990849747,0.0016134734614810496,0.0015708887814516034,0.0016411911231703112,0.0020256578820004876,0.0015783451627762112,0.0016105606414695656,0.0015440566481405515,0.001597580632955007,0.0015359798953295594,0.0017984851043671831,0.0018163442000236833,0.00160110974510679,0.001804138682574868,0.0019247633403459716,0.0018111895837393142,0.001648712492909994,0.0017755268864635997,0.0018089817896690425,0.0018434228758435682,0.0018508140455891044,0.0018134462669590907,0.0018942971884877624,0.0018390641815213145,0.0017900599132251187,0.0015888139949877076,0.0016262874097130143,0.0018602261216459394,0.0017408073140606297,0.0017328847161673135,0.0018408118729498952,0.0015563002184049949,0.0018243841361940231,0.001841598521086594,0.0017682670155818308,0.001749189642158214,0.001875180160230065
SRR9224025,0.0021169325879291387,0.0017337249157825128,0.0020087703012801523,0.0020953508984479616,0.0021127982183388894,0.0020237088925540332,0.001929975769819183,0.001903082591048167,0.001885964948005667,0.001971140984971978,0.0019476452167382268,0.0019672365414054723,0.002081351912421882,0.0018324977830877815,0.001772719621486225,0.002140973149370433,0.001963907995745123,0.0018098098365733335,0.002045682818154714,0.0019786410574550413,0.0020919767858714735,0.00203818841958371,0.0020341722725143634,0.0020518178356995886,0.002105460219871963,0.0020118533817754343,0.0018941987119974722,0.0019332912303244515,0.0021087199389093177,0.001966139522806511,0.002050351472310663,0.0019182327160275417,0.002008608431160135,0.002152376366521088,0.00238996116776003,0.0019971072543218914,0.0018390600805936559,0.0018452210577525419,0.0018757116509783259,0.0018941265266979625,0.0018559957352440122,0.0019033358753760257,0.001804902758190386,0.001817346010121883,0.002047000574989529,0.0018107145008164677,0.0018390255959503789,0.0017594586475368629,0.0018117809007925023,0.0018191297110142944,0.0018233599679995313,0.0019088910974435608,0.001942300838955677,0.0019018910696435756,0.0020298984752649477,0.001987308187157233,0.001901196174419532,0.001812140065359051,0.0016767647428480865,0.0017204108146592011,0.0019889671700089083,0.0018502355620136227,0.001842352195487522,0.0017778122416540277,0.0016952478057494676,0.0016877190097004348,0.0017748288210037379
SRR9224018,0.0022412442527722657,0.0021096649683405915,0.0019127710041292078,0.001975709060427406,0.0019056444819168389,0.002044111436455687,0.0017714327022880995,0.0018737985857782634,0.0022676724501438086,0.0022584643579778517,0.0020551202377258365,0.002054546333754259,0.0020951726504529872,0.001773098693281787,0.002155635998023253,0.0017509786325020892,0.0018669717838836874,0.0016512734340867327,0.0019239282651738634,0.0018829040136159156,0.0018447579956123894,0.00188603891321062,0.0017891421667025388,0.0022884108790955883,0.0018538795878760826,0.0017861959772417157,0.0017361140865026375,0.001971588624841447,0.0019062067219641995,0.002149652121281506,0.0017741236774817372,0.0018463191554412232,0.0017693181069013905,0.0018251401657123347,0.0022693363768751477,0.001780986987386081,0.001853747799102382,0.0017395922422230872,0.0018380259327876295,0.0017427187522450083,0.0021179130048389508,0.002089744394478491,0.001877419968701701,0.0021606659202808884,0.002217602663868431,0.00218626573901574,0.0018927872023504384,0.0021623923790932633,0.0021868914737510395,0.002209371429080887,0.0022037235329272005,0.0021122024120954204,0.0022327681484234315,0.0021726284301733395,0.002040500650986389,0.0017892790465068433,0.001858414662089835,0.0021961937286345606,0.002170348404123135,0.002103604450455611,0.0021399035766336747,0.0017694721529961145,0.002168259868667844,0.002250334612823697,0.002172730729260741,0.0021698120523933623,0.0022719381869045967
SRR9224017,0.002095320068685064,0.0018636661802940015,0.0017905844895361818,0.0018575543147268496,0.0017867368474443878,0.0019121704544592135,0.001643349585250539,0.0017259891781718243,0.002047501819238451,0.0020689877368463452,0.0018856622444132585,0.001895745434921853,0.0019303492847475682,0.0016280817154763845,0.001997832209282085,0.0018858807095564164,0.0015392220007487147,0.0015329558752633693,0.0017902805768102168,0.001740595047170673,0.0017317684710344294,0.0017591203547321595,0.0016732074354107035,0.0020710841108827743,0.0017279584952513407,0.0016863076829509462,0.0016063698408551289,0.0018239195332435867,0.0017750509636578606,0.001960239143222763,0.0016534104138987145,0.0016975562537303837,0.0016500730767673357,0.0017201469073247048,0.002119864100910908,0.0016599217876606283,0.0016900432576220186,0.0016144399572633097,0.00168536920826495,0.0016097253603740334,0.0019200979995514685,0.001902513203944519,0.0016976894197223034,0.001918661307424996,0.00203411640470217,0.0019468552810593966,0.0017425355809325286,0.0019087193547280426,0.001942111808414099,0.001979588659471849,0.0019840289522902077,0.0019297062322677324,0.0020195681743177918,0.0019675517999256324,0.00189065820325265,0.0016646912886730907,0.0017209068723023839,0.0019770998366906525,0.0018841542938640985,0.0018647122069831807,0.0019529392696392108,0.0016378845739657242,0.0019481669124104207,0.0019838261986038284,0.0019106231793368808,0.001897625460700203,0.0020227174384074907
SRR9224403c,0.0020268290822562803,0.0018544394509281013,0.0016676122906665127,0.00170684147921248,0.0016209029674411075,0.001826820977660431,0.0014829931439024205,0.0016019005619948834,0.0020355657669171964,0.002036148528057264,0.0017880882659270325,0.0017952090146986393,0.0017974197794247168,0.0015034667209908685,0.0019097676197051255,0.0017326337890998273,0.0015952215137512856,0.0013250096367205385,0.0016274751979236674,0.0015806979674857626,0.001519041862136181,0.0015780708689370868,0.0014494579229705539,0.002011306744484626,0.0015056912381727103,0.001483333184311669,0.0014447152101113516,0.0017109761563642968,0.0015675366656111658,0.001890476615597135,0.0014313772011764724,0.0015413588534705716,0.0014418646441808447,0.0014697255960043141,0.001941522517011758,0.0014570212948698548,0.0015766539364560404,0.0014638368672622068,0.001538727647812644,0.00143260738615986,0.001870551356311281,0.0018371455889346537,0.0015848454749194025,0.0019042746536001506,0.0019635533657669933,0.0019426682637979202,0.0016430619907868388,0.0019186707493311981,0.0019307063671813417,0.0019826715574782243,0.0019811031225776517,0.001850789209332702,0.0019546842416103796,0.0019218695092756168,0.001756727391938032,0.001476386365001504,0.0015828273808623876,0.001978494429796524,0.0019046185825594597,0.0018609651444804526,0.0018580109394346774,0.0014996808003572798,0.0019227643341857927,0.002015049784605382,0.0019325775908718803,0.001919452974702902,0.0020588079729042773
SRR9224404,0.002146157834066389,0.0020584616295851433,0.00181289740685581,0.001886006121509366,0.0018080451565108701,0.0019317568660328621,0.0016639575915119668,0.0017541923787071916,0.002143099223756615,0.0021583722986929384,0.0019508839413517741,0.0019663136330683954,0.001976751642348494,0.0016662267048006367,0.0020478726036334935,0.0019137121725392415,0.0017640409491027763,0.0015473728253080808,0.001583388487432594,0.0017955693800688866,0.0017621596814241759,0.001797255119679381,0.0016861474425958864,0.0022238417318533646,0.0017494834826812277,0.0017003898993986977,0.0016303110739209583,0.0018880486364351065,0.001807447217669215,0.0020749574787712398,0.0016738196870128526,0.0017398244835216887,0.0016729768552710786,0.001732033869062691,0.0021785080797938066,0.0016919108218605948,0.0017216490795017628,0.0016408965435931763,0.001723134778371756,0.0016390763236773431,0.0020237562474870662,0.0019771102151207084,0.0017524496158236177,0.002079499075966641,0.0021197596971433874,0.0021069087028900897,0.0017992098751250186,0.002086894107276258,0.002086209096692701,0.002107962348495424,0.0020849886038837423,0.002031501771446521,0.002185185745184826,0.002103974687279201,0.001947670874438322,0.0016972955166746641,0.0017596548044945051,0.0020794905019224405,0.002069494458988605,0.0020238637369324845,0.0020506830839038047,0.0016674817880356389,0.002087159462774969,0.0021598310506175983,0.002095723953434763,0.0020927724828964022,0.002173325476662743
SRR9224172,0.0020988799761896227,0.0019865396333560367,0.0017787892022692179,0.0018418721962699897,0.0017807591981930336,0.0018881411306776528,0.0016227081717946328,0.0017053418170937462,0.0020653064010850175,0.002079931843791014,0.0018827666892898699,0.0018906555787479716,0.001943024239549335,0.0016153377117195111,0.0019808737979857397,0.0018743414955408324,0.0017142643374507818,0.0015029675827503972,0.0017954040365922921,0.0014906396105288792,0.0017177471348115438,0.0017558695286981525,0.001639988056386902,0.0021478704318440363,0.0017119551868039768,0.0016523422618473689,0.001587370429190635,0.001819579988227713,0.0017733739422251258,0.002016924377810726,0.0016260400748367735,0.0016789623887174692,0.0016270377715561885,0.0016921069981085395,0.002134127043642285,0.0016485014325331386,0.001668831327975171,0.001585661864960383,0.0016763697223434481,0.0015895865673512038,0.0019607161266732877,0.0019233833564955226,0.0016934658344623656,0.0020226878589425902,0.002089095606221984,0.002029489269968706,0.0017225427359561511,0.0020203787922544333,0.002015513101416448,0.002023876453183247,0.002010923790122315,0.0019458159037772876,0.0020971666903346286,0.0020355985472119906,0.0019086476726193095,0.001646255408827349,0.001724095801752566,0.00201129045409991,0.0020077942149248533,0.0019554584227413803,0.001991214455291154,0.001610421464500091,0.0020468430221848425,0.0020862125508028916,0.0020053226960647236,0.002010131727065351,0.002068367713816319
SRR9224135,0.002251661844930399,0.0023270417222328353,0.001785570976133846,0.0018355068242219734,0.00170414766500298,0.001973659295106057,0.001596005198583945,0.0017596931382282315,0.0024203987232229514,0.0023786006568087127,0.0020451277653760333,0.0020624771444618106,0.0020231810023152038,0.0016409590761661702,0.002134707133846333,0.0018722849494840048,0.0017415650159917475,0.0014702305975135136,0.001795497818319423,0.0017501312336165023,0.0015079839772185746,0.0017232744725840857,0.0015551773339016024,0.002407389571056986,0.0016323975973686529,0.0016094836345983687,0.001565116852058491,0.001947002915365187,0.0017137956730436641,0.0022310869765787777,0.0015253919659726774,0.0017076035179620158,0.0015561485461544305,0.0015692381530246925,0.002147216716765307,0.0015874043931870306,0.0017595257897053513,0.0016042952205424141,0.0017244715953886553,0.0015735973276898281,0.0022331888283197224,0.0021395463158435366,0.0018095140192856342,0.0023326792650573956,0.0022875447783902232,0.0023751010032044165,0.0018574170092074012,0.002370380454865414,0.002343194672795178,0.0024096414079584016,0.002350797404312331,0.002154435829850056,0.0023896889049147686,0.0023002220116305925,0.0019886939407507327,0.001607689254519641,0.0017728259882784393,0.0023491702355797786,0.0023927019708502,0.002294857930106658,0.0021760729961667617,0.0016463909193904843,0.0023414152960713405,0.0024883228199026877,0.002429512117687673,0.0024306224231605785,0.0025392748461966767
SRR9224462,0.0021630274419426063,0.0021370344601398445,0.0017943637140439878,0.0018558000184119511,0.0017703671051173516,0.0019487435306010244,0.0016283577318422359,0.0017406638773244264,0.0022278056849658083,0.0021909335160553694,0.0019506336223898755,0.0019843154298634386,0.001980837922395998,0.0016314709915370618,0.002049401837152325,0.0018852452179601365,0.0017409902829199889,0.0015062093743061337,0.001804625971318109,0.0017629927471145578,0.0016977112062697012,0.001526495680636496,0.0016271475993968614,0.0022659176770570607,0.0017021828969101425,0.0016532964150822,0.0015904562351975347,0.0018846904667554763,0.0017611915034816262,0.0021256772143683207,0.001610097131217063,0.0017086954889136096,0.0016163387355939893,0.001664234751836162,0.002140401862280621,0.0016393274289452015,0.001724322023132488,0.001609891912201751,0.0017121895026780737,0.0015979186408949895,0.0020721510767188786,0.0020225284227519407,0.00175055803549641,0.002144668193395267,0.002165037235410894,0.0021907588746320522,0.0017947113918833767,0.00216307187856627,0.002161108286577669,0.002194977535807818,0.0021606270328073975,0.002064855525861462,0.002225174766678795,0.0021639435515746915,0.0019495595170291422,0.001644192269419804,0.0017479463934673887,0.0021483347230958232,0.002156885253066774,0.0021023848062633674,0.002075474385443077,0.001635375546085786,0.0021542031342005226,0.0022461220896566525,0.002196160393627234,0.0022033652091585907,0.0023047974596050232
SRR9224408,0.002217749446887677,0.0023056197543107003,0.0017610548578262104,0.001803863771078999,0.0016691677766107523,0.001964573792151214,0.0015456799958098715,0.0017214051904559451,0.002420518280042665,0.0023514573660857636,0.00199891159953754,0.002021328137310291,0.0019606701857415544,0.001597289150538579,0.0020988877015055895,0.0018371171099059959,0.0017027577010969041,0.0014193430968008002,0.001737291706167899,0.0016886528640993536,0.001573634641561344,0.0016701832244601176,0.0014051666704944555,0.0023522366813184706,0.001564720105632926,0.001550975957895257,0.0015153693792004503,0.0018842911384826693,0.0016370112572073113,0.002202976976815877,0.0014674093400035828,0.0016567545690081612,0.001495436480982691,0.0014847877674311332,0.0020701159118149018,0.0015278861510236148,0.0017250663336530647,0.0015622768549981656,0.0016674370958028924,0.0015136715485553965,0.0022078855214829928,0.0020995048063060713,0.001763539253160785,0.002300213509559051,0.00223323285137067,0.002365374707129511,0.0018249855509267744,0.0023606854496215418,0.0023335479195639524,0.0023892293927240457,0.0023436059708984566,0.0021279334675065997,0.002330465091326647,0.002266539026367607,0.0019391883755162426,0.0015487851275653975,0.0017218016486473878,0.0023451832573072803,0.0023883914576980406,0.0022850453133622895,0.0021240761821018014,0.0016001124450813109,0.0023050290781296864,0.002481931078264609,0.00242187025561244,0.002412698932115744,0.0025533644868907875
SRR9224401,0.0019430775249418227,0.001829055300616504,0.001978720993244905,0.0021124622905036266,0.002209616825593887,0.0018878688780714767,0.0019820750868507473,0.001857130115155924,0.0016750296167239618,0.001702870706685992,0.001880547779553198,0.0018817564876223289,0.0020519712166887794,0.0018202700001653683,0.0019454986016832414,0.002169650159057309,0.0019450026994009104,0.0018579617257529788,0.002113442165973316,0.0020400047630547958,0.0022657188286728147,0.002146191633353858,0.0022010998244304863,0.0019102821192621,0.0022977206111666204,0.0021441492567611953,0.001955113185311432,0.0019277946144769082,0.002258396922667481,0.0019464437184291924,0.002230881015015301,0.001960006018637146,0.0021527557238647747,0.002410816646760584,0.002515762688603488,0.002135904727832698,0.0017630165211405104,0.0018641338319916722,0.001894012357979649,0.001980125921599519,0.0017241967397462917,0.0018109350362387297,0.0017579387775662463,0.0018055651687344223,0.0020691557536134816,0.0017119275304903446,0.0017429780203967959,0.0017052870343941626,0.0017297958320114436,0.001648875628045228,0.0015963862295218592,0.0018606360001471756,0.0020450482238598402,0.0018829369979066664,0.0020082756964713323,0.0021117781658474186,0.0019219415648585923,0.0015755676516905953,0.0016108782696553114,0.0016738377392340263,0.0019568882029214014,0.0018441809189234679,0.0018002795044899024,0.0016378980601524011,0.0016165991582774845,0.001649490406174807,0.00154049203764013
SRR9224311,0.002242760727945551,0.0023720553588103825,0.0017743677965446165,0.0018371770472014215,0.0017048086749544247,0.00196998657857312,0.0015785704573011432,0.001739804241800076,0.0024154740973337703,0.0023589700062179118,0.0020152286770809,0.0020534161175368225,0.0020047021931061983,0.0016251840929099872,0.002126440015292676,0.001863118275671772,0.0017202588055997882,0.0014461354881492867,0.0017656105487236073,0.0017266567604690096,0.0016175372652921156,0.0017109996981212311,0.0015332186541677684,0.002423786559961413,0.0014465463578004422,0.0015741536403036242,0.0015374942086275392,0.0019166009905099673,0.0016822925454279413,0.0022231341936271177,0.0015091615298930214,0.0016891326125609515,0.001535218458419566,0.0015415485104112773,0.0021079571455773992,0.0015670886979590032,0.00173716437858488,0.0015791361897728984,0.001706774821812889,0.0015476302427709125,0.0022279082508006743,0.0021230946258509885,0.0017843733616580003,0.002340745348473602,0.0022746512963688283,0.002398814484640175,0.001832884501027521,0.002407288616694498,0.0023678278577945536,0.002379911902467674,0.0023395612000899025,0.0021502549254845543,0.002372501425205552,0.002306992378702155,0.001963793223605458,0.0015770638530202441,0.0017510165952643382,0.0023422612147077347,0.0024153043686731927,0.0023082505745778007,0.0021617834898322633,0.0016050923652869856,0.0023426014556890947,0.002520284803565713,0.002462921037719014,0.0024474434865127694,0.002537334752077916
SRR9224294,0.0021747435853509928,0.0021841551076877365,0.0017640876691494656,0.0018090119591393577,0.0016971461645874054,0.0019463258126877106,0.0015648547012045582,0.0017130558326006824,0.0023002399139033934,0.0022559393148401316,0.0019503952833705193,0.0019707966599917357,0.001942975526514547,0.001602371073986018,0.002063030799425022,0.0018208767916918374,0.0017033159937615134,0.0014407604891192671,0.0017403349128243424,0.0016914421110648917,0.0016162819743951301,0.0016852117861774604,0.0015384773900266242,0.0022855576346417867,0.00159528068966895,0.0014436694406001617,0.0015320337916959982,0.0018449531829956066,0.0016729282536844638,0.002123286977345708,0.001503276402298384,0.0016550843018325084,0.0015336366604362535,0.0015412529199976181,0.0020701110822791673,0.001555016732162998,0.0017068694287747245,0.0015676217895691158,0.0016675077686220583,0.001530157170224843,0.0021083121920658842,0.0020337824950682074,0.0017297557259902193,0.0021845652617379363,0.0021741239372835047,0.0022328617637859508,0.0017788899543210125,0.002229445996729993,0.002202852621402787,0.0022624403341137,0.002214453729406166,0.0020577264974870344,0.0022358192034225596,0.002169634391120984,0.0019021000696463597,0.0015664399251354639,0.0017095831590923968,0.0022126277911303353,0.0022287555738167977,0.00214007370280741,0.0020699505251166365,0.0015872456435756708,0.0021888998199647044,0.002327345367995753,0.0022657879706889554,0.0022542695049522655,0.00238434758843223
SRR9224293,0.002063909016724324,0.0019312233315006266,0.0016997100168014776,0.0017577388822841624,0.0016649198281529572,0.001845630832243884,0.0015208865082379534,0.0016349915605005682,0.0020977664324208648,0.002077267600816062,0.0018277336963199598,0.001842263160626283,0.0018472915372899888,0.00153782070888675,0.0019480326340083967,0.0017741025394900267,0.0016264972284417412,0.001403945284447311,0.0016735268443850444,0.0016293568677151575,0.001574408288482534,0.001625412429529054,0.0015063096734238442,0.002091780895516104,0.0015607108638385232,0.0015351995442051865,0.0013669814260493143,0.0017488354756296817,0.0016288551627412677,0.0019636497769714876,0.0014822337925444837,0.0015921165400099506,0.0014993706993220858,0.00153717839475944,0.0019996327023372607,0.001512089206401289,0.001608206941513679,0.0014993482365549665,0.001584648880878376,0.0014701169108385585,0.0019176570458961293,0.0018759293004718032,0.0016186546752964932,0.0019698349892150985,0.002013981163359321,0.0020081670351602284,0.0016714429171378394,0.0019740133291365476,0.0019811008256560925,0.0020167491775370913,0.0020119605688369182,0.0018893285208818735,0.0020270795039251835,0.0019816570206491503,0.0018057068852673328,0.0015350532537262234,0.0016214880225334468,0.0020097783054405555,0.0019611978227303283,0.0019113420213650123,0.0019144248338608032,0.0015285122021660865,0.0019839932182954896,0.002062413888026438,0.001991378661990608,0.001981331964492976,0.002095580599554954
SRR9224292,0.0020152555614198126,0.001788026673616676,0.0018482984142335426,0.0019363529559856913,0.0019260889139641683,0.0019068290358439169,0.0017457871716164174,0.0017341744291916204,0.0018852191543115712,0.001903136912457007,0.001852659508481367,0.0018743533389675626,0.001958016861526659,0.0016709931030468696,0.0019268915406466176,0.0019553044097634902,0.00178841442763139,0.0016238171947753459,0.0018806183469385694,0.001812448475633271,0.001906120862031112,0.0018696658144783929,0.0018270666728454944,0.0020312389255265776,0.0018937542069497365,0.0017985596023881768,0.0016975875131862246,0.0015457992192567706,0.0019328591600329497,0.001911630036170494,0.0018225751268692786,0.0017526288098184415,0.001795053601133541,0.0019325086548740284,0.002244306556402587,0.001798901753006958,0.0016824833015148639,0.001671910878848497,0.0017301243562903637,0.0017109155687255976,0.0018065455572510334,0.0018411671169622744,0.0016830932760617107,0.0018264709760495595,0.0020035879749095613,0.001833282608975026,0.001712933004625122,0.0017893684154367988,0.0018287088049014563,0.0018196949089442948,0.001820522452138064,0.0018645269658072528,0.0019409015699542334,0.0018890068821473815,0.001889407570292437,0.0017886360106164458,0.0017434113586009522,0.0017759470347485703,0.0017352633420936179,0.0017419180389757884,0.001917888273726931,0.0016651582311632519,0.0018524525759677074,0.0018278846469699244,0.0017770810695774896,0.0017713375569417807,0.0017956335962116836
SRR9224291,0.002246465837854709,0.0023264102242588655,0.0018044980858471181,0.0018639651000901076,0.001763062656772667,0.0019826149699235063,0.0016145325568364492,0.0017546418804537016,0.002386394152273442,0.002313079822549051,0.002024886211061484,0.0020596427303612875,0.0020275261161533382,0.0016530074774273734,0.0021101631395934444,0.0018976980588945255,0.001750083594990932,0.0014929657224382656,0.0018075159617558262,0.0017727566641424575,0.001682966560891389,0.0017539473140346872,0.0015899229214477665,0.002370697056899753,0.0016663777054295955,0.0016362951419554622,0.0015882254442689929,0.001938533858601708,0.0015174918508750106,0.002225217116458625,0.0015694694858350673,0.0017260011541890545,0.001597423821340502,0.001608733936173319,0.002156781583283588,0.0016226098803158184,0.0017440534833054937,0.0016045922766868943,0.0017256088331252149,0.001590866443760422,0.0021981793520524317,0.0021134907706944974,0.0018041248995378679,0.0023142827294514736,0.0022619959328244723,0.0023463110712978715,0.00184240418323897,0.0023408306715176157,0.00232439904262304,0.0023526005567884633,0.002303978278509389,0.002141369711892612,0.0023416457121135793,0.002278567996201947,0.0019872670256525487,0.0016313727652802932,0.0017827688315339484,0.0022898344135859937,0.002369617184605434,0.002266890176672117,0.002153492162342381,0.0016428868276072604,0.002323745565291061,0.0024455417771236405,0.002384380661102499,0.0023871175360458785,0.0024622474997774346
SRR9224298,0.0019196154680960118,0.0016944930994954653,0.0019365274716851323,0.002050884449250397,0.002120970096060508,0.0018544691091378989,0.0019089184818736056,0.0017866765555031967,0.0016744912837436384,0.001687840958640889,0.0018219110883292637,0.0018355192444522302,0.00199228945059797,0.0017598341788497896,0.0019106996568632416,0.0020855923267473807,0.0018815789872169732,0.001772194631835824,0.002021983651713926,0.0019632590400892177,0.002144619075347955,0.0020631535799392566,0.0021007560002158617,0.0020054614301180025,0.002155803208943952,0.002032006112501756,0.001870300140125947,0.0018638692079600747,0.002172075942310827,0.0016900614770667785,0.002114019184818186,0.0018688446345831828,0.0020274603605735077,0.002280093184135439,0.00245636364523746,0.002022446029070979,0.0017104287156170061,0.0017823113410258729,0.0018116393728599112,0.0018844318638507318,0.0016841437755801985,0.001758699306555723,0.0016839303344210028,0.0017231504826030629,0.001992460442616122,0.001680696277333132,0.0016729552428892999,0.001613666391920537,0.0016997518395693329,0.0016109733095756344,0.001578557444372062,0.001815430033662087,0.0019229453952202956,0.0018211077574857,0.0019464841159176093,0.0019950715039556764,0.001839563420891745,0.0015564043692796155,0.00156938450709815,0.0016050483685328427,0.0018941448627067263,0.0017634518026326765,0.0017487793296679583,0.0015965239486729018,0.0015729087405471495,0.0015729599051082337,0.0015146797847791524
