,SRR9224066,SRR9224067,SRR9224068,SRR9224069,SRR9224071,SRR9224073,SRR9224074,SRR9224019c,SRR9224021,SRR9224023,SRR9224026,SRR9224025,SRR9224018,SRR9224017,SRR9224403c,SRR9224404,SRR9224135,SRR9224462,SRR9224311,SRR9224292,SRR9224291,SRR9224298,SRR9224297,SRR9224296,SRR9224295,SRR9224300,SRR9224299,SRR9224163,SRR9224164,SRR9224165,SRR9224166,SRR9224159,SRR9224160,SRR9224161,SRR9224168,SRR9224113,SRR9224114,SRR9224116,SRR9224109,SRR9224110,SRR9224111,SRR9224112,SRR9224118,SRR9224119,SRR9224251,SRR9224249,SRR9224256,SRR9224288,SRR9224253,SRR9224258,SRR9224257,SRR9224472,SRR9224473,SRR9224471
SRR9224291,0.0005213983259328393,0.000498388498633038,0.0004986097811467021,0.0004741768840973153,0.0004971587359913169,0.000468294622169547,0.0005158055973260464,0.0004877427470317247,0.0005102180548998209,0.0005131708803248853,0.0004774499273333439,0.0004764682464503986,0.0004926492507505514,0.0004621241292546324,0.00043934772224803176,0.00045299497573810513,0.0004966848924942472,0.0004710170704869755,0.000488523211863573,0.0004934593647485602,0.0004218683857389441,0.0005203397356757863,0.0004721923915176884,0.00048416976534461137,0.00048579568015448554,0.0004959084647064491,0.00046395714416144464,0.0005078554158556287,0.0005398042043120417,0.0005025279848063456,0.00045403943069664983,0.00045120841430804293,0.0004581393779654517,0.0004957072915769682,0.0004803669417682313,0.0004506309730202891,0.000491980403329013,0.0004744503755177875,0.0004928461452744753,0.0004943461382654044,0.0004932089421283306,0.0004619561458067362,0.00045719247758389613,0.0004752725359185108,0.0005465945492850275,0.000492037767242198,0.0005023686850352277,0.0004680776814266836,0.0004498427948350377,0.000460192775317527,0.000493816037630274,0.00047424083961177785,0.0004889585383009425,0.0005161953183046992
SRR9224298,0.000529765854233355,0.0005419193149027417,0.0005183443963895265,0.0004883615168610779,0.0005204116088215405,0.0004750298681076961,0.000529946846698033,0.000499260132818031,0.0005337425900224591,0.0005326154781642732,0.0004927240237743946,0.00050232923794783,0.0005048258049802987,0.0004826422211131306,0.0004594938053570525,0.0004705884933735178,0.0005080503895604948,0.0005009627164284895,0.0005172073636198684,0.0005247943867674955,0.0005180756626339812,0.00043278867949603336,0.00048353617811170606,0.0004955657369633422,0.0004887257135625634,0.000526350536416814,0.00047941909635161345,0.0005234626556802576,0.0005425506558209195,0.0005303189753635347,0.0004755175064973188,0.00046997356364097314,0.00047453431062661013,0.0005228890921420434,0.0004967532263243789,0.0004724219237200281,0.0004976701430838826,0.00048592042867798063,0.0005042098816951515,0.0005063976504275994,0.0004993001319706973,0.000470626217356712,0.0004753000199520823,0.000491385407208853,0.0005786650430808731,0.0005260714805232066,0.0005150024396224209,0.00048276261927665483,0.0004664342740868656,0.00048045232288271137,0.0005179642443525184,0.0004838377540427822,0.0004999606915566164,0.0005146480003714936
SRR9224297,0.0004930144982003458,0.0004995126922411214,0.0004909390684343023,0.00047758435770440833,0.000488741844482703,0.00044931433995240577,0.0005040060242672274,0.00047261097782360777,0.0004969528563910752,0.0004999286736330629,0.0004709610286480589,0.000475063243459431,0.0004704257997302743,0.00045515789077521225,0.0004395372920957471,0.000450507661821143,0.00047376750551818454,0.0004691531316327663,0.0004815629091851635,0.0004957509594222386,0.000488650355203896,0.0005030902719721859,0.00041797576738267553,0.000477923048259287,0.0004711034242745818,0.0004868818080022159,0.0004508830656797836,0.0004917838883905836,0.0005062242899964307,0.000493869244542255,0.0004530951395156588,0.0004515757200125231,0.00045650472675822163,0.0004893533036051295,0.0004655966850094345,0.0004487220597674492,0.0004786633742473245,0.0004726227420227635,0.00047416287146790633,0.00048521899663262944,0.0004833007308690069,0.00045544245346829744,0.0004494686461434704,0.00047000880256178597,0.0005495128281647962,0.0004931702140554019,0.0004880424768347708,0.0004592775850468366,0.000448068924497092,0.0004595569526734421,0.00047758570106509166,0.0004615289622479468,0.00046610343098845217,0.0004998245674195936
SRR9224296,0.0005180116860010867,0.0005200889796778372,0.0005047256277839366,0.00048745027686657535,0.0004997589695107978,0.0004661968790575619,0.0005217434948294359,0.00048827309960588165,0.0005050398903056142,0.0005137577944270148,0.0004839483326176933,0.0004906379077257275,0.0004914743891962721,0.00047051557058504787,0.0004486776118916041,0.00045965112093487403,0.00048424687895234014,0.00048368850187895443,0.0004873944802254821,0.0005033117576614053,0.0004976602329292419,0.0005122233533388414,0.00047492384858958617,0.00043627251116081346,0.00047841973238500545,0.0004943046608482073,0.00046854176892409486,0.0005108018545927792,0.0005171248002212822,0.0005116032506502183,0.00046552329975522294,0.0004600374599404791,0.00046893514492378496,0.0005129761753322169,0.00048054065548730636,0.00046219560763044443,0.0004946672219059723,0.00048264379994139686,0.0004980926384695451,0.0005037021466865376,0.0005003089710242325,0.00046872180592872584,0.00045993557948652373,0.0004817252205859628,0.0005715256280242536,0.0005159624657048564,0.0005084535971561611,0.0004811246329842178,0.00045818949734468037,0.00046841615727385885,0.0004907406855729803,0.0004852337090563119,0.00048292845525696156,0.0005121438524543099
SRR9224295,0.0005087959557065223,0.000495559149609143,0.0004980591618489466,0.0004736013781904933,0.000499335777316212,0.0004606340617948368,0.0004998939240050472,0.00048151056598873406,0.0005020804926155228,0.0004984097239261264,0.0004717475780394542,0.0004795973526384649,0.0004788825766397231,0.00045932746742874126,0.0004406514365075575,0.00044454824133346505,0.000473768944882847,0.0004812172575779038,0.0004865657765474655,0.0004978338910554635,0.0004946499618903402,0.0004993404067822244,0.0004629651603076725,0.0004732507186640022,0.0004161832426216437,0.0004917714593588046,0.0004592991140901238,0.0005004573151276191,0.0005165225054920592,0.0004970038643078273,0.00046243659321228234,0.0004508638604294384,0.0004498419450574809,0.0005015419136786852,0.00047541458489520157,0.00044538753250075697,0.0004829150701710497,0.00047889232752233236,0.0004850575355212121,0.0004956705139510318,0.00048819275647116975,0.0004622606707310202,0.00045299727629000976,0.00046576608851663646,0.0005663465701181462,0.0004923164756550868,0.0004965879835489121,0.00046370049925450747,0.00045496444338319163,0.0004638096904077073,0.00048267197675971017,0.00047261452367758247,0.0004736053041369171,0.0005012521158499557
SRR9224300,0.0005231205785067811,0.0005208186707878267,0.0005056941409644973,0.0004902406228618356,0.0005121992615308919,0.00047416705610611926,0.0005210349678141836,0.000500326659721412,0.0005225790996954049,0.0005137878850585574,0.0004911523449336741,0.0004859839752062154,0.0004902017208847721,0.00047519244746203253,0.0004559294845700326,0.00046797945776806167,0.0004938943252342725,0.0004925612189848709,0.0005028086373431778,0.0005061933486135251,0.0005055700148751696,0.000536925229689558,0.00047903558557368166,0.0004891176844398964,0.0004919796037751642,0.00044715963732859895,0.0004780456745185743,0.000518152942224404,0.0005329676400354637,0.0005136090949562271,0.0004724397654548412,0.00046466229989318506,0.00047337011662450826,0.0005141675091938621,0.0004972489073387105,0.00046984327312605867,0.0005105578230324247,0.0004927347299621219,0.0005045279183321875,0.0005126858706591811,0.0005006958320668986,0.00047221005800328087,0.00046593499612296486,0.0004908736227306277,0.0005540618180428742,0.0005076682456950281,0.0005138889338525195,0.00047952869067589463,0.0004635629598097454,0.0004752828651617087,0.0005064872852296565,0.00047907092429536996,0.0004818910054164643,0.0005167365560920359
SRR9224299,0.0005014254428150228,0.0005045569521937269,0.0004926036341210709,0.0004784031000236729,0.0004973003249029865,0.0004575910988750054,0.0005036975276317208,0.0004826525184698803,0.0004984368163366942,0.000499185049330552,0.00047408788049616956,0.00046859960909654034,0.0004807099501659994,0.00046327901577521976,0.00044419036703589876,0.0004514044237521176,0.0004750475791762876,0.0004724262151848519,0.00048438653793074027,0.0004993023439555049,0.00048459036142847907,0.0005024845444817037,0.00045472936450841387,0.0004762586284387298,0.0004717766076228561,0.0004906739849291952,0.0004227141389257785,0.0004964688849218379,0.0005097158664033584,0.000504566292222395,0.00045919082401296203,0.0004544879991950252,0.00045735691426305824,0.0005028187625428844,0.00047247936694741867,0.0004549208577774848,0.0004878146967298276,0.00047399336283969034,0.00048678245283468214,0.00048661544747648894,0.000493371389525717,0.00045736048644730656,0.00045238234992697935,0.0004739126221224709,0.0005472514382444508,0.0004918283976301941,0.0004976295713219288,0.0004665360676347156,0.00045262987341106826,0.00046065154869015523,0.00047382722218963595,0.00046526154475433725,0.000470012593921589,0.0005001121635556081
SRR9224163,0.0005203446740540343,0.000527713631565638,0.0005216281913292951,0.0005039928361240243,0.0005177126779521035,0.0004867496513524306,0.0005262208768337728,0.0005041769992688017,0.0005191300419009988,0.0005203843264390915,0.0005053847447582681,0.0005075569059987545,0.0005043437452375659,0.00048634818779056256,0.00046510519325413297,0.0004805895812671877,0.0005005260894849933,0.0004976074530624176,0.0005085211229980884,0.0005244382998196495,0.0005178892385763187,0.0005367915025773104,0.0004842245236790445,0.000506100060737686,0.0005017737741078784,0.0005178628296900125,0.0004844589472155668,0.0004550568690750639,0.0005399375420421268,0.0005285784701535713,0.0004842831115386103,0.00047253804939145094,0.0004825410005660722,0.0005247439249429064,0.0004955988530723855,0.0004788820851175838,0.0005053294196182259,0.000496504302996811,0.0005168148944283001,0.0005141982029405882,0.0005054186928993068,0.0004815258781681163,0.00048328599981673783,0.0004956209915881114,0.0005608905964778225,0.0005137289867759774,0.0005157267083066886,0.0004916038070477988,0.0004786078892794885,0.0004878496373745699,0.0005076143933302533,0.0004964721645933849,0.0004936007447507973,0.0005236750454451505
SRR9224164,0.0005306209320383986,0.0005478786406220304,0.0005265944432692927,0.0005070821387327836,0.0005334138597316389,0.00048276057655251823,0.0005379676905374746,0.0005175796091431333,0.0005311442542899246,0.0005265438397487342,0.0004996119969403624,0.0005078648046453568,0.0005043057281942766,0.0004891454468383852,0.0004673625399145078,0.0004829470115917172,0.0005187616100470887,0.0005056864760484148,0.0005125785184155687,0.0005282406155833597,0.000543434354244167,0.0005481171425474974,0.0004916434614569862,0.0005053885241193957,0.0005109452988802525,0.0005267723817517932,0.0004906173576050991,0.0005328871933578199,0.0004631991355112863,0.0005312450105611282,0.0004889725956572891,0.0004837095813095917,0.00048307726742534505,0.0005389282860871825,0.0005033422904933135,0.0004810012520596019,0.0005210821415338494,0.0005060523557605345,0.0005155914101472968,0.0005170191062023132,0.0005220955050609268,0.0004981769552186952,0.00048770535346989664,0.0005029113156053498,0.000576358853623678,0.0005355519492640901,0.0005282311592746315,0.0005014138016212956,0.0004778443593624004,0.0004897674496940097,0.0005176978590079725,0.0004904620566342501,0.0004999467879215193,0.0005430921058749948
SRR9224165,0.0005342575137128624,0.0005217895177553601,0.0005140945384446529,0.0004951257504688711,0.000517708744355975,0.0004795957479106334,0.000530574101718341,0.0005076463541222154,0.0005199479228215192,0.0005260611408211933,0.0004998988361416042,0.0004993810660652504,0.0004959469168012902,0.0004840338269750487,0.00046292258699701273,0.00047450253779606004,0.0005007977587486494,0.0004939418058614964,0.0005111892953658161,0.0005359163305099775,0.0005124834440931582,0.0005429607572516796,0.0004858015222159138,0.0005063381377057702,0.0004969877185969049,0.0005136454484077837,0.0004915108096110852,0.0005279092109193982,0.0005378535743297396,0.00045333427965386187,0.00047906585028518247,0.0004706624442307791,0.0004839353659247452,0.0005182981282913578,0.0005055379855419827,0.00047651617369931086,0.0005078699143105284,0.0005037735279382179,0.0005017813985812968,0.000511543646822107,0.0005125477070089824,0.0004766667501047904,0.00047262670894961844,0.0004996266614482609,0.000578233084190648,0.0005220515322987251,0.0005144076418853664,0.00048317914603582203,0.00046726900795929563,0.00047667712393487327,0.0005148765300019177,0.0004979356304047332,0.0004951279683016677,0.0005340275362574101
SRR9224166,0.000506780396541449,0.0005028360264597229,0.0004984541867843492,0.0004896671814706701,0.0004952180636803439,0.0004654544727039756,0.0005104019147431055,0.00048571342849868773,0.0005027329267101748,0.0005036739034992038,0.00048183878677866626,0.0004832413888983165,0.00048811116619258764,0.00047485885580122284,0.00045192109758393506,0.00045621939979923094,0.0004872387631121993,0.00048346206218699046,0.00048795767316293833,0.0005012929947325673,0.0004840887456858762,0.0005088512619980054,0.00046670665775372855,0.0004830590846258265,0.0004850003934102239,0.0004952014780123347,0.0004691239109819727,0.0005067194465474745,0.0005186014873195435,0.0005016773235507438,0.00043858966556358853,0.00046244248291414934,0.00047100252131451373,0.0005028512325157268,0.00047229542865323,0.0004569297988952805,0.0004918359717550286,0.00048746815312370953,0.0004937857396790233,0.0004888978261982678,0.0004959882810383718,0.00046318588221277014,0.0004624210124398892,0.000484560720430035,0.0005487189768196776,0.0005008788017521973,0.0005044141396785345,0.0004761101510763371,0.0004638890435274308,0.0004725518359881752,0.0004824111174740126,0.00047336026412143667,0.0004754723827677543,0.0005124174804157583
SRR9224159,0.000508295548186141,0.0005046607751111058,0.0005058814623432581,0.0004972389966573644,0.0004995656078941832,0.00046466685840814895,0.000512589858064945,0.0004889317765293087,0.0005077416346712482,0.000512515471318401,0.00048383198934052996,0.0004835941698156289,0.0004927500387773213,0.000476139423753953,0.00046579791249221547,0.00046069203902184263,0.0004857069960956407,0.00048008295023024004,0.0004894027241488069,0.0005027665255669135,0.0004888931901150105,0.0005112769922662176,0.0004731507351969125,0.0004849775259952945,0.0004805750908693462,0.0004946428011012847,0.0004721650378720483,0.0005026367298182297,0.0005210300048423379,0.000501009620657513,0.0004699609046764899,0.0004512218513303563,0.0004743599063305618,0.0005054157647097305,0.0004727892689811391,0.00046647208182400114,0.0004945352624193092,0.0004876168235629283,0.000497747651635908,0.0004942748966388385,0.0005053856257250294,0.00047079225220195457,0.00046643422261780364,0.00048367990703170874,0.0005453365100502804,0.0005092624173282465,0.0005051496142711189,0.00047588688065115635,0.00046871666480318314,0.0004823979297030419,0.0004863108689567675,0.00047420354480293435,0.0004739364816074645,0.0005171513524349956
SRR9224160,0.0005075141254435093,0.0005035773212980048,0.0004953443808292185,0.0004789410527191952,0.0004958289381427136,0.0004603618282361845,0.0005098489306418582,0.00048422556951473937,0.0005024375306933289,0.0005043930153152697,0.0004745845212105848,0.0004784175614956587,0.00048287113781494447,0.000463047362728183,0.00044989000502438514,0.00045257016383108185,0.0004796605353440592,0.00048045284849467483,0.0004900825641943286,0.0004961963156453047,0.00048419241224856275,0.0005044699534763782,0.00046629723007686805,0.00048227847750410325,0.0004680582980439556,0.0004918134075109733,0.00046276246472679445,0.0005013851051505647,0.0005081570927436473,0.000502411265272879,0.0004670193985031837,0.0004625076645302412,0.0004378823685130245,0.0005004430743205604,0.0004711267872895694,0.0004570021007191149,0.0004841350636038157,0.00048445797623571405,0.00048745277940192335,0.00049108788530247,0.0005001699004256838,0.00046218854987068044,0.000457129237367092,0.0004786478735498965,0.000549121532876415,0.0004994561642907147,0.0004988405916181101,0.00047039149325817575,0.0004608574811210016,0.00047421019554933137,0.0004796032630432526,0.00047459517961294953,0.0004783388527736404,0.0005094915739238379
SRR9224161,0.0005247231081039358,0.0005271739525260416,0.0005235825221111617,0.0005026622545967947,0.0005217327746207587,0.000481144088958362,0.0005355789575177406,0.0005138120332868636,0.0005233186224386863,0.0005350297754187251,0.0005016798350234363,0.0004986491326474065,0.0005042986063037882,0.00048445562664109644,0.0004624359746178513,0.000476774626836974,0.0004979441164725151,0.0005049168422832113,0.000514925534670239,0.0005202818024063961,0.0005049917591032324,0.0005353473948330744,0.0004814928987816824,0.0005083676757577004,0.000502649178764792,0.0005154664903518773,0.0004905228546148646,0.0005246155727848765,0.0005458165369139034,0.0005191216686531622,0.00048071963941125707,0.00047542150302330716,0.0004821744829574822,0.00046072782473224617,0.0004998122437083769,0.0004817459313459272,0.0005071844253093156,0.0005051117885121479,0.0005020228924221438,0.0005108785385249229,0.0005139221427209013,0.00048571488328046086,0.00048634898071733015,0.000499414157849587,0.0005777190342440709,0.0005264636870810212,0.0005223515786930215,0.0004932039403213151,0.00047377067644600754,0.000484417707006249,0.0005041139377960861,0.0004948336708121625,0.0004988981003129336,0.0005275163732154127
SRR9224168,0.0004968887848049311,0.0004940158059651522,0.0004927792357604528,0.0004720682488840511,0.0004972162552258206,0.00045591792865565044,0.000499276100116848,0.00047651532516001984,0.0005037290802841198,0.0005009360663519083,0.0004691671665017851,0.00047391964194875435,0.00047893126181780765,0.00045433476384359003,0.00043401587617687156,0.00044833269149714634,0.00047731191959067906,0.0004739388614505725,0.00047921571607872356,0.0004980395003620904,0.0004884695480523375,0.0005069880499569668,0.0004569926555931709,0.00047454092204929116,0.0004749279226605705,0.0004969307358591035,0.00045950303502555504,0.0004941511030012342,0.0005084226578374803,0.0005044730493427074,0.0004496985123024934,0.000443011714585274,0.0004526183395643597,0.0004984685040814357,0.0004145664588079098,0.0004520618726938823,0.00048358837250454605,0.00047692349680881,0.000480842891067241,0.0004838626408479616,0.00048671543941575165,0.00045415281992291546,0.00044434382717689787,0.00046920736366418055,0.0005443218968660571,0.0004870219824690408,0.0004908664096440401,0.000467080456524088,0.00044635565527803496,0.0004551350791217738,0.0004932827230024425,0.0004678175907294706,0.0004705487781037871,0.0004963634610088976
SRR9224113,0.0004920907974481283,0.0004989314216021143,0.0004890031766593758,0.00047506940607391966,0.0004907320023745036,0.0004560857338744777,0.0005056957522541919,0.00047171734889502905,0.0004845638731552195,0.0004996372775265895,0.0004772088209634511,0.0004711423758312358,0.0004757321544517438,0.0004606965128209708,0.00044375278673765387,0.000450577504450027,0.0004793761106664243,0.0004691177422964483,0.0004757150701379486,0.0004878000634470724,0.00047617699069956023,0.0005015198495233239,0.00045779596746587514,0.00047480654885218005,0.00046273580997229397,0.00048782233750825665,0.00046029572865896893,0.0004966112843040251,0.0005054121489327057,0.0004943665994871385,0.0004525275914335755,0.0004544493581745723,0.0004568247528167477,0.0004993223804991991,0.000470150806240915,0.0004203911834135511,0.00048465407176024184,0.0004794532091780457,0.0004841730816391871,0.0004804220208743908,0.0004913160590453088,0.0004611600130575203,0.0004522983979441273,0.0004718759380211168,0.0005419166475615238,0.0004888611825039432,0.0004913354685530987,0.00046544193579261726,0.00045398236299890125,0.0004648598962308318,0.00047714871964716325,0.00046600135553164136,0.00046985376367844796,0.0005118206305382174
SRR9224114,0.0005097452021478965,0.0005143294645999332,0.0005063668268419159,0.0004915576627860624,0.000510313491850196,0.0004734698192862986,0.0005162531504357406,0.0004858357109577585,0.000511564982202825,0.0005088220519162108,0.0004928251540070812,0.00048296156120164674,0.0004961673112144947,0.00047613484582932706,0.00045514716785790616,0.0004670044277129448,0.00047737824528206835,0.0004905894182992832,0.0004925533596919332,0.0005034850803611428,0.0005016717511243408,0.0005099693045200667,0.0004714145262587679,0.0004909989027048189,0.0004842271526840381,0.0005123149182552267,0.00047671339063506653,0.0005051856578518007,0.0005288484063380083,0.000509246566905238,0.000470136773120725,0.0004659070690756169,0.0004661366403303559,0.0005078106117690234,0.0004850070057856384,0.0004677752225074777,0.00044715535585094677,0.0004932841985563365,0.0004985566093950748,0.0005016819889467124,0.0005002796903755181,0.00047622155383948147,0.000467794999727898,0.0004850652957377054,0.0005665822308655978,0.0005049351164470808,0.0005087071448028144,0.00047595574584445707,0.0004655022928727545,0.00047582795255920215,0.0004940642706916374,0.0004899276023942313,0.0004835267735238619,0.0005192088754084419
SRR9224116,0.000525551513908094,0.000526085484708065,0.0005124918206387418,0.0005003233485796129,0.0005075228018427764,0.00047731548319047805,0.0005250058586992162,0.000493209854553148,0.000518060988000768,0.0005150994052628189,0.0004924353238440745,0.000501900363640766,0.0005084514966627635,0.0004824581503381093,0.0004613606986284076,0.0004719012445050349,0.0004987864667937704,0.0004909945654275749,0.0005015254270290387,0.000512261646042868,0.0005006532318374498,0.0005156094678971698,0.00048168849954500603,0.0004945883367886253,0.0004968470676786109,0.0005110288046976858,0.0004786603556291401,0.0005143831759469454,0.000530463078672481,0.000522015682907532,0.000482097441850921,0.0004744137508440477,0.0004827858662338624,0.0005228609257057605,0.0004952394227192364,0.00047867051970841963,0.0005099220772561557,0.00045955423078710155,0.0005035079323427316,0.0005063506491637999,0.0005134642513577782,0.0004794343810307958,0.0004678869939067632,0.0004949554653499551,0.0005703246359777261,0.0005150023468244746,0.000514569895375901,0.0004859211575561887,0.0004770899041870825,0.00048296252930815875,0.0004961391804128951,0.00048155140678078173,0.0004900930563074002,0.0005264869147939613
SRR9224109,0.0005244022558756666,0.0005077901765475522,0.00051597432184981,0.000498466682557973,0.0005171189792309856,0.0004824450080711855,0.0005249720616367868,0.0004992530274544627,0.000517341756188434,0.0005222833337334809,0.0004983457289850633,0.0004952025120775689,0.0005029312491302624,0.00048666021282552807,0.0004654668220883346,0.00047255233277701504,0.0004892607475565129,0.0004892374918092128,0.0004984027996321083,0.0005151683602131849,0.0005096816196513978,0.0005238391659437234,0.0004737432264057117,0.0005010253709753106,0.0004929915048704065,0.0005118222624815658,0.00048244631693252393,0.0005249203294635097,0.0005301814914046519,0.000510167309724679,0.0004788184176381315,0.0004753504942219459,0.0004766804898499765,0.0005096535635286068,0.0004891567560710348,0.00047440835109717895,0.0005060532833796948,0.0004942261565384612,0.0004573385839580686,0.0005047946348350125,0.0005060445165920119,0.00047671428466667157,0.0004774785808353934,0.0004893578293716171,0.0005598279998098482,0.0005204636259751562,0.000514514997326576,0.0004888669787207797,0.00046671660894584757,0.0004860959688133002,0.0005001814648662525,0.0004905156234501921,0.0004948787019380901,0.0005257005500394264
SRR9224110,0.0005178757383419714,0.0005245778564679782,0.0005040669990610694,0.0004940921046376447,0.0005028544215358638,0.0004702303796548835,0.0005266469322853793,0.0004954244879485646,0.0005192154763693064,0.0005194632200047222,0.0004846701068618264,0.0004921530993297136,0.0004919707076556783,0.0004733815254975815,0.0004534859331558543,0.0004601521360434497,0.0004940661792943634,0.0004942323050013674,0.0004908586427664275,0.000501907623926981,0.0005041910856733803,0.0005190091813651169,0.00047837816551110065,0.0005004761477894853,0.0004968021573878839,0.0005139947241977618,0.00047597789764286725,0.0005142941346437352,0.0005251987267161954,0.0005127942693112037,0.0004674701696599559,0.0004652761081603552,0.00047339356674652597,0.0005114020701219687,0.00048584109078532304,0.0004638865285729522,0.0005025817559873576,0.0004895484525560044,0.0004979725857071812,0.0004414208584116022,0.0005013635994508989,0.000465287438491591,0.00046317748844226775,0.0004863145094280003,0.000552996290217021,0.0005194391871573427,0.0005071181393140295,0.0004740596865794162,0.0004646823477389449,0.00047244165856501967,0.0004958186100097752,0.00048656028042347646,0.00048369493815404534,0.000519348746363971
SRR9224111,0.0005430718832300683,0.0005340140294408033,0.0005298039248225444,0.0005204582450613982,0.0005291933050491594,0.0004946341227915732,0.000546523734539928,0.0005159742909562053,0.000529920912011327,0.0005400781126028119,0.0005100678663051396,0.0005106335358172243,0.0005145193272694284,0.0005012597715403987,0.00048320037363023546,0.0004895976586411089,0.000519996155431557,0.0005117405852666264,0.0005189816890516832,0.0005313301557901667,0.0005235040128929704,0.000532244505101641,0.0004953694457684126,0.0005164545702464387,0.0005093364118514919,0.0005221090030247439,0.0005015605527050635,0.0005262579402453437,0.0005508413895972831,0.000534706059643985,0.0004933405361919858,0.0004950915615097378,0.0005019071252619786,0.0005351338951011876,0.0005084380923867291,0.0004933638951699519,0.0005205359320553663,0.0005167270319724801,0.000519333407271547,0.0005213733299798713,0.0004951688720020602,0.0004936263756890645,0.00048826078030842873,0.0005141260389589934,0.0005739748691954193,0.000527603222346271,0.0005340995908961301,0.0005052643422096328,0.0004920006393796829,0.0005044459983016927,0.0005170706730194625,0.0005011769495130486,0.000508842231914186,0.0005435516710803256
SRR9224112,0.0004963867189623415,0.0004945258457955578,0.0004934435176085235,0.0004772964589488402,0.0004963280815656132,0.0004557529390978185,0.0005059190912558929,0.00047842700181915487,0.0004921781048031798,0.0004982010796153923,0.00047592278743130255,0.0004717543316560264,0.0004834682538316685,0.00046182274285420867,0.00044279244164482587,0.0004490832790201959,0.0004733452078617668,0.00047855234036730854,0.00048160023243063095,0.0004914936405444899,0.000485002491186878,0.0004968635523021643,0.0004620917257526683,0.00047884812164201523,0.000477609871446487,0.0004870983982876944,0.00046001420400076085,0.0004963931884256818,0.0005204654000450937,0.0004923106655981348,0.0004562958861312473,0.0004560549127248087,0.0004588569873839013,0.0005013596539439182,0.00046972500866987677,0.0004583459973895423,0.0004906113625505825,0.0004768963243359035,0.00048378428284237877,0.0004796231005629291,0.0004884551247249316,0.00042590804491314196,0.0004525376901317546,0.00047530469359344577,0.0005438550957958216,0.0004991603908099766,0.0004964656964913166,0.00047245591308879223,0.00045524045154593973,0.0004602912244846657,0.00047606797486570205,0.00046481236164915804,0.00047384065467813213,0.0005068615455847149
SRR9224118,0.0004990910951344135,0.0004972621572904491,0.0005063542978069608,0.0004835633052267917,0.0004908571381289191,0.0004603657376795642,0.0005074368724339648,0.0004820090679986844,0.0005043157203673459,0.000503536197079719,0.0004762932554086552,0.0004758263870264607,0.00048062483826806116,0.00046568346840393916,0.00044972674537973386,0.00045172415986590277,0.00048029810561813575,0.00047611680753979383,0.00048444985329378244,0.0004962033172040976,0.0004867080487749407,0.0005079085586481356,0.00046200424902129823,0.00047634753959419415,0.0004735694810471146,0.0004865956065381709,0.00046089794669859814,0.0005044481022768454,0.0005162376543727881,0.0004941148678044455,0.0004610456124807711,0.00045727237010841326,0.00045957615277140605,0.000507489048657196,0.00046542320464970324,0.0004551799667612732,0.0004877389490827929,0.0004720038245089139,0.0004907560201173806,0.00048287187860992375,0.0004892206317571521,0.0004583914611183813,0.00042610554895807076,0.0004756015581848115,0.0005369211074623413,0.0004999371786040427,0.0004964061168843306,0.0004699128528556856,0.00045495040521779554,0.00046780790810685863,0.0004823584143059828,0.00047037866242405986,0.00047466279326179093,0.000513964603469802
SRR9224119,0.0005103403904701675,0.0005135023845432542,0.0005067437249254998,0.0004882057451177122,0.0005001402568370406,0.0004719199658352578,0.0005149395117223388,0.0004897153086058855,0.000510210067512654,0.0005102478974078543,0.0004884461719607982,0.00048610026036678564,0.0004911156018193242,0.00047604990287384885,0.0004545974740443825,0.0004624898265752143,0.00048804181512847376,0.0004887257307979363,0.00048977093542784,0.0004924750183531791,0.000494610117956097,0.0005144901214203359,0.0004735789495584868,0.0004884149469882377,0.0004778765786697793,0.0005031687300464328,0.0004731745385168004,0.0005066372878364171,0.0005209603709058748,0.0005120212492880029,0.00047343826410194725,0.00046542161246158057,0.00047223509833323256,0.0005109773128175742,0.00048156160697363735,0.0004657087375235082,0.0004954832805459718,0.0004891937514280882,0.0004930366841397073,0.0004973586592680582,0.0005052710153343804,0.00047193875147436855,0.00046585850216337136,0.00044584251630801365,0.0005532568789717271,0.0005097071304722238,0.0005057901701203865,0.0004779982475613881,0.00046803170298081044,0.00047623208033233344,0.0004914881628237956,0.0004765270697735189,0.0004857486856918546,0.000517163377184542
SRR9224251,0.0005711926481173661,0.000569972828245454,0.0005553742157784979,0.0005277367005008483,0.0005447268344703024,0.0005173516347912349,0.0005742403219932792,0.0005416162065478927,0.0005620079639950584,0.0005819717041048656,0.0005347609181993706,0.000523591561860902,0.0005357721364100904,0.0005231052585292743,0.0004972319419961142,0.0005051100060608887,0.0005434803367593726,0.0005420426275978248,0.0005438078578822262,0.0005807357285822182,0.0005446794172176814,0.0005774082134228658,0.0005277357779896206,0.0005538767227100826,0.0005543609009324466,0.0005426165251976341,0.0005217441479965592,0.0005470646386885312,0.0005711440916716147,0.0005652778817486201,0.0005123168290725099,0.0005009763518284681,0.0005165156403452981,0.0005639939742577864,0.0005328727691200631,0.0005101138675298593,0.0005527295342789576,0.0005383826920690062,0.0005388762851681687,0.000539349595754794,0.0005386277733194164,0.000515552548599721,0.0005027278726174266,0.0005280381968784301,0.0005068394922674959,0.0005792594408190225,0.0005575872661172956,0.0005397210001569153,0.0005016305360190183,0.0005180591427196345,0.0005506671241817701,0.0005332655413725401,0.0005360570804325617,0.0005767003940719389
