,SRR9224066,SRR9224068,SRR9224069,SRR9224070,SRR9224071,SRR9224072,SRR9224073,SRR9224074,SRR9224020,SRR9224019c,SRR9224023,SRR9224026,SRR9224025,SRR9224018,SRR9224017,SRR9224403c,SRR9224404,SRR9224135,SRR9224462,SRR9224408,SRR9224401,SRR9224311,SRR9224293,SRR9224292,SRR9224291,SRR9224298,SRR9224297,SRR9224296,SRR9224295,SRR9224300,SRR9224299,SRR9224164,SRR9224165,SRR9224166,SRR9224159,SRR9224160,SRR9224161,SRR9224168,SRR9224169,SRR9224113,SRR9224114,SRR9224487,SRR9224116,SRR9224109,SRR9224110,SRR9224111,SRR9224112,SRR9224118,SRR9224119,SRR9224249,SRR9224256,SRR9224288,SRR9224253,SRR9224258,SRR9224257,SRR9224472,SRR9224470,SRR9224471
SRR9224023,0.00897865456295836,0.009010122127478459,0.008844760899827766,0.009061628533558809,0.009099673505219903,0.008765579191040965,0.00909151197014196,0.008957672094333876,0.00911576796864625,0.008780694572999542,0.00794003726504678,0.009111939093729999,0.0089625592772516,0.009157537242113377,0.009081702834941406,0.008396075052672711,0.008802085865891603,0.00910377390044286,0.008895431341101684,0.008822012031606269,0.008118030524156767,0.008667670133760587,0.008791143949099285,0.008522265678256532,0.008602424068757594,0.008603472847107106,0.00855467652909511,0.008449658302105758,0.008606416305869623,0.008552129692230586,0.00848739325570205,0.008590425824636254,0.008580258405850623,0.008385368379095516,0.008478419636829503,0.008508148699664158,0.008636477803018667,0.008531247387676799,0.008417733599082369,0.008503508496916284,0.008585370159358537,0.008391214077322974,0.008641027303618492,0.008305672747400657,0.008575969234192822,0.008386034838949303,0.008647941182223035,0.008224071805125905,0.008505770184941764,0.008864107026246362,0.008595054930388526,0.008900415258773465,0.008783519470783128,0.008354402963225606,0.008678637958692904,0.008740712959749668,0.00864126396308718,0.00861421865113387
SRR9224026,0.008632797296864518,0.008676158983170834,0.008412210594350458,0.008697683122994598,0.008727245162538585,0.00845345681181236,0.008963280040631235,0.00864658974551767,0.008658664600380882,0.008606771147142022,0.008883040705164017,0.007733313993497682,0.00884481533738766,0.00904805122902759,0.008697057157712951,0.008131967749873924,0.008499278368716232,0.008764806344774433,0.008682132190718164,0.008611629747353954,0.00808313747376717,0.008432351324558291,0.008431160349293254,0.008552890457954165,0.008580635449248163,0.008551008480594214,0.008598447286828211,0.0084906175367262,0.008590871222957555,0.00840179679617107,0.008618878029072184,0.008647089930134985,0.008565543089691796,0.008323233844247574,0.008461251791326833,0.008537840465934535,0.008519838838043525,0.008559294400814913,0.008344502466271605,0.008577655815850628,0.008666063147086105,0.008315118034588226,0.008538671750813742,0.008223189201457903,0.008482061519506796,0.00828435003698964,0.008642165244678212,0.008201332360284674,0.008400894991712185,0.008673388479751597,0.008406010152735056,0.008567275332896052,0.008653303316498754,0.008326476813185397,0.008557749140575166,0.008501743282841572,0.008486381727108213,0.008587903153279244
SRR9224025,0.009576684061382708,0.009596887372756858,0.009338127362400491,0.009382718637448493,0.009295960374025017,0.008957079823082845,0.009244964796857952,0.009066656835050474,0.009200257502590467,0.00893537523989152,0.008983498908217823,0.009088120983261935,0.00783536861344679,0.009225198938608422,0.009235316725572753,0.008575315271620712,0.008934478761323613,0.009027262978347007,0.008625643535600795,0.008632945962835533,0.007974800524779856,0.008583956680146863,0.008337873416536929,0.007914044474861048,0.007948605574153961,0.00794229149230157,0.007847781217868326,0.007847146742752772,0.008006683418269395,0.007910647681122426,0.007864230137059858,0.007942872732637885,0.007963378821402016,0.007832143626511094,0.007875534563222281,0.007801087256779881,0.007885498054000737,0.007790897465272459,0.007773401660144891,0.007777342063057496,0.00795839307927453,0.00784292774955588,0.008123338086904703,0.007886006803116203,0.008023556099413619,0.00791295013399589,0.008193482484887802,0.007941269236089055,0.008197002317520652,0.008685313785634124,0.008347221652597332,0.008800187822349786,0.008477144006225987,0.007871166643359065,0.008173959537151845,0.008135633986018534,0.00805735999512162,0.007956371421514943
SRR9224018,0.007829288521946722,0.007867143995970416,0.007883937320915545,0.00839859794842106,0.008631074158231396,0.008347685779942084,0.008711316780038038,0.008722935062940057,0.008752790445855417,0.008421892053099388,0.008961339216922022,0.009080182362076491,0.009009416877638473,0.007763858258205003,0.00874318555146995,0.00801389750063259,0.008460054428973107,0.009091767768381638,0.009268031772667546,0.009071600473312633,0.008350463157741564,0.008725439031935539,0.009693618176376345,0.009706052095785912,0.009710659677572665,0.009744504792514368,0.009692961337047112,0.009780378100650728,0.009733459139635445,0.009669255206967856,0.009617674595974462,0.009640021764083895,0.009570824971149925,0.009381398390622315,0.009533312072886534,0.009646676773113112,0.009778943679670712,0.009619617319254202,0.009495743024745937,0.009628503227134412,0.009626356545377362,0.009393255398331137,0.009518713757919397,0.009114156467707371,0.009509085086147862,0.009244736153794968,0.009468714574645664,0.008787405689643459,0.00905757617888633,0.009277718569826605,0.00899573429771991,0.009135120073987736,0.009380889549166618,0.009312523543853495,0.009513374645080827,0.009704582937348367,0.009620874578896158,0.009653484249428641
SRR9224017,0.007271027899788373,0.00730409227079783,0.007297305800491543,0.007779744276743431,0.00822220307388204,0.008057061948184088,0.008622314112892063,0.008442828464428929,0.008258808412586886,0.008269740671517437,0.00902259161809469,0.008859229797042347,0.009153370533712579,0.00887250617865426,0.007451063051522204,0.007730296456526555,0.008172587153830015,0.008904590866293093,0.009379156418138948,0.009159438730994323,0.008528967032832848,0.008673876473158357,0.009730014365438307,0.010289195860917809,0.010192790112596882,0.010356550916884467,0.010378181536241633,0.010185847879964046,0.010249450078832177,0.010059132203661204,0.010484824339982487,0.010372800577408851,0.01000033169947727,0.00995851255775179,0.010138547478825354,0.010346146201849834,0.010175869538160078,0.010236473299215211,0.010128491537494757,0.010402847483878737,0.010284134155441988,0.009992268316042217,0.009977892556182961,0.009532412384327971,0.01004686399854113,0.009719700725116652,0.009982560169882682,0.009114284043707862,0.009310096684901039,0.009328016829366105,0.009183378003701153,0.008960564570012874,0.00958247648906411,0.009913276798591471,0.009936823785348112,0.009967943026655726,0.009969204475998035,0.010232688648189787
SRR9224403c,0.007168288464187326,0.007187311082711986,0.007276731268554459,0.0077579310585130755,0.008196734415604706,0.008144145164210833,0.008595324705520328,0.008528171459476125,0.00834613121461659,0.008283393043572982,0.009107969650978357,0.009023182253499629,0.009283507668532273,0.008859652193939799,0.00843892980281898,0.007487578635219871,0.008244251258413288,0.00899615664471764,0.009576890258880023,0.00938217316340792,0.008651948188348007,0.00890107851429405,0.009937352131243415,0.010575908996716643,0.010555845347074174,0.010641507749310938,0.010646213170282297,0.010393797051782087,0.010494003886216153,0.010319621813212427,0.010864012748463606,0.010735177769994582,0.010324160976457109,0.01053940561642894,0.0105646828673864,0.010707598821812509,0.010490431934130682,0.010434514872788268,0.010672005235372503,0.010727375185107815,0.010557713398560977,0.010544128436899256,0.010345240743705844,0.010006555218363656,0.010448570140270749,0.010223963462678088,0.0102555444140035,0.00938644358233482,0.009626447831175059,0.00957474412268661,0.009477021735525042,0.00911617103031512,0.009862614444833469,0.010409736802241557,0.010256200472806693,0.010237038190223955,0.010204844394909372,0.010548878968443127
SRR9224404,0.00745445660429291,0.007481868682162917,0.007462601046672427,0.007907083493218165,0.008318982842141937,0.008185522907104396,0.008705190938230696,0.008548494168430917,0.00834897558013154,0.008382910413245619,0.009086804826682096,0.008993317017260357,0.009201956584553568,0.008917531802134903,0.008494394021036213,0.007828845505449496,0.007567969952714804,0.00894093648300741,0.009406522369871084,0.00922729469047144,0.008549471491808004,0.008792812070601178,0.00956633211014264,0.01021446636083645,0.0101820646948618,0.010255869193067722,0.010287804597468071,0.010049781347257482,0.010099413627125515,0.009980005459550575,0.0104559674102112,0.010385145581550402,0.009963715750931636,0.010078656449380226,0.01017545257657186,0.010319713122378064,0.01017180971788471,0.010120471425069588,0.010224407950279887,0.010356020218973036,0.010210301763338425,0.01010511120695845,0.010021187413048513,0.009625055558180063,0.010083179338384315,0.009816021684770233,0.009961684313315336,0.009158377346630657,0.009389092432767603,0.009414696893790464,0.009259823010654053,0.009024179498624118,0.00962647734461036,0.00999815345876665,0.009927343716317899,0.009900694951836953,0.009875350439375511,0.01018926156713128
SRR9224135,0.008857842216134094,0.00887727570567665,0.008480672273929336,0.008556521780626786,0.00863007182721141,0.008375936074422155,0.008904183764832875,0.00853562555353219,0.008454651331314754,0.008592850800985681,0.008829512721395273,0.00871095477617778,0.00873059750861621,0.009001689263223754,0.00868358999723991,0.00806502685993037,0.008393995784018149,0.007624723966317148,0.008390844433894835,0.008355194440335991,0.007958365907607753,0.008290917626365753,0.00796587568101225,0.008093965277534228,0.008162815935061261,0.00810465148381669,0.008102810206820708,0.00814122708946512,0.008157358109538283,0.008050173942361663,0.008245802425549722,0.00839653852147533,0.008082400707893858,0.007907446184634407,0.008052213183005297,0.008159249187420864,0.008067079020304615,0.008246425330832688,0.007899155074770079,0.008236089645486442,0.008325559886594138,0.007896952804927708,0.008169906610346786,0.007850903465075504,0.00807497628046803,0.007895019154146464,0.008312261670003446,0.007948984478237015,0.008093273225958654,0.008417608284047435,0.008130753144293058,0.008377553765344214,0.00834680282135974,0.007916447648306233,0.00822978309339548,0.008179816314756368,0.008101856004804965,0.0081735707747309
SRR9224462,0.011203648460194789,0.011226104295420472,0.01040109948905066,0.009932716281708916,0.009621475764078345,0.009129549430414498,0.0096907166877948,0.009021974313738567,0.009074641256441682,0.009288923138966362,0.008851853662839625,0.008861317509502779,0.008565605473808208,0.009421751930684029,0.009399481164057956,0.008787572598221133,0.009063090275468323,0.008618463443483994,0.006767164319467607,0.007787364373801233,0.007417320096599613,0.008090702749133157,0.0061476228657142,0.005828335806271192,0.005879109001049122,0.005846178089903835,0.005861489401863431,0.00584000229566764,0.005875235388591076,0.005721687830162045,0.005890866014183478,0.006149833597689858,0.006057607565463956,0.005866528191784736,0.005898530762532617,0.005826381596057156,0.0058220457682386685,0.005908743960167193,0.00564275912589527,0.005866674770453414,0.006211844581512847,0.005830745350931889,0.006335123321829534,0.00619504222469664,0.006099694864606866,0.006095730726834507,0.006666899471315583,0.006788845668601874,0.0069484290316266005,0.007617045147341214,0.007211502947284562,0.008034916741873024,0.0071379941663818934,0.005947113861904054,0.006531479452280344,0.006255664679883761,0.006131843632311232,0.006044347462508034
SRR9224408,0.010722652125735936,0.010753209150868557,0.010098264722107156,0.009739442559556484,0.00951666081754808,0.009148062380942588,0.009600805662904123,0.009069488098035506,0.009154072458827186,0.009261456679981782,0.008983733224903647,0.008991350719141714,0.008770742766634651,0.009436585577121603,0.009390467198471818,0.008791065660288904,0.009098507378816343,0.008781621658526972,0.007970749076806335,0.00737165547077816,0.007709563737876709,0.00836503966337963,0.0067683583491443535,0.006580944753718282,0.006690505063397645,0.00662482223158258,0.006602020250279935,0.006479294318638313,0.006596591151100405,0.006509716322991293,0.0066946408447090345,0.006884123676860404,0.006720933504089311,0.0067138179032848605,0.0066798605026939205,0.006580494908562349,0.006541275026842284,0.006656560132897355,0.00652267461121464,0.006628092344137454,0.006903825822119071,0.00669043169310447,0.0070357173509998285,0.006913129071694864,0.006872485778561726,0.006871209315455836,0.0072863278869217726,0.0073113007437856665,0.007493926972148021,0.008026912678958194,0.0077324995637300005,0.008279341384192425,0.007680353228968413,0.006748881403494622,0.007194010343106465,0.006920299652779669,0.006833908823894288,0.006762392765027085
SRR9224401,0.010476351707951184,0.010482544534215236,0.010046420200947856,0.00986016826212575,0.009600133548952939,0.009182943508124873,0.009506376585069157,0.00917584286288013,0.009421244064909169,0.00916511373239761,0.008926044459559542,0.00907531565549333,0.0087516289279674,0.009347320576737041,0.009428840280541029,0.008786531808263364,0.009130704360950476,0.008977296653437885,0.008183273047508785,0.008340365218941081,0.0074614871084547705,0.008432565797162476,0.0073141719848893874,0.006710637018927843,0.006833999340812792,0.006730312247384824,0.006684848978981757,0.0066007877730186165,0.006785918305940334,0.0066992896056508565,0.006748201819484117,0.006877443621153522,0.006918338101779156,0.007042978662253085,0.006849111730936468,0.006656226447603594,0.0066900465879141495,0.00666655062478299,0.0068212091676764005,0.006638651227361624,0.006938406740899437,0.0070568037043753735,0.007261422666267555,0.007226592204936566,0.007087012003139156,0.007253006530498151,0.007403121736725869,0.007420876846432138,0.007706232009767231,0.008285370434904822,0.007955116616642634,0.008484798247632265,0.007916160943387091,0.0071032751106555525,0.007390698748008108,0.007127412309647516,0.007014667163196986,0.006891892495129886
SRR9224311,0.009620480633824148,0.009631167449424837,0.009242724114509802,0.009147781151490739,0.009134023700311427,0.008831536347124,0.009256368256047554,0.008884192396350002,0.008904975750950984,0.008935351629489113,0.008959033274260637,0.008938466247265119,0.008855663247516266,0.009214638194705166,0.009029497697662973,0.008463054942106382,0.00880433404917308,0.008842149806934978,0.008408458867562002,0.008493004442434334,0.007902182239614626,0.007727594171480153,0.007702094043566162,0.007678498108597194,0.007730940519260679,0.007700795400356392,0.007701029814581847,0.0074868145065759405,0.007653666017181762,0.007478272962604076,0.007814788683061989,0.007917204781575081,0.007723517438289142,0.007761480595108115,0.007741208866215901,0.007697787981239192,0.007602232897870074,0.007644007167984902,0.007666110974867764,0.007720470867367897,0.007863381771449688,0.007771559763086151,0.007969250319273879,0.00776007023479162,0.007830882985632072,0.007821672782240914,0.008096412244315005,0.00786529666035683,0.008072573600880848,0.008470296856444187,0.008192147242950651,0.00851679656331603,0.008296014414626704,0.007785227843802732,0.00802264164308542,0.007833359903909,0.007723310418262314,0.007791663766658139
SRR9224293,0.013501723105814606,0.013555101050443281,0.011589343835460094,0.010350938398100683,0.009735292055959324,0.009030744973797569,0.010157035278129271,0.008583792977022914,0.008702721386275588,0.009565724800415688,0.008468866949179478,0.008325183807555966,0.008029505065992667,0.00953484097972071,0.009411153262767761,0.008860204587035923,0.008909602929814386,0.007910276610963107,0.005933166319604099,0.006387272903525144,0.006495579879627055,0.007174754459996956,0.0032007507436291596,0.0029226722385274663,0.003047766248760173,0.002988553665799477,0.003033941029145795,0.003101249783418809,0.0030876648827417954,0.00317856479590674,0.003023013611205096,0.003519316997007166,0.003446441063284024,0.0031648425294140215,0.0031054150160895857,0.0029682279335644006,0.0030733201742516847,0.0035142510078890756,0.0027355561282793287,0.003061469486254386,0.0036621366007856997,0.003090924578858211,0.003783555678392635,0.0037905496275172862,0.003398693754791167,0.003550256151020792,0.004402837713423574,0.005006278444408173,0.005004222169094359,0.0060208151869133916,0.00543484339609126,0.006952572756620623,0.005171361640444719,0.00330198946891542,0.004160058808217322,0.003914695044991424,0.0036397396026606587,0.003343308456743825
SRR9224292,0.0149166529237267,0.014915065304849439,0.01339697808812324,0.012145480832850995,0.010930286678862687,0.010091339864161447,0.010597943633412073,0.009486385497556182,0.01004399112781046,0.010116793505160844,0.00848919139858266,0.008738279163955373,0.007868355769283979,0.009877006042147802,0.010321624760354047,0.009716424500213426,0.009855817788616564,0.008326000833080195,0.005832474352250648,0.006435927281634697,0.006090212028646762,0.007397732995601735,0.003010168411492631,0.00146401967324143,0.001811096682887092,0.0016203571633926802,0.001570888583464067,0.0016097869962487586,0.0018289392793100132,0.001780664040670023,0.0014473882692225242,0.0020386034745033883,0.002324984626929207,0.0019608228646923465,0.001842636276845208,0.0014374214211960229,0.001683528139079236,0.001865830133321391,0.001406821848090524,0.001460024570303856,0.0023306293001429555,0.0019095472084329661,0.00288960908626211,0.0029526045296789506,0.0023893638016375136,0.0026438745574395533,0.0034939728950881604,0.004365500528077755,0.00462679486053476,0.00596896684591304,0.005313802047527408,0.007105868799807147,0.004831650181721822,0.002166940395149974,0.003298248192036652,0.0028382928487197864,0.002618672001209729,0.0020369566927557216
SRR9224291,0.014844423804500543,0.014850182715555287,0.013353797412080948,0.012084929402848919,0.010953934509580926,0.010128885690108244,0.010611873866846463,0.009537534861611659,0.010036823743570195,0.010191970792298761,0.00861603084812042,0.008816283323930097,0.00794341425308369,0.009940189199858323,0.010277796844739957,0.009745250362365312,0.00987559772187511,0.008440510742721972,0.005917710675808306,0.006578855187193239,0.006232374992584293,0.007486693191964432,0.0031665073300161674,0.0018229837360933382,0.0018567917869354454,0.0018228626848607586,0.001800098232087399,0.0018138739781837613,0.002035959582089108,0.001999636277072447,0.0016829193589944507,0.002241396033990139,0.0025217821765305512,0.0021742229168701596,0.002039116133673156,0.0016614280046378079,0.0018621391715680274,0.0020875074664346007,0.0016171150009051047,0.0016943737026267993,0.002535444206784236,0.002115730102767102,0.003070281062701417,0.003137449012864949,0.0025773214965532937,0.0028311041465486765,0.0036777191720679748,0.004565944044746616,0.004779724562619591,0.006104717884290957,0.005449718117311559,0.0071930150224224455,0.00499124174565874,0.002397358329463697,0.0035005268981593415,0.00302471153252484,0.002763961011820213,0.0022448086329271834
SRR9224298,0.014962670068834366,0.014967573605592855,0.013443221949865025,0.012144800119270353,0.010986697904099308,0.010095677061157516,0.010614655094862846,0.009508721360109381,0.010043431570673802,0.010144129013194855,0.00853169773172233,0.00868998446216078,0.007857762279106097,0.009876078962060062,0.010340650072429229,0.009738548541011572,0.009854512518730268,0.008300212881050768,0.005822909456455765,0.006448581789395904,0.006084631881626171,0.0073833551382561525,0.003060213381552915,0.0016113204489449043,0.0018015028641138364,0.0014193963452637508,0.0015448541002340305,0.001599535525445105,0.0018309371039194166,0.0017778549161554036,0.0014197934201069398,0.001995573665153505,0.0023154030237534243,0.0019386922639323275,0.0018044677325448296,0.0013900248362050068,0.0016412635383171467,0.001859854972800306,0.0013661133138178202,0.0014320216592474614,0.0022853563147712448,0.0018795789807211358,0.002856866827527732,0.0029374540166095097,0.002352167496585617,0.002616260638523767,0.0034813935777662187,0.0043776113692274195,0.00460761401430009,0.005997065289224128,0.005276222741207766,0.007136340943941222,0.004853707118292123,0.0021531299430316495,0.003301188775649013,0.002843912053371783,0.0026034504340489437,0.002016408581688264
