,SRR9224066,SRR9224068,SRR9224069,SRR9224070,SRR9224071,SRR9224072,SRR9224073,SRR9224074,SRR9224020,SRR9224019c,SRR9224023,SRR9224017,SRR9224403c,SRR9224404,SRR9224172,SRR9224135,SRR9224462,SRR9224408,SRR9224401,SRR9224311,SRR9224294,SRR9224293,SRR9224292,SRR9224291,SRR9224298,SRR9224297,SRR9224296,SRR9224295,SRR9224300,SRR9224299,SRR9224163,SRR9224165,SRR9224166,SRR9224159,SRR9224169,SRR9224487,SRR9224116,SRR9224109,SRR9224110,SRR9224111,SRR9224112,SRR9224118,SRR9224119,SRR9224251,SRR9224250,SRR9224249,SRR9224256,SRR9224255,SRR9224288,SRR9224253,SRR9224258,SRR9224257,SRR9224472,SRR9224473,SRR9224470,SRR9224471
SRR9224294,0.0009634023160060015,0.0011008912775056637,0.0007508045675528513,0.0007287421942959671,0.000761911283636799,0.0007131195396074593,0.0009457952058632787,0.0007403147933933621,0.0008256237021238231,0.0008164684868254189,0.0009264381475548841,0.0010197252852199793,0.0007670274018873282,0.0007652691540472166,0.0007153032686761693,0.000880950701643994,0.0007187728032103559,0.0007178530739044151,0.0008622083581474459,0.0008144408757651116,0.0006644104865797824,0.0006930905676751002,0.000706082535701848,0.000780424629323419,0.0008019091197230535,0.0007286367134198849,0.0007766012830830878,0.0007360973154907651,0.000711990188417167,0.000979680678813684,0.0007115094180846345,0.001167864028358018,0.0008010721095270009,0.0008036597800340382,0.0008333809618784112,0.0009024437097262303,0.0007927060741952629,0.0007385234215641543,0.0007791334722777047,0.0007837635550214841,0.0007371774143546137,0.0007956372743928744,0.0007423561593845007,0.0006980368119391052,0.000669827179971519,0.0007063315691115951,0.000756003037270926,0.0007386550431905331,0.0007711057033535226,0.0007330320690088132,0.0007560223384731354,0.0007472950489859645,0.0008791339534165991,0.0007793878308757622,0.0007974326135213589,0.0008713369157493965
SRR9224293,0.0009788155741267334,0.0010975062893547856,0.0007710313423819433,0.0007464266679226179,0.0007904662582598528,0.0007277808430399005,0.000954538819149358,0.0007586885890365133,0.0008261163962233223,0.0008336119634976202,0.0009366356506883204,0.0010161698342282146,0.000785833263831348,0.0007814000365530838,0.0007297654986408346,0.0008851420403729235,0.0007316661312489783,0.0007371847903682376,0.0008861066792883935,0.0008279622991918963,0.0006958987449876468,0.0006804304134114942,0.0007231694118928748,0.0007972469843556553,0.000818258479773601,0.0007489069844466786,0.0007919027606182425,0.0007469969612039183,0.000722561114102453,0.001002106988628045,0.000725927614437562,0.0011794906876878976,0.0008129644639893331,0.0008135311346734232,0.0008326302768442388,0.0009122910848611648,0.0008081518325902529,0.0007549649363095213,0.0008002517021874345,0.0007954698814285238,0.0007578345983131852,0.0008133093424707191,0.0007581551811678238,0.0007052140422819513,0.0006787503336383061,0.0007278440953477914,0.0007678344934084118,0.000742899926961675,0.0007865940812974841,0.0007501477851229472,0.0007765501616316035,0.0007594225357682768,0.0008959251218123152,0.0007851417108595683,0.0007965304905789401,0.0008822768495624458
SRR9224292,0.0010089492595266433,0.0011492359785862504,0.0008132452760180989,0.0007839765746043436,0.0008087665912439015,0.0007739345623290233,0.0009716570203666932,0.0007892689534502393,0.0008544522952565692,0.0008570830005230056,0.0009424651504125858,0.0010628018598564128,0.0008357949876269568,0.0008193500354318151,0.0007409487735144068,0.0008986487733401127,0.0007645443863933478,0.0007672085896830252,0.0009039988693956077,0.0008578723157828084,0.0007147847068388328,0.0007298935743991459,0.0007129640481625669,0.0008184681138977769,0.0008280451625603127,0.0007694196884582617,0.0007939652356800046,0.0007663775311232458,0.0007340237739094485,0.0010089464870361446,0.000740436072880014,0.0012114866302454102,0.0008313594174722676,0.0008317914689676696,0.0008488441972534194,0.0009274577534187986,0.0008261543184516704,0.0007817949062296385,0.0008208702606163083,0.0008270972430359373,0.0007765263405577689,0.0008347666699759172,0.0007930894529944995,0.0007195792945502443,0.0007130183951985797,0.0007565912368603574,0.0008084931995616709,0.0007596064959069872,0.0008175952060429151,0.0007743155490800252,0.0008064233653873333,0.0007797779347016771,0.0009190040134773379,0.0008171245487812321,0.000809652497292427,0.0008960188493212014
SRR9224291,0.001058714276383915,0.0012209929122763176,0.0008869073880347865,0.0008534536190936734,0.0008780712747138987,0.0008442679454103573,0.0010416343045350424,0.0008506150633704181,0.0009222591721122856,0.0009330991232784072,0.0010099442493602274,0.001142275910705238,0.0009070690805886916,0.0008780232781225532,0.000803043381720074,0.0009740933634720918,0.0008273004743208187,0.0008357694024472595,0.0009756707873633625,0.0009133629573868598,0.0007758397122384841,0.0007892960374701171,0.0008020977288967123,0.0008293552963610537,0.0009036864090372776,0.0008318077013455545,0.0008637115300084028,0.0008317611670228818,0.0007978610593921196,0.0010642274070374969,0.000801645820992001,0.001279631335098645,0.0008819684988776827,0.0008848126866714882,0.0008995532816259437,0.0009852025983024051,0.0008992224239029538,0.0008484101322147199,0.0008773363345107515,0.0008902473124787531,0.0008337276283972276,0.0009032757051993937,0.0008595489740606786,0.0007809363641663705,0.0007773517771536285,0.0008264274972316258,0.0008698520777264028,0.0008173308593515618,0.0008721307335835871,0.0008431154772190778,0.0008766907766382954,0.0008545980879548957,0.0009639306737828188,0.0008583480508082133,0.0008724174843053772,0.0009452874494456745
SRR9224298,0.0010763298467521428,0.0012164625266931546,0.0008875656785539589,0.0008554981703339557,0.000887517019513811,0.0008463979646807257,0.0010649687243685568,0.0008703601702129909,0.0009301320251816034,0.0009319684015200963,0.0010166932137749916,0.0011485443604725939,0.0008957617486663186,0.0008876819167985339,0.000814151275420074,0.0010045241600362279,0.0008370748539613255,0.0008359056654675864,0.000958446284727778,0.0009212254907327526,0.0007868643405443567,0.0008006160465811922,0.000801825268723933,0.0008921963593253392,0.0008336177205645149,0.0008423063731607483,0.0008758719466918638,0.0008439589437910418,0.0008082921655661242,0.001069890699947647,0.0008128736818249894,0.0012840897512098564,0.0008751477787276802,0.0008902561061572392,0.0008927342073685836,0.0009720029786168009,0.0009020044103822629,0.0008385757957244985,0.0008750922715970944,0.000888209486743084,0.000842723050804577,0.0008969423746860107,0.0008615713581225309,0.0008076931550069022,0.0007871010692636855,0.0008227423788138098,0.0008730608226850354,0.0008572021243672069,0.0008878403513035045,0.0008517926508802616,0.0008704169245067866,0.0008558311704945955,0.0010022101872286886,0.0008866581828152206,0.0008900199670374526,0.0009633118154907639
SRR9224297,0.001017358472176425,0.0011653666142655314,0.0008133292342245443,0.0007862395225025198,0.0008257207844693875,0.0007798370629730891,0.0009910347993807031,0.0008068166413330337,0.0008647116592977107,0.0008596673968649056,0.0009564607960107285,0.0010993651730266056,0.0008279939624253669,0.0008213943471504082,0.0007515437327531004,0.0009339311907675526,0.0007785960366469314,0.0007773830274318323,0.0009023766302876974,0.0008659609611548135,0.0007212679474874523,0.0007387521377287085,0.0007502251970047185,0.0008290395861987493,0.0008485934108476368,0.0007442965508961518,0.0008096517052733725,0.0007748270292427096,0.0007379941146175072,0.0010191035470376259,0.0007489408621376621,0.0012364561491536453,0.0008272643194353716,0.0008341267484630491,0.0008521178018615913,0.0009334330537466881,0.000838477920034524,0.0007869598107748026,0.000824230204223362,0.0008342265649615317,0.0007927478688720132,0.000841478212152584,0.0007995347241759244,0.0007344108305046495,0.0007169429012517561,0.0007629459285527741,0.0008111485561739631,0.0007792239572848146,0.0008307119125936184,0.0007878711362422499,0.0008064090538605199,0.0007905949231954712,0.0009299874827619542,0.0008354754341643304,0.0008281356269146966,0.0009011942342716585
SRR9224296,0.0010417939255281422,0.0011489898286149958,0.0008243661757429783,0.0008099590855082196,0.0008383609843172931,0.0007761405205837319,0.0010155866114894328,0.0008126685941057524,0.000905603727881421,0.0008697771816221593,0.0009738767857537327,0.0011148206075689692,0.0008246771321379524,0.0008356184859386713,0.0007885722866653968,0.0009447774442684825,0.0007920386038636502,0.0007793540966002071,0.0008990772429561141,0.0008683038519680054,0.0007519932993594142,0.0007640297941739451,0.0007587929833986402,0.0008416254833778277,0.0008642220038867758,0.0007920223982470154,0.0007561792684886975,0.0008031883834218837,0.0007701768469151529,0.0010317055743453416,0.00079087017824424,0.0012342539892395842,0.0008391077762502526,0.0008527443540028298,0.0008824698815233698,0.0009288631184311557,0.000848838844197405,0.0007854474449713493,0.0008339089204031909,0.0008305654296160815,0.0007992637840373358,0.0008401470150625869,0.000801276378088747,0.0007712572362861132,0.000753073131018989,0.0007733529462983111,0.0008151590923627308,0.0008131861616401584,0.0008458780391633958,0.0008015793524086917,0.0007978060407958945,0.0008138929409984737,0.0009472001524447881,0.0008485425405610265,0.0008465519833627878,0.000920269913129065
SRR9224295,0.0010188334196465471,0.0011579300973898051,0.0008059343764912282,0.0007896052310626487,0.0008279856244849971,0.0007720395138819607,0.0009891845640737247,0.0007928747683241501,0.0008743553526126319,0.0008610559261168926,0.0009662208753798958,0.0010941917871586122,0.0008177854385117494,0.0008188935559644896,0.0007527484608064339,0.0009300747838955233,0.0007743062977052022,0.0007741662795276716,0.0009003325790577209,0.0008738791109762009,0.0007287133271604264,0.0007365852094825595,0.0007490561614545312,0.0008278480648183365,0.0008508705277261307,0.0007741867213573836,0.0008211637486889237,0.0007462943532184956,0.0007550126882017011,0.0010150860751172485,0.0007539259227179134,0.001233547413754647,0.0008349010967478026,0.0008479691922116428,0.00086775307468487,0.0009318928249047833,0.0008359900147078437,0.0007763847145228368,0.0008234017929232841,0.0008268211090505622,0.0007885070678164515,0.0008357317660438544,0.0007957275193526696,0.0007384759007201011,0.0007241504260733075,0.0007585796924893894,0.0008056140893290106,0.0007854868366433933,0.000817564465009631,0.000780600784152677,0.0007995014408609086,0.0008006144927142648,0.0009334476523745054,0.0008248764240204021,0.0008411518911305714,0.0009039057260449406
SRR9224300,0.0009907568612970612,0.0011151276656087084,0.0007931054717918083,0.0007598910448805954,0.000786930672545201,0.000752565125409064,0.0009493309979482161,0.0007705060405075728,0.0008514814484542363,0.0008269649667745144,0.0009308124748244734,0.0010486089806711343,0.0007944806706117436,0.0007972368738664937,0.000733544234168699,0.0008896082145005351,0.0007478395654209865,0.0007500095979262755,0.0008827751157585648,0.0008450377532112796,0.0007098635420633155,0.0007176101603093535,0.0007227351884474629,0.0007999165965700343,0.000822098090599954,0.0007434753148064462,0.0007934460064642108,0.0007601482327995377,0.0007023074940746348,0.0009947830521378092,0.000730781653677176,0.0011893141552306342,0.0008126418096801541,0.0008094760519325308,0.0008493682854681564,0.0009153600546160058,0.0008170942121140765,0.0007630048966942533,0.0008037033063796514,0.0008087214604659444,0.0007601525390017435,0.0008200755325213636,0.0007753982460174556,0.0007173358730856938,0.0007062624197053742,0.0007398443770607365,0.0007806337741480602,0.0007593536018537462,0.0007987305504551081,0.0007614045859654941,0.0007743286383200439,0.000767534389201802,0.0008912623337326246,0.0007967983309231599,0.0008109036412947514,0.000873725346422831
SRR9224299,0.0012730872916926655,0.0014077180092680482,0.0010817860250827082,0.0010603391162748066,0.0010781512698235407,0.0010416336683186595,0.0012482289140780928,0.001063363611539646,0.001149295590177415,0.0011101251363237969,0.001195176219496998,0.0013686088682611313,0.0010846709223305512,0.0010860464006358522,0.001019632968157787,0.001184326709550961,0.0010433785248524,0.0010365207553221947,0.0011374624067025066,0.0011283769944723154,0.00098697276237224,0.001005246717908516,0.0010022422677328524,0.0010818843400554159,0.0011004260721929509,0.0010374611547935174,0.0010737902225965389,0.001034540984806371,0.0010047950051409286,0.0011935363828490622,0.0010072501451443984,0.0014786016215304237,0.0010757646604359467,0.0010881598366775493,0.0011033910864815199,0.0011853819391249997,0.0011058702911962183,0.001045090758110418,0.0010883700463068602,0.0010923102877740671,0.0010393122825443925,0.0010852488935561,0.001063709105793408,0.0009987314893916078,0.0009977888429251733,0.001015630682357473,0.0010737830570190122,0.001052020005924411,0.0010809354108686912,0.0010516947825866486,0.0010525468089049308,0.0010503143056438576,0.0011740371652005427,0.0010753458006058881,0.0010876550993435244,0.0011499483962620427
SRR9224163,0.0009703783781734016,0.0011153433666380617,0.000765348018638801,0.0007526147514633087,0.0007877842253350308,0.0007259529283832881,0.0009508512951452722,0.0007594770753904498,0.0008480267812380275,0.0008250228159114899,0.000939269939851404,0.0010284083716713582,0.0007719065466452029,0.0007824183764435483,0.0007386317728664844,0.0009027291729963542,0.0007369255618881223,0.0007273231615632053,0.0008614715329529871,0.0008257070076516257,0.0007005627141086104,0.0007119320307472622,0.0007201491444883755,0.0007947961011827308,0.0008164662452795793,0.0007450138838117636,0.0008044950111936592,0.0007498103276427352,0.0007220436314428069,0.0009850159912455328,0.0006928946243901726,0.0011790576302193965,0.0007979896971617372,0.0008052066580013385,0.000827046907651591,0.0008923934812452414,0.0007991980754120114,0.0007364280734009446,0.0007799951280536366,0.0007802497211542075,0.0007548413417438277,0.000794857584722503,0.0007479145725196403,0.0007168867866523027,0.0006884495111941864,0.0007256054979692849,0.0007590364871996579,0.0007652534832672054,0.0007899985493259223,0.0007445823052561512,0.0007615271198469408,0.0007629007556965709,0.0008923566075643924,0.0008093671844747241,0.0008078314513628052,0.000868195873349996
SRR9224165,0.0014726348115108759,0.0016255206906718076,0.0012540777874836557,0.001229775274823174,0.0012123608631851314,0.0011916705937851562,0.001518792961960989,0.0012179200189084425,0.0012630842245609287,0.0013293908823343466,0.0014005912325198628,0.001572116377613443,0.0012787567594072136,0.0012396870529978127,0.0011275699644456916,0.0013776419953442007,0.001185496966680549,0.0011835581338582907,0.001339818322894779,0.001261415038595267,0.0011220974024919671,0.0011290388811758818,0.0011519168549103695,0.0012313625317428153,0.0012519596114461146,0.0012012232737212652,0.001220922017574945,0.001195345658823738,0.0011471116583013535,0.001406396189175354,0.001147649781163855,0.0012017145623534878,0.00120172221203867,0.0012329050105018185,0.0012045790411928509,0.0012823887970388425,0.0012403766330972242,0.0011628935308729247,0.001185592674877517,0.001216935223159945,0.0011998962046779655,0.0012299158014717512,0.0012054096172023807,0.001132679862278739,0.0011279433160695863,0.001186773687523842,0.001211159842876705,0.001159494121778105,0.0012550679716951667,0.0011951014780995839,0.0012388150017619065,0.0012066727814331185,0.0013566720910079715,0.0012420466709648751,0.001233972859105224,0.0013255150493466461
SRR9224166,0.0011010868955857267,0.0012465203235089183,0.0009489396676720428,0.000889498481957492,0.0009073234419067961,0.0008995160528461465,0.0010802930094643973,0.0008822610771662328,0.0009436999385552266,0.0009602997321305186,0.0010245878077595196,0.0011705803663496917,0.000962460522890156,0.0009255852712975103,0.0008349791813063038,0.0010065759336069392,0.0008598283277787102,0.0008705858770674281,0.0010278411453251814,0.0009457238942418877,0.0008121279480754972,0.000820625084666898,0.0008316831204495635,0.0009008428122382054,0.0009047536724614668,0.0008471674030057313,0.0008787794158472391,0.0008562092199832056,0.0008271964807662943,0.0010811499380192703,0.0008207107336280146,0.001272907724391505,0.0008733887564669963,0.0008978104977472128,0.0009017492942946703,0.0010107718585539351,0.000931754187948007,0.0008973752353577215,0.0009029076030477813,0.0009387273161398006,0.000857873412860499,0.0009488033301684047,0.0009185252461429126,0.000808249331067885,0.0008244765419994109,0.0008676726255994497,0.0009067089236134556,0.0008620835540106274,0.0009107307256051262,0.0008847391382194779,0.0009210130690018684,0.0008754504950133512,0.0009788063465631894,0.0008871277825596753,0.0008887484336350616,0.0009566203351947956
SRR9224159,0.001083699678294284,0.0012235240019965515,0.0008983483206360933,0.0008672546486519105,0.0008888102737314622,0.0008586116625595455,0.0010693041256345525,0.0008650363963128669,0.0009341143105642234,0.000940810990819059,0.0010218681731975455,0.0011626218027710336,0.0009073751005569618,0.0008908720506553952,0.0008268252543912676,0.0009904339012879956,0.0008397650548297029,0.000852228342418214,0.0009735939621404446,0.0009220551628676677,0.0008009838652262795,0.0008075691157090714,0.0008187420987963686,0.0008878661831184324,0.0009053150951898844,0.0008413751930302625,0.0008790667526946103,0.000855612362811898,0.0008102751254318171,0.001075728088965043,0.0008149529180734504,0.0012836336167647842,0.0008830059120669932,0.000850840311377045,0.0009031981839410256,0.0009881699825513097,0.0009079755238837808,0.0008506195679579197,0.0008804270448412453,0.0008942741253226054,0.0008462673214843933,0.0009083132776911968,0.0008690444612392263,0.0008053370782664019,0.0008012404715507758,0.00084426946750178,0.000884506549877948,0.000852915293890549,0.0009003763383595588,0.0008610384207885312,0.0008787743291980338,0.0008672295517045895,0.0009862886367321552,0.000893680562657067,0.0008891686046679,0.0009635404160242681
SRR9224169,0.0011111641852354125,0.001254889218840843,0.0009518469453491993,0.0009016899587043497,0.0009204908817992878,0.0008992374265207281,0.0010987798070276466,0.0008906683737692003,0.0009466405940860212,0.000966895901479774,0.0010605007370139846,0.0011638152957291813,0.0009600789219315609,0.0009306778916784996,0.0008596904177594853,0.0009925580070364798,0.0008555151787686974,0.0008722745599296156,0.0010270818885598821,0.0009386777375233543,0.0008340910542052516,0.0008296536039358612,0.0008395146112159672,0.0009065989260231644,0.0009120996060584126,0.0008612118553419425,0.0009127728766946629,0.0008782672688092452,0.0008534004087301319,0.0010934533186453877,0.0008402364279471314,0.001265996895916919,0.0008904040979998888,0.0009066006792163806,0.0008474827463764671,0.0009961656584178261,0.0009413296224060906,0.0008870400123901559,0.0008922311309863039,0.0009227755673349769,0.0008633100748712183,0.0009498094731499001,0.0009134189156901829,0.0008267507620149633,0.0008376909488733858,0.0008834262848080295,0.0009048388941335706,0.0008832439831335322,0.0009143480714740629,0.0008920468222604562,0.0009195449929775636,0.0008916429281752434,0.0010006776611224096,0.0009117326054722053,0.0009044480578930963,0.0009615802369597078
SRR9224487,0.0012442486183766486,0.001379670856721608,0.0010898876421271838,0.0010139853731839783,0.0010344365935890003,0.001045166765028062,0.0012087585851309913,0.0010133376838282894,0.0010639409471041642,0.0010993169006030836,0.0011650208830139997,0.0012850761318655855,0.0011254748181639053,0.0010649406264231754,0.0009592180487712237,0.00110104632431417,0.0009703704047416806,0.001005523653030715,0.0011915875089998488,0.0010648573032521653,0.000935557363001095,0.0009431057692858466,0.0009503443591487923,0.0010307902317627153,0.0010294269304481473,0.0009788187376945502,0.0009950984450174105,0.0009783927492365142,0.0009523862002334849,0.0012224469867579964,0.0009393196542349643,0.001386640029696823,0.001037124666032519,0.0010303150856783713,0.0010360188521549905,0.0011373008185844263,0.0010699518238108685,0.001048490775289101,0.0010225736440882486,0.0010886870777556497,0.0009799517325717218,0.001094797430925388,0.0010578354553942063,0.0009346089703982149,0.0009495321785966387,0.001007010631613085,0.0010423835696946188,0.0009743318126159646,0.00102757741486602,0.0010208705843643973,0.0010874207864110085,0.0010073874481273074,0.0011125763980407983,0.001012772269198359,0.0010131403502675223,0.001084272220517991
SRR9224116,0.0011126796499799378,0.0012496059409342847,0.0009413792019076841,0.0008817402829596023,0.0009091563535091833,0.0009082356064203822,0.001100092560872473,0.0008866928379649657,0.0009509720554839016,0.0009785682158533796,0.001055149060668957,0.001193046971148299,0.0009799749825822465,0.0009327279725969036,0.0008303173037995244,0.0009998067679416237,0.0008614214978138765,0.0008802367971750479,0.0010423601773453938,0.0009653076819454823,0.0008104311671654644,0.0008242441164567809,0.0008349415730910568,0.0009266621575227217,0.0009416719505873392,0.0008684238607797727,0.000896627953229475,0.0008649505018390966,0.000838219647256821,0.0011229560703528486,0.0008299594030485857,0.001320803326243032,0.0009401954898641946,0.0009323371130647233,0.0009607468718727398,0.0010542428671421373,0.0009356442330794058,0.0009179401422802163,0.000925648348906462,0.0009682113287058916,0.0008763836578267644,0.0009658617717380164,0.0009210666284993088,0.0008061771259381689,0.0008176598818794774,0.0008673908219688209,0.0009224970803818667,0.0008576355324732625,0.0009127789434793564,0.0008985048001831994,0.0009563476805890481,0.0008973993209329948,0.0010109462639472805,0.0008985265220241769,0.0009104541588705708,0.0010036837416623075
SRR9224109,0.001105603678694643,0.0012536839839107977,0.0009718430861864908,0.0008747291431657378,0.0008995855521615623,0.0009244440888881816,0.0010601065881672886,0.00088353333207816,0.000929689349566473,0.0009691578398411633,0.0010236195028795493,0.0011667423438827859,0.0010265199992898599,0.0009358266143296087,0.0007956656061021164,0.0009658253224870697,0.0008382477351862159,0.0008771747594587602,0.0011141265107198206,0.0009529129832990412,0.0007802638731473102,0.0007947340939157319,0.0008147610113371145,0.0009007553783293734,0.0009001404977355711,0.0008382316462922233,0.0008540150287493648,0.0008287211893158236,0.0008082143891338701,0.0010965277670426275,0.0007886624696901543,0.0012688085094140589,0.0009340720562003537,0.0009003546982278319,0.0009342350192385276,0.0010671108199918312,0.000946743253341777,0.0009810999051829685,0.0009095243677065879,0.0010031598738582462,0.00084504910579584,0.000995457107037654,0.0009546353348506453,0.0007850613532854601,0.0007992582305212583,0.0008825842341398185,0.0009284520825289479,0.0008143623868875745,0.0008924101860794379,0.0008845744595122822,0.0009960367557703689,0.0008817006934060619,0.0009722360362910925,0.0008733865644101747,0.000872728131905653,0.0009623011280679286
SRR9224110,0.001081564109742232,0.0012262198452971168,0.0009094536192764682,0.0008635734199610028,0.0008874561478581991,0.0008717412943814332,0.0010510087185758236,0.0008611908427676517,0.0009264795238142765,0.0009412040098977243,0.00102915848028057,0.0011486328807263754,0.0009332629848506578,0.0009006030770727492,0.0008184991677941903,0.0009780982107495681,0.0008327562237024626,0.0008505040412633507,0.0010075222994636857,0.000928600899240683,0.0007927365963170523,0.0008113501768509218,0.0008244782810137467,0.0008989109226031199,0.0009082165651236047,0.0008470387852890074,0.0008763747928335564,0.000846567479647963,0.0008204336714550892,0.0010984344238376522,0.0008058218767669998,0.0012584867594624505,0.0009060583695369656,0.0008984468609828848,0.0009078826739135607,0.00100096054528184,0.0009196108955918631,0.0008750945580808327,0.0008701018225307148,0.0009113773785156886,0.0008537572552832839,0.0009241175858872121,0.0008880085412740935,0.0007971224643467486,0.0007965341797525763,0.000848900820287278,0.0008845674727635561,0.0008378664265468068,0.000890254506339353,0.0008648240217367847,0.0009025579368036384,0.0008698689285038391,0.000987016747523168,0.0008820248655195304,0.000881172139029285,0.0009638039464747207
SRR9224111,0.0011729759719484268,0.001329392258009808,0.0010207741260564655,0.0009240261848965594,0.0009474034890446625,0.0009731703315826987,0.0011133651794221252,0.0009222896102967158,0.0009673739470054736,0.00102219843387933,0.0010717614161249982,0.001228350958232553,0.0010795586432464593,0.0009833057884565208,0.0008461236495703114,0.0010142273123080966,0.0008826560523896186,0.0009237064347162891,0.0011537078503255996,0.0009990958880221421,0.000826775745152014,0.0008366159526866411,0.0008617216441426101,0.0009459623251618089,0.0009543715404303365,0.0008891143803804894,0.0009027852782501901,0.0008820243529063968,0.0008558971766388033,0.0011456441851692967,0.0008349309323615634,0.0013298836734476397,0.0009784925747226263,0.0009472344320411342,0.0009727230532901932,0.0011077957024224266,0.0009989712156195682,0.0010035676426240724,0.0009472930531599442,0.0010521086671635945,0.000892806071470426,0.0010341023448216915,0.0009905080054740348,0.0008306118623337431,0.0008439403106518645,0.0009275542994914275,0.000970464612483872,0.0008625598393442684,0.0009420724745494142,0.0009353704294370964,0.0010447596075579735,0.0009238542103991312,0.0010216014462461754,0.0009163707618942355,0.0009225026645311461,0.0010117434879090073
SRR9224112,0.0010294569981513031,0.0011701104904691141,0.0008407960558676719,0.0008125417879387013,0.0008413296389471856,0.0008083701539699455,0.0010138460885275335,0.0008199451164984989,0.00089442681406498,0.0008827468275531852,0.000968844924200236,0.0011167453231510536,0.0008525112508729672,0.0008476510720056875,0.0007778068188411944,0.000952504051827177,0.0007982675740463165,0.0008016425020769962,0.000919787694497621,0.0008904846077571316,0.0007433382151682848,0.0007612188921164248,0.0007714805476228956,0.0008462219740879848,0.0008659513024726985,0.0008075848436930081,0.000832895720463952,0.0008038763204699516,0.0007683996006176264,0.0010408018617783686,0.0007724186009092757,0.0012552628576193,0.0008530089786838495,0.0008556530632655565,0.000870325573706945,0.0009508882687406809,0.0008626585185706794,0.0008067272363517377,0.0008459534710473095,0.0008518854781427076,0.0007787000305936557,0.0008561669284306847,0.0008205519391877527,0.00076551562362879,0.0007425301367776748,0.0007886078168392501,0.0008313764106513082,0.0008017350916030031,0.0008509465515047143,0.000810221964023264,0.0008255155052525053,0.0008140457878853386,0.0009474003538160451,0.0008403947698396529,0.0008467138539623566,0.0009244364569570428
SRR9224118,0.0011356579766773308,0.0012690193220317439,0.0009863033981001095,0.0009181823555360436,0.0009372420100145709,0.000955831926448149,0.0010886955537360407,0.0009331218738704342,0.0009931951536469943,0.0010078178301624826,0.0010652317898576743,0.0012211805474427737,0.0010336486945504589,0.0009751694263972557,0.0008554002790782862,0.0010257025120996156,0.0008929660072907974,0.0009215721263566913,0.0010955553563263812,0.0010049086118813003,0.0008351516378199875,0.000850839491595854,0.0008652402024333036,0.000954535325104101,0.0009592245204160254,0.0008927159825610332,0.0009092005816339957,0.0008866707932133759,0.0008631099322473363,0.0011342021778920866,0.000846231274776131,0.001334957093227959,0.0009839696942602017,0.000957147627653608,0.0009957748485141715,0.001109609550465189,0.0009920595428383043,0.0009912802838958278,0.0009556045998621534,0.0010297753028563437,0.0008931975858945035,0.0010143365571247476,0.000977759217991288,0.0008475705143119839,0.0008530504895895045,0.0009123079411978198,0.0009720869181182482,0.0008822083510977806,0.0009486025267914906,0.0009224442767262855,0.0010070562223555167,0.0009294519988810316,0.0010294170339046746,0.0009267903173426441,0.0009417156210280951,0.0010243359708706392
SRR9224119,0.0011051629260810272,0.0012443834800775792,0.0009447198175865311,0.0008629192465238484,0.0008892042059965271,0.0009068519515195126,0.0010603011535663723,0.0008743883187011911,0.0009242954836101133,0.0009652000222148034,0.0010295970893276463,0.0011690535972484312,0.0009907471245565295,0.0009240948679585354,0.0007915865247765331,0.0009684423894325937,0.0008459069254346674,0.0008766667988337471,0.0010660232813932398,0.0009584249669322269,0.0007767999699701325,0.0007909686681904879,0.000819385896677279,0.0009043328692286791,0.0009173245778748965,0.000844560636491265,0.0008644289004400325,0.0008415694592797157,0.0008142380911279222,0.0011061847341764428,0.0007942975217482018,0.0013026182606134527,0.0009469276820525536,0.0009116171868602545,0.0009519717885359967,0.0010661168124689359,0.0009412540655456256,0.0009453208817062883,0.0009140736164710709,0.000980212691663408,0.0008524293643413641,0.0009725418811754603,0.0009347438736719885,0.0007877294126590572,0.000791007623466686,0.0008600580592104635,0.0009263167970877793,0.0008152384056028683,0.0008897890388354476,0.00088081132915038,0.0009670637973609383,0.0008775073151462385,0.0009756874858398058,0.00086906007766646,0.0008949368129039342,0.0009842994877829045
SRR9224251,0.000967635263829884,0.001096624348293526,0.0007533362858666434,0.0007405465280969804,0.0007694789771019972,0.0007168454836049663,0.0009600790756323926,0.0007458474170830838,0.0008221654612306836,0.0008151980498431674,0.0009380644406146656,0.000999555368662291,0.000764666361047793,0.0007653945669341515,0.0007273302021582816,0.0008830351942689818,0.0007173459993526437,0.0007253807932202782,0.0008579654100203541,0.0008217232269451309,0.000691033283777981,0.0006960607578480515,0.0007043966128809554,0.0007801975480254608,0.0008162976834695547,0.0007354903830756308,0.0007895937019329476,0.0007392786641182978,0.0007124431344274162,0.0009841325201810365,0.0007212871765809937,0.0011690328764398128,0.00079127512361114,0.0008010815893808332,0.0008205614393836027,0.0008944463397948445,0.00078155887510846,0.0007376408023722353,0.0007771775939080721,0.0007817795556329301,0.0007527838235548253,0.0008009926057111589,0.0007462484444392928,0.0006884731462776263,0.0006760197220761807,0.0007093692699519192,0.0007542140589150549,0.0007494299973415259,0.0007727739798009636,0.000730877953997541,0.000757650303715431,0.0007418259192349531,0.0008724266197944026,0.0007823581559359831,0.0007999021649998315,0.0008613704231084766
