,SRR9224359c,SRR9224525,SRR9224526,SRR9224523c,SRR9224529c,SRR9224527c,SRR9224243c,SRR9224329,SRR9224171c,SRR9224316,SRR9224541,SRR9224540,SRR9224086,SRR9224083,SRR9224082,SRR9224427,SRR9224428,SRR9224430,SRR9224290,SRR9224285c,SRR9224260,SRR9224476,SRR9224474,SRR9224121,SRR9224534,SRR9224538,SRR9224537,SRR9224536,SRR9224535,SRR9224098,SRR9224097,SRR9224369,SRR9224370,SRR9224248,SRR9224368,SRR9224503,SRR9224506,SRR9224334,SRR9224347c,SRR9224350,SRR9224354,SRR9224355,SRR9224517,SRR9224520,SRR9224522,SRR9224064,SRR9224338,SRR9224053,SRR9224054,SRR9224210,SRR9224209,SRR9224208,SRR9224217,SRR9224216,SRR9224267,SRR9224266,SRR9224264,SRR9224445,SRR9224444,SRR9224446,SRR9224441,SRR9224219,SRR9224218,SRR9224436,SRR9224499,SRR9224105,SRR9224319,SRR9224198,SRR9224199,SRR9224202
SRR9224541,0.0007260610578974199,0.0005906226246839501,0.0006466066072447936,0.0006098185884753846,0.0006248549906969568,0.000653081092054934,0.0006401318281545202,0.000645763215328739,0.0006659542101164276,0.0006737263491580501,0.0005607700556351659,0.0007221207082946173,0.0006046347882753355,0.0006705212973083452,0.0007134961578932528,0.0007471673448439356,0.0006565415884928164,0.0006940448921595683,0.0005643931016699811,0.0006253302181566795,0.0006708579009760387,0.0006161349532798834,0.0005446799340938055,0.0005650853692088201,0.0005890759413032581,0.0006591270701623225,0.0006071954171990234,0.0005688168755914091,0.0006268080058831942,0.0005860176609921606,0.0006103985247195988,0.0006647166302578823,0.0006480714582663664,0.0006744030264836499,0.0007559122103293672,0.0006383150354868532,0.0006607414778567328,0.0006256622865471772,0.0005546044615613114,0.0006629902021271903,0.0006219557857424292,0.0006906623548995773,0.000737784190475616,0.0005847530326514172,0.0006210995837353853,0.0005968939374488981,0.0006077581088930409,0.000697704138324308,0.0008352500445028077,0.0006364735612733126,0.0005799150039287456,0.0005812012182367591,0.0005928044304046823,0.0006122269734057331,0.0006232006569899127,0.0006083517219398482,0.0006424091653962465,0.0006339161365631047,0.0005723983499294702,0.0007818972185850843,0.0005632884262554852,0.0006543232195407697,0.0006131536221724559,0.000614865494506673,0.0006102411773046875,0.0006343535730948018,0.0005894250249610119,0.0006507089363650547,0.0006496990977230534,0.0007114740133578074
SRR9224540,0.000823150956585945,0.0006710090157137157,0.0007245544777229133,0.0007009037681430465,0.0007261145774823585,0.0007379707286721192,0.0007232705203451019,0.0007356727052328534,0.0007719176645327532,0.0007716775613568219,0.0006946018305316906,0.0007070319937573946,0.0006795975000767334,0.0007671950674235439,0.0008045090073587086,0.0008472327038616563,0.0007424555212509252,0.0008004290647086637,0.0006343962646329646,0.000732743168337907,0.0007627298845226759,0.0007140878877549752,0.0006151995916187209,0.0006576358021464038,0.0006844476319213295,0.0007521741484160729,0.0006924836586231516,0.0006528456234545222,0.0007299004175053447,0.0006720051383567215,0.0007109578486813632,0.000778749378661702,0.000738667933046203,0.0007842208800516911,0.0008538793167107748,0.0007531315713564647,0.0007743822457516445,0.0007287680136754694,0.0006300867234588302,0.000774575049431186,0.0007241042742032333,0.0007993083423424362,0.0008785347975389165,0.0006775826598065439,0.0007097565709887052,0.0006861361755008109,0.0006898114284863247,0.000823322308658248,0.0009750298191790087,0.0007613731588680454,0.0006693753142252094,0.000670180368017655,0.0006725583042328087,0.0007077297333888971,0.0007212243774178263,0.0007010943490362182,0.0007432233146795101,0.0007250334131743566,0.0006539541135243129,0.0009229860400040457,0.0006428406147332194,0.0007599114174740637,0.0007114325733135856,0.0006999613396485182,0.0007040209894103704,0.0007426436195595254,0.0006761812817797892,0.0007836460783240676,0.0007375520665116126,0.000818913732454356
SRR9224086,0.0007436731087507796,0.0006133424733561667,0.0006657838050809187,0.0006300414596997209,0.000651815783059911,0.0006655207040383601,0.0006523338077161605,0.0006618717870596214,0.0006914533291732319,0.0006931472092155585,0.0006294808540974259,0.0007358602453974821,0.000613556580685085,0.0006960789580379001,0.0007365584183669896,0.0007644780876179695,0.0006688395592491429,0.0007191653595988393,0.000585226072942092,0.0006437321242327563,0.0006974817916382902,0.0006438770374948313,0.0005649274619366126,0.0005860277406555917,0.00060479904719058,0.0006831062232621957,0.0006272457069386948,0.0005836018861778691,0.0006562698204990869,0.0006028707109359861,0.0006259482476634939,0.0006835512531034845,0.0006696566457440969,0.0006969315553400447,0.0007840431209729106,0.0006766076778451848,0.0006912488387981008,0.0006561738789657964,0.0005748149187150162,0.0006945234717505791,0.000642442637656136,0.0007285583531885538,0.0007732668381048402,0.0006011368608753471,0.0006483896877745047,0.0006205831827449981,0.0006252461884315919,0.0007325666583148807,0.0008588548884345079,0.0006510481070087893,0.0005929150555876093,0.0005985806826208392,0.0006105331843423017,0.000631651986711354,0.0006430241592955098,0.0006324656051031638,0.0006663478749573569,0.0006579168381117226,0.0005900616684928172,0.0008082561111561898,0.0005815168248623488,0.0006745014190819459,0.0006320179456856414,0.0006373033238002367,0.0006328065070895893,0.000664198437705085,0.0006102791615581481,0.0006901104877007328,0.0006731224449984864,0.0007379745518838264
SRR9224083,0.0007902129514999702,0.0006729054499981614,0.0007025847840694931,0.0006889151066431721,0.0007142439138414714,0.0007366076754128399,0.0007017928756027187,0.0007151719474495106,0.0007731236602642031,0.0007334008763411036,0.0006650214557966132,0.0007905498390726109,0.000661966664923384,0.000683173671362591,0.0007961633119232781,0.0008171638179685457,0.0007151520950192382,0.0007598942759048118,0.000615273746886524,0.000698578187500005,0.0007522522118440079,0.0006751844119664285,0.0005935614442519406,0.0006376935681864423,0.0006641505522921629,0.0007470518434239268,0.0006650444891872991,0.0006340201263123381,0.0006982760510422055,0.0006404671375126153,0.0007061507900485115,0.0007439726279781746,0.0007102619518251222,0.0007637488729204498,0.0008348928851285331,0.0007194019998759134,0.0007420996556386073,0.0007018165131410799,0.0006056111367837385,0.0007341385938396209,0.0006937843465078583,0.0007779341754496217,0.0008512104838862924,0.0006465498398773296,0.0006878143625506432,0.0006763865231325748,0.0006659865351991148,0.0008203347512574439,0.000985935128277244,0.0007330724477663016,0.0006463229129981912,0.0006439648509526331,0.0006449394116138164,0.0006768690743724072,0.0007058857080620472,0.0006784573001859922,0.0007021575564178723,0.0006951426166914066,0.0006407866162530672,0.0008850856252856226,0.0006326017178620028,0.0007314673370995231,0.0006817755987089981,0.0006773699890072536,0.0006944151680067359,0.0006987069043507937,0.0006529100010820658,0.0007328812473164269,0.000703742334155536,0.0007923388628729022
SRR9224082,0.000804649815135519,0.0006496172033865503,0.0006907882754429523,0.0006750235163035296,0.0006968348177237705,0.0007076877304013942,0.0006977280647004714,0.000716492128080769,0.0007321412652915426,0.0007310132957043299,0.0006744768284044787,0.0007879957055917676,0.000668529430533533,0.0007567925070294467,0.0006349520514014068,0.000824560174993068,0.0007009008246504342,0.0007630576989244691,0.0006253596111697074,0.0006832369839638353,0.0007324607278304006,0.0006959340550019947,0.0006005046480375559,0.0006286628394433914,0.0006557276432127698,0.0007448366085179283,0.0006673187174517287,0.0006166963986477127,0.0007096923654736687,0.0006430144566519244,0.0006701827424415538,0.0007273777850329113,0.0007193191082519768,0.0007213062695521583,0.0008303408660494596,0.0007194563157831325,0.0007329409908566829,0.0006913083818488238,0.0006137442271682608,0.0007301880362865945,0.0006809634727287335,0.0007863529564882931,0.000837837098063387,0.0006493834672670904,0.0006915315019192644,0.0006399687314116668,0.0006543040883676993,0.0007855724235867592,0.0009538519990228871,0.0007166160742576693,0.0006419669578430023,0.0006451857883011678,0.0006505720933741951,0.000674058177709438,0.0006872366397392293,0.0006564192059638382,0.0006911482826639649,0.0006981146681156683,0.0006402961113424552,0.0008799909902367856,0.0006208264363871886,0.0007078807383871057,0.0006735469575307005,0.0006619681572294214,0.0006647260109024,0.0006927941210767766,0.0006430698860937284,0.0007004791286333813,0.0007034122860081947,0.0007520026464072545
SRR9224427,0.0008592861595510702,0.0007079429884346332,0.0007494032799385963,0.0007366827403359905,0.0007520281509216269,0.0007754562338027941,0.0007611530782563959,0.0007681869591479448,0.0008120308025886668,0.000784697658350955,0.000717020093942479,0.0008439794324203757,0.0007046945392607923,0.0007898765862896695,0.000837278218952085,0.0007297912154278146,0.0007711624822079737,0.0008107383113356774,0.0006564329785342347,0.0007392861527777096,0.0007959648186713559,0.0007368986177132684,0.0006358146589673324,0.0006846638015288103,0.0007078562937677616,0.0008333009334266621,0.0007118783846795517,0.0006771790710099778,0.0007382149906470926,0.0006870240336985778,0.0007594722336584722,0.0008027758728426229,0.0007610840166142835,0.0008340767300017665,0.0009116740406508561,0.0007682451305466839,0.0007833637698882849,0.0007649760345440484,0.0006466032465007902,0.0007994740605759142,0.0007508798686563084,0.000847150469191609,0.0009307508259146748,0.0007083016931013092,0.0007394701506357026,0.0007167021990846333,0.000711048441467246,0.00088468137348484,0.0010678978025450985,0.000799792058043191,0.0006972603053614927,0.0006671730198578195,0.0006920648781331012,0.0007161220635356154,0.0007372440955231501,0.0007341432602857341,0.0007528924613941457,0.0007535890541245998,0.0006755607534931024,0.0009754054280915717,0.0006761697471121858,0.0007517656373127648,0.0007415799897042667,0.0007288989911077772,0.0007321088520098319,0.0007451622265690786,0.0006916113560247239,0.0007984521700515885,0.0007583718758243742,0.0008329062353960977
SRR9224428,0.000753403907563907,0.0005950448320501093,0.0006644512663218597,0.0006274255281019146,0.0006422564478503268,0.0006640728718765168,0.0006594076675869958,0.0006615849850258977,0.0006863158645925301,0.0006999271318463098,0.0006344810459333614,0.0007468951110968964,0.0006205526169524401,0.0006972553818912374,0.0007181925500273368,0.0007778526559837601,0.0005850990381563911,0.0007105159557703384,0.0005727321922899339,0.0006532488471895687,0.0006934817795792378,0.0006404806501338062,0.0005565336847653946,0.0005813479979205962,0.0006066328190293206,0.000668185219926308,0.0006362733016040299,0.0005807389319900011,0.0006464339276884595,0.0005959000813206529,0.0006322080757466543,0.0006871303351293382,0.0006686986416585054,0.0006984383449432191,0.0007865631319408259,0.000669242194576772,0.000695087630187818,0.0006510904527081317,0.0005661149838109633,0.000684769979292895,0.000647711508151315,0.0007302434276354182,0.000772084684284719,0.0006093191936591533,0.00063832042764866,0.0006157918321227544,0.0006281498892034815,0.0007399143908780348,0.0008551161332610134,0.0006538251410179839,0.0005938965953982584,0.0005961083589349056,0.0006116050519448974,0.0006296186881732012,0.0006414476376757177,0.0006332870820657879,0.0006608307320116553,0.0006477233280123781,0.0005961839945962224,0.0008198666578968689,0.0005728785941183382,0.0006682649996076229,0.0006284061480727745,0.0006383571930497546,0.0006244053262379703,0.000654666165808986,0.0006051955352933541,0.0006745043967208672,0.0006670953492464634,0.0007320170212634996
SRR9224430,0.0007951363123128611,0.0006531436298913552,0.0007086490290060992,0.000674473363703989,0.0006982160436122144,0.0007211007600824937,0.000703099241047219,0.0007092453616354858,0.0007408883890835643,0.0007359856445911901,0.0006686667788019994,0.0008021978444330747,0.0006659478218842974,0.0007375997300390905,0.0007789323841023708,0.0008148271650136209,0.0007078331963492184,0.0006576691217025049,0.0006170921622676351,0.0006952006966352454,0.0007337507592464406,0.0006780075557932269,0.0005982462288780021,0.000634200987983174,0.0006577681081913247,0.0007397370553166338,0.0006642200866973816,0.0006231955325444159,0.0007115274273811023,0.0006462936058672981,0.0006759700613524707,0.000727642496477902,0.0007218917457217476,0.000769612412181704,0.0008379409532848508,0.0007233243698607008,0.0007581450653252338,0.0007017174232740443,0.0006038555128835643,0.0007287182131594463,0.0007030917596231385,0.000777715204545546,0.0008439671676661225,0.0006467471003117073,0.00068795871036764,0.0006560541916056909,0.000669753209286147,0.0007811601344780402,0.0009478071063231564,0.000705872350984328,0.0006432548481524352,0.0006342859612419326,0.0006495707508382529,0.000671508990665085,0.0006804334406365085,0.0006822785943157145,0.0007002260359243752,0.0007055657694051291,0.0006302462218428994,0.0008828595189902857,0.0006180074692991008,0.0007233806764841591,0.0006766553464867124,0.0006782254216252422,0.000674742001163886,0.0006993550708818286,0.0006537751083556434,0.0007271684843351444,0.0007078324668814456,0.0007587595785594149
SRR9224290,0.0007084169134008585,0.0006007987712575388,0.0006308576174153273,0.0006152281789799989,0.0006234099858137619,0.0006395000557369452,0.000621005949914225,0.0006258878384794915,0.0006580243477837975,0.0006636750490147022,0.0005982720089896208,0.000697173083478602,0.0005965557746462172,0.0006578484637639253,0.000697626239438663,0.0007222107753144107,0.0006272902616076327,0.0006762989723474937,0.0005661173930329887,0.0006116305444089226,0.0006614375142770769,0.0006013747590316211,0.0005598254158018969,0.0005550756619735008,0.000574599897346226,0.0006358616606785252,0.0006011232855805932,0.0005496920504979771,0.0006176470186144798,0.0005785532560223712,0.0005987045609202239,0.0006463229578583484,0.0006375325587831663,0.0006635137490687734,0.0007419688318915023,0.0006341973402655801,0.0006585432793855149,0.0006133657854927802,0.0005625926373667341,0.0006496706573889734,0.0006083803890276324,0.0006880693643662708,0.0007313480184403967,0.0005745719667666124,0.0006061692168849935,0.0005787528521461583,0.0005935744265051901,0.0006885832235706915,0.0008243245116164415,0.0006149178540774872,0.0005659997749658974,0.0005743841639157125,0.000584393520175935,0.000596698939875835,0.000609590086012648,0.0005986558544875812,0.0006263867517766279,0.0006242558921648499,0.0005609512789732385,0.0007618408126341421,0.0005679048115592929,0.0006353585591919042,0.0005929135942315525,0.0006066276044016391,0.0006062524855926317,0.0006289470490920743,0.0005792537990430764,0.0006466053539010236,0.0006404100542654464,0.0006945587235289483
SRR9224285c,0.0007399594260558102,0.0006112206087061065,0.0006466205366698572,0.0006384259976718233,0.0006495788621254277,0.0006659809060099541,0.0006378075119849806,0.0006579768021203737,0.0007119383694039633,0.0006798870283103523,0.0006146560080610757,0.0007477376017514618,0.0006079756516319722,0.0006911357888878246,0.0007119862449841598,0.0007566417780679637,0.0006648731929545922,0.0007078511657172791,0.0005680509039810056,0.0005790278089144635,0.0006837734432562358,0.0006098187497533942,0.0005470875496431792,0.0005854907667155225,0.0006048700582563262,0.0006933078841014079,0.00060624822644135,0.0005744817729413717,0.0006367250303082109,0.0005919282045342383,0.0006374547176635778,0.0006838907597382102,0.0006646588223646416,0.0006956717724625497,0.0007735989035895115,0.0006540019799455981,0.0006756860370027028,0.0006419566540140352,0.0005565290896969234,0.0006780203758577468,0.0006263623661010112,0.0007206638338743487,0.0007689558936851492,0.0006004666258342515,0.0006302132163404536,0.0006140279489840356,0.0006047089760123034,0.0007408820753614611,0.0008978841929777571,0.000662021955151282,0.0005915331923347201,0.0005907310849161698,0.0005937136582872953,0.0006037644302484389,0.0006274049699742375,0.0006188151229163406,0.0006478560496773218,0.0006414141677546256,0.000583983821596047,0.0008136164212677097,0.0005752574914635551,0.000659250625057365,0.0006221154529872635,0.000624769323786032,0.0006297645409551832,0.0006525588735506638,0.0005937806842788605,0.0006596476108106418,0.0006466570008712666,0.0007196122258086364
SRR9224260,0.0007483167191547172,0.0006263917150693837,0.0006879371874654135,0.0006504997419929851,0.0006730718482893601,0.0006801438324100168,0.0006745201479305728,0.0006978382578545187,0.0007222069530011766,0.0007096104351433797,0.0006343909701213999,0.0007470757046579169,0.0006352092725263656,0.0007180545748470464,0.0007329415562055413,0.0007854047313059739,0.0006778776652327126,0.0007177743566530523,0.0005927368182926347,0.0006574385016817157,0.0006011887528177661,0.0006677754079396891,0.0005721511698604678,0.0005973604914434241,0.0006197377042807819,0.0006878442597623899,0.000635823696603616,0.0006113285182853344,0.0006848037491017339,0.0006142939628730992,0.0006561079626422851,0.0007018739031141906,0.0006765983551938062,0.0007037174294187415,0.0008084444295164952,0.0006709140669669946,0.0006975419503614338,0.0006742091663910371,0.0005813929767309486,0.0006823821522253679,0.0006663818926588934,0.0007322790902381535,0.0007547298706089199,0.0006209757678190245,0.0006566546055268336,0.0006478181695403083,0.0006375937707340364,0.0007363698059622806,0.000861556922733906,0.0006795328433936788,0.0006111418205567533,0.0006108230495745934,0.0006163397422566167,0.0006456463756907201,0.0006519460757603818,0.0006312680206077802,0.0006772355533918294,0.0006655287227527362,0.0006141324637089546,0.0008166857470052013,0.0005825764224293151,0.0006853937644389037,0.0006371063048388918,0.0006336918896762395,0.0006427920846661998,0.0006531467464183043,0.0006128821873856711,0.0006881478271768736,0.0007059062866449958,0.0007200966340865182
SRR9224476,0.0006919860504186117,0.0005591465171548106,0.0006159451396384689,0.0005872112606225589,0.0005968770905349167,0.0006193573113783142,0.0006214490644206905,0.0006339975021731214,0.0006511241516053818,0.0006553440119896788,0.0005843236662614375,0.0007012214148311545,0.000586987360155351,0.000645276320567069,0.00069706633847341,0.0007271256482404868,0.0006272998913581726,0.0006661301385681177,0.0005389623052386601,0.0005860663389673016,0.0006683962519035806,0.000507135639458903,0.0005198530682104601,0.0005422470454778259,0.0005596646951106607,0.0006215393707202139,0.0005930036281453197,0.0005457756190748245,0.000602249476748584,0.0005606370474873335,0.0005986442856359263,0.0006343612948057117,0.0006265389262477877,0.0006579419489880968,0.0007478377009828597,0.0006208481781091593,0.0006626961162681411,0.0006207373886930402,0.0005279823547230522,0.0006573995102223731,0.0006176694638482619,0.0006903913781035766,0.0007150190798480316,0.0005634898805746422,0.0005961813418792985,0.000566845700510166,0.0005736458433870586,0.0006893174446765411,0.0007997318062882698,0.0006126341940202601,0.0005570627093343319,0.0005687242769756587,0.0005663266840359134,0.0005844863201714218,0.0005923401755361216,0.0005824247773828684,0.0006205131804636885,0.0005985104074209521,0.0005442406215596943,0.0007454009099834303,0.0005325050505274875,0.0006454199802608506,0.0005667077461060017,0.0005933528377920646,0.0005838417933312323,0.0006158020864267452,0.0005771906731828591,0.000623298529997003,0.000623029135407603,0.0006895823843228732
SRR9224474,0.0006864908535819739,0.0005975056148519748,0.0006102870216518349,0.000602487228576146,0.0006019623016095854,0.0006223767412028282,0.0006016837275585118,0.0006102860242273207,0.0006434533995016416,0.0006395182549366993,0.0005798036938942113,0.0006774033182019129,0.0005786881408827091,0.0006364998304964094,0.0006717353890813291,0.0007009438349625893,0.0006113937563783309,0.0006573195179880706,0.0005637577776561263,0.0005911531232319256,0.000640970126109294,0.0005822579841517891,0.0005517591530063208,0.0005379834391196827,0.0005573583801216992,0.0006209781936067641,0.0005802192353330241,0.0005327704835951503,0.0005966722600482712,0.0005627423910252488,0.0005782623880004983,0.0006270100864289124,0.0006127176038739172,0.0006381918369739555,0.0007205857505625041,0.0006153369309379214,0.0006288034116473391,0.0005896741286859374,0.0005571411289437378,0.0006256837999977165,0.0005838375053709967,0.0006602671573047227,0.0007128464924995344,0.0005549763035287451,0.0005864415922174503,0.00056020463165414,0.0005725968141509851,0.0006694893810722955,0.0008130712680921908,0.0005942526048169572,0.0005503425500744259,0.0005567862924893215,0.0005644467487684832,0.0005751293334684791,0.0005850053656886817,0.0005795582017466642,0.0006042784231400067,0.0006001170638801752,0.0005425313342791475,0.000738978842243785,0.0005637463564483669,0.0006145544775187125,0.0005731332712331198,0.0005818429910597676,0.0005864815906123571,0.0006056959653736064,0.0005572218934551333,0.0006197054291383368,0.0006149591828821287,0.0006743712454612286
SRR9224121,0.000695509638044487,0.0005789532436789472,0.000609658402531768,0.0005915176289104717,0.0006119501361222743,0.000632614216636233,0.0006024649521168613,0.0006137410994068102,0.0006663124775210401,0.0006400575595414531,0.0005703063563754061,0.0006886334153287568,0.000568387487352125,0.0006484129466160015,0.0006705671449386201,0.0007189189285185324,0.0006066197140369517,0.000662516251066101,0.0005288769462646226,0.0006006339460536642,0.000637020428982525,0.0005781141553012836,0.000510039226451711,0.0005164938644277626,0.0005590359455003942,0.0006312767786779142,0.0005724449418389056,0.0005350428526704102,0.0005943315592174204,0.000553227347034384,0.0005955206553741691,0.0006439624561446713,0.000620543130565491,0.0006583255205113585,0.0007272478402554694,0.000617907123807434,0.0006385575006829857,0.0005962055421526954,0.0005159750845744905,0.0006333430458628247,0.0005864979521434694,0.0006764071602015707,0.0007436384286580931,0.0005590123771121871,0.0005943647344633347,0.000575156279494218,0.0005666701291658875,0.0007049817568079475,0.0008586815229212433,0.0006228358438332813,0.0005448416987172769,0.0005463987736260068,0.0005565009294824197,0.00057600255107915,0.0005857688027471944,0.0005849497785525208,0.0006086506072244096,0.0006038277743122386,0.0005417065568790049,0.0007736494568233063,0.0005356534200885354,0.0006186952105461554,0.0005867825463201437,0.0005799296865634132,0.000591451894377765,0.0006028080389008613,0.0005524406594697643,0.0006228509006339533,0.0006108274993344096,0.0006827722807709435
SRR9224534,0.0007111960096346563,0.0005895329654462935,0.0006308688598234023,0.0006113222338483601,0.0006279289237581718,0.0006366734598107515,0.0006173486208173198,0.0006252469308420519,0.000676334378626845,0.0006509763366732112,0.000586102969299843,0.0007058985895691839,0.0005777888881409063,0.0006654671545148671,0.0006912897121727614,0.0007328326574183378,0.0006241577043538943,0.0006785204962048756,0.0005400297383054708,0.0006122776594930089,0.0006514523757257055,0.0005876658487018303,0.000521575827301008,0.0005510861895682549,0.000532685731745073,0.0006545415682188968,0.0005870599215430869,0.0005440364999166176,0.0005954927526370015,0.000565470716379901,0.0006064126434913162,0.0006536626207977214,0.0006257974984788551,0.0006735266256342008,0.0007337924491651668,0.0006371597982508185,0.00064552049189215,0.0006106305793215374,0.0005289612806328567,0.0006512538078963026,0.0006038174300768125,0.0006765706797308198,0.0007368861556793416,0.0005677027585272236,0.0006017554542639302,0.0005797163466082112,0.000581154149976814,0.0007028778039947164,0.0008592505311175536,0.0006338153989208531,0.0005611303792208849,0.0005590459300598825,0.0005637811668394518,0.0005842366503371509,0.0005977546607994599,0.0005922214857906504,0.0006213395733509562,0.0006093186176634081,0.0005525782136307452,0.0007932592909731756,0.0005472338478414366,0.0006266445935103124,0.0006008435078862781,0.000591146672644966,0.0006040315018243164,0.0006191894940281528,0.0005668306227847854,0.0006291811104365795,0.0006261969908029314,0.0006991945430965242
SRR9224538,0.0007687980859494319,0.0006375445233729811,0.0006737126637008835,0.0006657472711396719,0.0006941699041448062,0.0006890880432990556,0.0006681434372983431,0.0006795966897140341,0.0007310425168110511,0.0007093426073923113,0.0006287443689383769,0.0007459283908697147,0.0006272757161651855,0.000718481649538397,0.0007505678391374657,0.0008274927240911265,0.0006596073705649454,0.0007335404438465364,0.0005748668101937918,0.0006734824921799836,0.0006949712883005029,0.0006273433734752113,0.0005598718656324545,0.000597349428403297,0.000628792190578762,0.0006129209264745433,0.0006305399168661977,0.0006073948886980333,0.0006651039106203315,0.0006038751696569781,0.0006726076797766191,0.0007060215963366353,0.0006839207494181967,0.0007311825750479099,0.000812656828934751,0.0007002837200336742,0.000708073331809994,0.0006777129440508677,0.0005676031949432503,0.0006985386381708743,0.0006553712522008591,0.0007406626462618042,0.0008507075074082124,0.0006172911320095613,0.000655200538267517,0.0006263469157888351,0.0006263761273688351,0.0008072945288076173,0.0009694786751603484,0.0007011887194206525,0.0006057771331086791,0.0006060856084142902,0.0006085195243738479,0.0006298691260199997,0.000648690397453721,0.0006528425013367958,0.000666508464904198,0.0006607377349988588,0.0005999833913281207,0.0008579301401946001,0.0005984657095144421,0.0006815971647283424,0.0006613328594004093,0.0006283768576877033,0.0006614916816388843,0.000672961887348367,0.0006051901072527415,0.0006846740811526147,0.0006610359813826434,0.0007439284381878315
SRR9224537,0.000727551038546374,0.0005864401245884106,0.0006473230961196935,0.0006145946963593601,0.0006265535904207987,0.0006430361248566532,0.0006371891347449317,0.0006459402323525256,0.000671207309822028,0.0006773977749788475,0.000604793629198454,0.0007164323777673314,0.0006001737766183961,0.0006687157130630704,0.0007034727749169487,0.0007388955669062996,0.0006548089188792291,0.0006863964059169864,0.0005647430230053086,0.0006141303055809124,0.000670255489439926,0.0006255525097483289,0.0005424857938797691,0.0005645018086524848,0.0005871973070306773,0.0006575135964382934,0.0005594234463463146,0.0005648137592784991,0.0006278024603481407,0.00057791555547787,0.0006043902300791508,0.0006589116798905266,0.0006431526467169953,0.0006634140697999052,0.0007589999331770236,0.0006430196229529032,0.0006627678070440457,0.0006345470709470572,0.0005541846066184329,0.000651939397510967,0.0006221372096500892,0.0006990842491040243,0.0007286843211470918,0.0005812425343320685,0.000613153449015524,0.0005974368278008075,0.0006063914715258414,0.0006921602787858119,0.0008122750577001432,0.0006363583867089976,0.0005742689196010273,0.0005816053270341657,0.0005913740262760746,0.0006104509047344343,0.0006201937593911983,0.0006079294687163768,0.0006458556777916596,0.0006356317748244969,0.0005719821556072711,0.0007821283467951942,0.0005596238927374102,0.0006563550231176782,0.0006047172843749684,0.0006176132068885631,0.0006096675960621976,0.000637635227928095,0.0005879511479412341,0.0006519927038093479,0.0006490475333905902,0.0006969353380994914
SRR9224536,0.0006836320243433702,0.000551491574073976,0.0006063556709187471,0.0005723521196246345,0.0006003242590925953,0.0006108344183491805,0.0005952857654893795,0.0006011026999971276,0.0006450124489447167,0.0006301291219651653,0.0005684117131901624,0.0006772523125211781,0.0005602798634330537,0.0006384961271650366,0.0006500820812011711,0.0007023029290533635,0.000599833136081573,0.0006446181464135046,0.0005183911006150765,0.000582838885587014,0.0006449055815283558,0.0005761101611875025,0.0005001563867171802,0.0005297096051279106,0.0005466127923507152,0.0006335981983094358,0.0005661525259466936,0.0004892616841629493,0.0005866292366955372,0.0005417935415000761,0.000575133720667048,0.0006188875855582198,0.000610390638134843,0.0006455644560887665,0.0007210793236055339,0.000610824411718717,0.0006270085893840051,0.0005868531841776001,0.0005085701289366289,0.0006239320006729639,0.0005785409350647359,0.0006674403663610806,0.0007124500869485603,0.0005450889304964225,0.0005821396986674266,0.0005571698846532526,0.0005592906477489545,0.000670374364769859,0.0007999250217953343,0.0006038699630508198,0.0005396307676546472,0.0005396671428985992,0.0005463886500825698,0.0005675425692508695,0.0005788998016143971,0.0005805533089450768,0.000600268536115905,0.0005911333988574439,0.0005354219073928761,0.0007602068446247651,0.0005231972258870495,0.0006187234371592335,0.0005763705977335685,0.0005719828308586522,0.0005862771002592006,0.00060357469886012,0.0005508932659501206,0.0006126283146202899,0.000608552020286825,0.0006681633934575653
SRR9224535,0.0007270026002840897,0.0005798182016732176,0.0006476236236521313,0.0006094130455361055,0.0006172173706834775,0.0006378910764055016,0.0006304113229129878,0.0006475127959749878,0.0006635636332225168,0.000672403266058187,0.0005988937617787445,0.0007240982894425916,0.0006039713753780851,0.0006724928385757495,0.0007176199005207945,0.000734718353759857,0.0006385776888810848,0.0007051692557344482,0.000559581980835475,0.0006178515623057091,0.0006918388412745089,0.0006080528759873093,0.0005387506876649426,0.0005629368177011425,0.0005727477719859366,0.0006656797915481436,0.0006024045692064942,0.0005617916686085189,0.0005311191141094862,0.0005769869600395047,0.0006107430510918829,0.0006500475446066664,0.0006414197230108923,0.0006600027256601416,0.0007630302944308836,0.0006535520277150351,0.0006662190029779995,0.0006329063498537939,0.000543602645651142,0.0006573486334129208,0.0006211244253851285,0.0006916401841752513,0.0007554641125199767,0.0005750471616675543,0.000618572765944794,0.0005866800097176858,0.000598908070104177,0.0006897556266608735,0.0008210797928874514,0.0006400372840009555,0.0005613634506254484,0.0005779153536955462,0.0005821856538626932,0.0006034704137467992,0.0006055968589704146,0.0005884862209275917,0.0006323646256236019,0.0006234740937126251,0.0005655184162212336,0.0007775979214520332,0.0005526061029684941,0.0006654078179844369,0.0006077246845249049,0.0005979246506490301,0.0005931902669393976,0.0006314083262703629,0.0005752796795559727,0.0006514302057538117,0.0006361306173401404,0.0007037450681814952
