,SRR9224359c,SRR9224364,SRR9224363c,SRR9224365,SRR9224525,SRR9224526,SRR9224523c,SRR9224529c,SRR9224527c,SRR9224243c,SRR9224329,SRR9224328,SRR9224122,SRR9224117,SRR9224344,SRR9224171c,SRR9224316,SRR9224315,SRR9224541,SRR9224542,SRR9224539,SRR9224540,SRR9224491,SRR9224229c,SRR9224230,SRR9224223,SRR9224224,SRR9224086,SRR9224085,SRR9224084,SRR9224083,SRR9224082,SRR9224081,SRR9224146,SRR9224078,SRR9224077,SRR9224422,SRR9224423,SRR9224424,SRR9224425,SRR9224426,SRR9224427,SRR9224428,SRR9224429,SRR9224430,SRR9224431,SRR9224254c,SRR9224290,SRR9224289,SRR9224281,SRR9224285c,SRR9224284,SRR9224260,SRR9224490,SRR9224478,SRR9224037,SRR9224476,SRR9224477,SRR9224474,SRR9224475,SRR9224120,SRR9224121,SRR9224534,SRR9224533,SRR9224532,SRR9224538,SRR9224537,SRR9224098,SRR9224097,SRR9224370,SRR9224371,SRR9224247,SRR9224248,SRR9224367,SRR9224361,SRR9224246,SRR9224504,SRR9224503,SRR9224506,SRR9224505,SRR9224507,SRR9224510,SRR9224509,SRR9224512,SRR9224511,SRR9224332,SRR9224333,SRR9224331,SRR9224340,SRR9224341,SRR9224334,SRR9224335,SRR9224343,SRR9224347c,SRR9224351,SRR9224352,SRR9224349,SRR9224350,SRR9224354,SRR9224355,SRR9224514,SRR9224513c,SRR9224515,SRR9224518,SRR9224517,SRR9224520,SRR9224519,SRR9224522,SRR9224521,SRR9224061,SRR9224062,SRR9224063,SRR9224336,SRR9224337,SRR9224338,SRR9224339,SRR9224053,SRR9224054,SRR9224210,SRR9224209,SRR9224208,SRR9224207,SRR9224217,SRR9224216,SRR9224271,SRR9224272,SRR9224269,SRR9224270,SRR9224267,SRR9224268,SRR9224265,SRR9224266,SRR9224389,SRR9224264,SRR9224445,SRR9224444,SRR9224447,SRR9224446,SRR9224441,SRR9224440,SRR9224220,SRR9224219,SRR9224218,SRR9224436,SRR9224497,SRR9224498,SRR9224499,SRR9224500,SRR9224493,SRR9224494,SRR9224495,SRR9224496,SRR9224502,SRR9224102,SRR9224101,SRR9224100,SRR9224099c,SRR9224105,SRR9224104,SRR9224319,SRR9224199,SRR9224204,SRR9224205,SRR9224202
SRR9224359c,0.0008459450092083829,0.0011218768815646977,0.000855366738899788,0.0010914782043480154,0.0010053339855155311,0.0009890561107515604,0.000896528088309283,0.0008496537379217191,0.0008561775414633134,0.0008785017306135605,0.0009955446105362896,0.0008244607059055862,0.0008674394770933673,0.0008434965239684031,0.0009177591834203358,0.0008895876678740573,0.0010993996994139452,0.0011884085268629738,0.0008990722893174409,0.0008913179079360698,0.0009218676873721121,0.0009463476076448361,0.001031909417861475,0.0008790896064583115,0.0011021338454192185,0.000910154381699824,0.0009188637326306758,0.0009270718006322411,0.0009949001463312288,0.001036245181980956,0.0008820553388757987,0.0010884637668447557,0.0011512566990133763,0.0009148863890399775,0.0009753005640012437,0.000916786526550491,0.0009146276357745614,0.0008944841796294904,0.0010560227541732978,0.0009676625493598763,0.0009484257355469743,0.0009561195455117582,0.0011162874771305747,0.00092087011011346,0.0008867476120796632,0.0008924187963007199,0.000870062538689338,0.0009511359845833338,0.0009008192348035841,0.0010818255128092753,0.0008289917773279494,0.0009879224557996986,0.0010479564729626977,0.0011650291816225566,0.0009904447682614447,0.0010006430858886814,0.0009323442215806711,0.0009147076110462514,0.0008954213139255315,0.0012013743330503298,0.0008742229994280222,0.0008921885860233146,0.000877802518065511,0.0008443690951439822,0.0009981618596372195,0.0010186988751359053,0.0011311323305419826,0.0008520421651808972,0.0008581329766445289,0.0008706615972392659,0.0008328899902635859,0.001135443914845647,0.0011696577202177064,0.0009003685571935727,0.0009036530702292642,0.0008829659067331862,0.0008647409782431807,0.000962902853683551,0.001056171394023341,0.0009564913062638367,0.0010022450830247083,0.0009744616013036892,0.0008738276168380507,0.001062237838196327,0.0010159234720911847,0.0009013987176645917,0.0010966488094468747,0.0008808217218785017,0.0008782263526320101,0.0010248378928277469,0.0008413965505834435,0.0008739616515352001,0.0008602014296928497,0.0009345945929180626,0.000851211254087354,0.0008805684542831393,0.000858855841611126,0.0008445265901186058,0.0008272571668439827,0.001000473092574829,0.0008715528729936543,0.0008802977198268241,0.0009733675935792046,0.0008874280126422373,0.0009605835056142529,0.0008903058708875487,0.0010240315819451807,0.0011207809616587126,0.0009463992330130252,0.0008786505961230847,0.0009072843281806194,0.0009017265223109557,0.0010738722876906318,0.0010804884318517901,0.0009483306248498067,0.0008488059601679746,0.0008351745465873816,0.0008415196118484376,0.000963699275563442,0.001134719194736801,0.0009383332135475551,0.0008889612504635659,0.0008304188717306857,0.0009927089534288664,0.0011245383414564538,0.0008839980880937058,0.0008204956014084662,0.0008144938007123601,0.0008665077943559753,0.000880144632298576,0.0008660766146159311,0.0009454882788959573,0.0011200277681018115,0.0008400565583054368,0.0008225730208082409,0.0008269532173714554,0.0008225854951156285,0.0008442887219165698,0.0008587757233678527,0.0009796130836736189,0.0010259147626666713,0.0008281237367862532,0.0008295197909164953,0.0008101740818498599,0.0008107741781291786,0.0008271210360420482,0.0008331490427189029,0.0008584523791760327,0.0008330270705920442,0.0008545850633868149,0.0008642847437652298,0.0010287467964955326,0.0011550720263399901,0.0008266766596247518,0.0008773661346986837,0.0008172073588653343,0.0008142174724023936,0.0008351301842986183,0.0008335624073216395,0.001004814686934995,0.0010223180076625036,0.0010202080067123393,0.0008769998372990583,0.000926320271164826
SRR9224364,0.0011155656776519558,0.0007940098773850152,0.0007973940322499496,0.0010140835147994687,0.0009501141251030738,0.0009343566156419772,0.0008348103206720648,0.0007818732603543263,0.0007855736610249462,0.0008172681029210605,0.0009779913483958225,0.0007735400425205434,0.0007996237857620682,0.0007983643910604582,0.000859630304999489,0.0008245206915055801,0.0010739566057352335,0.0011176717638493414,0.0008480732297986558,0.0008333308610173789,0.0008608231176731583,0.000883524693830432,0.0009619589455359016,0.0008039514128757906,0.001008546288103765,0.0008473552896120892,0.000861569963509845,0.0008708213544617812,0.0009414036889397278,0.0009560897807838683,0.0008131088757304955,0.0010217207666998653,0.0010625622854179705,0.0008566019059307729,0.0008991857134472021,0.000849026217677508,0.0008580240545655597,0.0008357046076700365,0.001026060221363136,0.0009187567991520317,0.0009032610037667714,0.0008799014942778841,0.0010312291905654497,0.0008699391549640852,0.0008242052888751868,0.0008046892162258363,0.0007959867950594081,0.0008974000111999465,0.0008305424205268691,0.001015972784542033,0.0007631119314307953,0.0009219521239142698,0.0009558999983363037,0.0011029312816720203,0.0008874719670077802,0.0009379192481819397,0.0008555177473413132,0.000851160031503724,0.0008199826276455139,0.0011013111988249055,0.0007923481891324354,0.0008130007785105404,0.000801598923815984,0.0007712269166247088,0.0009124220786992596,0.0009180377477444968,0.0010269614465212326,0.00078943039470337,0.000809905449874659,0.0007964570534298577,0.0007734708633102973,0.0010493937810065915,0.0010612498769474825,0.0008471134767620935,0.0008262571029756407,0.0007955184129014392,0.0007920014149055892,0.0008934379684275213,0.0009747316600237378,0.0008679227038317229,0.0009205303418720708,0.0008868331868035861,0.0007947204121674901,0.0010004909539206347,0.0009413481435664158,0.0008264372552072533,0.0010323304885428049,0.0008140084142739126,0.0008154426866146435,0.0009130647912496884,0.0007787959349458691,0.0008121856842524209,0.0007948584118684013,0.0008917066554984068,0.0007748255954139766,0.0008226269683253008,0.0007989092095890116,0.0007680593779840445,0.0007528337014443907,0.0009240339888374547,0.0008086742234221766,0.0008163688226987124,0.000907478709951092,0.000818280641493912,0.0008753864456759291,0.0008110565445230963,0.000931889938713312,0.0010116826356963641,0.0008582987847073917,0.0008030658346882535,0.000847618818717044,0.0008433950202863598,0.000999063502285842,0.0009998197292502582,0.0008769700638541973,0.0007869464829862037,0.0007737946191294725,0.0007866852852967969,0.0009220649987724504,0.0010221761636826075,0.000871973797176351,0.0008354433533203076,0.0007646228288044289,0.0009069863298667569,0.000994116790932738,0.0008126669953985232,0.0007487731631727055,0.0007527902113039804,0.0008083213532969351,0.0008088446807045923,0.0008037791152398506,0.0008618886147482628,0.0010122042050802727,0.0007728083515184953,0.0007626560427940231,0.0007662766082019517,0.0007527203144674647,0.0007844684553313071,0.0007907731635580109,0.0008889112981367034,0.0009410875039986721,0.0007619503768974039,0.0007677892686407813,0.0007568317400696182,0.0007492184949344829,0.0007583265709601319,0.0007797832864634654,0.0007938561415482588,0.000768702800991389,0.0007849026452650168,0.0007927994674133022,0.0009386258956676073,0.0010276372385808594,0.000772043086253485,0.0008193079148103629,0.0007517544475478537,0.0007470495669423403,0.0007885290947695233,0.0007873441564935565,0.0009106420733427036,0.0009633285319280034,0.0009109404980475085,0.0008094459459923457,0.0008540781052735601
SRR9224363c,0.0009195668911877436,0.000861886072469573,0.0006404703258547701,0.0008372755710629099,0.0007932820174083106,0.0007746626579410411,0.0006899878002105959,0.0006513017902516671,0.0006586655882841901,0.0006753867450407818,0.000809805590016118,0.0006365355508535854,0.0006713310131214666,0.0006623580800226635,0.0007205056255103178,0.000697579225125133,0.0008718594681834554,0.0009133875024152473,0.0007026708032493556,0.0007022332243563635,0.0007247895358190467,0.00074147884382402,0.000806896784423175,0.0006807906691014416,0.0008501723092594358,0.0007068619417760673,0.0007319294380354115,0.0007327970756175326,0.0007911125960993565,0.0007892324503096171,0.0006764177027063557,0.0008247899367072061,0.0008760794535849701,0.0007007843781282923,0.0007341908994368702,0.0007066977225430306,0.0007022183996796688,0.0006938721258054953,0.0008338459124744474,0.0007739285399038461,0.0007610351076466098,0.0007431971551360104,0.000839698590189832,0.0007307205623793664,0.0006891174553751629,0.0006601507184737546,0.0006645050655867086,0.0007344647231591824,0.0006834331738937658,0.000838877578755365,0.0006272626977203149,0.0007500028708128352,0.0007596474284855368,0.0008537411466628718,0.0007288347620438468,0.0007590411835327174,0.0007083622059415757,0.0006933335291344941,0.0006744380779207586,0.0008733884173874892,0.0006636482055046069,0.0006752910311354126,0.0006740561219023203,0.0006317206853871139,0.0007466133016471941,0.0007712639561663966,0.0008443504865423081,0.0006511638794825916,0.0006585659054721764,0.0006680596376497395,0.0006377132239861051,0.0008603779377542777,0.0008434156673792291,0.0006911473112744551,0.0006801255781555628,0.0006537754083896504,0.0006562750161757969,0.0007334599897882966,0.0007944128730266467,0.0007106504961065271,0.000753463157221529,0.0007241283870845771,0.0006465773024734298,0.0007842649400275328,0.0007444826291980575,0.0007024921983587606,0.0008387438112459874,0.0006592077416490356,0.0006632165194881966,0.0007478553270527585,0.0006421047868999581,0.0006627001647696527,0.0006553430764804683,0.0007519447391340553,0.0006337824756501632,0.0006750975611257996,0.0006464586721917846,0.0006217990070342138,0.0006124509362522059,0.0007388343083131879,0.00065739461705402,0.0006811442345812066,0.0007203031304795243,0.0006798865204390496,0.0007064646447682576,0.0006553671004468465,0.0007605175576770874,0.0007933878411725046,0.0006961146772226456,0.0006509524193410844,0.0006799461222804713,0.0006964136841574196,0.0008252656290753871,0.0008093103877283212,0.0007313619726267152,0.0006363953012369825,0.0006263354170556012,0.0006416689634738246,0.0007498377525292397,0.000813358900982143,0.0007222522780729893,0.0006814763726112743,0.000630688557405931,0.0007332312869238734,0.0008144073470751407,0.0006713426734002231,0.0006134672542008615,0.0006251307691809249,0.0006621028574285787,0.0006724791505786725,0.0006569478339419455,0.0006982103785433478,0.0008068382907625725,0.0006388024175301468,0.0006293470776740514,0.0006269877443440444,0.0006139980533601454,0.0006474479072517409,0.0006583470329402877,0.000725190230214307,0.0007601962781162051,0.0006328226476022549,0.000625983191123919,0.0006196244680311141,0.0006066059349217364,0.0006224997247364312,0.0006449684544031994,0.0006561738895125078,0.0006295791967151742,0.0006472599605600283,0.0006412099592055431,0.0007647971335940693,0.0008120006172662314,0.0006295764290961415,0.0006683245672556582,0.000613276571273362,0.0006253281389821034,0.0006526691571353903,0.0006428636587053192,0.0007197305584228437,0.0007804334074239462,0.0007278648155185675,0.0006700511557694784,0.0007013614357034134
SRR9224365,0.0010857934764411008,0.0010144035225809994,0.0007747811447285887,0.0007629561300735863,0.0009252384944562901,0.0009122129571232536,0.0008195097286169771,0.0007689025641716102,0.0007725109774334218,0.0007928377898463701,0.0009599783124255062,0.0007554773264437005,0.000784103752583302,0.0007860749889063746,0.0008452739434183626,0.0008042013058816445,0.001011122542839958,0.0010765554798982603,0.000827754733193557,0.0008299928838138451,0.0008567267204665214,0.0008619932947869122,0.0009470860154297679,0.0007910903665443716,0.000998923384201963,0.0008294210608648943,0.0008358966012665465,0.0008465395995907965,0.0009199035068292449,0.000954431642306697,0.0007929895093241086,0.0010036334812269063,0.0010368326743473485,0.0008337298854788982,0.0008824371492422967,0.0008334026185146624,0.0008341906415295236,0.000814800224461503,0.0009995054503261478,0.0009110545296379795,0.000881832349143021,0.0008801476355505119,0.001006269481787856,0.000842711115120029,0.0008109149288895027,0.0007993818209317333,0.0007873885787830324,0.000872468183103962,0.0008147497879214221,0.0010020835528827966,0.0007485936898187657,0.0009085975779114429,0.0009451910258727353,0.0010617039346084002,0.0008996279128213015,0.0009125295551511941,0.0008487285386066006,0.0008399245441679314,0.0008144043518854339,0.0010779989798290906,0.0007817154403659233,0.0008149148160833417,0.0007845606937856085,0.0007627579560360474,0.0008953584643941125,0.0009226859924541693,0.0010335577847837704,0.000783605704651028,0.0007846532932692954,0.0007937690081022369,0.0007637847044660917,0.001037755515907957,0.001046416571500282,0.0008309008247929386,0.0008031083151293838,0.0007833198682754271,0.0007725322345425428,0.0008782589095581804,0.000964604706535517,0.000885488016577903,0.0009105977573732639,0.0008901288977765206,0.0007901104010503225,0.0009551937420127298,0.0009169555565896514,0.0008268979353610116,0.0010312958753893118,0.0007981720408492183,0.0007951776715984719,0.0009133252198559488,0.0007745876238939568,0.0008029138205289016,0.0007776190238354958,0.0008712609399066159,0.0007727170667311777,0.0008070727427007198,0.0007790368041947621,0.0007530474693183837,0.0007362931037198988,0.0009119877553486572,0.0007974741566139235,0.0007964593448875774,0.0008763598466232621,0.0008010124151215716,0.0008699595983590988,0.0008042948867783606,0.0009136114730441985,0.001009213791474791,0.0008529640538387106,0.00079269369192681,0.0008238024745055398,0.0008152566634947167,0.0010047490247650122,0.0009563784342322726,0.0008638487754670692,0.0007648171664905707,0.0007528019408990804,0.0007615826743417513,0.0008726595427200624,0.0009864952970659456,0.0008470964678018444,0.000803031893157635,0.0007509639928795197,0.0008972288179392979,0.0009829440111387329,0.0007948396895525715,0.0007304614584957694,0.0007354803358832022,0.0007970193228767627,0.0008004075841983747,0.000777416425660548,0.0008491017989785609,0.0009892097475717055,0.0007592203609937952,0.0007442018193284099,0.000752125415122602,0.000734580478393199,0.0007700227701448698,0.0007767241244291743,0.0008453293608925474,0.0009146693910304129,0.0007457335381247956,0.0007536322867205123,0.0007366635906014828,0.0007237417852755778,0.0007454743233526092,0.0007565240185778539,0.0007823616434303645,0.0007513048109625542,0.0007620080287978689,0.0007686389425088202,0.00092818047833492,0.0010138007830250806,0.0007467270478334455,0.0007902180752630346,0.000733818832315916,0.000728712141600319,0.0007724271274147059,0.000753382934694248,0.0008924003153068607,0.0009345264895191302,0.000907731093843501,0.0007914785729821834,0.0008512230368240087
SRR9224525,0.0010083102741132866,0.0009576199561063217,0.000737734114940127,0.0009317536956538437,0.0007051107118545785,0.0008578291851888439,0.0007699971708193602,0.0007227613976669393,0.0007235380681741716,0.0007556859060825227,0.0008908141494253349,0.000710751787603615,0.0007472600086018003,0.0007374536824854251,0.0007918184912297487,0.0007665886107234863,0.0009671582092184362,0.0010266547179469854,0.0007727390173372269,0.0007698501124749198,0.000801306128899701,0.0008116536671176818,0.0009069894842220897,0.0007526016728812254,0.0009548421449891105,0.0007807680300570576,0.0008002553802932597,0.0008058431703049363,0.0008644172678791627,0.0008719966862046513,0.00075033060992279,0.0009204048064916786,0.0009793205700883237,0.0007876417139705659,0.000812893111089863,0.0007836680857192036,0.0007993168347632938,0.0007671959409090805,0.0009327272740766414,0.0008454552274903979,0.0008317759546286484,0.0008248517711036575,0.0009482834813296822,0.0007935155796115695,0.0007608839029168692,0.000738889882940875,0.0007350558873760632,0.0008234344423036424,0.0007675090523933209,0.0009466354446557642,0.0006977778881732128,0.0008380363320735735,0.0008854384848017879,0.000978926673229171,0.0008325434854666441,0.0008454855615281216,0.0007881935207925557,0.0007786590148989078,0.0007642088094064345,0.0010179214466551443,0.0007350843407641785,0.0007537370279539362,0.0007454119722139531,0.0007080400983358212,0.0008670712415161532,0.0008808144451367793,0.0009574926077081914,0.0007286371512762307,0.0007302735251261271,0.0007407478011869363,0.0007110385733847874,0.000980536832245512,0.0009511751525601774,0.0007701422366807141,0.0007596977696886781,0.0007330862172322067,0.0007220561083214929,0.0008107922688389311,0.0008826448677889705,0.000814864926829289,0.0008537989296473233,0.0008233785798601919,0.0007345197560952932,0.0008889407019936369,0.0008521252018207986,0.0007766134379538502,0.0009615865683276688,0.0007464706345161533,0.0007472468602250542,0.00084351468238188,0.0007198605969592626,0.0007465620775002907,0.0007359118052175389,0.000824207870714359,0.0007157227766532089,0.0007526272471877911,0.0007208926759215336,0.0007052196899837236,0.0006867950226275208,0.0008504971582528784,0.0007361667826527894,0.0007533503121001178,0.0008226411369300924,0.0007506516564772983,0.0008026050830118046,0.0007433005886978402,0.0008545882564104933,0.0009107802650095067,0.0007920984856625703,0.0007357327791277006,0.000769898469254399,0.0007678684585659814,0.00093395339949154,0.0009044235921082203,0.0008166073310903854,0.0007210754842040888,0.0007071948962523256,0.0007229386258407904,0.0008382646417035582,0.000957068441816306,0.0008054701369007442,0.0007616784925722519,0.0006953382924876165,0.0008327699432191244,0.0009268821074290947,0.0007537652518812806,0.0006820373648390629,0.0007005999771036144,0.0007303260363382489,0.0007565874706176089,0.000729195416591376,0.0007813679348750102,0.0009257875279650044,0.0007114465146185811,0.0006985320082823531,0.0006990472613751054,0.0006827412255422428,0.0007199211197341444,0.0007392873891462105,0.0008137805793838438,0.0008591543675338521,0.0007016808632648798,0.0006971756223068623,0.0006905791813373758,0.0006836835659169927,0.0006917038205610748,0.0007176703362390066,0.000729915037437415,0.0007032162802749306,0.000720871087041155,0.0007199505274536763,0.0008864311350576031,0.0009518228623682572,0.0007032144360304793,0.0007466098933310348,0.0006835536379613839,0.0006851299975304209,0.0007195884815870797,0.0007101855248606162,0.0008289592794894225,0.0008829011919028127,0.0008328149109902681,0.0007448350537162945,0.0007936852842771612
SRR9224526,0.000997588759286877,0.000945866146007077,0.0007245395601773221,0.0009243407937641209,0.0008638261844752542,0.0007093639547618541,0.0007499737066320996,0.0007060419828447396,0.0007140629367807052,0.0007368006017387834,0.0008930206780108872,0.0006963987496125818,0.0007342989047508565,0.0007236930152660641,0.00078180267987631,0.0007517743532422033,0.0009506954304615606,0.0010067269060706954,0.0007641260463336307,0.0007641652846142291,0.0007949087602774191,0.000804585820223729,0.0008869989187237565,0.0007481884022720646,0.0009373973548697842,0.0007724015948842093,0.000791054871209927,0.000797008157020035,0.0008483564200946223,0.0008747299716013409,0.0007349273196037395,0.0009142706745344824,0.0009731530627493473,0.000774528761185885,0.0008170433011970011,0.0007758743311995284,0.0007701577011502811,0.0007630086718305395,0.0009119265736276145,0.0008431016297661038,0.0008294887475041123,0.0008101276419955573,0.0009254181086332555,0.0007893127592258115,0.0007540428671842554,0.0007186367366642938,0.0007210310218422216,0.0008128006347299504,0.0007553706295461314,0.0009143572876352947,0.000681071047004463,0.0008207196696438262,0.0008696763279131833,0.000966544976876964,0.0008198771741484454,0.0008388264365269356,0.0007872146927686259,0.000765028469421873,0.0007431316394969818,0.0009578161005668395,0.0007193256597642507,0.0007392384033920846,0.0007356413982404892,0.0006972798785660221,0.0008344122688975349,0.0008470761420700612,0.0009421283754418824,0.0007200199945789906,0.0007247909476276411,0.0007256966597489987,0.0006994632902228637,0.0009431622110977352,0.0009512446624296095,0.0007576651986966596,0.0007471528794458856,0.000716275534718363,0.0007113471040099053,0.0007962502302201135,0.0008751520591720938,0.0007900702054486665,0.0008364982071272285,0.0008050992994312106,0.0007202506996944667,0.0008859037047969637,0.0008431071939951501,0.0007614702615143501,0.0009372577483714752,0.0007249903629667548,0.0007331607496113961,0.0008393161136986997,0.0007042620445090158,0.0007353764181507514,0.0007215306847641626,0.0008234455654186842,0.0007002186171000108,0.0007577275653553654,0.00071771388901323,0.0006877325643040244,0.0006761831493427028,0.0008384079111517701,0.0007315915336801606,0.000743242834338182,0.0008162009795235062,0.0007414496618349431,0.0007887410551761324,0.000725345444249838,0.0008417206925650968,0.000897921111563888,0.0007771134766994321,0.0007136395120914548,0.0007466465717267756,0.0007589913636320407,0.0009230878586683526,0.0008930996494246571,0.0008018221477628938,0.0007015550606883718,0.0006882884543345463,0.0007028548349661734,0.0008264081330478946,0.0009021326951930968,0.0007889768026534784,0.0007503173888061579,0.0006917205672817347,0.0008174014135226094,0.0009008256283039821,0.000734858858068645,0.0006710770372394899,0.0006868945680074133,0.0007287960980954334,0.0007377793670507387,0.000726619389764886,0.0007657900194381032,0.0008978493537922794,0.0007027916264708529,0.000688681412594374,0.0006868582351848271,0.0006747545079932613,0.0007113270997655979,0.0007266975798623208,0.0007990715463636769,0.0008469644573305102,0.0006909020318755048,0.000692680716454406,0.0006796540430128289,0.0006636478048911266,0.0006848391137942379,0.0007032173899650991,0.0007208195687917172,0.0006886992450542885,0.0007082380171990722,0.0007042869717623909,0.0008467435331667087,0.0009282637306416527,0.0006980305123288902,0.0007385641375216561,0.0006757584613244047,0.0006729694383023616,0.0007123795153357063,0.0007049539354460975,0.0008248997284670147,0.0008638921835141408,0.0008412240727646804,0.0007281033659057087,0.0007673950014670387
SRR9224523c,0.0009444684845439337,0.000884625248734653,0.0006761605380242715,0.000869099368555954,0.0008121467201000432,0.0007868018481584938,0.0006604079525507455,0.0006574272246322008,0.0006659809769095892,0.0006858816724831606,0.0008386935866645512,0.0006469576829584795,0.0006819107079740578,0.0006797269943154894,0.0007356758926756498,0.0007100487309537754,0.0008870284030436977,0.0009326641711582267,0.0007110480283340504,0.0007162471167510131,0.0007450794132427363,0.000753129129543606,0.000828309729291732,0.0006988902266109618,0.0008775264030296029,0.0007222384373133328,0.000743828865249587,0.0007530853155821177,0.0008049908935347799,0.0008102883283166062,0.0006863783760602841,0.0008451336817251364,0.0009014697432841504,0.0007193219421498474,0.0007470742423076987,0.0007293765261131002,0.0007190477257779178,0.0007135219882676601,0.0008562487176218601,0.0007910400724543999,0.0007837780807499836,0.0007513471819325522,0.0008558056697846114,0.0007446237652042663,0.0007044791002621481,0.0006659821587550004,0.0006731144442029388,0.0007465053593210623,0.0006987051447365097,0.0008586244707223501,0.000635140224087107,0.000766725781652897,0.0007737302392952756,0.0008770208162121246,0.0007419042508069967,0.00077970548832485,0.0007286445485118966,0.000707051904407344,0.0006915259482642954,0.0008878806861396786,0.0006757043144597135,0.000687893761379518,0.0006841553072649774,0.0006440711603147988,0.0007515748741470919,0.0007794534757962834,0.0008662939323675965,0.0006695807331789976,0.0006703919966637223,0.0006843118519211667,0.0006485480314155815,0.0008882101790284494,0.0008651750242539068,0.0007100972961480504,0.0006933221780262161,0.0006607509000549859,0.0006655756584409317,0.0007360068362508586,0.0008106947917615073,0.0007248496276511343,0.0007712930945720835,0.000738620627397495,0.0006641483602204884,0.0008044914255292702,0.0007648104876094864,0.0007129561233305594,0.0008481090412778747,0.0006676882702499792,0.0006771960469792309,0.0007596099486043966,0.0006566077713986425,0.0006785249010179156,0.0006707460894595309,0.0007694145192983074,0.0006474876235781643,0.0006915446697873969,0.0006613493628532698,0.0006284722491389824,0.0006259982708248895,0.0007480670114375664,0.0006720554979242919,0.0006955307434261465,0.0007384049210544147,0.0006942353435912411,0.0007178604039772831,0.0006645882751863848,0.0007762014671878678,0.0008152663385595141,0.0007178591583303038,0.0006596993366536953,0.0006910727922585635,0.0007105087675351488,0.0008407059858641383,0.0008302006245533672,0.0007465765638714554,0.0006486090169193035,0.0006367301063728254,0.0006496574551991388,0.000762222422675998,0.0008234834091180391,0.0007398163089941648,0.0006979682635833771,0.0006405991566962994,0.0007522439001065582,0.0008282742775011754,0.0006850550346614146,0.0006222865267160231,0.0006373642274478298,0.0006737283851631163,0.0006841686990715789,0.0006693722248611852,0.0007077836826629157,0.000822353878316288,0.0006540971012557683,0.0006442071148180066,0.0006393142420548395,0.000626243107565038,0.0006618302411594487,0.0006689118653695388,0.0007365154938960824,0.0007694482278050261,0.0006435082831530083,0.0006381342615839738,0.0006311248479336733,0.0006135540982496637,0.0006307655584585087,0.0006573807427082646,0.0006669366724852621,0.0006456277651003225,0.000656135560988301,0.0006553272260801037,0.0007734581772356507,0.0008371053914837521,0.0006455953998456898,0.0006763201857278617,0.0006226380427275701,0.0006292048699276704,0.0006662280183058071,0.0006523057684303714,0.0007485809961777133,0.000794144838658745,0.0007383069137343316,0.0006802883795257583,0.0007134110626307678
