,0,1,2,5,6,7,9,10,12,13,15,16,19,20,21,26,27,33,35,36,37,38,40,41,50,101,104,105,106,107,110,111,114,133,134,139,140,142,145,147,153,154,156,168,170,174,175,177,182,183,195,196,198,201,203,204,205,208,209,210,211,215,216,218,219,226,230,238,240,247,257,258,259,260,261,266,267,268,271,273,274,275,276,281,283,285,293,294,295,299,303,305,307,308,309,310,313,317,321,322,324,326,329,330,333,334,335,337,345,346,347,349,350,353,356,364,366,367,369,370,372,373,374,375,377,378,380,383,384,391,392,393,397,398,399,404,405,406,442,444,447,448,449,451,454,456,457,458,459,460,461,462,463,465,468,470,475,476,477,478,481,482,483,484,489,491,492,493,496,497,498,499,503,506,508,509,510,512,513,516,517,518,519,524,525,526,531,532,533,534,537,538,539
Phascolarctobacterium sp,,,,,,0.0,,0.21522755223419374,,0.24543099072739027,0.1883981920412761,0.21973982436236936,,,,,,,0.19870280723568604,0.11466450081479909,,,,0.13799073412042726,,,,0.11845385670584438,,0.21942329530582208,,0.1936832771940069,,,0.2123713631114712,,,,,,,,,,,,,,,,,0.20172036589361533,,0.18612172915440267,,,0.1928439648011818,,,,,,,,,,,,,0.22089089440701906,,,,,,,,,,,,,,,,,,,0.16532733708917885,0.2125843228385991,,,,,,0.22023265707978004,,,,0.21897325696593142,,,,,,,,,0.1724092228273838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2435045861334483,,,,,,,0.2267114736515219,,,,,,,0.23323099470881242,,,,,,0.2115022179863551,,,,,,,,,,,,0.22782421273845882
Barnesiella intestinihominis,,,,,,0.0,,,,,,,,,,0.19306766363811234,,,,0.19087891671205984,,,,,,,,,,,,,,,0.24354270624316848,,,,,,,,,,,,0.19173807772354126,,,0.18987496540485338,,,,,,0.1785392979067769,,,,,,,,,,,,0.18458474570712977,,0.22989349714136925,,,,,,,,0.2262748813911881,0.1823607794386315,,0.1768821620580195,0.23564741314808807,,,,,,0.23328831062290883,,0.19680881368805803,,,,,,,,,,,,,,,,,,,,,,,0.18349541561474964,,,,,,,,,,,,,,,0.16131024473965203,,,,,,,,0.2480681717026068,0.26919014488994075,,0.2014943354422446,,,0.24860296446637506,0.20583393594211538,,,,,,,,,,,,,,,,,0.2415036763391985,,,,,,,,,,,,,,,,,,,,,0.12637759607131183,,,,,,,,,,,0.23381440534410786,
Faecalibacterium prausnitzii (57453),,0.0,,,,0.15262238305188094,,,,0.13382744215456377,0.10911362827493518,0.14809849159608052,,,0.14857633896097805,0.29918825075293337,,,0.2206931239464464,0.12682123213341623,0.21416029203805229,,0.15758709981851315,,,,,,,0.15346896927655718,,,,,0.13151257870539038,,,0.19778717496678658,0.16409335046016754,,,,,,,,,,,,,,,0.20131596336711458,,,,,,,,,,,,0.13750475811104154,,,0.22348995190688545,,,,,,,,0.20839380655282516,0.15272370861990958,,,,,,,,,,,,,,0.13469484021420375,,,,,,,,0.12014737471260195,,,,0.20559914326175024,,,,,,,,,0.12101153672370851,,,0.21659613427762017,,0.18886230467515214,,0.1966640276422784,,0.19461721931690062,,0.13204279985630998,,,,,,,,,,,,,,,,,,0.1903833700512179,0.1596544625477366,0.1747246603056784,,0.21231217378296632,,,0.15050949329866448,,,,,0.19520376808897474,0.21698730883370504,,,0.20472628942319684,0.2362073935873947,,0.2004622654070855,0.25919738120716795,,,,0.12541378760662486,0.18063525402941163,0.22184868882880404,,0.1500708780199113,0.2018729867534619,,,0.14278110321589865,0.15841648702371647,,,,,,0.10278526325430663,0.13901124770779205,0.21081790247047158,,,,,0.16816909230534208,0.16955974635332396,,,,
Ruminococcus bromii,,0.0,,,,,,-0.027660907518017846,0.12072911307836415,0.03191956544237366,0.06804192501138455,0.090964579684742,0.13215593632924366,0.13028141481177935,,,,,,0.04472466629568537,0.12417800835215881,,0.1244447177824652,,,0.17854560699800742,,,,,,0.06145424823278543,,,0.12241344110058958,0.22800782096986508,,,,,,,,,,,0.21117806923313684,0.17869384053082146,,0.1806022750720775,,,0.0318210414166446,,,0.14890410496439313,,0.18349155742872253,,,,,,0.17755512036505364,,0.005151920836429046,,,0.1097627495930043,0.13394168907275586,,,,0.19159009479242026,0.13433762089264947,0.1268392161527695,0.19903416669139662,0.0615689942554052,0.1617819065343813,0.1703002960015082,0.1745682950279218,,,,0.1828079469156909,,0.2356045483218556,,,,0.16402793791534767,0.22914301827617364,,,,,,,,,,,,,,0.2217915546011048,,,,0.019898046430957515,,,,,,0.2087284265087615,0.18072593275361662,0.23235494255099257,,,,,0.26457141794668815,0.10633105833465281,,0.15016187914018334,,,,,0.15968095978143734,,,0.16814837105895555,,0.209885200242843,0.26635338683943127,,,,,0.1481991962498668,0.09769276516121679,0.08538488964202152,,0.09112653256602805,0.17145209084254695,,,,,0.17687732936696549,,,0.11675253933564457,,0.18089418714585936,0.14192305761626706,0.0974293345215635,,0.2581921666325209,0.020547815849773395,,,0.18971507372885882,0.16413135470325962,0.1481277884721763,,,0.05862915794400511,,,,,,,,,,,,0.13259183426521987,,,,,,0.1410156854099697,0.20566919060300412,0.1482830558449567,,,0.18647729196462556
Bacteroides uniformis,0.0,0.0915153571682205,0.1646645346199606,0.10764064887127882,0.08692249274358685,0.0004261572135012785,0.09697742536653618,0.07686361143553222,0.08076754775834256,0.09819018678470146,0.07557955910213465,0.07456530499367324,0.0818685636304308,0.1636352221509558,0.07661678819484273,0.13369748005572138,0.1932619230917262,0.24058451680941265,0.07246317564570526,0.047779778501517024,0.1309473348667919,0.11240515176056659,0.06662923586842939,0.061144583112106604,0.11718048983365527,0.11595281095575943,0.10594610008515581,0.05442176117531697,0.11146510959353259,0.07282377633374595,0.07464720591360072,0.08268512544295935,0.11113142704562469,0.08337241160174348,0.042286608194793754,0.09913267976619987,0.1420033747249056,,0.1858845835698073,0.09557623457570516,0.1198658412110131,0.09535340969221189,0.12042450131828047,0.10028161693946433,0.12202398244920629,0.09629115164473365,0.05656669075501276,0.10498055252274312,0.08496800356516064,0.08690352414922661,0.041943600737335954,0.05133389616656597,0.1404739462524131,0.07888188912020024,0.08559346979418514,-0.012294121212937645,0.05652455141800084,0.04283615342678386,0.1042289685041422,0.15627042336221825,0.07205243287502712,0.10146983046740114,0.07061434653350375,0.0729466948487776,0.06637325040362935,0.06831974600177884,0.043503691691678295,0.028062226406926016,-0.005397052821731073,0.04416549990927741,0.06289978124474944,0.07346943635312696,0.10594603995559014,0.08398459311777733,0.18450237755495458,0.07805970285724532,0.12933881032660038,0.07725287955695463,0.06649566813582569,0.15891349468547247,0.0748056235927693,0.04184176929067456,0.10578700827062408,0.038884388321539884,0.06766129426252973,0.026767142962326355,,0.05372795163127883,0.03270680602599414,0.037591079588635605,0.0530116263339566,0.05591605682288675,0.08460975692150181,0.11239427414134344,0.049824149045410784,0.21188970132882545,0.09256059776438612,0.054724424533298205,0.06920764060683811,0.008951887471885425,0.10753454198780478,0.0769931848471099,0.1291768091481674,0.10037603504991262,0.08389408395268297,0.09824827185261827,0.22773550502532894,0.13604556311203989,0.010122809049101995,0.06636615115858846,0.17011988676599443,0.07862816582072107,0.07718745954446761,0.11865662010384036,0.3285410142723355,0.08202079720412753,0.038006319744850664,0.13248128748534665,0.08165507869083223,0.06069448990999331,0.1929562808674001,0.03543885124991262,0.11694996327666696,0.17105783037811326,0.09610956534020307,,0.20920204276826218,0.09481914446501585,0.16847147917721905,0.05250314077550712,0.07273068302012453,0.09262302268090003,0.1757948798628948,0.12753574402956366,0.11341446169046224,0.05664638587907705,0.05355700648562442,0.062431098344144,0.09334403566689896,0.08874160056340566,0.11453788973963862,0.031283741503332116,0.10016013570732629,0.0748418919147471,0.07387994167875624,0.0388056146256101,0.041487429694574224,0.04636590273299016,0.07586730744360554,0.05407423703796075,0.058358420016792485,0.048583387623922177,0.04200942012760699,0.07071650708599769,0.035934511860922114,0.07739331944596683,0.11345570792121455,0.05197711117992362,0.045480478159288656,0.028897250632234,0.06808951805294926,0.03769225431101851,0.029399652772954997,0.038604906980537236,0.042315093993594656,0.061315377686735145,0.049047281448898486,0.019887847307705826,0.036281227106499,-0.03023161382391223,0.008490439386871305,0.056195838749560474,0.03976840242303017,0.03276756148607554,0.027015547857353973,0.22822403414853343,0.1278457145111481,0.06626466741741203,0.07449832710885171,0.10248011774116456,-0.0843274082189943,0.05635501171562372,0.05465765813642035,0.1072316375058951,0.05993657246946191,0.05218425573177445,0.19498986588707828,0.05181751983523696,0.06700220702953348,0.07612053786451554,0.06986737240699953,0.04586216767289971,0.026736431379172965
Ruminococcus bicirculans,,0.0,0.1494244753028939,,,0.14420335060638953,,,,,0.14463408095458383,0.15554348335377374,0.1882135307162576,,,,,,,0.1532441331702222,0.17787640408536012,,,,,0.1533453036146416,,,,0.13774212424343438,0.18480339174118382,0.13339091615102652,0.1410404740508279,,0.1391489602584399,,,,,,,,0.14746690747433508,,,,,,,,,,,0.18969453939673347,,,,,,,0.16231771164953726,,,,,0.18135903277097287,,,0.19884568462736604,0.13264801001309737,0.15500430691690345,,,0.16912663508235945,,,,,0.17090205341583237,0.12615213832740468,,,,,0.1508338941228926,,,,,,,,,,0.1800560819905439,,,,,,0.07710708977453963,,0.16070266068583802,,,,,0.09044101657388173,,,,,0.06845308601836246,,0.1945155587846379,0.1350561430345328,,,,0.20216374665765063,,0.17518193339493143,0.14249060042965384,0.06496306007351614,,0.07218076454799044,0.08239122739621284,0.19076765636641674,0.12719605099193282,,,,,,0.11652731738951382,0.15046240241451753,,,0.09748610215232566,0.14944465158532846,,0.1666623396870899,0.2114282976565586,0.15399805318744678,,0.07137350755455218,,,,,,,,0.14188635803790764,,,0.13745133935928064,0.15741271134793372,,,0.12372987909717728,,,,0.16865048878296118,0.09259281244019249,0.1986696934571541,0.14837254039390552,0.1451904500709661,0.14900396316504833,0.16703678157160715,,0.15883787865856738,0.18936820241096772,0.2012624509276792,,,0.1723448085489294,,0.16819569186839967,0.16442529835915126,0.15661043771829186,0.1639496323454342,,,,,,,,,,
Bacteroides xylanisolvens,0.0,0.3231844920684596,0.3901830942479516,0.4807234712878286,0.4515798210686177,0.275597670127157,0.43225198439141405,0.4223276822901675,0.3798368796733905,0.30698203499558513,0.29791007422864557,0.29280566831096416,0.318832457651233,,0.3874357348699838,0.4826581481916643,0.5632472037456673,,0.3673007425265803,0.27565392069048994,0.36865866847750894,0.34772220513350993,0.3609765583125099,0.38020918552196487,0.3538245874248151,0.320294937596274,0.3781507948692638,0.3318741854136029,0.42257365888352555,0.3561818352715561,0.34944757754968475,0.45455943272945737,0.39090958941939036,0.39939268630426955,0.34617095389274133,0.5147416278557967,0.5011506120727376,,0.4416656367306054,0.47085439769839804,0.4722389010278412,0.4955888835702247,0.3412747243417267,0.4519815808091313,0.43564609225533835,0.41949055617150993,0.3122130758642376,0.345482663969973,0.4459266658631089,0.36632578927082105,0.2699929158677302,0.25200343181571166,0.49620095850174484,0.31993013686669275,0.37415886142995625,0.3388585792489672,0.4314013821404932,0.428898919809432,0.43815476454381147,0.5165756552462965,0.3693734661199686,0.44699862184872297,0.37482576940896556,0.3877880130093227,0.3984553236546897,0.31661433429167374,0.3194089890662223,0.3014061467239957,0.29787959994990854,0.3640972705180741,0.2983507005019075,0.43376571671389386,0.49000266289291733,0.34481414622804857,0.4361936520837285,0.514071909626339,0.47605316231939543,0.36298738229159083,0.4277501000355356,0.47903102900442235,0.3691356566819477,0.44522140354787415,0.3439856074089507,0.5233869263297491,0.3880782395642095,0.37775288210735564,,0.3069851352711712,0.2671024696390768,0.2893700318467406,0.2933716189103285,0.39503942216257737,0.3289283331053085,0.5004551540610634,0.34362852506496766,0.3283506162987918,0.3537724564985983,0.35165633798573376,0.37145890346777233,0.2812744071422298,0.39188199031638066,0.44459204389513113,0.3214035887935103,0.47293626888495965,0.5191525894836863,0.4603647854258492,0.5153125764445949,0.5234307143141188,0.40240101713424886,0.4573675891169836,,0.507825863886581,0.44358740210458336,0.3654004424417094,0.44126838882468883,0.30358202645223853,0.3178389781333639,0.49244792119576836,0.39130893985289134,0.33758877049597846,,0.3046675933689481,0.3492273558764588,0.2839245834868794,0.33248313571535126,0.42728869185520574,0.33010542420456107,0.2971578319754296,0.283390033064396,0.34104265001597434,0.3991893936343374,0.432554458502585,0.34057861881374774,0.35340094511739956,0.44249737582409354,0.4760885350092885,0.5141389377564503,0.34632068909165703,0.33057498375577876,0.2910674806468996,0.4190152228483579,0.31021390968191154,0.3002117122149139,0.3080651038989838,0.3605869176195163,0.30485846370239805,0.33272807655807546,0.32340451807914056,0.3441710943276186,0.3264526184771204,0.3398860758474407,0.302550276276552,0.3232847121015043,0.3021059169456678,0.291531686883302,0.291664639998279,0.37616390801703853,0.290805433450919,0.3741354743542392,0.3573540685695285,0.43391182085814406,0.28583873051218456,0.3055200492729028,0.3168681141463606,0.344088370178475,0.34900382926876977,0.34186466188938697,0.5338022145317768,0.28385007043524635,0.29954873079898753,0.30816851445271826,0.331387724293387,0.3084131895800046,0.32458384501351756,0.3510892814293435,,0.405933682741935,0.3297318011015719,0.30615166866792365,0.35967638512735606,0.2589679172352021,0.3627015097612896,0.32460372019498984,0.4837625915896218,0.3809902875538631,0.4140597925255126,0.5475156362806498,0.4165310462266991,0.45547795157843957,0.4742005205010122,0.3421902888192349,0.31885955044632863,0.3375038365696252
Eubacterium rectale,0.0,-0.00837925868174998,,,,-0.06750716542668396,,0.035081115238884984,-0.00501499053207876,-0.08993197438195855,-0.05542633713452769,-0.08266350086973916,0.05174851185666923,-0.10815427105873296,0.010985002189782744,,,,0.06773405685389776,-0.024894865297105162,0.062389071614617896,0.1658636349878445,0.003933752071291493,,0.23591795472551727,0.17673916183959298,,,,,,,,,0.10991889230219944,,,,0.2477697647478256,,,,,,,0.08277510996252814,0.005513009282104739,,,,,0.1342767159439519,0.10531360009786457,0.07836356033635371,0.12305851189376026,0.04049441543884938,,,,,,,0.1973283638148821,0.1376746426491411,,0.1207885540566993,0.0660069012161743,,0.00209919028351739,,0.021822595688018104,0.08080012180633322,,-0.03065053758915648,0.00023237868837124614,0.08175735660472908,0.15813026981251707,0.0676714899045137,-0.04913642494199081,-0.10356362259289598,-0.06818970300697859,0.07205818536969026,,0.12903082542274008,-0.010650551297715324,0.009109957940061907,,0.08963341981825493,0.01397963230653263,0.03222304197553707,-0.022485958969540858,0.1602700921876684,-0.00813860178305485,0.05961869216761382,-0.0797115904752901,0.1301200230729481,0.07123107718555435,,0.035458976295835755,-0.03219847553365766,-0.08926046165508451,,0.08098921208907199,0.09936729399355164,0.1328067452676321,0.1717821455911201,,,-0.024913070555967674,-0.1081597276894373,-0.020024070737527027,0.19297317486337248,0.06486050926515531,-0.0053761892865372765,0.055217300237382284,,0.06650310732306054,0.05223006844433184,,0.0951255085930903,0.16753105470691287,-0.042583343976088615,-0.08093462224510879,-0.20993462948961852,0.05900654992672597,-0.060789483604734434,,0.0651907487392325,0.08035052008415898,,,0.1735882608483528,,0.08593714833321253,-0.021858760204540792,0.16864571796306072,0.1765048340826634,,,0.04565267637160765,,0.13836074286457306,0.05527416809033706,0.10910301850850941,,-0.007468476483569393,,,,,,0.14337149638960808,,,0.12068428285091261,,-0.024790704168340064,-0.003785128086585681,0.047269100742534126,0.04926056022226945,-0.11870386609491967,-0.07651788514816811,,,0.018318145786355274,-0.01157355540061545,0.07092329666686017,0.026980704621163712,0.010685164787000554,-0.03917079537453133,0.053000048030387575,,0.10346687073634508,0.10584244862469211,0.07300359371124096,,0.12189655497448934,0.12647459912042164,0.019499496464984025,0.08376048039299587,-0.01706827647009164,0.059562514157660604,0.12361591168521102,,,,-0.011910789286197106,-0.017443972320842542,0.08614786980559327,-0.05210790458913874,0.18872471441127528,0.03771439609519029,0.05814752798970552
Bacteroides ovatus,0.0,0.15923869062492868,0.19880249829878704,0.2663594700052717,0.21907568439757358,0.11649575380341753,0.24510883128039795,0.21482055394639388,0.20250354525190511,0.14363545954926993,0.13953510164409963,0.1522948989820117,0.17534162982346074,,0.21830711199134206,0.322055811010856,,,0.2753345211257438,0.12141922882382247,0.2929354227025448,0.2600476690107263,0.23659309747867133,0.17983194532625146,0.23863401710441332,0.2003954624622231,0.3314932256006895,0.1970453027289519,0.4679856483199918,0.2634776505126907,0.2116188816447092,0.5515025456564687,0.26941732312593164,0.35644152456008193,0.20719534852101654,0.656288267687516,,,0.3981342334292701,0.5331706514531367,0.48570546332641024,,0.22198901304022042,0.4701366799365413,0.4382584574921317,0.34323051176410735,0.16752252580301533,0.21740001527914826,0.44887483356536095,0.23521622980762782,0.10992698374313921,0.09834290639944915,0.2993251716180521,0.18067772029933318,0.2668562659061775,0.20129732965934224,0.4294093724414211,0.4324172714365709,0.4154268758899404,,0.23488396175648504,0.25240146910807515,0.22106811450935196,0.1928347763469141,0.23166385561864666,0.14111081432992606,0.17761114751766338,0.14031617895486959,0.22784622307157548,0.21394393016890115,0.1913806892834922,0.4726423446006005,0.5686976175413455,0.2467762142463123,0.450025921081497,0.6800102608404648,0.500046531711362,0.2641509738516939,0.4585515713706306,0.5702911946156135,0.31437526946654537,0.4509125612830924,0.24300172388734356,0.7606359318676144,0.3633012805958591,0.31192477699694854,,0.2194038705243128,0.15467461313007555,0.2378048658365471,0.2257633088756978,0.3774019206641173,0.23031799919498144,0.4963127999959239,0.2615208455564211,0.2525254431223972,0.31338696526737975,0.31985806810699563,0.3274810795809352,0.23472203041786358,0.36283434888156957,0.48249966081505674,0.21943588400700695,0.4787773452004532,0.5627203893866134,0.5968378244192197,0.6519209481498272,0.5983015231780748,0.38439707980066273,0.5991878872868995,,0.7259678352508034,0.4103251864894647,0.34259232749987895,0.5269609310245555,0.17187803212461017,0.2071496021165682,,0.28973788627556407,0.24507724854294,,0.18274969877415911,0.2344445688243749,0.14491961060889116,0.18197220679405252,0.2376111776338223,0.19448119482542822,0.18246597210723065,0.15556266214403483,0.23227777946842126,0.270493485124584,0.34322440821197453,0.21760271913654308,0.2300989154900503,0.4459781137518583,0.4846238204381473,0.5889531517713803,0.21745654488461583,0.2003040828406799,0.14153918737833568,0.31026817720303274,0.16436815145751613,0.1587927543660697,0.17916921553251414,0.23402144573550732,0.1713459955510822,0.2117852235812231,0.21347676103663646,0.23377586865287892,0.20930847350464132,0.23841680016363104,0.18093524912376763,0.19172026688744442,0.16655128888667486,0.14078089504882954,0.1722159807687947,0.20592359931700338,0.1360446224214087,0.16609186681132146,0.17203154284943503,0.36666587859159816,0.13744862077946612,0.16011596267379186,0.16634053741705765,0.26647790604805416,0.22541561334576268,0.19230035656120892,0.3231124114458093,0.13291452344298185,0.1673435045740189,0.16582730721160016,0.18182582886902832,0.16141818114367268,0.17206299064055816,0.23504633638858755,,0.2697658887922628,0.2079373480401676,0.2007197220409824,0.2507518709454328,0.11382453742635124,0.26887788699431003,0.19069755085842918,0.39010370942642825,0.2786944684613861,0.2980129360524001,,0.36885370340706053,0.3974924352837236,0.5261764949405994,0.22077683316875113,0.20824026904666043,0.2622480409633259
