,0,3,4,11,13,14,21,40,47,49,52,54,64,69,96,98,101,159,167,196,199,200,203,213,214,223,228,229,231,239,240,243,245,249,250,252,257,266,268,272,274,275,277,278,279,280,298,304,331,332,333,334,335,340,360,362,371,373,374,375
Ruminococcus bromii,0.0,-0.2195451422693306,-0.03136469939200381,0.010676807688725356,-0.004342575288821476,-0.036368076346879497,,-0.004168753359923889,,0.021139859190042354,0.035732969706047654,0.021719816948134105,-0.007328825261690833,-0.015085256618097755,0.002645419097928561,,,0.037418009223005706,,-0.050464374421847424,,0.07093157381058295,,,0.0788279398435561,0.09038857295307615,0.023453285990996324,0.015954560985842775,,-0.0722558923494723,,,-0.08075715422506152,0.01286789045526343,0.0005608470595684429,0.04226219649562896,0.040900967040341095,-0.0008793914802885255,0.004097070017886244,-0.03990931139387254,-0.019386091256079166,,-0.0842543767133273,,,0.002013205910121404,0.02700122116805355,,,0.03327075353054363,-0.040798980693570665,,,,-0.12036955453195301,,0.06949074565356189,0.01400367467604781,0.10110500256595263,
Alistipes putredinis,0.0,0.14935697948044752,,0.13374108159462786,,,,,0.17051632848663129,,0.08299005430819786,,0.15563400445893297,,0.24373894689501285,0.17888939447015847,0.11431501343230556,0.20379597975313404,0.1616472734373543,0.2778723487761533,0.12676959430629847,0.13762351671289583,0.10673350086119808,0.1188918014360145,,0.24913782184957914,0.201112907318284,0.3359406285814629,0.3322797535320249,,,0.1755288785905604,0.06323897630482597,0.21269883673157736,0.28420813783891685,0.13231792254728547,,,,,,,0.2795752648707673,,0.3390160304630147,,0.17639988353347363,0.27719361181166685,0.15673338937306608,0.19082381576609606,0.2681049293725385,0.3824628660816579,,,,0.28564431141062224,0.14460066827224663,0.1524424501251779,0.241365738162128,
Sutterella wadsworthensis,0.0,0.0932422359753967,,0.12632933731799173,0.11554783162566457,0.1452265087630433,,,0.11954422699650413,0.11808497292675964,0.14382656146267503,0.13530034397867724,0.11921481541524304,0.1422955142773806,0.12347231573940755,0.136306162085925,0.1328788748412481,0.12963065478047783,,0.09478225240702293,,0.1251027668459435,0.1270827914127879,,0.1276655084425651,0.1281128209031548,,0.11757875499727205,,0.12414306675214287,0.12534321424489514,,0.1011264490671935,0.12133046818338383,0.11658016288139042,0.11455614923725647,,,0.11215420160321214,0.13070939274905935,0.11798261815180751,0.14645731549170846,0.1332152205705361,0.1326424424234096,0.12819544827380433,0.12134747885206215,0.13307446852420918,,0.1307424670841269,0.11497623355016016,,,,,0.10173993632650723,0.1314312123006093,0.12259428550435297,0.11697033083255796,0.12761867999054854,
Paraprevotella clara,0.0,0.1186256287781859,0.29291913535184205,0.38532945511956523,0.14340330455735847,0.40357985489082854,,0.2883531137595215,0.18321237808879692,0.2884989485152011,0.3126755624392143,,0.20401312390877016,0.2977912053644424,0.14930068627470935,0.20591372065388497,0.1349931373283154,0.11900774785156464,0.2336078818141201,0.08136772167340792,0.12379417786654735,0.1753299023903472,0.19578531431306043,,0.29692858097745856,0.1433760140776462,0.1214840254152884,0.1291953794352932,0.09596907707168015,0.11104302588511684,0.14789269501549063,0.12259813015894422,0.0688361977674873,0.267845913172954,0.2917263722941121,0.10713316337344389,0.15165290380563454,0.15836200343392584,0.258191967185573,0.12046952487295026,0.21829020737102214,0.16071398668267672,0.24901352793057743,0.47214586458657837,0.3808828804757669,0.2501730338303354,0.16951547004119744,0.22519081050512768,0.24163650404594697,0.28303457933762893,,,0.3093348235686829,,,0.2873626678275005,0.16771956669995697,0.15050486072311567,0.13202924847440434,
Bacteroides clarus,0.0,0.047578511695616055,0.13172195248892046,,0.1419151653002284,0.09128801680557137,,,0.10445943874433695,,0.1306695348686596,,0.0932108352244415,,0.12469161682429801,0.1408889864470923,0.15453153907996356,0.12235102351109448,0.13443010404766625,0.1343365424348529,0.0760643044268639,0.14585011119829205,0.07904486953061089,0.10117377197914458,0.15489800150619404,0.1763851872620173,,,0.12033435022952574,,,,0.10356197428713106,0.12863399023920344,0.12016323139264673,0.08698629462945806,0.07628723742148211,0.1626760923349955,0.12224293838159296,0.1314636509415988,0.16355280354785562,0.13234981013384772,0.066650281060373,0.08322920854312366,-0.01974453836454717,0.007988587859650452,0.02913876955587531,0.11426263872059135,0.02695468818791206,0.06268784691773434,0.0704322360019115,0.04312399313235182,0.13466702100170408,,,0.14701179893506594,-0.0025935555732238182,-0.006920759797338219,0.042578487248138674,
Eubacterium rectale,0.0,0.035628459476022584,0.08444959250281607,0.08467423097025036,0.07025206693667987,0.049578609698220324,0.09371476151157802,0.0868473555689376,0.28150383031850656,0.2599340326453471,0.049922743987095064,0.03982931933507863,0.14887957227439869,0.10563627133824315,0.09485735360773286,0.12353635926187019,0.24047822655829001,0.12514869746566523,0.16951599131346284,0.041271903081563456,0.22643899254381042,0.07067145096355823,0.18371582093263436,0.1862593129034672,0.10870925414785408,0.1974324139462259,0.0993841626854497,0.08694343486787477,0.1834188045239865,0.0647927261973331,0.15898752335419628,0.08197729899190524,0.04354667887871113,0.11446999421004848,0.17082479009377888,0.06992919086451761,0.08288701661107031,0.1917451725285257,0.1518953594608538,0.0894889956783523,0.06940345130250335,0.16962189125815816,0.1133547896328434,0.15211913106509406,0.2280936924110371,0.09270235029514215,0.09855005022496656,0.1476381115897055,0.1767509433188902,0.06899657090959313,0.07373471671420026,0.2986643062490393,0.07934726380042893,,0.09433059582119796,0.2624377218223823,0.253631004790235,0.2742664144611656,0.28180792083706124,
Phocaeicola massiliensis,0.0,0.11753528713251099,,0.26806106564458326,0.24752155925127037,,,,0.0649494877390406,0.11389038373056462,0.06739419507757184,0.2487508840745516,0.09568225046207977,0.17226195525287907,0.07003154219408247,0.07112765265786916,0.11489024936942674,0.20594874497639565,0.15965669030295437,0.19436101632239183,0.14951815225720544,0.09909502973505918,0.09982617068021747,,0.07515565710363716,0.09759154472465344,0.0991452941425886,0.0969974742810436,0.12425951219540203,0.10106063081056128,0.09402630381655909,0.13767083005957634,0.05082768277801548,0.07909175990635428,0.19720366316864213,0.14997502246276764,0.10907438675192879,0.2340758436080053,0.07407751313482919,0.15527557686972718,0.2565146563166848,0.11106657668223018,0.06555466800005727,0.384650722696191,,0.19197799798500673,0.05979789944572266,0.16470760209710283,0.2581971380344966,0.07537333658220378,0.09953621104812446,0.10845022476586019,0.20859015721834545,,0.20412037770658664,0.11330847901192036,0.06496172108164577,0.09894727513996626,0.1801030986239705,
Bacteroides uniformis,0.0,0.13923755383821038,0.534722117757925,0.3426950669433845,0.20984920476494268,0.29109704493075284,,0.5628429327201883,0.1389382103709483,0.19958545162821192,0.12651721492317206,,0.1932865622813651,0.23941936318721835,0.16037587902963782,0.3245395051584454,0.20875375187435713,0.2287427906359073,0.22747409561217063,0.33232863452383465,0.16810290653197424,0.12294655527607054,0.16174943334853684,0.42268198499035375,0.39094130903852814,0.5120351153729221,0.5791247029870467,0.6206555588754958,0.2885740717717698,0.43968173913127995,0.5792769833198729,0.4291548904320104,0.362986787511601,0.37229691429326034,0.3706934087541784,0.3645801309825803,0.3104021027042307,0.33759140639523627,0.29217493693003505,0.2633197706737295,0.25216574961940125,0.22454021756069056,0.3561433899433052,0.18659548514198973,0.37568696427928977,0.3946249265176021,0.531599840075449,0.5181411620079321,0.3131578552876666,0.18880767377439717,0.22452252792489405,0.30836075045065436,0.25439017880835524,,,0.3041386671747142,0.13932164913913786,0.21048603225217152,0.24940957929449267,
Phocaeicola vulgatus,0.0,0.025520372701100517,0.06770441134122371,0.06208478293929318,0.0488959081180487,0.05667935051184574,0.1475586503829062,0.09712754430047568,0.09102884241062115,0.07243341114240857,0.04354395025111667,0.11896168042203134,0.04800985148577581,0.04310333705515052,0.037085440319895045,0.04308905437384247,0.048984298486147465,0.07978421320366696,0.14227617591360567,0.04561043966828728,0.28334873454827175,0.08406736121494245,0.10026236954485458,0.31444237871753306,0.09251977064247197,0.12426924171260043,0.08307380222687126,0.13917078471203673,0.0778209163331589,0.06815361777740404,0.24799559352781037,0.25451712469112686,0.07454483084261282,0.09571599574417243,0.11342475137130725,0.11386703614539048,0.17953959749482853,0.16138320172807452,0.07093401058976571,0.05192300737749073,0.0561147036712857,0.03895253262749573,0.09126612783743317,0.1281127705121395,0.13014646175066813,0.07454699453928272,0.15806034258344182,0.24360655812444476,0.12827760009707673,0.10755157620476179,0.16394324049372977,0.2311542641490443,0.2090876166938655,,0.2870168885212583,0.24372519204805718,0.12172913581410316,0.1193951388895583,0.2719892610216869,
Bacteroides xylanisolvens,0.0,0.0728328810233268,0.07998203604528886,0.20076767984593383,0.18366143500689508,0.20168589025204464,,0.1545119962733435,0.0433571743155082,0.1742345728544395,0.0819614664654074,,0.06565383024569406,0.125992408067799,0.10275362687103556,0.15338908047466307,0.11839571138344737,0.09403154816535232,0.11412088961691967,0.07613543614972601,0.05166408285535592,0.07632457513020384,0.09310528469065177,,0.18120176979555552,0.06601531570449969,0.10920553559750001,0.09598511209092962,0.07498797000684142,0.1451955503848158,0.16683605366489537,0.1072400528634815,-0.015704836325561623,0.08603945582733985,0.1568027967508115,0.07114865283994927,0.06764857777079246,0.1063112241729138,0.08254125286158606,0.08282929570701471,0.1080426987950434,0.1311777008596153,0.0023836273981099657,0.03868304447906813,0.01844061371050723,0.0009877303941650945,0.0379006814250682,0.07859621415351264,0.04798972251047169,0.0336624228070239,0.08529538991736055,0.04375224778241986,0.11744488081274954,,0.11260174900210958,0.05435138272846537,0.04849107203712667,0.04801653983986221,0.07268712678263874,
Barnesiella intestinihominis,0.0,0.1568062189295957,,,,,,,0.16911864821761982,,0.1914486701047356,,0.16241974133581238,,0.18577856827259875,0.18537738735316417,0.1880529319828949,0.1634534369725408,,,0.1573791319332056,,0.17870716844846601,0.14672068486542864,,0.2341183407571665,,,,,,,0.10924426479722392,0.20914405564270205,,0.1866626036885944,0.22243638123371415,,,,,,0.15888088628398864,0.15575234024226148,0.11933257405104714,0.16497828948182847,0.2319084470731543,,0.19121837051163773,0.18381289779853519,0.23269841347470543,0.17322325099308705,,,,0.21031766947185335,0.16881738610757407,0.12839024127219334,0.21717059485539586,
